step,sampled_train_batch_nll,inner_dev_nll
1,0.9262872338294983,
2,0.7078797817230225,
3,0.8700582385063171,
4,0.7155762314796448,
5,0.6915022730827332,
6,0.5802001357078552,
7,1.21769380569458,
8,0.6600332260131836,
9,0.5315324068069458,
10,0.7897254228591919,
11,0.530967116355896,
12,0.6328889727592468,
13,0.6016324162483215,
14,0.6598137021064758,
15,0.6060714721679688,
16,0.5675684213638306,
17,0.6113001108169556,
18,0.4536386728286743,
19,0.5165653228759766,
20,0.5411134958267212,
21,0.4639628231525421,
22,0.4815461337566376,
23,0.4854947328567505,
24,0.5117055177688599,
25,0.507376492023468,
26,0.5307987928390503,
27,0.4585443437099457,
28,0.5097147822380066,
29,0.5080502033233643,
30,0.45480912923812866,
31,0.4885665476322174,
32,0.4805682301521301,
33,0.4613127112388611,
34,0.47916173934936523,
35,0.5393437743186951,
36,0.5065869092941284,
37,0.4644289016723633,
38,0.4734386205673218,
39,0.40928927063941956,
40,0.4721719026565552,
41,0.4317953288555145,
42,0.39534899592399597,
43,0.37558043003082275,
44,0.33037567138671875,
45,0.41674327850341797,
46,0.449008584022522,
47,0.4129110276699066,
48,0.42995938658714294,
49,0.4464002847671509,
50,0.4193701148033142,
51,0.4371129274368286,
52,0.3994552195072174,
53,0.42483291029930115,
54,0.40233203768730164,
55,0.4497351050376892,
56,0.4158483147621155,
57,0.3826834559440613,
58,0.4800436198711395,
59,0.3787331283092499,
60,0.37211188673973083,
61,0.4154389500617981,
62,0.35002315044403076,
63,0.4195491671562195,
64,0.39741718769073486,
65,0.446624755859375,
66,0.4247264862060547,
67,0.36493465304374695,
68,0.38410690426826477,
69,0.4313891530036926,
70,0.4238585829734802,
71,0.4062323272228241,
72,0.4197811782360077,
73,0.4255398213863373,
74,0.3666788637638092,
75,0.4442598223686218,
76,0.4103088080883026,
77,0.3834134340286255,
78,0.4212478995323181,
79,0.4084535539150238,
80,0.42585188150405884,
81,0.3645784556865692,
82,0.41845670342445374,
83,0.37649214267730713,
84,0.38636139035224915,
85,0.42522746324539185,
86,0.4117559492588043,
87,0.43098050355911255,
88,0.39485323429107666,
89,0.43867120146751404,
90,0.42009660601615906,
91,0.3960219919681549,
92,0.38957613706588745,
93,0.4200711250305176,
94,0.4069032371044159,
95,0.33757132291793823,
96,0.4774680435657501,
97,0.28630775213241577,
98,0.4354437291622162,
99,0.386293888092041,
100,0.3044534921646118,
101,0.414600670337677,
102,0.39468422532081604,
103,0.45952996611595154,
104,0.43278250098228455,
105,0.4424954056739807,
106,0.3908950388431549,
107,0.4063407778739929,
108,0.44747626781463623,
109,0.41837626695632935,
110,0.3900224268436432,
111,0.4210432469844818,
112,0.42745447158813477,
113,0.39013177156448364,
114,0.32418689131736755,
115,0.3648485243320465,
116,0.376160591840744,
117,0.3879830241203308,
118,0.39371195435523987,
119,0.43380802869796753,
120,0.36460626125335693,
121,0.3766893148422241,
122,0.4221690595149994,
123,0.391794890165329,
124,0.42922183871269226,
125,0.4266531765460968,
126,0.370063841342926,
127,0.43761593103408813,
128,0.3916703164577484,
129,0.29875707626342773,
130,0.4163283705711365,
131,0.3546500504016876,
132,0.3731619119644165,
133,0.3469628691673279,
134,0.45573684573173523,
135,0.3730866014957428,
136,0.3494337797164917,
137,0.405132919549942,
138,0.39993056654930115,
139,0.4086202085018158,
140,0.3703997731208801,
141,0.4339975416660309,
142,0.39059585332870483,
143,0.3640303313732147,
144,0.39177241921424866,
145,0.4282364547252655,
146,0.34426793456077576,
147,0.41654160618782043,
148,0.37824493646621704,
149,0.3319700062274933,
150,0.3878335654735565,
151,0.4632706642150879,
152,0.3833722770214081,
153,0.3843274414539337,
154,0.4535388946533203,
155,0.39604082703590393,
156,0.42009714245796204,
157,0.43124428391456604,
158,0.48037469387054443,
159,0.39539438486099243,
160,0.3884935677051544,
161,0.49011772871017456,
162,0.31457632780075073,
163,0.42753294110298157,
164,0.3303717374801636,
165,0.36738961935043335,
166,0.4795924723148346,
167,0.38729530572891235,
168,0.3896673917770386,
169,0.4136430621147156,
170,0.4617082476615906,
171,0.3023248016834259,
