split,cell_id,group,comparator,stratum,U_stratum,C_stratum,low_bins,high_bins,overlap_mass,weight,excess_NLL,Q1_U,Q5_U,Q1_M,Q5_M,Q1_C,Q5_C
consumed,67#7,MC_ON,CNN,2,2,,2254,1064,1064,0.2512396694214876,-0.12748140222503482,0.3561744062935382,0.3420288841577227,-0.180632883565091,-0.15996248880484223,0.3564348211346716,1.5235928767593707
consumed,67#7,MC_ON,CNN,3,3,,1001,798,798,0.1884297520661157,-0.08952433815228751,0.574649438494545,0.5794249347189243,-0.33347877310420704,-0.3582008793741673,0.34094793927011974,1.6157642145080686
consumed,67#7,MC_ON,CNN,4,4,,1498,1239,1239,0.29256198347107437,-0.1770447034892485,0.7736696483468711,0.8050367285331084,-0.5016544810800909,-0.21664370472089994,0.35303615514537884,1.700683264695584
consumed,67#7,MC_ON,CNN,5,5,,294,2310,294,0.06942148760330578,-0.04138934259444536,2.170660547702388,4.572478988801418,2.170660547702388,4.572478988801418,2.1504125543167842,2.8181517336437167
consumed,67#14,PC_ON,LN,1,1,,1603,966,966,0.2075187969924812,-0.03046959934806659,0.1223396837302292,0.11800087664580686,-0.05342081607891705,-0.043954079265213164,0.3754816682809162,1.3748390785138696
consumed,67#14,PC_ON,LN,2,2,,2072,1120,1120,0.24060150375939848,-0.00801106155501094,0.35760927001339604,0.3485420324606821,-0.1723951290935204,-0.1687526942405384,0.38769796809248036,1.60547233814832
consumed,67#14,PC_ON,LN,3,3,,1183,784,784,0.16842105263157894,0.006433842819451082,0.5681292535516725,0.5715268427551824,-0.3112212711912111,-0.3150419433555466,0.4067087795099067,1.5229282212744042
consumed,67#14,PC_ON,LN,4,4,,2002,1414,1414,0.3037593984962406,-0.05603799377234725,0.7718622034995237,0.7930320240627792,-0.5101738837612728,-0.24129182509003128,0.3586506391417518,1.7151255281731048
consumed,67#14,PC_ON,LN,5,5,,371,2450,371,0.07969924812030076,-0.0704667247309977,2.1288987236484043,4.633278927655858,2.1288987236484043,4.633278927655858,2.105028509044853,3.0961937677698943
consumed,67#14,PC_ON,CNN,1,1,,1603,966,966,0.2075187969924812,-0.03507394850401818,0.1223396837302292,0.11800087664580686,-0.05342081607891705,-0.043954079265213164,0.3754816682809162,1.3748390785138696
consumed,67#14,PC_ON,CNN,2,2,,2072,1120,1120,0.24060150375939848,-0.06843408295465568,0.35760927001339604,0.3485420324606821,-0.1723951290935204,-0.1687526942405384,0.38769796809248036,1.60547233814832
consumed,67#14,PC_ON,CNN,3,3,,1183,784,784,0.16842105263157894,-0.11865824474455154,0.5681292535516725,0.5715268427551824,-0.3112212711912111,-0.3150419433555466,0.4067087795099067,1.5229282212744042
consumed,67#14,PC_ON,CNN,4,4,,2002,1414,1414,0.3037593984962406,-0.11382629012601378,0.7718622034995237,0.7930320240627792,-0.5101738837612728,-0.24129182509003128,0.3586506391417518,1.7151255281731048
consumed,67#14,PC_ON,CNN,5,5,,371,2450,371,0.07969924812030076,-0.14487458040926948,2.1288987236484043,4.633278927655858,2.1288987236484043,4.633278927655858,2.105028509044853,3.0961937677698943
consumed,67#21,PC_ON,LN,1,1,,1603,1050,1050,0.21398002853067047,-0.001470261109820839,0.10839286246415793,0.12450581162653786,-0.04049535288196362,-0.03481867532682372,0.3691837149091404,1.4105103149801532
consumed,67#21,PC_ON,LN,2,2,,1925,1190,1190,0.24251069900142652,-0.015204366869646322,0.3490477260972627,0.3361980084441123,-0.17315692500295965,-0.1540091580740409,0.36037522413302214,1.5773472334955039
consumed,67#21,PC_ON,LN,3,3,,1197,847,847,0.17261055634807418,-0.008010935569398577,0.5445159376498138,0.5613665200408148,-0.3184004925526352,-0.2824899154669059,0.3901005532454334,1.5885256940143209
consumed,67#21,PC_ON,LN,4,4,,1932,1393,1393,0.2838801711840228,-0.01230388946604975,0.7519593252361738,0.7623462560139105,-0.5916462162664781,-0.39847260429529735,0.33164397747115826,1.4618188763195568
consumed,67#21,PC_ON,LN,5,5,,427,2660,427,0.08701854493580599,-0.008167750749270423,1.887983657957864,4.544176801989363,1.887983657957864,4.544176801989363,1.9534430858482545,3.0539888205979397
consumed,67#21,PC_ON,CNN,1,1,,1603,1050,1050,0.21398002853067047,-0.03909388107069785,0.10839286246415793,0.12450581162653786,-0.04049535288196362,-0.03481867532682372,0.3691837149091404,1.4105103149801532
consumed,67#21,PC_ON,CNN,2,2,,1925,1190,1190,0.24251069900142652,-0.04356780549104529,0.3490477260972627,0.3361980084441123,-0.17315692500295965,-0.1540091580740409,0.36037522413302214,1.5773472334955039
consumed,67#21,PC_ON,CNN,3,3,,1197,847,847,0.17261055634807418,-0.05579345008168754,0.5445159376498138,0.5613665200408148,-0.3184004925526352,-0.2824899154669059,0.3901005532454334,1.5885256940143209
consumed,67#21,PC_ON,CNN,4,4,,1932,1393,1393,0.2838801711840228,-0.06003587984123245,0.7519593252361738,0.7623462560139105,-0.5916462162664781,-0.39847260429529735,0.33164397747115826,1.4618188763195568
consumed,67#21,PC_ON,CNN,5,5,,427,2660,427,0.08701854493580599,-0.05474900066915356,1.887983657957864,4.544176801989363,1.887983657957864,4.544176801989363,1.9534430858482545,3.0539888205979397
consumed,67#26,PC_ON,LN,1,1,,1603,714,714,0.1642512077294686,-0.025728781051172274,0.11062184534773767,0.12060110022709933,-0.029994271392934025,-0.02914216937308939,0.3917071562255306,1.4414272210368426
consumed,67#26,PC_ON,LN,2,2,,2219,1211,1211,0.2785829307568438,-0.026908036322254216,0.3435934472201122,0.34426040316304746,-0.1591863847445632,-0.16246767138182105,0.37214899779119665,1.707128049209956
consumed,67#26,PC_ON,LN,3,3,,1190,784,784,0.18035426731078905,-0.018197472922247677,0.5653694414133754,0.5750164754447594,-0.3221050447581665,-0.29515923421048296,0.39495258168098246,1.4270637731076152
consumed,67#26,PC_ON,LN,4,4,,2016,1246,1246,0.286634460547504,-0.023998437514662338,0.7753967818778216,0.7953172991135985,-0.5124502168994189,-0.27443464846883936,0.3592416237357409,1.7242610566281087
consumed,67#26,PC_ON,LN,5,5,,392,2268,392,0.09017713365539452,0.0007019237676067595,2.129936056863517,4.644030587009535,2.129936056863517,4.644030587009535,2.0929865150105407,3.0470211601361235
consumed,67#26,PC_ON,CNN,1,1,,1603,714,714,0.1642512077294686,-0.08708044085776064,0.11062184534773767,0.12060110022709933,-0.029994271392934025,-0.02914216937308939,0.3917071562255306,1.4414272210368426
consumed,67#26,PC_ON,CNN,2,2,,2219,1211,1211,0.2785829307568438,-0.03565077787873191,0.3435934472201122,0.34426040316304746,-0.1591863847445632,-0.16246767138182105,0.37214899779119665,1.707128049209956
consumed,67#26,PC_ON,CNN,3,3,,1190,784,784,0.18035426731078905,0.007658724505090074,0.5653694414133754,0.5750164754447594,-0.3221050447581665,-0.29515923421048296,0.39495258168098246,1.4270637731076152
consumed,67#26,PC_ON,CNN,4,4,,2016,1246,1246,0.286634460547504,-0.04418187410628299,0.7753967818778216,0.7953172991135985,-0.5124502168994189,-0.27443464846883936,0.3592416237357409,1.7242610566281087
consumed,67#26,PC_ON,CNN,5,5,,392,2268,392,0.09017713365539452,-0.044669357242499284,2.129936056863517,4.644030587009535,2.129936056863517,4.644030587009535,2.0929865150105407,3.0470211601361235
consumed,67#33,MC_OFF,LN,1,1,,1624,973,973,0.22937293729372937,-0.011696011822406335,0.11661647741124209,0.11223877238106514,-0.03764848124703411,-0.03330429705739406,0.35577456425671694,1.3673920038838556
consumed,67#33,MC_OFF,LN,2,2,,2016,1092,1092,0.25742574257425743,-0.07358317014267354,0.3395383413764244,0.3399811816242082,-0.19304768014210116,-0.10176434022895335,0.3378795652687485,1.5011119239180397
consumed,67#33,MC_OFF,LN,3,3,,980,581,581,0.13696369636963696,0.02252645801423307,0.546039699897353,0.5410143101324204,-0.3514286121040017,-0.317030094131401,0.36405594869795355,1.742571510302523
consumed,67#33,MC_OFF,LN,4,4,,1792,1232,1232,0.29042904290429045,-0.06733741306840124,0.7384371389838635,0.7570962529192913,-0.5125702441931935,-0.41813196355439936,0.34648723562992245,1.3928623676606302
consumed,67#33,MC_OFF,LN,5,5,,364,2548,364,0.0858085808580858,-0.02587168329987187,1.755952698382764,4.675378471573112,1.755952698382764,4.675378471573112,1.7630182724205392,2.949854221682072
consumed,67#33,MC_OFF,CNN,1,1,,1624,973,973,0.22937293729372937,-0.11102385094263612,0.11661647741124209,0.11223877238106514,-0.03764848124703411,-0.03330429705739406,0.35577456425671694,1.3673920038838556
consumed,67#33,MC_OFF,CNN,2,2,,2016,1092,1092,0.25742574257425743,-0.11795170622085438,0.3395383413764244,0.3399811816242082,-0.19304768014210116,-0.10176434022895335,0.3378795652687485,1.5011119239180397
consumed,67#33,MC_OFF,CNN,3,3,,980,581,581,0.13696369636963696,-0.1772007201389377,0.546039699897353,0.5410143101324204,-0.3514286121040017,-0.317030094131401,0.36405594869795355,1.742571510302523
consumed,67#33,MC_OFF,CNN,4,4,,1792,1232,1232,0.29042904290429045,-0.1695754765796563,0.7384371389838635,0.7570962529192913,-0.5125702441931935,-0.41813196355439936,0.34648723562992245,1.3928623676606302
consumed,67#33,MC_OFF,CNN,5,5,,364,2548,364,0.0858085808580858,-0.16888025857632816,1.755952698382764,4.675378471573112,1.755952698382764,4.675378471573112,1.7630182724205392,2.949854221682072
consumed,67#34,PC_ON,LN,1,1,,1141,763,763,0.19854280510018216,-0.01315311546288654,0.10431580160348283,0.10272431613118714,-0.02421625369035409,-0.02500537734809401,0.32480943991190736,1.6706442116262616
consumed,67#34,PC_ON,LN,2,2,,1596,1008,1008,0.26229508196721313,-0.02499589569559816,0.3327882531782706,0.3258215727093759,-0.16250010478471635,-0.1363290691968157,0.33531536161031555,1.6356987904340106
consumed,67#34,PC_ON,LN,3,3,,672,868,672,0.17486338797814208,-0.01359279187940654,0.536697722049818,0.544599711607706,-0.345733110201157,-0.3124463051245848,0.36578089405702485,1.3490086013586822
consumed,67#34,PC_ON,LN,4,4,,1316,1211,1211,0.3151183970856102,-0.02219344758805304,0.7569680599906937,0.7729056836121024,-0.5111358942528395,-0.2708324667433414,0.3244160337147905,1.7616994471130745
consumed,67#34,PC_ON,LN,5,5,,189,2142,189,0.04918032786885246,-0.002545821683793574,3.175022417162028,4.7369803581873775,3.175022417162028,4.7369803581873775,3.1420683451085805,3.131584542974285
consumed,67#34,PC_ON,CNN,1,1,,1141,763,763,0.19854280510018216,-0.049330700281603676,0.10431580160348283,0.10272431613118714,-0.02421625369035409,-0.02500537734809401,0.32480943991190736,1.6706442116262616
consumed,67#34,PC_ON,CNN,2,2,,1596,1008,1008,0.26229508196721313,0.007502680893811776,0.3327882531782706,0.3258215727093759,-0.16250010478471635,-0.1363290691968157,0.33531536161031555,1.6356987904340106
consumed,67#34,PC_ON,CNN,3,3,,672,868,672,0.17486338797814208,-0.012089483043152223,0.536697722049818,0.544599711607706,-0.345733110201157,-0.3124463051245848,0.36578089405702485,1.3490086013586822
consumed,67#34,PC_ON,CNN,4,4,,1316,1211,1211,0.3151183970856102,-0.06461848131179666,0.7569680599906937,0.7729056836121024,-0.5111358942528395,-0.2708324667433414,0.3244160337147905,1.7616994471130745
consumed,67#34,PC_ON,CNN,5,5,,189,2142,189,0.04918032786885246,-0.034282425323231294,3.175022417162028,4.7369803581873775,3.175022417162028,4.7369803581873775,3.1420683451085805,3.131584542974285
consumed,68#3,MC_OFF,LN,1,1,,1260,882,882,0.196875,-0.041562232431272106,0.09068101935721036,0.08407768573375679,-0.016598335215857567,-0.001776236588397605,0.34772219376633345,1.4152904016479273
consumed,68#3,MC_OFF,LN,2,2,,1841,1400,1400,0.3125,-0.009059097788829676,0.2998727014075786,0.3024617843694189,-0.14858032029609677,-0.12139877598189434,0.2803511837462191,1.3680087694907583
consumed,68#3,MC_OFF,LN,3,3,,1162,819,819,0.1828125,-0.02292338706262384,0.5256519954608114,0.532178124059005,-0.31230056650462523,-0.2785947570146759,0.3541391968075044,1.4725116195162642
consumed,68#3,MC_OFF,LN,4,4,,1155,1624,1155,0.2578125,-0.06336016223644858,0.7369466582576584,0.740347445365361,-0.5030010091742934,-0.38859300855611584,0.3635342838197892,1.3895097608636144
consumed,68#3,MC_OFF,LN,5,5,,224,3136,224,0.05,-0.01859137963789683,2.1969481738924515,4.225475309237784,2.1969481738924515,4.225475309237784,2.130932797463326,2.6377202515663254
consumed,68#3,MC_OFF,CNN,1,1,,1260,882,882,0.196875,-0.11360283720682236,0.09068101935721036,0.08407768573375679,-0.016598335215857567,-0.001776236588397605,0.34772219376633345,1.4152904016479273
consumed,68#3,MC_OFF,CNN,2,2,,1841,1400,1400,0.3125,-0.08671351056641668,0.2998727014075786,0.3024617843694189,-0.14858032029609677,-0.12139877598189434,0.2803511837462191,1.3680087694907583
consumed,68#3,MC_OFF,CNN,3,3,,1162,819,819,0.1828125,-0.026347106644101764,0.5256519954608114,0.532178124059005,-0.31230056650462523,-0.2785947570146759,0.3541391968075044,1.4725116195162642
consumed,68#3,MC_OFF,CNN,4,4,,1155,1624,1155,0.2578125,-0.19692820354890053,0.7369466582576584,0.740347445365361,-0.5030010091742934,-0.38859300855611584,0.3635342838197892,1.3895097608636144
consumed,68#3,MC_OFF,CNN,5,5,,224,3136,224,0.05,-0.011098076414460235,2.1969481738924515,4.225475309237784,2.1969481738924515,4.225475309237784,2.130932797463326,2.6377202515663254
consumed,68#4,PC_ON,LN,1,1,,1260,750,750,0.19054878048780488,-0.011399424818145973,0.10532519948994001,0.10420573491665225,-0.03755287686880264,-0.01923473172045002,0.391774714806871,1.5172026086142287
consumed,68#4,PC_ON,LN,2,2,,1788,1062,1062,0.2698170731707317,-0.006831637812155084,0.3340274937555321,0.34455975370717207,-0.18913401334071991,-0.11972858978186919,0.379874193188875,1.6391561111918946
consumed,68#4,PC_ON,LN,3,3,,918,618,618,0.15701219512195122,-0.015399688123881409,0.5522958748428098,0.5546026904268558,-0.3291708662606824,-0.3732530714576298,0.4003726479583187,1.4384869705687102
consumed,68#4,PC_ON,LN,4,4,,2004,1122,1122,0.2850609756097561,-0.026299407417775474,0.7502236141509073,0.7516680963091725,-0.5613321240102787,-0.49633303207283885,0.30955293643271586,1.6264705543209999
consumed,68#4,PC_ON,LN,5,5,,384,2238,384,0.0975609756097561,-0.003581637093488807,1.948773253156105,4.581622213015784,1.948773253156105,4.581622213015784,1.9130456890028047,3.2272673475628175
consumed,68#4,PC_ON,CNN,1,1,,1260,750,750,0.19054878048780488,-0.04739731312608375,0.10532519948994001,0.10420573491665225,-0.03755287686880264,-0.01923473172045002,0.391774714806871,1.5172026086142287
consumed,68#4,PC_ON,CNN,2,2,,1788,1062,1062,0.2698170731707317,-0.02816275947527744,0.3340274937555321,0.34455975370717207,-0.18913401334071991,-0.11972858978186919,0.379874193188875,1.6391561111918946
consumed,68#4,PC_ON,CNN,3,3,,918,618,618,0.15701219512195122,-0.0488885733498334,0.5522958748428098,0.5546026904268558,-0.3291708662606824,-0.3732530714576298,0.4003726479583187,1.4384869705687102
consumed,68#4,PC_ON,CNN,4,4,,2004,1122,1122,0.2850609756097561,-0.03033809067692711,0.7502236141509073,0.7516680963091725,-0.5613321240102787,-0.49633303207283885,0.30955293643271586,1.6264705543209999
consumed,68#4,PC_ON,CNN,5,5,,384,2238,384,0.0975609756097561,-0.027058242197854274,1.948773253156105,4.581622213015784,1.948773253156105,4.581622213015784,1.9130456890028047,3.2272673475628175
consumed,68#7,PC_ON,LN,1,1,,1393,1106,1106,0.24803767660910517,-0.047376818979097374,0.11997098290271081,0.11025858746806183,-0.032849727008575406,-0.030699927848321682,0.3644490178735007,1.2259104894635324
consumed,68#7,PC_ON,LN,2,2,,1575,1225,1225,0.27472527472527475,-0.031077854857052244,0.35580028501358657,0.34844664823430194,-0.1947412101148964,-0.13093653014362125,0.2735813891072111,1.6789290242908257
consumed,68#7,PC_ON,LN,3,3,,728,665,665,0.14913657770800628,-0.0072220708519770615,0.5419333396533218,0.5338206493540814,-0.3326266698646717,-0.294313254364227,0.38556467678035217,1.1923714242875576
consumed,68#7,PC_ON,LN,4,4,,1008,1337,1008,0.2260596546310832,-0.03104902142139752,0.7227974783292868,0.7147288248857181,-0.5975579026594965,-0.5087349759914586,0.34420809395083374,1.4724628455746134
consumed,68#7,PC_ON,LN,5,5,,455,3206,455,0.10204081632653061,-0.02889012867866178,1.4319718738588003,4.084458952839474,0.93524450264298,3.96444859150379,1.3289914455231226,2.732660557561297
consumed,68#7,PC_ON,CNN,1,1,,1393,1106,1106,0.24803767660910517,-0.08698167445128856,0.11997098290271081,0.11025858746806183,-0.032849727008575406,-0.030699927848321682,0.3644490178735007,1.2259104894635324
consumed,68#7,PC_ON,CNN,2,2,,1575,1225,1225,0.27472527472527475,-0.07194344895914129,0.35580028501358657,0.34844664823430194,-0.1947412101148964,-0.13093653014362125,0.2735813891072111,1.6789290242908257
consumed,68#7,PC_ON,CNN,3,3,,728,665,665,0.14913657770800628,-0.045545073595945014,0.5419333396533218,0.5338206493540814,-0.3326266698646717,-0.294313254364227,0.38556467678035217,1.1923714242875576
consumed,68#7,PC_ON,CNN,4,4,,1008,1337,1008,0.2260596546310832,-0.0829207768854681,0.7227974783292868,0.7147288248857181,-0.5975579026594965,-0.5087349759914586,0.34420809395083374,1.4724628455746134
consumed,68#7,PC_ON,CNN,5,5,,455,3206,455,0.10204081632653061,-0.12009197562548174,1.4319718738588003,4.084458952839474,0.93524450264298,3.96444859150379,1.3289914455231226,2.732660557561297
consumed,68#10,MC_ON,LN,1,1,,163,160,160,0.20915032679738563,0.0022493934230551384,0.08056635550733363,0.07978765849781089,-0.008821550705659735,-0.012663940172487027,0.3534623732441787,1.0766522882635399
consumed,68#10,MC_ON,LN,2,2,,238,260,238,0.3111111111111111,-0.035357297176557376,0.26073161090978786,0.26504938253488514,-0.08713237347613388,-0.04495961868832656,0.31458913136533234,1.1875990902382123
consumed,68#10,MC_ON,LN,3,3,,157,203,157,0.20522875816993463,-0.013278066201362813,0.4691577200207818,0.4712875780682432,-0.2750952026591602,-0.17473597595600796,0.31174689019769597,1.1853491187921017
consumed,68#10,MC_ON,LN,4,4,,156,287,156,0.20392156862745098,-0.0743234869899245,0.7059075939060975,0.7097292322568692,-0.43919769719107776,-0.37980186465642657,0.3900639920740934,1.1517934456510053
consumed,68#10,MC_ON,LN,5,5,,54,534,54,0.07058823529411765,-0.03727401545105092,1.6745048036190497,3.718020145713023,1.6745048036190497,3.718020145713023,1.6697293346436533,2.4442083844842495
consumed,68#10,MC_ON,CNN,1,1,,163,160,160,0.20915032679738563,-0.08026516644137896,0.08056635550733363,0.07978765849781089,-0.008821550705659735,-0.012663940172487027,0.3534623732441787,1.0766522882635399
consumed,68#10,MC_ON,CNN,2,2,,238,260,238,0.3111111111111111,4.500610654241746e-05,0.26073161090978786,0.26504938253488514,-0.08713237347613388,-0.04495961868832656,0.31458913136533234,1.1875990902382123
consumed,68#10,MC_ON,CNN,3,3,,157,203,157,0.20522875816993463,-0.11039514316997381,0.4691577200207818,0.4712875780682432,-0.2750952026591602,-0.17473597595600796,0.31174689019769597,1.1853491187921017
consumed,68#10,MC_ON,CNN,4,4,,156,287,156,0.20392156862745098,-0.12076400914147659,0.7059075939060975,0.7097292322568692,-0.43919769719107776,-0.37980186465642657,0.3900639920740934,1.1517934456510053
consumed,68#10,MC_ON,CNN,5,5,,54,534,54,0.07058823529411765,-0.07685050965556595,1.6745048036190497,3.718020145713023,1.6745048036190497,3.718020145713023,1.6697293346436533,2.4442083844842495
consumed,68#11,PC_OFF,LN,1,1,,1561,980,980,0.19230769230769232,-0.019908014865279825,0.10659578787005851,0.10853520805934143,-0.028039404654889143,-0.019638954894539245,0.3791482918859238,1.432635312336918
consumed,68#11,PC_OFF,LN,2,2,,2205,1309,1309,0.25686813186813184,0.006260886656827017,0.33394290877881255,0.34207888967397,-0.19162649462136894,-0.13971731644951774,0.38252740298307286,1.5541017660189462
consumed,68#11,PC_OFF,LN,3,3,,1183,875,875,0.1717032967032967,-0.02104920350674519,0.5513238225470221,0.5473189031730096,-0.3394151957011258,-0.2772493715236584,0.36923155941976565,1.3758880706313066
consumed,68#11,PC_OFF,LN,4,4,,2499,1358,1358,0.2664835164835165,-0.006532473905639867,0.7528788116208366,0.7497340237571379,-0.5833198989173666,-0.5287282140589482,0.32499388105033916,1.4965010131245213
consumed,68#11,PC_OFF,LN,5,5,,574,2821,574,0.11263736263736264,-0.02153274986582316,1.8723728662220442,4.609342294715105,1.8723728662220442,4.609342294715105,1.748866752513147,3.148687345291458
consumed,68#11,PC_OFF,CNN,1,1,,1561,980,980,0.19230769230769232,-0.02072268609123839,0.10659578787005851,0.10853520805934143,-0.028039404654889143,-0.019638954894539245,0.3791482918859238,1.432635312336918
consumed,68#11,PC_OFF,CNN,2,2,,2205,1309,1309,0.25686813186813184,-0.01898726024534573,0.33394290877881255,0.34207888967397,-0.19162649462136894,-0.13971731644951774,0.38252740298307286,1.5541017660189462
consumed,68#11,PC_OFF,CNN,3,3,,1183,875,875,0.1717032967032967,-0.05728235729300341,0.5513238225470221,0.5473189031730096,-0.3394151957011258,-0.2772493715236584,0.36923155941976565,1.3758880706313066
consumed,68#11,PC_OFF,CNN,4,4,,2499,1358,1358,0.2664835164835165,-0.07653778431150099,0.7528788116208366,0.7497340237571379,-0.5833198989173666,-0.5287282140589482,0.32499388105033916,1.4965010131245213
consumed,68#11,PC_OFF,CNN,5,5,,574,2821,574,0.11263736263736264,-0.0014423881038462816,1.8723728662220442,4.609342294715105,1.8723728662220442,4.609342294715105,1.748866752513147,3.148687345291458
consumed,69#3,PC_OFF,LN,1,1,,1701,826,826,0.18940609951845908,-0.01228004339457706,0.10905105886096278,0.12317692660761137,-0.031690760438319455,-0.05396799619632213,0.3657330373151298,1.80497566176755
consumed,69#3,PC_OFF,LN,2,2,,1645,1169,1169,0.2680577849117175,-0.030790639861113505,0.35544480625855823,0.360502833463384,-0.21107476361565283,-0.16815828963675714,0.3529729330214979,1.4597399249426466
consumed,69#3,PC_OFF,LN,3,3,,994,700,700,0.16051364365971107,-0.01610734997871626,0.5585961192682333,0.5617446063598618,-0.3601655590866076,-0.3364314651442692,0.38121393861119557,1.290274622264551
