split,cell_id,group,comparator,raw_E,Q1_bins,Q5_bins,Q1_event_rate,Q5_event_rate,raw_M_difference,raw_U_difference,raw_C_difference
consumed,69#4,MC_ON,CNN,-0.1693327602797165,5040,4602,0.08988095238095238,0.28748370273794005,2.777628062944866,2.034745760853523,4.0178173894582105
consumed,69#6,MC_OFF,LN,0.0008410953002367392,5005,5481,0.2955044955044955,0.170589308520343,2.8306262658708152,2.0240958816059376,3.9248842997951807
consumed,69#6,MC_OFF,CNN,-0.0708008359633687,5005,5481,0.2955044955044955,0.170589308520343,2.8306262658708152,2.0240958816059376,3.9248842997951807
consumed,69#7,MC_ON,LN,0.021787284279936606,5502,5257,0.1134133042529989,0.28647517595586836,2.8618683143862658,2.0791320961098974,4.012459182101753
consumed,69#7,MC_ON,CNN,-0.03198202123372859,5502,5257,0.1134133042529989,0.28647517595586836,2.8618683143862658,2.0791320961098974,4.012459182101753
consumed,69#21,PC_OFF,LN,0.006092387849045704,4806,4158,0.3535164377861007,0.15103415103415102,3.0137724297524904,2.2147572980700385,4.471408557583919
consumed,69#21,PC_OFF,CNN,-0.02762060039331116,4806,4158,0.3535164377861007,0.15103415103415102,3.0137724297524904,2.2147572980700385,4.471408557583919
consumed,70#1,PC_ON,LN,-0.01675053985732671,6120,3672,0.14460784313725492,0.2903050108932462,3.111010038243905,2.4006031900670584,4.693445702956818
consumed,70#1,PC_ON,CNN,-0.07983006291610795,6120,3672,0.14460784313725492,0.2903050108932462,3.111010038243905,2.4006031900670584,4.693445702956818
consumed,70#7,PC_ON,LN,-0.00013493914334270288,6104,6489,0.10484927916120576,0.37925720449992295,2.8296236187990713,2.0388099022938833,3.874480201005032
consumed,70#7,PC_ON,CNN,0.04259220588366376,6104,6489,0.10484927916120576,0.37925720449992295,2.8296236187990713,2.0388099022938833,3.874480201005032
consumed,70#15,PC_ON,LN,-0.010721520686248244,5010,4548,0.07385229540918163,0.29331574318381703,3.0064048800099625,2.2105564666520303,4.12554685811912
consumed,70#15,PC_ON,CNN,-0.026207815926168807,5010,4548,0.07385229540918163,0.29331574318381703,3.0064048800099625,2.2105564666520303,4.12554685811912
consumed,70#34,MC_ON,LN,-0.03553953501265707,6174,7175,0.07078069322967283,0.28529616724738677,2.5613278331376286,1.8307995082385942,3.321396683672188
consumed,70#34,MC_ON,CNN,-0.17711453871760058,6174,7175,0.07078069322967283,0.28529616724738677,2.5613278331376286,1.8307995082385942,3.321396683672188
