split,cell_id,group,feature,quintile,bins,event_rate,mean_signed_drive,mean_absolute_drive,mean_recent_change,mean_feature,aligned_nll,LN_nll,CNN_nll,aligned_minus_LN,aligned_minus_CNN
consumed,68#10,MC_ON,A,2,1189,0.184188393608074,0.025555329531279817,0.6851565514057553,0.6459609543601648,0.7743457057535664,0.3533244826667769,0.32166779721350114,0.3030353181455079,0.031656685453275824,0.05028916452126907
consumed,68#10,MC_ON,A,3,554,0.20397111913357402,0.34293860657004493,0.7281799489401564,0.9169608763498839,1.136607791912706,0.35228505141885214,0.3418824214328052,0.38336726108736013,0.010402629986046982,-0.03108220966850795
consumed,68#10,MC_ON,A,4,245,0.2571428571428571,0.7977722448717907,1.1722772459146946,1.2953351601394179,1.37954257794982,0.33909392004817507,0.3525184695369354,0.4347854840073435,-0.013424549488760283,-0.09569156395916842
consumed,68#10,MC_ON,A,5,1444,0.21675900277008311,1.265396460006044,1.6388263785561281,1.6325747901075665,2.521118244811491,0.40223446846709887,0.4087254253178826,0.42648929814222336,-0.006490956850783684,-0.024254829675124476
consumed,68#11,PC_OFF,A,1,8022,0.23173772126651707,-0.15592227748739443,0.5623463470764766,0.4597523768003651,0.5605893683077194,0.47746521324880903,0.4731789626120341,0.519382125707805,0.00428625063677493,-0.04191691245899595
consumed,68#11,PC_OFF,A,2,8974,0.19734789391575663,0.27993934284146715,0.8829385717798555,0.9497101458814198,1.0605169041765692,0.4193712585160264,0.4106920581320809,0.4538973506831759,0.00867920038394557,-0.03452609216714945
consumed,68#11,PC_OFF,A,3,3535,0.15643564356435644,0.7990933961508927,1.177915048060467,1.4443760266101828,1.757326052320239,0.3778685555298183,0.3676921347427839,0.4014428213722508,0.010176420787034426,-0.023574265842432537
consumed,68#11,PC_OFF,A,4,1526,0.14613368283093053,1.0826778167043276,1.448696723438437,1.617361444455998,2.103992752805998,0.3376242979314393,0.32784861422587513,0.36345817551104154,0.009775683705564189,-0.02583387757960215
consumed,68#11,PC_OFF,A,5,7343,0.1600163420945118,1.6124489112878915,2.0501352619380726,2.118602649666577,3.4701321176022297,0.3368857165261122,0.3439877990716096,0.4017149497086269,-0.007102082545497321,-0.0648292331825147
consumed,69#3,PC_OFF,A,1,6643,0.3405088062622309,-0.15837464199110216,0.5360066919801676,0.4566768340109152,0.5514192263669689,0.5922830837467791,0.5927234477983084,0.5928718087537023,-0.0004403640515292364,-0.0005887250069230744
consumed,69#3,PC_OFF,A,2,10479,0.32407672487832806,0.22852607471839773,0.8643115667211634,0.9061042253285222,1.0494904430095322,0.5483198187548868,0.5497784373554763,0.5645288803599054,-0.0014586186005895064,-0.01620906160501855
consumed,69#3,PC_OFF,A,3,3304,0.30205811138014527,0.863466155935053,1.2231895683198133,1.4309086624557417,1.81308715755022,0.5026336343815588,0.5075581268194667,0.5545909116685505,-0.004924492437907718,-0.051957277286991545
consumed,69#3,PC_OFF,A,4,2604,0.31336405529953915,0.9852899499717908,1.309134440808726,1.6333906145806905,2.1353341061264723,0.4825062590257048,0.49233661927172073,0.5416506532902615,-0.009830360246015765,-0.059144394264556574
consumed,69#3,PC_OFF,A,5,6370,0.3047095761381476,1.5469728778942187,1.9940251691225317,2.1749289900090374,3.471514262995081,0.4956316172230271,0.5127488461241471,0.5493160713036552,-0.01711722890111999,-0.05368445408062806
consumed,69#4,MC_ON,A,1,5580,0.196415770609319,-0.14627606034917276,0.5090841608434811,0.42825194311682485,0.5126310111817481,0.44116282396758566,0.4109630577320669,0.3548256396537498,0.03019976623551873,0.08633718431383589
consumed,69#4,MC_ON,A,2,9342,0.23003639477627916,0.24446660857463892,0.8509340267060999,0.8578644101011649,1.0260286512080266,0.42157208889521786,0.39993552720045467,0.3888494415216023,0.02163656169476315,0.03272264737361562
consumed,69#4,MC_ON,A,3,2340,0.19658119658119658,0.8001556603637531,1.1297722391536582,1.2971302000260112,1.6883045366037412,0.39579399537218285,0.394414640019501,0.38812049207304467,0.0013793553526818539,0.0076735032991381465
consumed,69#4,MC_ON,A,4,2670,0.2243445692883895,1.034595105829021,1.365012259827299,1.6420270633893586,2.051859454431753,0.4114625093737136,0.4242636188942083,0.4181861415115823,-0.012801109520494758,-0.006723632137868726
consumed,69#4,MC_ON,A,5,5268,0.20975702353834472,1.599309790195777,2.0303773929597844,2.071507332298555,3.4396469705064527,0.4489461897712629,0.4766432382670133,0.47069532058838304,-0.027697048495750467,-0.021749130817120117
consumed,69#6,MC_OFF,A,1,5327,0.21475502158813592,-0.11420748100246182,0.4939700671604543,0.40974823650383335,0.4788705270595987,0.4735819244016507,0.45818963546149843,0.446843954289851,0.015392288940152286,0.026737970111799684
consumed,69#6,MC_OFF,A,2,11375,0.21265934065934067,0.18749819183855765,0.8108336672786592,0.8119167781203251,0.9489217472293229,0.4298755235045635,0.4255239807153949,0.4073324001336017,0.004351542789168679,0.022543123370961697
consumed,69#6,MC_OFF,A,3,4060,0.21921182266009853,0.6965300449443949,1.032933831756378,1.1487000315524656,1.6557624911401165,0.4053248921031127,0.4107089548059911,0.41008463362453623,-0.00538406270287842,-0.004759741521423511
consumed,69#6,MC_OFF,A,4,2968,0.26752021563342315,0.9598567335247586,1.3379292419565487,1.6454302563704435,2.0525173488241686,0.42303560812112745,0.43895520913841407,0.482915074187962,-0.015919601017286678,-0.05987946606683455
consumed,69#6,MC_OFF,A,5,5670,0.25326278659611995,1.582033515650902,1.9950602469504812,2.1122907962298494,3.4459881960525784,0.4891331007462037,0.5187471167963896,0.5818653436668058,-0.029614016050186015,-0.09273224292060221
consumed,69#7,MC_ON,A,1,6153,0.19778969608321145,-0.13052417324764742,0.49942253997160585,0.41384187395895633,0.49800076514515107,0.432955192188835,0.4269888206869329,0.4045126269653083,0.005966371501902113,0.028442565223526686
consumed,69#7,MC_ON,A,2,10668,0.22994000749906263,0.200402688245196,0.8333670695502468,0.8304661219381612,0.9844271705212484,0.4207325530140406,0.4210565912562009,0.41204508967812975,-0.0003240382421602136,0.008687463335910897
consumed,69#7,MC_ON,A,3,3850,0.22753246753246753,0.7578376320834914,1.0751304639543948,1.243742990535512,1.662057713718909,0.4279337402812721,0.4177424393898373,0.4039450654584691,0.010191300891434803,0.02398867482280301
consumed,69#7,MC_ON,A,4,3108,0.2487129987129987,1.078192139372838,1.410134937305848,1.7431753377579744,2.0812219028392134,0.4388903805393643,0.44256958682141406,0.4712077519836832,-0.003679206282049848,-0.032317371444318975
consumed,69#7,MC_ON,A,5,5621,0.21117238925458104,1.5751820305292838,1.9928296885741892,2.0527923348836223,3.45619975286483,0.5105285125889497,0.4849084428100699,0.47309574574532526,0.0256200697788799,0.03743276684362455
consumed,69#21,PC_OFF,A,1,7392,0.2766504329004329,-0.1820463155174112,0.5441340209808471,0.43794942146507027,0.5607965389329578,0.5704257558887323,0.5633820310861195,0.5769753797349311,0.007043724802612888,-0.006549623846198659
consumed,69#21,PC_OFF,A,2,3144,0.2630407124681934,0.28243834772768195,0.8667479299288443,0.9387828554263667,0.8931938175326758,0.5347566726993348,0.5368840664542663,0.5508716391656384,-0.002127393754931659,-0.016114966466303636
consumed,69#21,PC_OFF,A,3,5682,0.264519535374868,0.5066165083832694,1.0816679828833269,1.1347702959862622,1.387557626647377,0.5263039404072759,0.5216440334208844,0.5512464295506067,0.004659906986391465,-0.02494248914333085
consumed,69#21,PC_OFF,A,4,4794,0.23341677096370464,0.8959105819269145,1.2106539822065605,1.5144506251360117,2.0678056786417462,0.45274997258200445,0.457991205068139,0.5119160171716607,-0.005241232486134484,-0.05916604458965619
consumed,69#21,PC_OFF,A,5,4188,0.22110792741165233,1.5105526444554003,1.9418059693348408,2.286662270467328,3.5999635159884424,0.4386261800458775,0.45126016923314705,0.4843804425474594,-0.012633989187269514,-0.04575426250158189
consumed,70#1,PC_ON,A,1,8256,0.18313953488372092,-0.12975869012547567,0.614542654073239,0.49643801265715887,0.6168965277611731,0.46672922957683716,0.4638845161990373,0.4626142831737494,0.0028447133777998544,0.004114946403087806
consumed,70#1,PC_ON,A,2,3810,0.21023622047244095,0.48640955440146855,0.9071597654824595,1.002271919532187,0.9873182639334837,0.4813595557789427,0.4858161876362583,0.49886336705366974,-0.004456631857315597,-0.01750381127472713
consumed,70#1,PC_ON,A,3,4458,0.18618214445939885,0.36625881384224457,0.9185869565098763,1.0699463338745256,1.3925098952941337,0.44024169488732096,0.4464256340623499,0.45950538518475753,-0.006183939175028925,-0.019263690297436624
consumed,70#1,PC_ON,A,4,4206,0.21112696148359486,0.825073205500954,1.2318739964133012,1.3922893337435127,1.9888066643249653,0.45080902180647825,0.4635820402518417,0.4935399499638761,-0.012773018445363417,-0.04273092815739789
consumed,70#1,PC_ON,A,5,4470,0.20313199105145413,1.648645642656263,2.0864113958009174,2.3334311899193287,3.655094419023543,0.47128839617063334,0.4964168749643382,0.5145634673340175,-0.025128478793704764,-0.04327507116338416
consumed,70#7,PC_ON,A,1,7630,0.1724770642201835,-0.14298646277367116,0.5531120246550031,0.4791395991853372,0.5722992501634707,0.4363235709764833,0.4371430790222933,0.46483039693815936,-0.0008195080458101074,-0.0285068259616761
