split,cell_id,group,comparator,stratum,U_stratum,C_stratum,low_bins,high_bins,overlap_mass,weight,excess_NLL,Q1_U,Q5_U,Q1_M,Q5_M,Q1_C,Q5_C
development,67#4,PC_OFF,CNN,4,1,4,3,2,2,0.04081632653061224,0.10621767110453909,0.13270964487067735,0.1400413946248591,0.0011697959271259606,0.06309630861505866,1.3666096638771705,0.6335854749195278
development,67#4,PC_OFF,CNN,5,1,5,0,5,0,0.0,,,0.13092827894724907,,-0.13092827894724907,,8.48540800907649
development,67#4,PC_OFF,CNN,6,2,1,5,6,5,0.10204081632653061,-0.2588032737299387,0.36929084407165647,0.4090765103076895,-0.36929084407165647,-0.20453898515552282,0.0412820796482265,0.03586453478783369
development,67#4,PC_OFF,CNN,7,2,2,8,6,6,0.12244897959183673,-0.1987660996836062,0.3818346449988894,0.366762793622911,-0.3818346449988894,-0.15485148845861355,0.1396643648040481,0.13978861551731825
development,67#4,PC_OFF,CNN,8,2,3,8,6,6,0.12244897959183673,0.2535703374978477,0.3687991304323077,0.3604117079327504,-0.2666588081046939,-0.09083291950325172,0.42461943493253784,0.38849350705277175
development,67#4,PC_OFF,CNN,9,2,4,4,2,2,0.04081632653061224,-0.5045404508582618,0.42882219862076454,0.3693822016939521,-0.21736228492227383,0.3693822016939521,0.8144567527051549,1.0790711138397455
development,67#4,PC_OFF,CNN,10,2,5,1,1,1,0.02040816326530612,-0.008300741333260342,0.4444533959031105,0.30614853650331497,-0.4444533959031105,-0.30614853650331497,3.261833406984806,11.832376010715961
development,67#4,PC_OFF,CNN,11,3,1,8,2,2,0.04081632653061224,0.03483988318775305,0.5858774958178401,0.5376888662576675,0.1486236322671175,-0.5376888662576675,0.038924844935536385,0.059924833476543427
development,67#4,PC_OFF,CNN,12,3,2,6,1,1,0.02040816326530612,-0.08629540382763756,0.5654436225692431,0.6269773840904236,-0.39016590764125186,-0.6269773840904236,0.17107552972932658,0.09969216585159302
development,67#4,PC_OFF,CNN,13,3,3,2,4,2,0.04081632653061224,0.2689489147420424,0.5046995729207993,0.5213598646223545,-0.5046995729207993,-0.5213598646223545,0.2399583188816905,0.38689305214211345
development,67#4,PC_OFF,CNN,14,3,4,7,0,0,0.0,,0.5542087114549109,,-0.09133743534662894,,1.0081436848933143,
development,67#4,PC_OFF,CNN,15,3,5,0,0,0,0.0,,,,,,,
development,67#4,PC_OFF,CNN,16,4,1,3,0,0,0.0,,0.8161008258660635,,0.34453598658243817,,0.05628155171871185,
development,67#4,PC_OFF,CNN,17,4,2,6,1,1,0.02040816326530612,0.12360607144534208,0.7124383387466272,0.6321227848529816,0.24005629991491637,-0.6321227848529816,0.1774193917711576,0.10738378763198853
development,67#4,PC_OFF,CNN,18,4,3,3,3,3,0.061224489795918366,0.18562037741159954,0.7850780809919039,0.8896405113240083,0.2616775259375572,0.8896405113240083,0.38257061565915745,0.5153934049109617
development,67#4,PC_OFF,CNN,19,4,4,5,3,3,0.061224489795918366,-0.06172519590626032,0.7792288954369724,0.8573028774311146,0.5132103557698429,0.8573028774311146,1.1500541584566235,1.0817207700262468
development,67#4,PC_OFF,CNN,20,4,5,0,1,0,0.0,,,0.713266909122467,,-0.713266909122467,,2.3954931795597076
development,67#4,PC_OFF,CNN,21,5,1,0,1,0,0.0,,,1.6756056547164917,,1.6756056547164917,,0.017023470252752304
development,67#4,PC_OFF,CNN,22,5,2,0,0,0,0.0,,,,,,,
development,67#4,PC_OFF,CNN,23,5,3,0,1,0,0.0,,,1.3814217299222946,,1.3814217299222946,,0.2591393403708935
development,67#4,PC_OFF,CNN,24,5,4,4,4,4,0.08163265306122448,-0.08039535703781822,1.6470746868290007,7.733315646648407,1.6470746868290007,7.733315646648407,1.4306056835921481,0.8629540205001831
development,67#4,PC_OFF,CNN,25,5,5,5,8,5,0.10204081632653061,-0.20542223967344414,4.393539386987686,4.343143210280687,4.393539386987686,4.343143210280687,4.484338472434319,4.469949012855068
development,67#6,MC_OFF,LN,1,1,1,14,112,14,0.05128205128205128,-0.025445196361193814,0.10458083958365025,0.08231577083497542,0.10458083958365025,0.007483126006263772,0.012339795334264644,0.03716853480127612
development,67#6,MC_OFF,LN,2,1,2,14,84,14,0.05128205128205128,-0.042059925244679566,0.15914723452879118,0.07303121764271055,-0.15914723452879118,0.03322678271118396,0.24155260872794318,0.12990332152791476
development,67#6,MC_OFF,LN,3,1,3,63,35,35,0.1282051282051282,-0.04807500461362153,0.07371398098766803,0.08964809035125657,0.014326622171534444,-0.032551909211906614,0.42033306180189056,0.4034257795923623
development,67#6,MC_OFF,LN,4,1,4,35,7,7,0.02564102564102564,-0.3031386911350302,0.12336878481786699,0.0011547992005944245,0.09514585259836165,-0.0011547992005944245,0.7596683159796521,1.3582717040553691
development,67#6,MC_OFF,LN,5,1,5,0,35,0,0.0,,,0.09688135067000986,,-0.09688135067000986,,6.887697313372047
development,67#6,MC_OFF,LN,6,2,1,35,35,35,0.1282051282051282,-0.11796036843163146,0.3597345617879182,0.3007189635932446,-0.3597345617879182,0.056484366506338146,0.0289037547912449,0.029876543823629604
