split,cell_id,group,comparator,stratum,U_stratum,C_stratum,low_bins,high_bins,overlap_mass,weight,excess_NLL,Q1_U,Q5_U,Q1_M,Q5_M,Q1_C,Q5_C
development,67#4,PC_OFF,CNN,4,1,4,3,2,2,0.04081632653061224,0.10621767110453909,0.13270964487067735,0.1400413946248591,0.0011697959271259606,0.06309630861505866,1.3666096638771705,0.6335854749195278
development,67#4,PC_OFF,CNN,5,1,5,0,5,0,0.0,,,0.13092827894724907,,-0.13092827894724907,,8.48540800907649
development,67#4,PC_OFF,CNN,6,2,1,5,6,5,0.10204081632653061,-0.2588032737299387,0.36929084407165647,0.4090765103076895,-0.36929084407165647,-0.20453898515552282,0.0412820796482265,0.03586453478783369
development,67#4,PC_OFF,CNN,7,2,2,8,6,6,0.12244897959183673,-0.1987660996836062,0.3818346449988894,0.366762793622911,-0.3818346449988894,-0.15485148845861355,0.1396643648040481,0.13978861551731825
development,67#4,PC_OFF,CNN,8,2,3,8,6,6,0.12244897959183673,0.2535703374978477,0.3687991304323077,0.3604117079327504,-0.2666588081046939,-0.09083291950325172,0.42461943493253784,0.38849350705277175
development,67#4,PC_OFF,CNN,9,2,4,4,2,2,0.04081632653061224,-0.5045404508582618,0.42882219862076454,0.3693822016939521,-0.21736228492227383,0.3693822016939521,0.8144567527051549,1.0790711138397455
development,67#4,PC_OFF,CNN,10,2,5,1,1,1,0.02040816326530612,-0.008300741333260342,0.4444533959031105,0.30614853650331497,-0.4444533959031105,-0.30614853650331497,3.261833406984806,11.832376010715961
development,67#4,PC_OFF,CNN,11,3,1,8,2,2,0.04081632653061224,0.03483988318775305,0.5858774958178401,0.5376888662576675,0.1486236322671175,-0.5376888662576675,0.038924844935536385,0.059924833476543427
development,67#4,PC_OFF,CNN,12,3,2,6,1,1,0.02040816326530612,-0.08629540382763756,0.5654436225692431,0.6269773840904236,-0.39016590764125186,-0.6269773840904236,0.17107552972932658,0.09969216585159302
development,67#4,PC_OFF,CNN,13,3,3,2,4,2,0.04081632653061224,0.2689489147420424,0.5046995729207993,0.5213598646223545,-0.5046995729207993,-0.5213598646223545,0.2399583188816905,0.38689305214211345
development,67#4,PC_OFF,CNN,14,3,4,7,0,0,0.0,,0.5542087114549109,,-0.09133743534662894,,1.0081436848933143,
development,67#4,PC_OFF,CNN,15,3,5,0,0,0,0.0,,,,,,,
development,67#4,PC_OFF,CNN,16,4,1,3,0,0,0.0,,0.8161008258660635,,0.34453598658243817,,0.05628155171871185,
development,67#4,PC_OFF,CNN,17,4,2,6,1,1,0.02040816326530612,0.12360607144534208,0.7124383387466272,0.6321227848529816,0.24005629991491637,-0.6321227848529816,0.1774193917711576,0.10738378763198853
development,67#4,PC_OFF,CNN,18,4,3,3,3,3,0.061224489795918366,0.18562037741159954,0.7850780809919039,0.8896405113240083,0.2616775259375572,0.8896405113240083,0.38257061565915745,0.5153934049109617
development,67#4,PC_OFF,CNN,19,4,4,5,3,3,0.061224489795918366,-0.06172519590626032,0.7792288954369724,0.8573028774311146,0.5132103557698429,0.8573028774311146,1.1500541584566235,1.0817207700262468
development,67#4,PC_OFF,CNN,20,4,5,0,1,0,0.0,,,0.713266909122467,,-0.713266909122467,,2.3954931795597076
development,67#4,PC_OFF,CNN,21,5,1,0,1,0,0.0,,,1.6756056547164917,,1.6756056547164917,,0.017023470252752304
development,67#4,PC_OFF,CNN,22,5,2,0,0,0,0.0,,,,,,,
development,67#4,PC_OFF,CNN,23,5,3,0,1,0,0.0,,,1.3814217299222946,,1.3814217299222946,,0.2591393403708935
development,67#4,PC_OFF,CNN,24,5,4,4,4,4,0.08163265306122448,-0.08039535703781822,1.6470746868290007,7.733315646648407,1.6470746868290007,7.733315646648407,1.4306056835921481,0.8629540205001831
development,67#4,PC_OFF,CNN,25,5,5,5,8,5,0.10204081632653061,-0.20542223967344414,4.393539386987686,4.343143210280687,4.393539386987686,4.343143210280687,4.484338472434319,4.469949012855068
development,67#6,MC_OFF,LN,1,1,1,14,112,14,0.05128205128205128,-0.025445196361193814,0.10458083958365025,0.08231577083497542,0.10458083958365025,0.007483126006263772,0.012339795334264644,0.03716853480127612
development,67#6,MC_OFF,LN,2,1,2,14,84,14,0.05128205128205128,-0.042059925244679566,0.15914723452879118,0.07303121764271055,-0.15914723452879118,0.03322678271118396,0.24155260872794318,0.12990332152791476
development,67#6,MC_OFF,LN,3,1,3,63,35,35,0.1282051282051282,-0.04807500461362153,0.07371398098766803,0.08964809035125657,0.014326622171534444,-0.032551909211906614,0.42033306180189056,0.4034257795923623
development,67#6,MC_OFF,LN,4,1,4,35,7,7,0.02564102564102564,-0.3031386911350302,0.12336878481786699,0.0011547992005944245,0.09514585259836165,-0.0011547992005944245,0.7596683159796521,1.3582717040553691
development,67#6,MC_OFF,LN,5,1,5,0,35,0,0.0,,,0.09688135067000986,,-0.09688135067000986,,6.887697313372047
development,67#6,MC_OFF,LN,6,2,1,35,35,35,0.1282051282051282,-0.11796036843163146,0.3597345617879182,0.3007189635932446,-0.3597345617879182,0.056484366506338146,0.0289037547912449,0.029876543823629604
development,67#6,MC_OFF,LN,7,2,2,56,21,21,0.07692307692307693,0.02041205930033139,0.3067939144908451,0.26644487561037145,-0.3067939144908451,-0.14408367307235798,0.18557622561929749,0.17457283071707938
development,67#6,MC_OFF,LN,8,2,3,84,49,49,0.1794871794871795,0.11140277084568867,0.2741739006072749,0.2933288485477013,-0.10193372280918991,0.1033262494020164,0.4127021600676623,0.3429155562571915
development,67#6,MC_OFF,LN,9,2,4,35,7,7,0.02564102564102564,-0.018168743014172845,0.31959267925471074,0.18465776219964034,-0.0885439422726631,0.18465776219964034,1.1812457681447268,0.7075985856354237
development,67#6,MC_OFF,LN,10,2,5,0,21,0,0.0,,,0.38118199814731873,,0.38118199814731873,,3.174011316305648
development,67#6,MC_OFF,LN,11,3,1,28,7,7,0.02564102564102564,0.3967293096684746,0.5200269844383002,0.47361221760511407,-0.2479077484458685,-0.47361221760511407,0.04631849452853204,0.033731956779956884
development,67#6,MC_OFF,LN,12,3,2,28,21,21,0.07692307692307693,-0.15623170226162494,0.5417437098920345,0.5166187375783922,-0.5417437098920345,0.16799152195453645,0.16653536141384392,0.1339109706381957
development,67#6,MC_OFF,LN,13,3,3,28,28,28,0.10256410256410256,0.031218203561844668,0.4853119663195685,0.5260995648801328,0.26129477091599257,-0.5260995648801328,0.3247051904618274,0.4012976699275896
development,67#6,MC_OFF,LN,14,3,4,42,0,0,0.0,,0.5171976658205191,,-0.5171976658205191,,1.338956116900469,
development,67#6,MC_OFF,LN,15,3,5,0,7,0,0.0,,,0.5358799666166306,,-0.5358799666166306,,12.015989086031917
development,67#6,MC_OFF,LN,16,4,1,0,0,0,0.0,,,,,,,
development,67#6,MC_OFF,LN,17,4,2,0,0,0,0.0,,,,,,,
development,67#6,MC_OFF,LN,18,4,3,21,0,0,0.0,,0.8166224896907809,,0.400016458829244,,0.33863744586706157,
development,67#6,MC_OFF,LN,19,4,4,49,7,7,0.02564102564102564,-0.055474298873030584,0.7937322710906821,0.6670102871954439,0.6151424076541195,0.6670102871954439,1.0578803502355836,0.6681650863960383
development,67#6,MC_OFF,LN,20,4,5,0,0,0,0.0,,,,,,,
development,67#6,MC_OFF,LN,21,5,1,0,0,0,0.0,,,,,,,
development,67#6,MC_OFF,LN,22,5,2,0,7,0,0.0,,,6.045392656326293,,6.045392656326293,,0.24749274253845233
development,67#6,MC_OFF,LN,23,5,3,0,0,0,0.0,,,,,,,
development,67#6,MC_OFF,LN,24,5,4,42,14,14,0.05128205128205128,0.07643622812760169,1.3611762784421446,7.381461048126224,1.3611762784421446,7.381461048126224,1.2630303621282413,0.888507914543152
development,67#6,MC_OFF,LN,25,5,5,14,91,14,0.05128205128205128,0.033318292616273726,5.208343601226807,5.501469434539859,5.208343601226807,5.501469434539859,4.942560432339087,5.142831737605425
development,67#6,MC_OFF,CNN,1,1,1,14,112,14,0.05128205128205128,0.05348685736654524,0.10458083958365025,0.08231577083497542,0.10458083958365025,0.007483126006263772,0.012339795334264644,0.03716853480127612
development,67#6,MC_OFF,CNN,2,1,2,14,84,14,0.05128205128205128,0.23500113226217972,0.15914723452879118,0.07303121764271055,-0.15914723452879118,0.03322678271118396,0.24155260872794318,0.12990332152791476
development,67#6,MC_OFF,CNN,3,1,3,63,35,35,0.1282051282051282,0.48539397966694614,0.07371398098766803,0.08964809035125657,0.014326622171534444,-0.032551909211906614,0.42033306180189056,0.4034257795923623
development,67#6,MC_OFF,CNN,4,1,4,35,7,7,0.02564102564102564,0.22657962136910842,0.12336878481786699,0.0011547992005944245,0.09514585259836165,-0.0011547992005944245,0.7596683159796521,1.3582717040553691
development,67#6,MC_OFF,CNN,5,1,5,0,35,0,0.0,,,0.09688135067000986,,-0.09688135067000986,,6.887697313372047
development,67#6,MC_OFF,CNN,6,2,1,35,35,35,0.1282051282051282,0.011782337010865512,0.3597345617879182,0.3007189635932446,-0.3597345617879182,0.056484366506338146,0.0289037547912449,0.029876543823629604
development,67#6,MC_OFF,CNN,7,2,2,56,21,21,0.07692307692307693,-0.05301061199964086,0.3067939144908451,0.26644487561037145,-0.3067939144908451,-0.14408367307235798,0.18557622561929749,0.17457283071707938
development,67#6,MC_OFF,CNN,8,2,3,84,49,49,0.1794871794871795,0.05609895507839505,0.2741739006072749,0.2933288485477013,-0.10193372280918991,0.1033262494020164,0.4127021600676623,0.3429155562571915
development,67#6,MC_OFF,CNN,9,2,4,35,7,7,0.02564102564102564,-0.07972134784642144,0.31959267925471074,0.18465776219964034,-0.0885439422726631,0.18465776219964034,1.1812457681447268,0.7075985856354237
development,67#6,MC_OFF,CNN,10,2,5,0,21,0,0.0,,,0.38118199814731873,,0.38118199814731873,,3.174011316305648
development,67#6,MC_OFF,CNN,11,3,1,28,7,7,0.02564102564102564,0.14708026005580627,0.5200269844383002,0.47361221760511407,-0.2479077484458685,-0.47361221760511407,0.04631849452853204,0.033731956779956884
development,67#6,MC_OFF,CNN,12,3,2,28,21,21,0.07692307692307693,0.18056024794966385,0.5417437098920345,0.5166187375783922,-0.5417437098920345,0.16799152195453645,0.16653536141384392,0.1339109706381957
development,67#6,MC_OFF,CNN,13,3,3,28,28,28,0.10256410256410256,-0.08989341986689212,0.4853119663195685,0.5260995648801328,0.26129477091599257,-0.5260995648801328,0.3247051904618274,0.4012976699275896
development,67#6,MC_OFF,CNN,14,3,4,42,0,0,0.0,,0.5171976658205191,,-0.5171976658205191,,1.338956116900469,
development,67#6,MC_OFF,CNN,15,3,5,0,7,0,0.0,,,0.5358799666166306,,-0.5358799666166306,,12.015989086031917
development,67#6,MC_OFF,CNN,16,4,1,0,0,0,0.0,,,,,,,
development,67#6,MC_OFF,CNN,17,4,2,0,0,0,0.0,,,,,,,
development,67#6,MC_OFF,CNN,18,4,3,21,0,0,0.0,,0.8166224896907809,,0.400016458829244,,0.33863744586706157,
development,67#6,MC_OFF,CNN,19,4,4,49,7,7,0.02564102564102564,0.024378249003323277,0.7937322710906821,0.6670102871954439,0.6151424076541195,0.6670102871954439,1.0578803502355836,0.6681650863960383
development,67#6,MC_OFF,CNN,20,4,5,0,0,0,0.0,,,,,,,
development,67#6,MC_OFF,CNN,21,5,1,0,0,0,0.0,,,,,,,
development,67#6,MC_OFF,CNN,22,5,2,0,7,0,0.0,,,6.045392656326293,,6.045392656326293,,0.24749274253845233
development,67#6,MC_OFF,CNN,23,5,3,0,0,0,0.0,,,,,,,
development,67#6,MC_OFF,CNN,24,5,4,42,14,14,0.05128205128205128,0.06315623730525093,1.3611762784421446,7.381461048126224,1.3611762784421446,7.381461048126224,1.2630303621282413,0.888507914543152
development,67#6,MC_OFF,CNN,25,5,5,14,91,14,0.05128205128205128,-0.11247601381823846,5.208343601226807,5.501469434539859,5.208343601226807,5.501469434539859,4.942560432339087,5.142831737605425
development,67#7,MC_ON,LN,1,1,1,14,28,14,0.03773584905660377,0.452180406393065,0.12096300527142985,0.07652160558306302,-0.00991851114667953,0.025900238601025194,0.08862374218491217,0.026022717507051606
development,67#7,MC_ON,LN,2,1,2,21,21,21,0.05660377358490566,0.1681757293849971,0.14408023127665123,0.08318992067749302,-0.14408023127665123,0.008447449706080893,0.13786381565862227,0.1445245495997369
development,67#7,MC_ON,LN,3,1,3,77,49,49,0.1320754716981132,-0.09162706127338677,0.11821123828430602,0.1045837077960771,-0.09494371577360047,-0.013568769938068555,0.3905421702877378,0.35404355356392136
development,67#7,MC_ON,LN,4,1,4,14,28,14,0.03773584905660377,-0.05740629280633608,0.10992524431185302,0.16094126989870952,0.10992524431185302,0.005869502172572547,0.7213387604160744,1.1679283473931716
development,67#7,MC_ON,LN,5,1,5,0,49,0,0.0,,,0.09823087681572708,,-0.09802422937493595,,7.362177889428234
development,67#7,MC_ON,LN,6,2,1,21,42,21,0.05660377358490566,-0.04760223479141273,0.39220716266168487,0.3518697681526343,-0.39220716266168487,-0.20690855135520295,0.02926867662204637,0.05178063569797408
development,67#7,MC_ON,LN,7,2,2,42,42,42,0.11320754716981132,-0.07034435300300994,0.3708055071118805,0.37300824053171605,-0.3708055071118805,-0.37300824053171605,0.18155847592990743,0.14919802758635747
development,67#7,MC_ON,LN,8,2,3,56,35,35,0.09433962264150944,-0.1436214464866817,0.3189436339707754,0.3777793609925235,-0.0008442558088669735,-0.24004735387085624,0.4109792123369212,0.3014594609771545
development,67#7,MC_ON,LN,9,2,4,35,14,14,0.03773584905660377,0.00434780445664739,0.3682526687315354,0.3496565104772646,-0.2013637553434819,0.3496565104772646,1.083898571273312,0.819960626463095
development,67#7,MC_ON,LN,10,2,5,0,14,0,0.0,,,0.24526634548480303,,-0.24526634548480303,,7.5301229058144
development,67#7,MC_ON,LN,11,3,1,14,21,14,0.03773584905660377,-0.1201133255004315,0.6257622552414734,0.5677375247081121,-0.025017548352479935,-0.5677375247081121,0.06565330301721894,0.05865404672092859
development,67#7,MC_ON,LN,12,3,2,28,21,21,0.05660377358490566,-0.016401700471237332,0.5665891567866007,0.5403411640889113,-0.5665891567866007,-0.5403411640889113,0.17363225792845088,0.1481845346796844
development,67#7,MC_ON,LN,13,3,3,35,21,21,0.05660377358490566,-0.2410818739447158,0.5694126676147183,0.509617109162112,0.15040934688101212,-0.16815564791775411,0.43586610220457567,0.33517060863475007
development,67#7,MC_ON,LN,14,3,4,35,21,21,0.05660377358490566,-0.016829771684484303,0.5656426842013994,0.558908149237848,-0.33444674859444296,0.558908149237848,1.055205410796528,0.796457164429335
development,67#7,MC_ON,LN,15,3,5,14,0,0,0.0,,0.5130190514028072,,-0.5130190514028072,,2.4482244544972973,
development,67#7,MC_ON,LN,16,4,1,35,0,0,0.0,,0.7248418420553205,,0.17734170655409495,,0.042805936435858415,
development,67#7,MC_ON,LN,17,4,2,49,0,0,0.0,,0.7827924903304804,,0.15976180650648614,,0.16583100795036268,
development,67#7,MC_ON,LN,18,4,3,28,14,14,0.03773584905660377,0.007251512821379331,0.9911881362398465,0.7537227445670093,0.9911881362398465,0.7537227445670093,0.3574270058112839,0.4317506875474161
development,67#7,MC_ON,LN,19,4,4,14,35,14,0.03773584905660377,0.040041476708091994,0.8601183431843916,0.8994543465475242,0.8601183431843916,0.5946585707366466,1.2733441038678086,1.1888378444360568
development,67#7,MC_ON,LN,20,4,5,0,7,0,0.0,,,0.7286000301440555,,-0.7286000301440555,,3.870495105783143
development,67#7,MC_ON,LN,21,5,1,0,0,0,0.0,,,,,,,
development,67#7,MC_ON,LN,22,5,2,0,7,0,0.0,,,9.996470292409258,,9.996470292409258,,0.1645387808481864
development,67#7,MC_ON,LN,23,5,3,0,7,0,0.0,,,5.527558520436286,,5.527558520436286,,0.5219658662875499
development,67#7,MC_ON,LN,24,5,4,7,28,7,0.018867924528301886,0.6617313697609521,1.502686167756716,3.0107726445421576,1.502686167756716,3.0107726445421576,1.0740937748923896,1.0598581916807837
development,67#7,MC_ON,LN,25,5,5,49,84,49,0.1320754716981132,-0.05955331617381059,3.371280805540404,4.331542059003064,3.371280805540404,4.331542059003064,3.3632430227783816,4.13401407143101
development,67#7,MC_ON,CNN,1,1,1,14,28,14,0.03773584905660377,0.2084857139917753,0.12096300527142985,0.07652160558306302,-0.00991851114667953,0.025900238601025194,0.08862374218491217,0.026022717507051606
development,67#7,MC_ON,CNN,2,1,2,21,21,21,0.05660377358490566,0.03385208372828813,0.14408023127665123,0.08318992067749302,-0.14408023127665123,0.008447449706080893,0.13786381565862227,0.1445245495997369
development,67#7,MC_ON,CNN,3,1,3,77,49,49,0.1320754716981132,0.007419764237369231,0.11821123828430602,0.1045837077960771,-0.09494371577360047,-0.013568769938068555,0.3905421702877378,0.35404355356392136
development,67#7,MC_ON,CNN,4,1,4,14,28,14,0.03773584905660377,-0.3314889012124252,0.10992524431185302,0.16094126989870952,0.10992524431185302,0.005869502172572547,0.7213387604160744,1.1679283473931716
development,67#7,MC_ON,CNN,5,1,5,0,49,0,0.0,,,0.09823087681572708,,-0.09802422937493595,,7.362177889428234
development,67#7,MC_ON,CNN,6,2,1,21,42,21,0.05660377358490566,0.003933606637561378,0.39220716266168487,0.3518697681526343,-0.39220716266168487,-0.20690855135520295,0.02926867662204637,0.05178063569797408
development,67#7,MC_ON,CNN,7,2,2,42,42,42,0.11320754716981132,0.0463851748309341,0.3708055071118805,0.37300824053171605,-0.3708055071118805,-0.37300824053171605,0.18155847592990743,0.14919802758635747
development,67#7,MC_ON,CNN,8,2,3,56,35,35,0.09433962264150944,0.002059687112095837,0.3189436339707754,0.3777793609925235,-0.0008442558088669735,-0.24004735387085624,0.4109792123369212,0.3014594609771545
development,67#7,MC_ON,CNN,9,2,4,35,14,14,0.03773584905660377,-0.7552005620172825,0.3682526687315354,0.3496565104772646,-0.2013637553434819,0.3496565104772646,1.083898571273312,0.819960626463095
development,67#7,MC_ON,CNN,10,2,5,0,14,0,0.0,,,0.24526634548480303,,-0.24526634548480303,,7.5301229058144
development,67#7,MC_ON,CNN,11,3,1,14,21,14,0.03773584905660377,0.09012784617965658,0.6257622552414734,0.5677375247081121,-0.025017548352479935,-0.5677375247081121,0.06565330301721894,0.05865404672092859
development,67#7,MC_ON,CNN,12,3,2,28,21,21,0.05660377358490566,-0.07596797741753765,0.5665891567866007,0.5403411640889113,-0.5665891567866007,-0.5403411640889113,0.17363225792845088,0.1481845346796844
development,67#7,MC_ON,CNN,13,3,3,35,21,21,0.05660377358490566,-0.40677205935886673,0.5694126676147183,0.509617109162112,0.15040934688101212,-0.16815564791775411,0.43586610220457567,0.33517060863475007
development,67#7,MC_ON,CNN,14,3,4,35,21,21,0.05660377358490566,-0.0026752253522684052,0.5656426842013994,0.558908149237848,-0.33444674859444296,0.558908149237848,1.055205410796528,0.796457164429335
development,67#7,MC_ON,CNN,15,3,5,14,0,0,0.0,,0.5130190514028072,,-0.5130190514028072,,2.4482244544972973,
development,67#7,MC_ON,CNN,16,4,1,35,0,0,0.0,,0.7248418420553205,,0.17734170655409495,,0.042805936435858415,
development,67#7,MC_ON,CNN,17,4,2,49,0,0,0.0,,0.7827924903304804,,0.15976180650648614,,0.16583100795036268,
development,67#7,MC_ON,CNN,18,4,3,28,14,14,0.03773584905660377,-0.24355905063126065,0.9911881362398465,0.7537227445670093,0.9911881362398465,0.7537227445670093,0.3574270058112839,0.4317506875474161
development,67#7,MC_ON,CNN,19,4,4,14,35,14,0.03773584905660377,-0.43819911586813787,0.8601183431843916,0.8994543465475242,0.8601183431843916,0.5946585707366466,1.2733441038678086,1.1888378444360568
development,67#7,MC_ON,CNN,20,4,5,0,7,0,0.0,,,0.7286000301440555,,-0.7286000301440555,,3.870495105783143
development,67#7,MC_ON,CNN,21,5,1,0,0,0,0.0,,,,,,,
development,67#7,MC_ON,CNN,22,5,2,0,7,0,0.0,,,9.996470292409258,,9.996470292409258,,0.1645387808481864
development,67#7,MC_ON,CNN,23,5,3,0,7,0,0.0,,,5.527558520436286,,5.527558520436286,,0.5219658662875499
development,67#7,MC_ON,CNN,24,5,4,7,28,7,0.018867924528301886,0.9877778851468952,1.502686167756716,3.0107726445421576,1.502686167756716,3.0107726445421576,1.0740937748923896,1.0598581916807837
development,67#7,MC_ON,CNN,25,5,5,49,84,49,0.1320754716981132,0.16496585301024982,3.371280805540404,4.331542059003064,3.371280805540404,4.331542059003064,3.3632430227783816,4.13401407143101
development,67#14,PC_ON,LN,1,1,1,7,35,7,0.018518518518518517,-0.04522600009049309,0.010973742231726646,0.06649470264092087,-0.010973742231726646,0.021279618237167598,0.0025969301350414753,0.05419143121689558
development,67#14,PC_ON,LN,2,1,2,21,21,21,0.05555555555555555,0.0512012905245231,0.11338971935523053,0.11101199872791767,0.011784770914042989,0.046224952364961304,0.19780018933427831,0.16956869078179201
development,67#14,PC_ON,LN,3,1,3,84,49,49,0.12962962962962962,0.01570153747645433,0.09299034061647642,0.08605105162132531,-0.027910736709600314,-0.03133853633023266,0.4990022609223767,0.4263949935889936
development,67#14,PC_ON,LN,4,1,4,7,21,7,0.018518518518518517,-0.2411813585652363,0.1180637814104557,0.1451575541868806,0.1180637814104557,0.05791765544563532,0.8353953547775745,0.8833551037435731
development,67#14,PC_ON,LN,5,1,5,0,56,0,0.0,,,0.12227070913650095,,-0.12227070913650095,,6.744752325350419
development,67#14,PC_ON,LN,6,2,1,21,21,21,0.05555555555555555,-0.07500943121909907,0.41683972378571826,0.33243984915316105,-0.10228280226389568,-0.33243984915316105,0.028222260996699333,0.07654568739235401
development,67#14,PC_ON,LN,7,2,2,49,49,49,0.12962962962962962,0.026295218900281053,0.34614881593734026,0.38143737161798136,-0.14018422591366939,-0.2789897745741265,0.19870418715955956,0.13700442907533475
development,67#14,PC_ON,LN,8,2,3,63,56,56,0.14814814814814814,-0.09368432717730257,0.3884788908892208,0.38909911969676614,-0.13233277946710587,0.022488413844257593,0.43558601362423766,0.45037666196003556
development,67#14,PC_ON,LN,9,2,4,35,14,14,0.037037037037037035,-0.11590950198301667,0.3774549178779125,0.4188318280503154,-0.3774549178779125,0.4188318280503154,1.2706755876541138,0.8241153778508306
development,67#14,PC_ON,LN,10,2,5,0,14,0,0.0,,,0.2481557046994567,,-0.2481557046994567,,7.364264095202088
development,67#14,PC_ON,LN,11,3,1,35,35,35,0.09259259259259259,0.0029930990306638043,0.581222428381443,0.5280094414949417,-0.1552824392914772,-0.5280094414949417,0.04774987101554871,0.043069718033075334
development,67#14,PC_ON,LN,12,3,2,14,28,14,0.037037037037037035,-0.07503727664921692,0.5852769836783409,0.5921756294555962,-0.5852769836783409,-0.3011210816912353,0.17164669185876846,0.15337988873943686
development,67#14,PC_ON,LN,13,3,3,35,14,14,0.037037037037037035,-0.016582690511128335,0.5769248723983764,0.5443247631192207,-0.12313864529132842,-0.5443247631192207,0.5302542779128998,0.4181956369429827
