step,sampled_train_batch_nll,inner_dev_nll
0,,0.5867347121238708
1,0.512631356716156,0.5807594656944275
2,0.5362747311592102,0.5768134593963623
3,0.5194265842437744,0.5727569460868835
4,0.4883916676044464,0.5699077248573303
5,0.5104418992996216,0.5666730999946594
6,0.4678667485713959,0.5640361309051514
7,0.5597068071365356,0.5614542961120605
8,0.5139520764350891,0.5585193634033203
9,0.4625244140625,0.5558586716651917
10,0.4474211037158966,0.5529986023902893
11,0.44277650117874146,0.5507169961929321
12,0.5132024884223938,0.5482532382011414
13,0.49908557534217834,0.5458609461784363
14,0.44047415256500244,0.5438321828842163
15,0.42252570390701294,0.5419811010360718
16,0.5165813565254211,0.5403881072998047
17,0.46017029881477356,0.5384982228279114
18,0.44296547770500183,0.5368595719337463
19,0.4092161953449249,0.5355402827262878
20,0.42916277050971985,0.5341416597366333
21,0.38221773505210876,0.5339763760566711
22,0.38956668972969055,0.5352552533149719
23,0.49462366104125977,0.5373274087905884
24,0.5349782109260559,0.5390536785125732
25,0.5169480443000793,0.5403236150741577
26,0.39198899269104004,0.5410485863685608
27,0.3851112127304077,0.5407759547233582
28,0.544970691204071,0.5398913025856018
29,0.5045040845870972,0.5383313894271851
30,0.48180338740348816,0.5357822775840759
31,0.33196696639060974,0.533021092414856
32,0.44856762886047363,0.5302248001098633
33,0.4038934111595154,0.5285889506340027
34,0.499769389629364,0.5272351503372192
35,0.34260278940200806,0.5263603925704956
36,0.34567055106163025,0.5263475775718689
37,0.3657873868942261,0.5267283320426941
38,0.40817388892173767,0.5274723768234253
39,0.44238656759262085,0.5282278656959534
40,0.31536218523979187,0.5298535823822021
41,0.39105305075645447,0.5322239995002747
42,0.4318891763687134,0.5344718098640442
43,0.49876701831817627,0.5359174609184265
44,0.48789680004119873,0.5365784764289856
45,0.45978623628616333,0.536609947681427
46,0.4515742063522339,0.5361772775650024
47,0.3350534439086914,0.5351458191871643
48,0.4345158338546753,0.5336087942123413
49,0.443700909614563,0.5319889187812805
50,0.444301575422287,0.5305278897285461
51,0.43286290764808655,0.5295285582542419
52,0.4539056718349457,0.5289910435676575
53,0.41423362493515015,0.5288088917732239
54,0.4463607668876648,0.5287583470344543
55,0.48142287135124207,0.5289431810379028
56,0.45789051055908203,0.5290700793266296
57,0.4753223657608032,0.5292316675186157
58,0.4720783531665802,0.5294296145439148
59,0.43715789914131165,0.529350757598877
60,0.4939555823802948,0.5291984677314758
61,0.48582813143730164,0.5291642546653748
62,0.46448200941085815,0.5292220115661621
63,0.5029494166374207,0.5292845368385315
64,0.4526081085205078,0.5293440222740173
65,0.4382573366165161,0.5295071601867676
66,0.4283617436885834,0.5299110412597656
67,0.40259748697280884,0.530694842338562
68,0.5366933941841125,0.5314318537712097
69,0.41749557852745056,0.5320369005203247
70,0.4552178382873535,0.5323293805122375
71,0.334876149892807,0.5323612093925476
72,0.40320128202438354,0.5322416424751282
73,0.3383406102657318,0.5320379137992859
74,0.4208897650241852,0.53171706199646
75,0.521648645401001,0.5309976935386658
76,0.4916796386241913,0.5302885174751282
77,0.4695710837841034,0.5296883583068848
78,0.4378698468208313,0.5293444991111755
79,0.4742062985897064,0.5290001034736633
80,0.334145724773407,0.5288031101226807
81,0.44734933972358704,0.5285500288009644
82,0.4038521647453308,0.5283045768737793
83,0.44255557656288147,0.5280446410179138
84,0.4710386395454407,0.5278183221817017
85,0.4122013747692108,0.5277329683303833
86,0.3787720501422882,0.5277211666107178
87,0.3480002284049988,0.5279344916343689
88,0.47452449798583984,0.5281929969787598
