cell_id,group,mode,channel,profile,region,current_overshoot_above_plateaus,previous_overshoot_above_plateaus,delta_overshoot_above_plateaus,current_undershoot_below_plateaus,previous_undershoot_below_plateaus,delta_undershoot_below_plateaus,current_max_minus_upper_plateau,previous_max_minus_upper_plateau,delta_max_minus_upper_plateau,current_min_minus_lower_plateau,previous_min_minus_lower_plateau,delta_min_minus_lower_plateau,current_max_x_pixels,previous_max_x_pixels,delta_max_x_pixels,current_min_x_pixels,previous_min_x_pixels,delta_min_x_pixels
67#21,PC_ON,normal,logit,ramp,dark_boundary,0.0,0.0,0.0,-0.001580953598022461,-0.0021181106567382812,0.0005371570587158203,-0.13575005531311035,-0.1342918872833252,-0.0014581680297851562,-0.001580953598022461,-0.0021181106567382812,0.0005371570587158203,-2,-2,0.0,-5,-5,0.0
67#21,PC_ON,normal,logit,ramp,bright_boundary,0.0015811920166015625,0.0021173954010009766,-0.0005362033843994141,0.0,0.0,0.0,0.0015811920166015625,0.0021173954010009766,-0.0005362033843994141,0.13575029373168945,0.134291410446167,0.001458883285522461,5,5,0.0,2,2,0.0
67#21,PC_ON,normal,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.13570261001586914,-0.13400650024414062,-0.0016961097717285156,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
67#21,PC_ON,normal,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13570237159729004,0.13400602340698242,0.0016963481903076172,4,4,0.0,2,2,0.0
67#21,PC_ON,normal,probability,ramp,dark_boundary,0.0,0.0,0.0,-0.00012122094631195068,-0.0001580938696861267,3.6872923374176025e-05,-0.01179482787847519,-0.011329278349876404,-0.0004655495285987854,-0.00012122094631195068,-0.0001580938696861267,3.6872923374176025e-05,-2,-2,0.0,-5,-5,0.0
67#21,PC_ON,normal,probability,ramp,bright_boundary,0.0001474320888519287,0.00019143521785736084,-4.400312900543213e-05,0.0,0.0,0.0,0.0001474320888519287,0.00019143521785736084,-4.400312900543213e-05,0.011209510266780853,0.010775037109851837,0.0004344731569290161,5,5,0.0,2,2,0.0
67#21,PC_ON,normal,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.011790953576564789,-0.011306904256343842,-0.00048404932022094727,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
67#21,PC_ON,normal,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011205233633518219,0.010750442743301392,0.0004547908902168274,4,4,0.0,2,2,0.0
67#21,PC_ON,H1_off,logit,ramp,dark_boundary,0.0,0.0,0.0,-0.0014617443084716797,-0.001405954360961914,-5.5789947509765625e-05,-0.1375598907470703,-0.14513230323791504,0.0075724124908447266,-0.0014617443084716797,-0.001405954360961914,-5.5789947509765625e-05,-2,-2,0.0,-5,-5,0.0
67#21,PC_ON,H1_off,logit,ramp,bright_boundary,0.0014615058898925781,0.001405954360961914,5.555152893066406e-05,0.0,0.0,0.0,0.0014615058898925781,0.001405954360961914,5.555152893066406e-05,0.1375598907470703,0.14513206481933594,-0.007572174072265625,5,5,0.0,2,2,0.0
67#21,PC_ON,H1_off,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.1375598907470703,-0.14513230323791504,0.0075724124908447266,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
67#21,PC_ON,H1_off,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1375598907470703,0.14513206481933594,-0.007572174072265625,4,4,0.0,2,2,0.0
67#21,PC_ON,H1_off,probability,ramp,dark_boundary,0.0,0.0,0.0,-0.00011186301708221436,-0.00010377168655395508,-8.091330528259277e-06,-0.01195620745420456,-0.012269772589206696,0.00031356513500213623,-0.00011186301708221436,-0.00010377168655395508,-8.091330528259277e-06,-2,-2,0.0,-5,-5,0.0
67#21,PC_ON,H1_off,probability,ramp,bright_boundary,0.000136546790599823,0.00012839585542678833,8.150935173034668e-06,0.0,0.0,0.0,0.000136546790599823,0.00012839585542678833,8.150935173034668e-06,0.011355288326740265,0.011622339487075806,-0.00026705116033554077,5,5,0.0,2,2,0.0
67#21,PC_ON,H1_off,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.01195620745420456,-0.012269772589206696,0.00031356513500213623,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
67#21,PC_ON,H1_off,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011355288326740265,0.011622339487075806,-0.00026705116033554077,4,4,0.0,2,2,0.0
67#21,PC_ON,AC_off,logit,ramp,dark_boundary,0.0,0.0,0.0,-0.00020194053649902344,-0.0014600753784179688,0.0012581348419189453,-0.278796911239624,-0.3257284164428711,0.04693150520324707,-0.00020194053649902344,-0.0014600753784179688,0.0012581348419189453,-2,-2,0.0,-5,-5,0.0
67#21,PC_ON,AC_off,logit,ramp,bright_boundary,0.00020170211791992188,0.0014603137969970703,-0.0012586116790771484,0.0,0.0,0.0,0.00020170211791992188,0.0014603137969970703,-0.0012586116790771484,0.278796911239624,0.3257284164428711,-0.04693150520324707,5,5,0.0,2,2,0.0
67#21,PC_ON,AC_off,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.27871131896972656,-0.3251056671142578,0.04639434814453125,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
67#21,PC_ON,AC_off,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27871131896972656,0.325106143951416,-0.04639482498168945,4,4,0.0,2,2,0.0
67#21,PC_ON,AC_off,probability,ramp,dark_boundary,0.0,0.0,0.0,-1.3135373592376709e-05,-8.913129568099976e-05,7.599592208862305e-05,-0.025039948523044586,-0.02865840494632721,0.0036184564232826233,-1.3135373592376709e-05,-8.913129568099976e-05,7.599592208862305e-05,-2,-2,0.0,-5,-5,0.0
67#21,PC_ON,AC_off,probability,ramp,bright_boundary,2.1807849407196045e-05,0.00015850365161895752,-0.00013669580221176147,0.0,0.0,0.0,2.1807849407196045e-05,0.00015850365161895752,-0.00013669580221176147,0.0223909392952919,0.025249436497688293,-0.002858497202396393,5,5,0.0,2,2,0.0
67#21,PC_ON,AC_off,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.025033578276634216,-0.028614193201065063,0.003580614924430847,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
67#21,PC_ON,AC_off,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022382721304893494,0.02519044280052185,-0.002807721495628357,4,4,0.0,2,2,0.0
67#26,PC_ON,normal,logit,ramp,dark_boundary,0.0,0.0,0.0,-0.0022126436233520508,-0.00396120548248291,0.0017485618591308594,-0.12098801136016846,-0.11450910568237305,-0.00647890567779541,-0.0022126436233520508,-0.00396120548248291,0.0017485618591308594,-2,-2,0.0,-4,-4,0.0
67#26,PC_ON,normal,logit,ramp,bright_boundary,0.0022125244140625,0.00396120548248291,-0.0017486810684204102,0.0,0.0,0.0,0.0022125244140625,0.00396120548248291,-0.0017486810684204102,0.1209878921508789,0.11450910568237305,0.006478786468505859,4,4,0.0,2,2,0.0
67#26,PC_ON,normal,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.12093889713287354,-0.11438071727752686,-0.00655817985534668,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
67#26,PC_ON,normal,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12093889713287354,0.11438071727752686,0.00655817985534668,4,4,0.0,2,2,0.0
67#26,PC_ON,normal,probability,ramp,dark_boundary,0.0,0.0,0.0,-0.0003843456506729126,-0.0006845444440841675,0.0003001987934112549,-0.02232147753238678,-0.021071821451187134,-0.001249656081199646,-0.0003843456506729126,-0.0006845444440841675,0.0003001987934112549,-2,-2,0.0,-4,-4,0.0
67#26,PC_ON,normal,probability,ramp,bright_boundary,0.00042062997817993164,0.0007540285587310791,-0.00033339858055114746,0.0,0.0,0.0,0.00042062997817993164,0.0007540285587310791,-0.00033339858055114746,0.021704375743865967,0.020524337887763977,0.0011800378561019897,4,4,0.0,2,2,0.0
67#26,PC_ON,normal,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.02231280505657196,-0.021049082279205322,-0.0012637227773666382,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
67#26,PC_ON,normal,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021695226430892944,0.020500436425209045,0.001194790005683899,4,4,0.0,2,2,0.0
67#26,PC_ON,H1_off,logit,ramp,dark_boundary,0.0,0.0,0.0,-0.0019457340240478516,-0.0032126903533935547,0.0012669563293457031,-0.12302649021148682,-0.1203848123550415,-0.0026416778564453125,-0.0019457340240478516,-0.0032126903533935547,0.0012669563293457031,-2,-2,0.0,-4,-4,0.0
67#26,PC_ON,H1_off,logit,ramp,bright_boundary,0.0019456148147583008,0.0032126903533935547,-0.001267075538635254,0.0,0.0,0.0,0.0019456148147583008,0.0032126903533935547,-0.001267075538635254,0.12302637100219727,0.12038469314575195,0.0026416778564453125,4,4,0.0,2,2,0.0
67#26,PC_ON,H1_off,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.12302649021148682,-0.1203848123550415,-0.0026416778564453125,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
67#26,PC_ON,H1_off,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12302637100219727,0.12038469314575195,0.0026416778564453125,4,4,0.0,2,2,0.0
67#26,PC_ON,H1_off,probability,ramp,dark_boundary,0.0,0.0,0.0,-0.0003377199172973633,-0.0005531758069992065,0.00021545588970184326,-0.022702232003211975,-0.022166863083839417,-0.0005353689193725586,-0.0003377199172973633,-0.0005531758069992065,0.00021545588970184326,-2,-2,0.0,-4,-4,0.0
67#26,PC_ON,H1_off,probability,ramp,bright_boundary,0.00037020444869995117,0.000613480806350708,-0.00024327635765075684,0.0,0.0,0.0,0.00037020444869995117,0.000613480806350708,-0.00024327635765075684,0.02206522226333618,0.021563291549682617,0.0005019307136535645,4,4,0.0,2,2,0.0
67#26,PC_ON,H1_off,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.022702232003211975,-0.022166863083839417,-0.0005353689193725586,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
67#26,PC_ON,H1_off,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02206522226333618,0.021563291549682617,0.0005019307136535645,4,4,0.0,2,2,0.0
67#26,PC_ON,AC_off,logit,ramp,dark_boundary,0.0,0.0,0.0,-0.00027954578399658203,-0.0011391639709472656,0.0008596181869506836,-0.2990376949310303,-0.39518558979034424,0.09614789485931396,-0.00027954578399658203,-0.0011391639709472656,0.0008596181869506836,-2,-2,0.0,-5,-5,0.0
67#26,PC_ON,AC_off,logit,ramp,bright_boundary,0.0002797842025756836,0.0011394023895263672,-0.0008596181869506836,0.0,0.0,0.0,0.0002797842025756836,0.0011394023895263672,-0.0008596181869506836,0.2990378141403198,0.3951854705810547,-0.09614765644073486,5,5,0.0,2,2,0.0
67#26,PC_ON,AC_off,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.29891860485076904,-0.3947000503540039,0.09578144550323486,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
67#26,PC_ON,AC_off,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29891884326934814,0.39469993114471436,-0.09578108787536621,4,4,0.0,2,2,0.0
67#26,PC_ON,AC_off,probability,ramp,dark_boundary,0.0,0.0,0.0,-4.2572617530822754e-05,-0.00016234815120697021,0.00011977553367614746,-0.05632615089416504,-0.07503718137741089,0.01871103048324585,-4.2572617530822754e-05,-0.00016234815120697021,0.00011977553367614746,-2,-2,0.0,-5,-5,0.0
67#26,PC_ON,AC_off,probability,ramp,bright_boundary,5.8770179748535156e-05,0.00024816393852233887,-0.0001893937587738037,0.0,0.0,0.0,5.8770179748535156e-05,0.00024816393852233887,-0.0001893937587738037,0.052399858832359314,0.06829512119293213,-0.015895262360572815,5,5,0.0,2,2,0.0
67#26,PC_ON,AC_off,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.05630628764629364,-0.07495856285095215,0.01865227520465851,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
67#26,PC_ON,AC_off,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05237649381160736,0.06819769740104675,-0.015821203589439392,4,4,0.0,2,2,0.0
67#33,MC_OFF,normal,logit,ramp,dark_boundary,0.0043294429779052734,0.007077574729919434,-0.00274813175201416,0.0,0.0,0.0,0.0043294429779052734,0.007077574729919434,-0.00274813175201416,0.3210880756378174,0.3173328638076782,0.00375521183013916,-5,-5,0.0,-2,-2,0.0
67#33,MC_OFF,normal,logit,ramp,bright_boundary,0.0,0.0,0.0,-0.0043294429779052734,-0.007077932357788086,0.0027484893798828125,-0.3210885524749756,-0.3173329830169678,-0.0037555694580078125,-0.0043294429779052734,-0.007077932357788086,0.0027484893798828125,2,2,0.0,5,5,0.0
67#33,MC_OFF,normal,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3206791877746582,0.31602227687835693,0.0046569108963012695,-6,-6,0.0,-2,-2,0.0
67#33,MC_OFF,normal,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.3206796646118164,-0.3160226345062256,-0.00465703010559082,0.0,0.0,0.0,2,2,0.0,4,4,0.0
67#33,MC_OFF,normal,probability,ramp,dark_boundary,0.0006990730762481689,0.0011530965566635132,-0.00045402348041534424,0.0,0.0,0.0,0.0006990730762481689,0.0011530965566635132,-0.00045402348041534424,0.0423789918422699,0.04215212166309357,0.00022687017917633057,-5,-5,0.0,-2,-2,0.0
67#33,MC_OFF,normal,probability,ramp,bright_boundary,0.0,0.0,0.0,-0.0005061179399490356,-0.0008278638124465942,0.0003217458724975586,-0.04672299325466156,-0.046361327171325684,-0.00036166608333587646,-0.0005061179399490356,-0.0008278638124465942,0.0003217458724975586,2,2,0.0,5,5,0.0
67#33,MC_OFF,normal,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042317524552345276,0.04195435345172882,0.0003631711006164551,-6,-6,0.0,-2,-2,0.0
67#33,MC_OFF,normal,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.046671077609062195,-0.04619377851486206,-0.0004772990942001343,0.0,0.0,0.0,2,2,0.0,4,4,0.0
67#33,MC_OFF,H1_off,logit,ramp,dark_boundary,0.003374814987182617,0.004000425338745117,-0.0006256103515625,0.0,0.0,0.0,0.003374814987182617,0.004000425338745117,-0.0006256103515625,0.3342698812484741,0.36015963554382324,-0.02588975429534912,-5,-5,0.0,-2,-2,0.0
67#33,MC_OFF,H1_off,logit,ramp,bright_boundary,0.0,0.0,0.0,-0.0033746957778930664,-0.004000425338745117,0.0006257295608520508,-0.33427000045776367,-0.36015963554382324,0.02588963508605957,-0.0033746957778930664,-0.004000425338745117,0.0006257295608520508,2,2,0.0,5,5,0.0
67#33,MC_OFF,H1_off,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3342698812484741,0.36015963554382324,-0.02588975429534912,-6,-6,0.0,-2,-2,0.0
67#33,MC_OFF,H1_off,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.33427000045776367,-0.36015963554382324,0.02588963508605957,0.0,0.0,0.0,2,2,0.0,4,4,0.0
67#33,MC_OFF,H1_off,probability,ramp,dark_boundary,0.0005491971969604492,0.0006707608699798584,-0.00012156367301940918,0.0,0.0,0.0,0.0005491971969604492,0.0006707608699798584,-0.00012156367301940918,0.04404829442501068,0.04757973551750183,-0.00353144109249115,-5,-5,0.0,-2,-2,0.0
67#33,MC_OFF,H1_off,probability,ramp,bright_boundary,0.0,0.0,0.0,-0.00039070844650268555,-0.0004511624574661255,6.045401096343994e-05,-0.048720404505729675,-0.05291326344013214,0.004192858934402466,-0.00039070844650268555,-0.0004511624574661255,6.045401096343994e-05,2,2,0.0,5,5,0.0
67#33,MC_OFF,H1_off,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04404829442501068,0.04757973551750183,-0.00353144109249115,-6,-6,0.0,-2,-2,0.0
67#33,MC_OFF,H1_off,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.048720404505729675,-0.05291326344013214,0.004192858934402466,0.0,0.0,0.0,2,2,0.0,4,4,0.0
67#33,MC_OFF,AC_off,logit,ramp,dark_boundary,0.0012662410736083984,0.004451394081115723,-0.0031851530075073242,0.0,0.0,0.0,0.0012662410736083984,0.004451394081115723,-0.0031851530075073242,0.4997999668121338,0.526414155960083,-0.02661418914794922,-5,-5,0.0,-2,-2,0.0
67#33,MC_OFF,AC_off,logit,ramp,bright_boundary,0.0,0.0,0.0,-0.0012663602828979492,-0.004451870918273926,0.0031855106353759766,-0.4998002052307129,-0.5264143943786621,0.02661418914794922,-0.0012663602828979492,-0.004451870918273926,0.0031855106353759766,2,2,0.0,5,5,0.0
67#33,MC_OFF,AC_off,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4992419481277466,0.5244487524032593,-0.025206804275512695,-6,-6,0.0,-2,-2,0.0
67#33,MC_OFF,AC_off,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.4992421865463257,-0.5244488716125488,0.025206685066223145,0.0,0.0,0.0,2,2,0.0,4,4,0.0
67#33,MC_OFF,AC_off,probability,ramp,dark_boundary,0.00023286044597625732,0.0008304864168167114,-0.0005976259708404541,0.0,0.0,0.0,0.00023286044597625732,0.0008304864168167114,-0.0005976259708404541,0.06445509195327759,0.06805795431137085,-0.0036028623580932617,-5,-5,0.0,-2,-2,0.0
67#33,MC_OFF,AC_off,probability,ramp,bright_boundary,0.0,0.0,0.0,-0.0001239776611328125,-0.0004315376281738281,0.0003075599670410156,-0.07453525066375732,-0.07914604246616364,0.004610791802406311,-0.0001239776611328125,-0.0004315376281738281,0.0003075599670410156,2,2,0.0,5,5,0.0
67#33,MC_OFF,AC_off,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0643652081489563,0.06773796677589417,-0.003372758626937866,-6,-6,0.0,-2,-2,0.0
67#33,MC_OFF,AC_off,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.07446984946727753,-0.07891610264778137,0.004446253180503845,0.0,0.0,0.0,2,2,0.0,4,4,0.0
67#34,PC_ON,normal,logit,ramp,dark_boundary,0.0,0.0,0.0,-0.0016878843307495117,-0.0024105310440063477,0.0007226467132568359,-0.1492629051208496,-0.1499185562133789,0.0006556510925292969,-0.0016878843307495117,-0.0024105310440063477,0.0007226467132568359,-2,-2,0.0,-5,-5,0.0
67#34,PC_ON,normal,logit,ramp,bright_boundary,0.001687765121459961,0.0024107694625854492,-0.0007230043411254883,0.0,0.0,0.0,0.001687765121459961,0.0024107694625854492,-0.0007230043411254883,0.1492629051208496,0.14991867542266846,-0.0006557703018188477,5,5,0.0,2,2,0.0
67#34,PC_ON,normal,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.14922106266021729,-0.14965713024139404,0.0004360675811767578,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
67#34,PC_ON,normal,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14922118186950684,0.14965736865997314,-0.0004361867904663086,4,4,0.0,2,2,0.0
67#34,PC_ON,normal,probability,ramp,dark_boundary,0.0,0.0,0.0,-0.00018148869276046753,-0.00025720149278640747,7.571280002593994e-05,-0.017906010150909424,-0.01794661581516266,4.060566425323486e-05,-0.00018148869276046753,-0.00025720149278640747,7.571280002593994e-05,-2,-2,0.0,-5,-5,0.0
67#34,PC_ON,normal,probability,ramp,bright_boundary,0.00021338462829589844,0.00030604004859924316,-9.265542030334473e-05,0.0,0.0,0.0,0.00021338462829589844,0.00030604004859924316,-9.265542030334473e-05,0.01697590947151184,0.017028696835041046,-5.278736352920532e-05,5,5,0.0,2,2,0.0
67#34,PC_ON,normal,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.017901360988616943,-0.017917484045028687,1.6123056411743164e-05,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
67#34,PC_ON,normal,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016970843076705933,0.01699688285589218,-2.603977918624878e-05,4,4,0.0,2,2,0.0
67#34,PC_ON,H1_off,logit,ramp,dark_boundary,0.0,0.0,0.0,-0.0015851259231567383,-0.0017557144165039062,0.00017058849334716797,-0.1508045196533203,-0.15994977951049805,0.009145259857177734,-0.0015851259231567383,-0.0017557144165039062,0.00017058849334716797,-2,-2,0.0,-5,-5,0.0
67#34,PC_ON,H1_off,logit,ramp,bright_boundary,0.0015850067138671875,0.0017555952072143555,-0.00017058849334716797,0.0,0.0,0.0,0.0015850067138671875,0.0017555952072143555,-0.00017058849334716797,0.15080440044403076,0.1599496603012085,-0.009145259857177734,5,5,0.0,2,2,0.0
67#34,PC_ON,H1_off,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.1508045196533203,-0.15994977951049805,0.009145259857177734,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
67#34,PC_ON,H1_off,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15080440044403076,0.1599496603012085,-0.009145259857177734,4,4,0.0,2,2,0.0
67#34,PC_ON,H1_off,probability,ramp,dark_boundary,0.0,0.0,0.0,-0.0001702532172203064,-0.0001857355237007141,1.5482306480407715e-05,-0.018094316124916077,-0.01917310059070587,0.001078784465789795,-0.0001702532172203064,-0.0001857355237007141,1.5482306480407715e-05,-2,-2,0.0,-5,-5,0.0
67#34,PC_ON,H1_off,probability,ramp,bright_boundary,0.00020062923431396484,0.00022463500499725342,-2.4005770683288574e-05,0.0,0.0,0.0,0.00020062923431396484,0.00022463500499725342,-2.4005770683288574e-05,0.017148129642009735,0.018144868314266205,-0.0009967386722564697,5,5,0.0,2,2,0.0
67#34,PC_ON,H1_off,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.018094316124916077,-0.01917310059070587,0.001078784465789795,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
67#34,PC_ON,H1_off,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017148129642009735,0.018144868314266205,-0.0009967386722564697,4,4,0.0,2,2,0.0
67#34,PC_ON,AC_off,logit,ramp,dark_boundary,0.0,0.0,0.0,-0.0001628398895263672,-0.001382589340209961,0.0012197494506835938,-0.3023858070373535,-0.3889601230621338,0.08657431602478027,-0.0001628398895263672,-0.001382589340209961,0.0012197494506835938,-2,-2,0.0,-5,-5,0.0
67#34,PC_ON,AC_off,logit,ramp,bright_boundary,0.0001633167266845703,0.001383066177368164,-0.0012197494506835938,0.0,0.0,0.0,0.0001633167266845703,0.001383066177368164,-0.0012197494506835938,0.3023860454559326,0.38896024227142334,-0.08657419681549072,5,5,0.0,2,2,0.0
67#34,PC_ON,AC_off,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.3023165464401245,-0.3883702754974365,0.08605372905731201,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
67#34,PC_ON,AC_off,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3023167848587036,0.3883705139160156,-0.08605372905731201,4,4,0.0,2,2,0.0
67#34,PC_ON,AC_off,probability,ramp,dark_boundary,0.0,0.0,0.0,-1.4916062355041504e-05,-0.00011780858039855957,0.00010289251804351807,-0.037264831364154816,-0.04855961352586746,0.011294782161712646,-1.4916062355041504e-05,-0.00011780858039855957,0.00010289251804351807,-2,-2,0.0,-5,-5,0.0
67#34,PC_ON,AC_off,probability,ramp,bright_boundary,2.3752450942993164e-05,0.00021225214004516602,-0.00018849968910217285,0.0,0.0,0.0,2.3752450942993164e-05,0.00021225214004516602,-0.00018849968910217285,0.033565931022167206,0.04257165640592575,-0.009005725383758545,5,5,0.0,2,2,0.0
67#34,PC_ON,AC_off,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.03725765645503998,-0.04850061237812042,0.011242955923080444,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
67#34,PC_ON,AC_off,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033556871116161346,0.042492352426052094,-0.008935481309890747,4,4,0.0,2,2,0.0
68#3,MC_OFF,normal,logit,ramp,dark_boundary,0.004700183868408203,0.005901336669921875,-0.0012011528015136719,0.0,0.0,0.0,0.004700183868408203,0.005901336669921875,-0.0012011528015136719,0.16277986764907837,0.15207982063293457,0.010700047016143799,-5,-5,0.0,-2,-2,0.0
68#3,MC_OFF,normal,logit,ramp,bright_boundary,0.0,0.0,0.0,-0.004700183868408203,-0.005901455879211426,0.0012012720108032227,-0.16277986764907837,-0.15207993984222412,-0.010699927806854248,-0.004700183868408203,-0.005901455879211426,0.0012012720108032227,2,2,0.0,5,5,0.0
68#3,MC_OFF,normal,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16262531280517578,0.1514796018600464,0.011145710945129395,-6,-6,0.0,-2,-2,0.0
68#3,MC_OFF,normal,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.16262507438659668,-0.1514796018600464,-0.011145472526550293,0.0,0.0,0.0,2,2,0.0,4,4,0.0
68#3,MC_OFF,normal,probability,ramp,dark_boundary,0.0010013878345489502,0.0012457668781280518,-0.00024437904357910156,0.0,0.0,0.0,0.0010013878345489502,0.0012457668781280518,-0.00024437904357910156,0.03251948952674866,0.030184239149093628,0.0023352503776550293,-5,-5,0.0,-2,-2,0.0
68#3,MC_OFF,normal,probability,ramp,bright_boundary,0.0,0.0,0.0,-0.0009075403213500977,-0.001135408878326416,0.00022786855697631836,-0.03365039825439453,-0.031226158142089844,-0.0024242401123046875,-0.0009075403213500977,-0.001135408878326416,0.00022786855697631836,2,2,0.0,5,5,0.0
68#3,MC_OFF,normal,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032487183809280396,0.03006008267402649,0.0024271011352539062,-6,-6,0.0,-2,-2,0.0
