cell_id,group,mode,channel,family,name,kind,mean_on,peak_signed,peak_absolute,peak_latency_from_onset_ms,integral_response_seconds,onset_50ms_mean,offset_50ms_mean,control,x_pixels
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x-07,clamp_minus_normal,0.0022762417793273926,0.005128145217895508,0.005128145217895508,66.66665649414062,0.0002155691385269165,0.00042710453271865845,0.0020603034645318985,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x-06,response_minus_blank,0.020505158230662346,0.04273013770580292,0.04273013770580292,40.0,0.0014633660515149436,0.02081304043531418,-0.004929767921566963,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x-06,clamp_minus_normal,0.0022762417793273926,0.005128145217895508,0.005128145217895508,66.66665649414062,0.0002155691385269165,0.00042710453271865845,0.0020603034645318985,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x-05,response_minus_blank,0.020505158230662346,0.04273013770580292,0.04273013770580292,40.0,0.0014633660515149436,0.02081304043531418,-0.004929767921566963,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x-05,clamp_minus_normal,0.0022762417793273926,0.005128145217895508,0.005128145217895508,66.66665649414062,0.0002155691385269165,0.00042710453271865845,0.0020603034645318985,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x-04,response_minus_blank,0.020505158230662346,0.04273013770580292,0.04273013770580292,40.0,0.0014633660515149436,0.02081304043531418,-0.004929767921566963,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x-04,clamp_minus_normal,0.0022762417793273926,0.005128145217895508,0.005128145217895508,66.66665649414062,0.0002155691385269165,0.00042710453271865845,0.0020603034645318985,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x-03,response_minus_blank,0.015224003233015537,0.03159789741039276,0.03159789741039276,40.0,0.0010757193962732951,0.01541740819811821,-0.0037990380078554153,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x-03,clamp_minus_normal,0.001684377552010119,0.0037988275289535522,0.0037988275289535522,66.66665649414062,0.0001592211922009786,0.00031274929642677307,0.0015477333217859268,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x-02,response_minus_blank,0.010045246221125126,0.02076210081577301,0.02076210081577301,40.0,0.0007025212049484253,0.010148797184228897,-0.0026005711406469345,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x-02,clamp_minus_normal,0.0011075735092163086,0.0025008320808410645,0.0025008320808410645,66.66665649414062,0.00010449469089508057,0.00020335614681243896,0.0010334979742765427,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x-01,response_minus_blank,0.004970227833837271,0.010228127241134644,0.010228127241134644,40.0,0.00034391433000564576,0.005009155720472336,-0.0013342462480068207,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x-01,clamp_minus_normal,0.0005460599786601961,0.0012344568967819214,0.0012344568967819214,66.66665649414062,5.141735076904297e-05,9.90740954875946e-05,0.0005175620317459106,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x+00,response_minus_blank,0.0,0.0,0.0,,0.0,0.0,0.0,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x+00,clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x+01,response_minus_blank,-0.004862417932599783,-0.009914934635162354,0.009914934635162354,40.0,-0.00032897730668385826,-0.004875821992754936,0.0014014411717653275,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x+01,clamp_minus_normal,-0.0005300770280882716,-0.0012014210224151611,0.0012014210224151611,66.66665649414062,-4.969388246536255e-05,-9.373575448989868e-05,-0.0005188751965761185,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x+02,response_minus_blank,-0.009614498354494572,-0.0195111483335495,0.0195111483335495,40.0,-0.0006428711613019307,-0.009616097435355186,0.0028690695762634277,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x+02,clamp_minus_normal,-0.001043712138198316,-0.0023687928915023804,0.0023687928915023804,66.66665649414062,-9.761452674865723e-05,-0.0001820344477891922,-0.0010387282818555832,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x+03,response_minus_blank,-0.014256247319281101,-0.028788790106773376,0.028788790106773376,40.0,-0.0009416987498601278,-0.014220837503671646,0.004402538761496544,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x+03,clamp_minus_normal,-0.0015409290790557861,-0.0035021454095840454,0.0035021454095840454,66.66665649414062,-0.00014376213153203328,-0.0002649221569299698,-0.0015594996511936188,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x+04,response_minus_blank,-0.018787916749715805,-0.03774905204772949,0.03774905204772949,40.0,-0.001225510537624359,-0.0186904389411211,0.006001407280564308,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x+04,clamp_minus_normal,-0.0020217597484588623,-0.004601433873176575,0.004601433873176575,66.66665649414062,-0.00018813689549763998,-0.00034243613481521606,-0.0020810943096876144,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x+05,response_minus_blank,-0.018787916749715805,-0.03774905204772949,0.03774905204772949,40.0,-0.001225510537624359,-0.0186904389411211,0.006001407280564308,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x+05,clamp_minus_normal,-0.0020217597484588623,-0.004601433873176575,0.004601433873176575,66.66665649414062,-0.00018813689549763998,-0.00034243613481521606,-0.0020810943096876144,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x+06,response_minus_blank,-0.018787916749715805,-0.03774905204772949,0.03774905204772949,40.0,-0.001225510537624359,-0.0186904389411211,0.006001407280564308,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x+06,clamp_minus_normal,-0.0020217597484588623,-0.004601433873176575,0.004601433873176575,66.66665649414062,-0.00018813689549763998,-0.00034243613481521606,-0.0020810943096876144,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x+07,response_minus_blank,-0.018787916749715805,-0.03774905204772949,0.03774905204772949,40.0,-0.001225510537624359,-0.0186904389411211,0.006001407280564308,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x+07,clamp_minus_normal,-0.0020217597484588623,-0.004601433873176575,0.004601433873176575,66.66665649414062,-0.00018813689549763998,-0.00034243613481521606,-0.0020810943096876144,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x+08,response_minus_blank,-0.018787916749715805,-0.03774905204772949,0.03774905204772949,40.0,-0.001225510537624359,-0.0186904389411211,0.006001407280564308,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x+08,clamp_minus_normal,-0.0020217597484588623,-0.004601433873176575,0.004601433873176575,66.66665649414062,-0.00018813689549763998,-0.00034243613481521606,-0.0020810943096876144,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x+09,response_minus_blank,-0.018787916749715805,-0.03774905204772949,0.03774905204772949,40.0,-0.001225510537624359,-0.0186904389411211,0.006001407280564308,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x+09,clamp_minus_normal,-0.0020217597484588623,-0.004601433873176575,0.004601433873176575,66.66665649414062,-0.00018813689549763998,-0.00034243613481521606,-0.0020810943096876144,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x+10,response_minus_blank,-0.018787916749715805,-0.03774905204772949,0.03774905204772949,40.0,-0.001225510537624359,-0.0186904389411211,0.006001407280564308,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x+10,clamp_minus_normal,-0.0020217597484588623,-0.004601433873176575,0.004601433873176575,66.66665649414062,-0.00018813689549763998,-0.00034243613481521606,-0.0020810943096876144,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x+11,response_minus_blank,-0.018787916749715805,-0.03774905204772949,0.03774905204772949,40.0,-0.001225510537624359,-0.0186904389411211,0.006001407280564308,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x+11,clamp_minus_normal,-0.0020217597484588623,-0.004601433873176575,0.004601433873176575,66.66665649414062,-0.00018813689549763998,-0.00034243613481521606,-0.0020810943096876144,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x+12,response_minus_blank,-0.018787916749715805,-0.03774905204772949,0.03774905204772949,40.0,-0.001225510537624359,-0.0186904389411211,0.006001407280564308,,
67#6,MC_OFF,H1_off,probability,Mach,Mach_uniform_x+12,clamp_minus_normal,-0.0020217597484588623,-0.004601433873176575,0.004601433873176575,66.66665649414062,-0.00018813689549763998,-0.00034243613481521606,-0.0020810943096876144,,
67#6,MC_OFF,H1_off,probability,SBC,SBC_bright_surround,response_minus_blank,0.011525233276188374,0.027783527970314026,0.027783527970314026,126.66665649414062,0.0027745191256205244,0.002205831930041313,0.02528589405119419,,
67#6,MC_OFF,H1_off,probability,SBC,SBC_bright_surround,clamp_minus_normal,-0.0016648034797981381,-0.0038251131772994995,0.0038251131772994995,66.66665649414062,-0.00013804852962493897,-0.0002965480089187622,-0.0014031659811735153,,
67#6,MC_OFF,H1_off,probability,SBC,SBC_dark_surround,response_minus_blank,-0.01081530749797821,-0.025588154792785645,0.025588154792785645,126.66665649414062,-0.002597856918970744,-0.0021530557423830032,-0.02342270128428936,,
67#6,MC_OFF,H1_off,probability,SBC,SBC_dark_surround,clamp_minus_normal,0.001457916689105332,0.0033296048641204834,0.0033296048641204834,66.66665649414062,0.00010833640893300375,0.00027954019606113434,0.001188620924949646,,
67#6,MC_OFF,H1_off,probability,SBC,SBC_control_bright_surround,response_minus_blank,0.0,0.0,0.0,,0.0,0.0,0.0,,
67#6,MC_OFF,H1_off,probability,SBC,SBC_control_bright_surround,clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,,
67#6,MC_OFF,H1_off,probability,SBC,SBC_control_dark_surround,response_minus_blank,0.0,0.0,0.0,,0.0,0.0,0.0,,
67#6,MC_OFF,H1_off,probability,SBC,SBC_control_dark_surround,clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,,
67#6,MC_OFF,H1_off,probability,Hermann,Hermann_intersection,response_minus_blank,-0.018787916749715805,-0.03774905204772949,0.03774905204772949,40.0,-0.001225510537624359,-0.0186904389411211,0.006001407280564308,,
67#6,MC_OFF,H1_off,probability,Hermann,Hermann_intersection,clamp_minus_normal,-0.0011587938060984015,-0.002546742558479309,0.002546742558479309,73.33331298828125,-0.00016004165013631185,-0.000180831179022789,-0.001656860113143921,,
67#6,MC_OFF,H1_off,probability,Hermann,Hermann_corridor,response_minus_blank,-0.028873784467577934,-0.042542099952697754,0.042542099952697754,40.0,-0.0037730813026428224,-0.020587943494319916,-0.017705926671624184,,
67#6,MC_OFF,H1_off,probability,Hermann,Hermann_corridor,clamp_minus_normal,-0.0001127541036112234,-0.0005800724029541016,0.0005800724029541016,140.0,-5.6653618812561036e-05,-5.938112735748291e-06,-0.0005137920379638672,,
67#6,MC_OFF,H1_off,probability,Hermann,Hermann_control_intersection,response_minus_blank,-0.028873784467577934,-0.042542099952697754,0.042542099952697754,40.0,-0.0037730813026428224,-0.020587943494319916,-0.017705926671624184,,
67#6,MC_OFF,H1_off,probability,Hermann,Hermann_control_intersection,clamp_minus_normal,-0.00011393626482458785,-0.0005932748317718506,0.0005932748317718506,140.0,-5.792498588562012e-05,-5.8002769947052e-06,-0.0005249679088592529,,
67#6,MC_OFF,H1_off,probability,Hermann,Hermann_control_corridor,response_minus_blank,-0.028873784467577934,-0.042542099952697754,0.042542099952697754,40.0,-0.0037730813026428224,-0.020587943494319916,-0.017705926671624184,,
67#6,MC_OFF,H1_off,probability,Hermann,Hermann_control_corridor,clamp_minus_normal,-0.00011393626482458785,-0.0005932748317718506,0.0005932748317718506,140.0,-5.792498588562012e-05,-5.8002769947052e-06,-0.0005249679088592529,,
67#6,MC_OFF,H1_off,probability,White,White_on_bright_bar,response_minus_blank,-0.005498466081917286,-0.013078317046165466,0.013078317046165466,126.66665649414062,-0.0013217250506083172,-0.0010832026600837708,-0.01195262186229229,,
67#6,MC_OFF,H1_off,probability,White,White_on_bright_bar,clamp_minus_normal,0.0007905294769443572,0.0017720311880111694,0.0017720311880111694,66.66665649414062,8.10663898785909e-05,0.0001415833830833435,0.0008276812732219696,,
67#6,MC_OFF,H1_off,probability,White,White_on_dark_bar,response_minus_blank,0.00567627465352416,0.013628736138343811,0.013628736138343811,126.66665649414062,0.001365998387336731,0.0010964032262563705,0.012419648468494415,,
67#6,MC_OFF,H1_off,probability,White,White_on_dark_bar,clamp_minus_normal,-0.000845471047796309,-0.0018997490406036377,0.0018997490406036377,66.66665649414062,-8.984804153442383e-05,-0.00014583207666873932,-0.0008985567837953568,,
67#6,MC_OFF,H1_off,probability,White,White_control_on_bright_bar,response_minus_blank,0.0,0.0,0.0,,0.0,0.0,0.0,,
67#6,MC_OFF,H1_off,probability,White,White_control_on_bright_bar,clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,,
67#6,MC_OFF,H1_off,probability,White,White_control_on_dark_bar,response_minus_blank,0.0,0.0,0.0,,0.0,0.0,0.0,,
67#6,MC_OFF,H1_off,probability,White,White_control_on_dark_bar,clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,,
67#6,MC_OFF,H1_off,probability,neutral,neutral_blank,response_minus_blank,0.0,0.0,0.0,,0.0,0.0,0.0,,
67#6,MC_OFF,H1_off,probability,neutral,neutral_blank,clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,,
67#6,MC_OFF,H1_off,probability,White,White_remote_contour_rearrangement_White_on_bright_bar,response_minus_blank,-0.005498466081917286,-0.013078317046165466,0.013078317046165466,126.66665649414062,-0.0013217250506083172,-0.0010832026600837708,-0.01195262186229229,,
67#6,MC_OFF,H1_off,probability,White,White_remote_contour_rearrangement_White_on_bright_bar,clamp_minus_normal,0.000794250750914216,0.0017798244953155518,0.0017798244953155518,66.66665649414062,8.175293604532878e-05,0.00014214590191841125,0.0008342210203409195,,
67#6,MC_OFF,H1_off,probability,White,White_remote_contour_rearrangement_White_on_dark_bar,response_minus_blank,0.00567627465352416,0.013628736138343811,0.013628736138343811,126.66665649414062,0.001365998387336731,0.0010964032262563705,0.012419648468494415,,
67#6,MC_OFF,H1_off,probability,White,White_remote_contour_rearrangement_White_on_dark_bar,clamp_minus_normal,-0.0008494714857079089,-0.001908138394355774,0.001908138394355774,66.66665649414062,-9.059270222981771e-05,-0.00014641135931015015,-0.0009056553244590759,,
67#6,MC_OFF,H1_off,probability,White,White_remote_contour_rearrangement_White_control_on_bright_bar,response_minus_blank,0.0,0.0,0.0,,0.0,0.0,0.0,,
67#6,MC_OFF,H1_off,probability,White,White_remote_contour_rearrangement_White_control_on_bright_bar,clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,,
67#6,MC_OFF,H1_off,probability,White,White_remote_contour_rearrangement_White_control_on_dark_bar,response_minus_blank,0.0,0.0,0.0,,0.0,0.0,0.0,,
67#6,MC_OFF,H1_off,probability,White,White_remote_contour_rearrangement_White_control_on_dark_bar,clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,,
67#6,MC_OFF,H1_off,probability,Hermann,Hermann_contour_rearrangement_Hermann_intersection,response_minus_blank,-0.018787916749715805,-0.03774905204772949,0.03774905204772949,40.0,-0.001225510537624359,-0.0186904389411211,0.006001407280564308,,
67#6,MC_OFF,H1_off,probability,Hermann,Hermann_contour_rearrangement_Hermann_intersection,clamp_minus_normal,-0.0011550902854651213,-0.0025385916233062744,0.0025385916233062744,73.33331298828125,-0.00015963464975357055,-0.00018022209405899048,-0.0016524866223335266,,
67#6,MC_OFF,H1_off,probability,Hermann,Hermann_contour_rearrangement_Hermann_corridor,response_minus_blank,-0.028873784467577934,-0.042542099952697754,0.042542099952697754,40.0,-0.0037730813026428224,-0.020587943494319916,-0.017705926671624184,,
67#6,MC_OFF,H1_off,probability,Hermann,Hermann_contour_rearrangement_Hermann_corridor,clamp_minus_normal,-0.00011090238695032895,-0.0005774348974227905,0.0005774348974227905,140.0,-5.637874205907186e-05,-5.647540092468262e-06,-0.0005109533667564392,,
67#6,MC_OFF,H1_off,probability,Hermann,Hermann_contour_rearrangement_Hermann_control_intersection,response_minus_blank,-0.028873784467577934,-0.042542099952697754,0.042542099952697754,40.0,-0.0037730813026428224,-0.020587943494319916,-0.017705926671624184,,
67#6,MC_OFF,H1_off,probability,Hermann,Hermann_contour_rearrangement_Hermann_control_intersection,clamp_minus_normal,-0.0001122206449508667,-0.0005916357040405273,0.0005916357040405273,140.0,-5.774329106012981e-05,-5.504116415977478e-06,-0.0005229674279689789,,
67#6,MC_OFF,H1_off,probability,Hermann,Hermann_contour_rearrangement_Hermann_control_corridor,response_minus_blank,-0.028873784467577934,-0.042542099952697754,0.042542099952697754,40.0,-0.0037730813026428224,-0.020587943494319916,-0.017705926671624184,,
67#6,MC_OFF,H1_off,probability,Hermann,Hermann_contour_rearrangement_Hermann_control_corridor,clamp_minus_normal,-0.0001122206449508667,-0.0005916357040405273,0.0005916357040405273,140.0,-5.774329106012981e-05,-5.504116415977478e-06,-0.0005229674279689789,,
67#6,MC_OFF,H1_off,probability,diagnostic,diagnostic_blank,response_minus_blank,0.0,0.0,0.0,,0.0,0.0,0.0,,
67#6,MC_OFF,H1_off,probability,diagnostic,diagnostic_blank,clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,,
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-12,pair_difference,0.0,0.0,0.0,,0.0,0.0,0.0,False,-12
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-12,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,False,-12
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-11,pair_difference,0.0,0.0,0.0,,0.0,0.0,0.0,False,-11
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-11,pair_clamp_minus_normal,5.364417887676609e-08,2.8312206268310547e-07,2.8312206268310547e-07,113.33331298828125,2.910693486531576e-08,0.0,2.4586915969848633e-07,False,-11
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-10,pair_difference,0.0,0.0,0.0,,0.0,0.0,0.0,False,-10
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-10,pair_clamp_minus_normal,1.9272168572115334e-07,2.3543834686279297e-06,2.3543834686279297e-06,160.0,2.1954377492268882e-07,-4.0978193283081055e-08,1.9185245037078857e-06,False,-10
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-09,pair_difference,0.0,0.0,0.0,,0.0,0.0,0.0,False,-9
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-09,pair_clamp_minus_normal,-3.9140383023550385e-07,1.1116266250610352e-05,1.1116266250610352e-05,160.0,8.085370063781738e-07,-3.8743019104003906e-07,7.020309567451477e-06,False,-9
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-08,pair_difference,0.0,0.0,0.0,,0.0,0.0,0.0,False,-8
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-08,pair_clamp_minus_normal,-6.10351571594947e-06,3.698468208312988e-05,3.698468208312988e-05,160.0,1.8331408500671386e-06,-2.0600855350494385e-06,1.5515834093093872e-05,False,-8
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-07,pair_difference,0.0,0.0,0.0,,0.0,0.0,0.0,False,-7
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-07,pair_clamp_minus_normal,-2.912282980105374e-05,9.593367576599121e-05,9.593367576599121e-05,160.0,2.3822983105977377e-06,-7.424503564834595e-06,1.842901110649109e-05,False,-7
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-06,pair_difference,0.0,0.0,0.0,,0.0,0.0,0.0,False,-6
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-06,pair_clamp_minus_normal,-9.219149796990678e-05,-0.00022462010383605957,0.00022462010383605957,60.0,-1.2377897898356122e-07,-2.0597130060195923e-05,-8.616596460342407e-06,False,-6
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-05,pair_difference,0.0007428060052916408,0.0017295777797698975,0.0017295777797698975,113.33331298828125,0.00017107139031092327,0.00015154853463172913,0.0015066731721162796,False,-5
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-05,pair_clamp_minus_normal,-0.00021800697140861303,-0.000512048602104187,0.000512048602104187,66.66665649414062,-8.55704148610433e-06,-4.621967673301697e-05,-9.363330900669098e-05,False,-5
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-04,pair_difference,-0.0006965965148992836,0.0038817524909973145,0.0038817524909973145,133.33331298828125,0.0001062882939974467,-0.0015354324132204056,0.0024010036140680313,False,-4
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-04,pair_clamp_minus_normal,-0.00045482415589503944,-0.0010463446378707886,0.0010463446378707886,66.66665649414062,-2.975622812906901e-05,-9.236857295036316e-05,-0.0002886764705181122,False,-4
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-03,pair_difference,0.0007322361343540251,0.0017119795083999634,0.0017119795083999634,113.33331298828125,0.00017041951417922973,0.00014782696962356567,0.0015120282769203186,False,-3
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-03,pair_clamp_minus_normal,-0.00021725693659391254,-0.0005110949277877808,0.0005110949277877808,66.66665649414062,-8.540252844492596e-06,-4.529580473899841e-05,-9.603053331375122e-05,False,-3
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-02,pair_difference,0.0,0.0,0.0,,0.0,0.0,0.0,False,-2
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-02,pair_clamp_minus_normal,-9.004672028822824e-05,-0.000219002366065979,0.000219002366065979,66.66665649414062,-7.351239522298177e-09,-1.9602477550506592e-05,-9.765848517417908e-06,False,-2
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-01,pair_difference,0.0,0.0,0.0,,0.0,0.0,0.0,False,-1
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-01,pair_clamp_minus_normal,-2.7605890863924287e-05,8.654594421386719e-05,8.654594421386719e-05,160.0,1.7621119817097983e-06,-6.537884473800659e-06,1.2151896953582764e-05,False,-1
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+00,pair_difference,0.0,0.0,0.0,,0.0,0.0,0.0,False,0
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+00,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,False,0
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+01,pair_difference,0.0,0.0,0.0,,0.0,0.0,0.0,False,1
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+01,pair_clamp_minus_normal,2.6810168492374942e-05,-8.763372898101807e-05,8.763372898101807e-05,160.0,-1.892248789469401e-06,6.187707185745239e-06,-1.2625008821487427e-05,False,1
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+02,pair_difference,0.0,-1.4901161193847656e-08,1.4901161193847656e-08,120.0,-9.934107462565105e-11,0.0,-1.862645149230957e-09,False,2
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+02,pair_clamp_minus_normal,8.509953477187082e-05,-0.00021471083164215088,0.00021471083164215088,166.66665649414062,-6.847580273946126e-07,1.7581507563591003e-05,8.180737495422363e-06,False,2
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+03,pair_difference,-0.0006629576091654599,-0.001726597547531128,0.001726597547531128,126.66665649414062,-0.00016528894503911338,-0.00012413039803504944,-0.0015330836176872253,False,3
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+03,pair_clamp_minus_normal,0.00021034081873949617,0.0005000084638595581,0.0005000084638595581,66.66665649414062,8.054673671722412e-06,3.9268285036087036e-05,0.00010826438665390015,False,3
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+04,pair_difference,0.0005494683864526451,-0.004496186971664429,0.004496186971664429,133.33331298828125,-0.00013404051462809246,0.0012502744793891907,-0.002598857507109642,False,4
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+04,pair_clamp_minus_normal,0.0004075656470376998,0.0009536594152450562,0.0009536594152450562,66.66665649414062,2.5189220905303956e-05,7.076561450958252e-05,0.00031298771500587463,False,4
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+05,pair_difference,-0.0006515552522614598,-0.001746639609336853,0.001746639609336853,126.66665649414062,-0.00016447285811106366,-0.00012014433741569519,-0.0015370938926935196,False,5
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+05,pair_clamp_minus_normal,0.0002094159572152421,0.0004987120628356934,0.0004987120628356934,66.66665649414062,7.98533360163371e-06,3.828480839729309e-05,0.0001102350652217865,False,5
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+06,pair_difference,0.0,0.0,0.0,,0.0,0.0,0.0,False,6
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+06,pair_clamp_minus_normal,8.240839088102803e-05,-0.0002180039882659912,0.0002180039882659912,166.66665649414062,-1.251796881357829e-06,1.6609206795692444e-05,5.37186861038208e-06,False,6
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+07,pair_difference,0.0,0.0,0.0,,0.0,0.0,0.0,False,7
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+07,pair_clamp_minus_normal,2.5913119316101074e-05,-0.00010082125663757324,0.00010082125663757324,160.0,-2.933939297993978e-06,5.988404154777527e-06,-2.078898251056671e-05,False,7
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+08,pair_difference,0.0,0.0,0.0,,0.0,0.0,0.0,False,8
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+08,pair_clamp_minus_normal,5.363424406823469e-06,-3.884732723236084e-05,3.884732723236084e-05,160.0,-2.0131468772888183e-06,1.6614794731140137e-06,-1.6743317246437073e-05,False,8
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+09,pair_difference,0.0,0.0,0.0,,0.0,0.0,0.0,False,9
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+09,pair_clamp_minus_normal,3.178914482759865e-07,-1.1682510375976562e-05,1.1682510375976562e-05,160.0,-8.514523506164551e-07,3.1851232051849365e-07,-7.4766576290130615e-06,False,9
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+10,pair_difference,0.0,0.0,0.0,,0.0,0.0,0.0,False,10
67#6,MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+10,pair_clamp_minus_normal,-1.7881393432617188e-07,-2.562999725341797e-06,2.562999725341797e-06,146.66665649414062,-2.244114875793457e-07,3.3527612686157227e-08,-2.035871148109436e-06,False,10
