cell_id,group,mode,channel,profile,region,overshoot_above_plateaus,undershoot_below_plateaus,max_minus_upper_plateau,min_minus_lower_plateau,max_x_pixels,min_x_pixels
67#7,MC_ON,AC_off,probability,ramp,bright_boundary,0.00022789835929870605,0.0,0.00022789835929870605,0.05753187835216522,5,2
67#7,MC_ON,AC_off,probability,matched_uniform,dark_boundary,0.0,0.0,-0.06347952783107758,0.0,-2,-6
67#7,MC_ON,AC_off,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.05744032561779022,4,2
67#14,PC_ON,normal,logit,ramp,dark_boundary,0.0,-0.0026258230209350586,-0.1883162260055542,-0.0026258230209350586,-2,-5
67#14,PC_ON,normal,logit,ramp,bright_boundary,0.00262606143951416,0.0,0.00262606143951416,0.18831658363342285,5,2
67#14,PC_ON,normal,logit,matched_uniform,dark_boundary,0.0,0.0,-0.18824219703674316,0.0,-2,-6
67#14,PC_ON,normal,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.18824243545532227,4,2
67#14,PC_ON,normal,probability,ramp,dark_boundary,0.0,-0.0003026425838470459,-0.024824991822242737,-0.0003026425838470459,-2,-5
67#14,PC_ON,normal,probability,ramp,bright_boundary,0.0003705918788909912,0.0,0.0003705918788909912,0.023377805948257446,5,2
67#14,PC_ON,normal,probability,matched_uniform,dark_boundary,0.0,0.0,-0.024816036224365234,0.0,-2,-6
67#14,PC_ON,normal,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.023367762565612793,4,2
67#14,PC_ON,H1_off,logit,ramp,dark_boundary,0.0,-0.0024383068084716797,-0.1912294626235962,-0.0024383068084716797,-2,-5
67#14,PC_ON,H1_off,logit,ramp,bright_boundary,0.0024383068084716797,0.0,0.0024383068084716797,0.1912294626235962,5,2
67#14,PC_ON,H1_off,logit,matched_uniform,dark_boundary,0.0,0.0,-0.1912294626235962,0.0,-2,-6
67#14,PC_ON,H1_off,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.1912294626235962,4,2
67#14,PC_ON,H1_off,probability,ramp,dark_boundary,0.0,-0.00028055906295776367,-0.025219634175300598,-0.00028055906295776367,-2,-5
67#14,PC_ON,H1_off,probability,ramp,bright_boundary,0.0003446042537689209,0.0,0.0003446042537689209,0.02372986078262329,5,2
67#14,PC_ON,H1_off,probability,matched_uniform,dark_boundary,0.0,0.0,-0.025219634175300598,0.0,-2,-6
67#14,PC_ON,H1_off,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.02372986078262329,4,2
67#14,PC_ON,direct_BC_off,logit,ramp,dark_boundary,7.140636444091797e-05,0.0,7.140636444091797e-05,0.19921410083770752,-6,-2
67#14,PC_ON,direct_BC_off,logit,ramp,bright_boundary,0.0,-7.140636444091797e-05,-0.19921410083770752,-7.140636444091797e-05,2,6
67#14,PC_ON,direct_BC_off,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.1991429328918457,-6,-2
