cell_id,group,dtype,mode,history,pair,family,control,channel,equal,max_abs,mean_on_change,raw_mean_sign_flip,reported_mean_sign_flip,resolved_mean_sign_flip,peak_index_changed
67#4,midget_OFF,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+06,Mach_bands,False,logit,False,1.1920928955078125e-07,1.5894329408183694e-08,False,False,False,False
67#4,midget_OFF,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+06,Mach_bands,False,probability,False,5.960464477539063e-08,9.93622961686924e-10,False,False,False,False
67#4,midget_OFF,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+07,Mach_bands,False,logit,False,1.1920928955078125e-07,1.192074705613777e-08,False,False,False,True
67#4,midget_OFF,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+07,Mach_bands,False,probability,False,4.470348358154297e-08,2.9801867640344426e-09,False,False,False,True
67#4,midget_OFF,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+08,Mach_bands,False,logit,False,1.1920928955078125e-07,1.9868366507580504e-08,False,False,False,False
67#4,midget_OFF,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+08,Mach_bands,False,probability,False,5.960464477539063e-08,0.0,False,False,False,True
67#4,midget_OFF,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+09,Mach_bands,False,logit,False,1.1920928955078125e-07,7.947278390929569e-09,False,False,False,True
67#4,midget_OFF,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+09,Mach_bands,False,probability,False,5.960464477539063e-08,0.0,False,False,False,True
67#4,midget_OFF,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+10,Mach_bands,False,logit,False,1.1920928955078125e-07,7.947285496356926e-09,False,False,False,True
67#4,midget_OFF,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+10,Mach_bands,False,probability,False,4.470348358154297e-08,1.9868215961338365e-09,False,False,False,True
67#4,midget_OFF,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+11,Mach_bands,False,logit,False,1.1920928955078125e-07,3.1789145538141383e-08,False,True,False,True
67#4,midget_OFF,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+11,Mach_bands,False,probability,False,4.470348358154297e-08,5.9604645663569045e-09,False,True,False,True
67#4,midget_OFF,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+12,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+12,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,normal,periodic_11,bright_surround_minus_dark_surround,SBC,False,logit,False,1.1920928955078125e-07,7.450580596923828e-09,False,False,False,False
67#4,midget_OFF,torch.float32,normal,periodic_11,bright_surround_minus_dark_surround,SBC,False,probability,False,7.271766662597656e-06,1.1567026376724243e-06,False,False,False,False
67#4,midget_OFF,torch.float32,normal,periodic_11,control_bright_surround_minus_dark_surround,SBC,True,logit,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,normal,periodic_11,control_bright_surround_minus_dark_surround,SBC,True,probability,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,normal,periodic_11,intersection_minus_corridor,Hermann,False,logit,False,1.1920928955078125e-07,7.450580596923828e-09,False,False,False,False
67#4,midget_OFF,torch.float32,normal,periodic_11,intersection_minus_corridor,Hermann,False,probability,False,3.829598426818848e-06,6.062909960746765e-07,False,False,False,False
67#4,midget_OFF,torch.float32,normal,periodic_11,control_intersection_minus_corridor,Hermann,True,logit,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,normal,periodic_11,control_intersection_minus_corridor,Hermann,True,probability,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,normal,periodic_11,on_bright_bar_minus_on_dark_bar,White,False,logit,False,1.1920928955078125e-07,3.725290298461914e-09,False,False,False,False
67#4,midget_OFF,torch.float32,normal,periodic_11,on_bright_bar_minus_on_dark_bar,White,False,probability,False,3.635883331298828e-06,5.722977221012115e-07,False,False,False,False
67#4,midget_OFF,torch.float32,normal,periodic_11,control_on_bright_bar_minus_on_dark_bar,White,True,logit,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,normal,periodic_11,control_on_bright_bar_minus_on_dark_bar,White,True,probability,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,normal,periodic_11,remote_contour_rearrangement_A_minus_B,White,False,logit,False,1.1920928955078125e-07,7.450580596923828e-09,False,False,False,False
67#4,midget_OFF,torch.float32,normal,periodic_11,remote_contour_rearrangement_A_minus_B,White,False,probability,False,3.635883331298828e-06,5.802139639854431e-07,False,False,False,False
67#4,midget_OFF,torch.float32,normal,periodic_11,remote_contour_rearrangement_control_A_minus_B,White,True,logit,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,normal,periodic_11,remote_contour_rearrangement_control_A_minus_B,White,True,probability,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,normal,periodic_11,contour_rearrangement_A_minus_B,Hermann,False,logit,False,1.1920928955078125e-07,1.4901161193847656e-08,False,False,False,False
67#4,midget_OFF,torch.float32,normal,periodic_11,contour_rearrangement_A_minus_B,Hermann,False,probability,False,3.814697265625e-06,6.076879799365997e-07,False,False,False,False
67#4,midget_OFF,torch.float32,normal,periodic_11,contour_rearrangement_control_A_minus_B,Hermann,True,logit,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,normal,periodic_11,contour_rearrangement_control_A_minus_B,Hermann,True,probability,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-12,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-12,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-11,Mach_bands,False,logit,False,1.1920928955078125e-07,3.973643192267673e-09,False,True,False,True
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-11,Mach_bands,False,probability,False,5.960464477539063e-08,1.9868215961338365e-09,False,True,False,True
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-10,Mach_bands,False,logit,False,1.1920928955078125e-07,0.0,False,False,False,True
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-10,Mach_bands,False,probability,False,2.9802322387695312e-08,0.0,False,False,False,True
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-09,Mach_bands,False,logit,False,1.1920928955078125e-07,7.947278390929569e-09,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-09,Mach_bands,False,probability,False,5.960464477539063e-08,1.986823150446071e-09,False,False,False,True
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-08,Mach_bands,False,logit,False,1.1920928955078125e-07,3.9735823520459235e-09,False,False,False,True
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-08,Mach_bands,False,probability,False,2.9802322387695312e-08,3.973639195464784e-09,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-07,Mach_bands,False,logit,False,1.1920928955078125e-07,7.947164704091847e-09,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-07,Mach_bands,False,probability,False,5.960464477539063e-08,3.9735823520459235e-09,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-06,Mach_bands,False,logit,False,1.1920928955078125e-07,3.9726728573441505e-09,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-06,Mach_bands,False,probability,False,5.960464477539063e-08,1.192074705613777e-08,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-05,Mach_bands,False,logit,False,1.1920928955078125e-07,7.916241884231567e-09,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-05,Mach_bands,False,probability,False,1.1026859283447266e-06,3.9537553675472736e-07,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-04,Mach_bands,False,logit,False,1.1920928955078125e-07,3.958120942115784e-09,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-04,Mach_bands,False,probability,False,2.5033950805664062e-06,8.066417649388313e-07,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-03,Mach_bands,False,logit,False,1.1920928955078125e-07,3.958120942115784e-09,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-03,Mach_bands,False,probability,False,1.1324882507324219e-06,4.152534529566765e-07,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-02,Mach_bands,False,logit,False,1.1920928955078125e-07,1.1921656550839543e-08,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-02,Mach_bands,False,probability,False,8.940696716308594e-08,7.947164704091847e-09,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-01,Mach_bands,False,logit,False,5.960464477539063e-08,1.192074705613777e-08,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-01,Mach_bands,False,probability,False,5.960464477539063e-08,5.9606009017443284e-09,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+00,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+00,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+01,Mach_bands,False,logit,False,1.1920928955078125e-07,3.178956831106916e-08,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+01,Mach_bands,False,probability,False,5.960464477539063e-08,1.9867911760229617e-09,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+02,Mach_bands,False,logit,False,1.1920928955078125e-07,1.5894329408183694e-08,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+02,Mach_bands,False,probability,False,7.450580596923828e-08,4.9672053137328476e-09,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+03,Mach_bands,False,logit,False,1.1920928955078125e-07,1.594889909029007e-08,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+03,Mach_bands,False,probability,False,1.2516975402832031e-06,4.977046046406031e-07,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+04,Mach_bands,False,logit,False,1.1920928955078125e-07,1.979060471057892e-08,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+04,Mach_bands,False,probability,False,2.562999725341797e-06,9.685754776000977e-07,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+05,Mach_bands,False,logit,False,1.1920928955078125e-07,1.5832483768463135e-08,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+05,Mach_bands,False,probability,False,1.2516975402832031e-06,4.98694134876132e-07,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+06,Mach_bands,False,logit,False,1.1920928955078125e-07,1.9867002265527844e-08,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+06,Mach_bands,False,probability,False,5.960464477539063e-08,1.589478415553458e-08,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+07,Mach_bands,False,logit,False,1.1920928955078125e-07,3.9735823520459235e-09,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+07,Mach_bands,False,probability,False,4.470348358154297e-08,1.78813479578821e-08,False,False,False,True
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+08,Mach_bands,False,logit,False,1.1920928955078125e-07,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+08,Mach_bands,False,probability,False,4.470348358154297e-08,0.0,False,False,False,True
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+09,Mach_bands,False,logit,False,1.1920928955078125e-07,0.0,False,False,False,True
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+09,Mach_bands,False,probability,False,5.960464477539063e-08,2.980232949312267e-09,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+10,Mach_bands,False,logit,False,1.1920928955078125e-07,2.3841858265427618e-08,False,False,False,True
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+10,Mach_bands,False,probability,False,5.960464477539063e-08,5.960464788401509e-09,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+11,Mach_bands,False,logit,False,1.1920928955078125e-07,7.947286384535346e-09,False,True,False,True
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+11,Mach_bands,False,probability,False,2.9802322387695312e-08,9.934107980669182e-10,False,False,False,True
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+12,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+12,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,bright_surround_minus_dark_surround,SBC,False,logit,False,1.1920928955078125e-07,3.725290298461914e-09,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,bright_surround_minus_dark_surround,SBC,False,probability,False,3.713369369506836e-05,1.4629215002059937e-05,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,control_bright_surround_minus_dark_surround,SBC,True,logit,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,control_bright_surround_minus_dark_surround,SBC,True,probability,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,intersection_minus_corridor,Hermann,False,logit,False,1.1920928955078125e-07,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,intersection_minus_corridor,Hermann,False,probability,False,1.946091651916504e-05,7.680151611566544e-06,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,control_intersection_minus_corridor,Hermann,True,logit,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,control_intersection_minus_corridor,Hermann,True,probability,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,on_bright_bar_minus_on_dark_bar,White,False,logit,False,5.960464477539063e-08,1.6763806343078613e-08,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,on_bright_bar_minus_on_dark_bar,White,False,probability,False,1.8656253814697266e-05,7.325317710638046e-06,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,control_on_bright_bar_minus_on_dark_bar,White,True,logit,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,control_on_bright_bar_minus_on_dark_bar,White,True,probability,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,remote_contour_rearrangement_A_minus_B,White,False,logit,False,1.1920928955078125e-07,7.450580596923828e-09,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,remote_contour_rearrangement_A_minus_B,White,False,probability,False,1.8656253814697266e-05,7.331371307373047e-06,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,remote_contour_rearrangement_control_A_minus_B,White,True,logit,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,remote_contour_rearrangement_control_A_minus_B,White,True,probability,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,contour_rearrangement_A_minus_B,Hermann,False,logit,False,1.1920928955078125e-07,1.6763806343078613e-08,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,contour_rearrangement_A_minus_B,Hermann,False,probability,False,1.946091651916504e-05,7.693655788898468e-06,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,contour_rearrangement_control_A_minus_B,Hermann,True,logit,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,normal,dense_one,contour_rearrangement_control_A_minus_B,Hermann,True,probability,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-12,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-12,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-11,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-11,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-10,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-10,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-09,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-09,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-08,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-08,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-07,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-07,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-06,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-06,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-05,Mach_bands,False,logit,False,1.1920928955078125e-07,1.1874362826347351e-08,False,False,False,False
67#4,midget_OFF,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-05,Mach_bands,False,probability,False,2.384185791015625e-07,4.173489287495613e-08,False,False,False,False
67#4,midget_OFF,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-04,Mach_bands,False,logit,False,1.1920928955078125e-07,1.1874362826347351e-08,False,False,False,False
67#4,midget_OFF,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-04,Mach_bands,False,probability,False,3.8743019104003906e-07,7.153721526265144e-08,False,False,False,False
67#4,midget_OFF,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-03,Mach_bands,False,logit,False,1.1920928955078125e-07,1.1874362826347351e-08,False,False,False,False
67#4,midget_OFF,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-03,Mach_bands,False,probability,False,1.7881393432617188e-07,3.181048668920994e-08,False,False,False,False
67#4,midget_OFF,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-02,Mach_bands,False,logit,False,5.960464477539063e-08,0.0,False,False,False,True
67#4,midget_OFF,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-02,Mach_bands,False,probability,False,2.9802322387695312e-08,0.0,False,False,False,True
67#4,midget_OFF,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-01,Mach_bands,False,logit,False,5.960464477539063e-08,3.973643192267673e-09,False,True,False,True
67#4,midget_OFF,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-01,Mach_bands,False,probability,False,2.9802322387695312e-08,1.9868215961338365e-09,False,True,False,True
67#4,midget_OFF,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x+00,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
67#4,midget_OFF,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x+00,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
