cell_id,group,dtype,mode,history,pair,family,control,channel,equal,max_abs,mean_on_change,raw_mean_sign_flip,reported_mean_sign_flip,resolved_mean_sign_flip,peak_index_changed
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x-06,Mach_bands,False,logit,False,1.1920928955078125e-07,7.945345714688301e-09,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x-06,Mach_bands,False,probability,False,1.341104507446289e-07,8.940332918427885e-09,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x-05,Mach_bands,False,logit,False,1.1920928955078125e-07,1.5832483768463135e-08,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x-05,Mach_bands,False,probability,False,2.8908252716064453e-06,4.212197382003069e-07,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x-04,Mach_bands,False,logit,False,1.1920928955078125e-07,7.916241884231567e-09,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x-04,Mach_bands,False,probability,False,6.690621376037598e-06,4.5297201722860336e-07,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x-03,Mach_bands,False,logit,False,1.1920928955078125e-07,2.3748725652694702e-08,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x-03,Mach_bands,False,probability,False,2.905726432800293e-06,4.2817555367946625e-07,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x-02,Mach_bands,False,logit,False,1.1920928955078125e-07,7.952621672302485e-09,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x-02,Mach_bands,False,probability,False,1.1920928955078125e-07,8.940332918427885e-09,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x-01,Mach_bands,False,logit,False,1.1920928955078125e-07,7.947164704091847e-09,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x-01,Mach_bands,False,probability,False,7.450580596923828e-08,3.9735823520459235e-09,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+00,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+00,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+01,Mach_bands,False,logit,False,1.1920928955078125e-07,7.947164704091847e-09,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+01,Mach_bands,False,probability,False,7.450580596923828e-08,2.980414137709886e-09,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+02,Mach_bands,False,logit,False,1.1920928955078125e-07,1.5890691429376602e-08,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+02,Mach_bands,False,probability,False,1.6391277313232422e-07,2.9813236324116588e-09,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+03,Mach_bands,False,logit,False,1.1920928955078125e-07,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+03,Mach_bands,False,probability,False,2.8461217880249023e-06,4.172325134277344e-07,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+04,Mach_bands,False,logit,False,1.1920928955078125e-07,2.3748725652694702e-08,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+04,Mach_bands,False,probability,False,6.660819053649902e-06,4.569883458316326e-07,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+05,Mach_bands,False,logit,False,1.1920928955078125e-07,2.3748725652694702e-08,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+05,Mach_bands,False,probability,False,2.8908252716064453e-06,4.202011041343212e-07,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+06,Mach_bands,False,logit,False,1.1920928955078125e-07,7.952621672302485e-09,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+06,Mach_bands,False,probability,False,1.4901161193847656e-07,1.4901161193847656e-08,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+07,Mach_bands,False,logit,False,1.1920928955078125e-07,7.947164704091847e-09,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+07,Mach_bands,False,probability,False,7.450580596923828e-08,2.980414137709886e-09,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+08,Mach_bands,False,logit,False,1.1920928955078125e-07,1.5894329408183694e-08,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+08,Mach_bands,False,probability,False,4.470348358154297e-08,4.967034783476265e-09,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+09,Mach_bands,False,logit,False,1.1920928955078125e-07,1.5894556781859137e-08,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+09,Mach_bands,False,probability,False,4.470348358154297e-08,2.9802293965985882e-09,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+10,Mach_bands,False,logit,False,1.1920928955078125e-07,3.1789141985427705e-08,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+10,Mach_bands,False,probability,False,4.470348358154297e-08,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+11,Mach_bands,False,logit,False,1.1920928955078125e-07,7.947285496356926e-09,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+11,Mach_bands,False,probability,False,4.470348358154297e-08,4.967053435223079e-09,False,False,False,True
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+12,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+12,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,bright_surround_minus_dark_surround,SBC,False,logit,False,1.1920928955078125e-07,7.450580596923828e-09,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,bright_surround_minus_dark_surround,SBC,False,probability,False,8.937716484069824e-05,1.2946315109729767e-05,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,control_bright_surround_minus_dark_surround,SBC,True,logit,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,control_bright_surround_minus_dark_surround,SBC,True,probability,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,intersection_minus_corridor,Hermann,False,logit,False,1.1920928955078125e-07,7.450580596923828e-09,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,intersection_minus_corridor,Hermann,False,probability,False,4.3705105781555176e-05,6.278045475482941e-06,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,control_intersection_minus_corridor,Hermann,True,logit,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,control_intersection_minus_corridor,Hermann,True,probability,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,on_bright_bar_minus_on_dark_bar,White,False,logit,False,1.1920928955078125e-07,1.862645149230957e-08,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,on_bright_bar_minus_on_dark_bar,White,False,probability,False,4.501640796661377e-05,6.516464054584503e-06,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,control_on_bright_bar_minus_on_dark_bar,White,True,logit,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,control_on_bright_bar_minus_on_dark_bar,White,True,probability,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,remote_contour_rearrangement_A_minus_B,White,False,logit,False,1.1920928955078125e-07,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,remote_contour_rearrangement_A_minus_B,White,False,probability,False,4.5046210289001465e-05,6.511807441711426e-06,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,remote_contour_rearrangement_control_A_minus_B,White,True,logit,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,remote_contour_rearrangement_control_A_minus_B,White,True,probability,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,contour_rearrangement_A_minus_B,Hermann,False,logit,False,1.1920928955078125e-07,2.60770320892334e-08,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,contour_rearrangement_A_minus_B,Hermann,False,probability,False,4.369020462036133e-05,6.290152668952942e-06,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,contour_rearrangement_control_A_minus_B,Hermann,True,logit,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,periodic_11,contour_rearrangement_control_A_minus_B,Hermann,True,probability,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-12,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-12,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-11,Mach_bands,False,logit,False,1.1920928955078125e-07,1.5894570992713852e-08,False,False,False,True
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-11,Mach_bands,False,probability,False,4.470348358154297e-08,4.967053879312289e-09,False,False,False,True
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-10,Mach_bands,False,logit,False,1.1920928955078125e-07,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-10,Mach_bands,False,probability,False,4.470348358154297e-08,5.960462345910855e-09,False,False,False,True
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-09,Mach_bands,False,logit,False,1.1920928955078125e-07,1.5894556781859137e-08,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-09,Mach_bands,False,probability,False,5.960464477539063e-08,3.973639195464784e-09,False,False,False,True
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-08,Mach_bands,False,logit,False,1.1920928955078125e-07,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-08,Mach_bands,False,probability,False,1.043081283569336e-07,9.933955880114809e-10,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-07,Mach_bands,False,logit,False,1.1920928955078125e-07,1.5894329408183694e-08,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-07,Mach_bands,False,probability,False,2.980232238769531e-07,5.364427124732174e-08,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-06,Mach_bands,False,logit,False,1.1920928955078125e-07,7.952621672302485e-09,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-06,Mach_bands,False,probability,False,6.407499313354492e-07,1.8576793081592768e-07,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-05,Mach_bands,False,logit,False,1.1920928955078125e-07,7.916241884231567e-09,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-05,Mach_bands,False,probability,False,1.3738870620727539e-05,5.605834303423762e-06,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-04,Mach_bands,False,logit,False,1.1920928955078125e-07,7.916241884231567e-09,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-04,Mach_bands,False,probability,False,4.450976848602295e-05,7.712806109338999e-06,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-03,Mach_bands,False,logit,False,1.1920928955078125e-07,1.5832483768463135e-08,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-03,Mach_bands,False,probability,False,1.3768672943115234e-05,5.6167482398450375e-06,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-02,Mach_bands,False,logit,False,1.1920928955078125e-07,1.5897967386990786e-08,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-02,Mach_bands,False,probability,False,6.705522537231445e-07,1.8775426724459976e-07,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-01,Mach_bands,False,logit,False,1.1920928955078125e-07,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-01,Mach_bands,False,probability,False,2.980232238769531e-07,4.470348358154297e-08,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+00,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+00,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+01,Mach_bands,False,logit,False,1.1920928955078125e-07,7.947164704091847e-09,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+01,Mach_bands,False,probability,False,2.8312206268310547e-07,4.9670688895275816e-08,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+02,Mach_bands,False,logit,False,1.1920928955078125e-07,7.945345714688301e-09,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+02,Mach_bands,False,probability,False,6.407499313354492e-07,1.8874925444833934e-07,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+03,Mach_bands,False,logit,False,1.1920928955078125e-07,2.3748725652694702e-08,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+03,Mach_bands,False,probability,False,1.3753771781921387e-05,5.577981937676668e-06,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+04,Mach_bands,False,logit,False,1.1920928955078125e-07,4.0046870708465576e-08,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+04,Mach_bands,False,probability,False,4.4852495193481445e-05,7.670139893889427e-06,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+05,Mach_bands,False,logit,False,1.1920928955078125e-07,4.7497451305389404e-08,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+05,Mach_bands,False,probability,False,1.3738870620727539e-05,5.561101716011763e-06,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+06,Mach_bands,False,logit,False,1.1920928955078125e-07,1.5890691429376602e-08,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+06,Mach_bands,False,probability,False,6.854534149169922e-07,1.966964191524312e-07,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+07,Mach_bands,False,logit,False,1.1920928955078125e-07,3.973764250986278e-08,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+07,Mach_bands,False,probability,False,3.129243850708008e-07,5.761785359936766e-08,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+08,Mach_bands,False,logit,False,1.1920928955078125e-07,3.9736505641485564e-08,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+08,Mach_bands,False,probability,False,1.1920928955078125e-07,1.986819597732392e-08,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+09,Mach_bands,False,logit,False,1.1920928955078125e-07,3.973639195464784e-08,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+09,Mach_bands,False,probability,False,7.450580596923828e-08,7.947285496356926e-09,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+10,Mach_bands,False,logit,False,1.1920928955078125e-07,3.973642037635727e-08,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+10,Mach_bands,False,probability,False,4.470348358154297e-08,4.967056099758338e-09,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+11,Mach_bands,False,logit,False,1.1920928955078125e-07,3.1789145538141383e-08,False,False,False,True
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+11,Mach_bands,False,probability,False,5.960464477539063e-08,7.947286384535346e-09,False,False,False,True
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+12,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+12,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,bright_surround_minus_dark_surround,SBC,False,logit,False,1.1920928955078125e-07,7.450580596923828e-09,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,bright_surround_minus_dark_surround,SBC,False,probability,False,0.00043682754039764404,0.00017153937369585037,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,control_bright_surround_minus_dark_surround,SBC,True,logit,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,control_bright_surround_minus_dark_surround,SBC,True,probability,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,intersection_minus_corridor,Hermann,False,logit,False,1.1920928955078125e-07,1.4901161193847656e-08,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,intersection_minus_corridor,Hermann,False,probability,False,0.00021663308143615723,8.318852633237839e-05,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,control_intersection_minus_corridor,Hermann,True,logit,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,control_intersection_minus_corridor,Hermann,True,probability,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,on_bright_bar_minus_on_dark_bar,White,False,logit,False,1.1920928955078125e-07,7.450580596923828e-09,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,on_bright_bar_minus_on_dark_bar,White,False,probability,False,0.00022041797637939453,8.617527782917023e-05,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,control_on_bright_bar_minus_on_dark_bar,White,True,logit,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,control_on_bright_bar_minus_on_dark_bar,White,True,probability,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,remote_contour_rearrangement_A_minus_B,White,False,logit,False,1.1920928955078125e-07,4.842877388000488e-08,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,remote_contour_rearrangement_A_minus_B,White,False,probability,False,0.00022049248218536377,8.620414882898331e-05,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,remote_contour_rearrangement_control_A_minus_B,White,True,logit,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,remote_contour_rearrangement_control_A_minus_B,White,True,probability,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,contour_rearrangement_A_minus_B,Hermann,False,logit,False,1.1920928955078125e-07,3.3527612686157227e-08,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,contour_rearrangement_A_minus_B,Hermann,False,probability,False,0.00021664798259735107,8.318852633237839e-05,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,contour_rearrangement_control_A_minus_B,Hermann,True,logit,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,normal,dense_one,contour_rearrangement_control_A_minus_B,Hermann,True,probability,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-12,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-12,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-11,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-11,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-10,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-10,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-09,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-09,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-08,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-08,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-07,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-07,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-06,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-06,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-05,Mach_bands,False,logit,False,1.1920928955078125e-07,1.5832483768463135e-08,False,False,False,False
70#7,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-05,Mach_bands,False,probability,False,2.682209014892578e-06,3.8940925151109695e-07,False,False,False,False
70#7,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-04,Mach_bands,False,logit,False,1.1920928955078125e-07,7.916241884231567e-09,False,False,False,False
70#7,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-04,Mach_bands,False,probability,False,6.22868537902832e-06,3.864406608045101e-07,False,False,False,False
70#7,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-03,Mach_bands,False,logit,False,1.1920928955078125e-07,7.916241884231567e-09,False,False,False,False
70#7,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-03,Mach_bands,False,probability,False,2.652406692504883e-06,3.9339647628366947e-07,False,False,False,False
70#7,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-02,Mach_bands,False,logit,False,1.1920928955078125e-07,0.0,False,False,False,False
70#7,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-02,Mach_bands,False,probability,False,2.9802322387695312e-08,0.0,False,False,False,True
70#7,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-01,Mach_bands,False,logit,False,1.1920928955078125e-07,0.0,False,False,False,True
70#7,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-01,Mach_bands,False,probability,False,4.470348358154297e-08,0.0,False,False,False,True
70#7,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x+00,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x+00,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x+01,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
70#7,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x+01,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
