cell_id,group,dtype,mode,history,pair,family,control,channel,equal,max_abs,mean_on_change,raw_mean_sign_flip,reported_mean_sign_flip,resolved_mean_sign_flip,peak_index_changed
70#15,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+06,Mach_bands,False,probability,False,4.470348358154297e-08,1.9867911760229617e-09,False,False,False,False
70#15,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+07,Mach_bands,False,logit,False,1.1920928955078125e-07,7.94739207776729e-09,False,False,False,False
70#15,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+07,Mach_bands,False,probability,False,3.725290298461914e-08,9.934240097209113e-10,False,False,False,False
70#15,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+08,Mach_bands,False,logit,False,1.1920928955078125e-07,7.947278390929569e-09,False,False,False,False
70#15,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+08,Mach_bands,False,probability,False,2.9802322387695312e-08,9.93409798866196e-10,False,False,False,False
70#15,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+09,Mach_bands,False,logit,False,1.1920928955078125e-07,7.947278390929569e-09,False,False,False,False
70#15,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+09,Mach_bands,False,probability,False,2.9802322387695312e-08,9.93409798866196e-10,False,False,False,True
70#15,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+10,Mach_bands,False,logit,False,1.1920928955078125e-07,1.5894556781859137e-08,False,False,False,True
70#15,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+10,Mach_bands,False,probability,False,2.9802322387695312e-08,9.93409798866196e-10,False,False,False,True
70#15,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+11,Mach_bands,False,logit,False,1.1920928955078125e-07,0.0,False,False,False,True
70#15,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+11,Mach_bands,False,probability,False,2.9802322387695312e-08,9.934106870446158e-10,False,False,False,True
70#15,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+12,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,normal,periodic_11,ramp_minus_matched_uniform_x+12,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,normal,periodic_11,bright_surround_minus_dark_surround,SBC,False,logit,False,2.384185791015625e-07,2.2351741790771484e-08,False,False,False,False
70#15,midget_ON,torch.float32,normal,periodic_11,bright_surround_minus_dark_surround,SBC,False,probability,False,5.208700895309448e-05,8.50483775138855e-06,False,False,False,False
70#15,midget_ON,torch.float32,normal,periodic_11,control_bright_surround_minus_dark_surround,SBC,True,logit,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,normal,periodic_11,control_bright_surround_minus_dark_surround,SBC,True,probability,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,normal,periodic_11,intersection_minus_corridor,Hermann,False,logit,False,1.1920928955078125e-07,7.450580596923828e-09,False,False,False,False
70#15,midget_ON,torch.float32,normal,periodic_11,intersection_minus_corridor,Hermann,False,probability,False,2.753734588623047e-05,4.473142325878143e-06,False,False,False,False
70#15,midget_ON,torch.float32,normal,periodic_11,control_intersection_minus_corridor,Hermann,True,logit,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,normal,periodic_11,control_intersection_minus_corridor,Hermann,True,probability,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,normal,periodic_11,on_bright_bar_minus_on_dark_bar,White,False,logit,False,1.1920928955078125e-07,7.450580596923828e-09,False,False,False,False
70#15,midget_ON,torch.float32,normal,periodic_11,on_bright_bar_minus_on_dark_bar,White,False,probability,False,2.6129186153411865e-05,4.260800778865814e-06,False,False,False,False
70#15,midget_ON,torch.float32,normal,periodic_11,control_on_bright_bar_minus_on_dark_bar,White,True,logit,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,normal,periodic_11,control_on_bright_bar_minus_on_dark_bar,White,True,probability,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,normal,periodic_11,remote_contour_rearrangement_A_minus_B,White,False,logit,False,1.1920928955078125e-07,7.450580596923828e-09,False,False,False,False
70#15,midget_ON,torch.float32,normal,periodic_11,remote_contour_rearrangement_A_minus_B,White,False,probability,False,2.6144087314605713e-05,4.268251359462738e-06,False,False,False,False
70#15,midget_ON,torch.float32,normal,periodic_11,remote_contour_rearrangement_control_A_minus_B,White,True,logit,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,normal,periodic_11,remote_contour_rearrangement_control_A_minus_B,White,True,probability,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,normal,periodic_11,contour_rearrangement_A_minus_B,Hermann,False,logit,False,1.1920928955078125e-07,7.450580596923828e-09,False,False,False,False
70#15,midget_ON,torch.float32,normal,periodic_11,contour_rearrangement_A_minus_B,Hermann,False,probability,False,2.752244472503662e-05,4.469417035579681e-06,False,False,False,False
70#15,midget_ON,torch.float32,normal,periodic_11,contour_rearrangement_control_A_minus_B,Hermann,True,logit,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,normal,periodic_11,contour_rearrangement_control_A_minus_B,Hermann,True,probability,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-12,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-12,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-11,Mach_bands,False,logit,False,2.384185791015625e-07,0.0,False,False,False,True
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-11,Mach_bands,False,probability,False,4.470348358154297e-08,4.967053435223079e-10,False,False,False,True
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-10,Mach_bands,False,logit,False,2.384185791015625e-07,7.152556236178498e-08,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-10,Mach_bands,False,probability,False,2.9802322387695312e-08,8.940697071579962e-09,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-09,Mach_bands,False,logit,False,2.384185791015625e-07,2.3841835172788706e-08,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-09,Mach_bands,False,probability,False,4.470348358154297e-08,4.47035120032524e-09,False,False,False,True
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-08,Mach_bands,False,logit,False,2.384185791015625e-07,2.3841835172788706e-08,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-08,Mach_bands,False,probability,False,5.960464477539063e-08,8.443990395790024e-09,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-07,Mach_bands,False,logit,False,2.384185791015625e-07,6.357822712743655e-08,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-07,Mach_bands,False,probability,False,7.450580596923828e-08,6.457185008912347e-09,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-06,Mach_bands,False,logit,False,2.384185791015625e-07,6.357913662213832e-08,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-06,Mach_bands,False,probability,False,1.043081283569336e-07,1.589478415553458e-08,False,False,False,True
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-05,Mach_bands,False,logit,False,2.384185791015625e-07,8.754432201385498e-08,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-05,Mach_bands,False,probability,False,8.285045623779297e-06,3.1734525691717863e-06,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-04,Mach_bands,False,logit,False,2.384185791015625e-07,7.916241884231567e-09,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-04,Mach_bands,False,probability,False,2.3439526557922363e-05,5.35894650965929e-06,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-03,Mach_bands,False,logit,False,2.384185791015625e-07,4.7730281949043274e-08,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-03,Mach_bands,False,probability,False,8.314847946166992e-06,3.2206298783421516e-06,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-02,Mach_bands,False,logit,False,1.1920928955078125e-07,3.178865881636739e-08,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-02,Mach_bands,False,probability,False,1.043081283569336e-07,2.4338532966794446e-08,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-01,Mach_bands,False,logit,False,1.1920928955078125e-07,2.3841948859626427e-08,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x-01,Mach_bands,False,probability,False,4.470348358154297e-08,4.967034783476265e-09,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+00,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+00,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+01,Mach_bands,False,logit,False,1.1920928955078125e-07,3.973673301516101e-08,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+01,Mach_bands,False,probability,False,5.21540641784668e-08,9.933955880114809e-10,False,False,False,True
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+02,Mach_bands,False,logit,False,1.1920928955078125e-07,2.384149411227554e-08,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+02,Mach_bands,False,probability,False,1.043081283569336e-07,2.582874003564939e-08,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+03,Mach_bands,False,logit,False,1.1920928955078125e-07,1.5832483768463135e-08,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+03,Mach_bands,False,probability,False,8.52346420288086e-06,3.4352124202996492e-06,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+04,Mach_bands,False,logit,False,1.1920928955078125e-07,3.166496753692627e-08,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+04,Mach_bands,False,probability,False,2.2999942302703857e-05,5.8551668189466e-06,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+05,Mach_bands,False,logit,False,1.1920928955078125e-07,3.166496753692627e-08,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+05,Mach_bands,False,probability,False,8.568167686462402e-06,3.461027517914772e-06,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+06,Mach_bands,False,logit,False,1.1920928955078125e-07,1.589614839758724e-08,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+06,Mach_bands,False,probability,False,8.940696716308594e-08,1.986813913390506e-08,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+07,Mach_bands,False,logit,False,2.384185791015625e-07,7.94739207776729e-09,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+07,Mach_bands,False,probability,False,5.21540641784668e-08,0.0,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+08,Mach_bands,False,logit,False,1.1920928955078125e-07,1.5894556781859137e-08,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+08,Mach_bands,False,probability,False,2.9802322387695312e-08,2.9802293965985882e-09,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+09,Mach_bands,False,logit,False,1.1920928955078125e-07,1.5894556781859137e-08,False,False,False,True
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+09,Mach_bands,False,probability,False,2.9802322387695312e-08,1.9868267031597497e-09,False,False,False,True
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+10,Mach_bands,False,logit,False,1.1920928955078125e-07,0.0,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+10,Mach_bands,False,probability,False,2.9802322387695312e-08,9.93409798866196e-10,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+11,Mach_bands,False,logit,False,1.1920928955078125e-07,7.947285496356926e-09,False,False,False,True
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+11,Mach_bands,False,probability,False,2.9802322387695312e-08,9.934106870446158e-10,False,False,False,True
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+12,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,ramp_minus_matched_uniform_x+12,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,bright_surround_minus_dark_surround,SBC,False,logit,False,1.1920928955078125e-07,0.0,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,bright_surround_minus_dark_surround,SBC,False,probability,False,0.0002675950527191162,0.00010557752102613449,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,control_bright_surround_minus_dark_surround,SBC,True,logit,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,control_bright_surround_minus_dark_surround,SBC,True,probability,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,intersection_minus_corridor,Hermann,False,logit,False,1.1920928955078125e-07,2.60770320892334e-08,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,intersection_minus_corridor,Hermann,False,probability,False,0.00014016032218933105,5.560507997870445e-05,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,control_intersection_minus_corridor,Hermann,True,logit,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,control_intersection_minus_corridor,Hermann,True,probability,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,on_bright_bar_minus_on_dark_bar,White,False,logit,False,1.1920928955078125e-07,0.0,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,on_bright_bar_minus_on_dark_bar,White,False,probability,False,0.0001342669129371643,5.290284752845764e-05,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,control_on_bright_bar_minus_on_dark_bar,White,True,logit,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,control_on_bright_bar_minus_on_dark_bar,White,True,probability,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,remote_contour_rearrangement_A_minus_B,White,False,logit,False,1.1920928955078125e-07,1.4901161193847656e-08,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,remote_contour_rearrangement_A_minus_B,White,False,probability,False,0.000134296715259552,5.2916351705789566e-05,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,remote_contour_rearrangement_control_A_minus_B,White,True,logit,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,remote_contour_rearrangement_control_A_minus_B,White,True,probability,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,contour_rearrangement_A_minus_B,Hermann,False,logit,False,1.1920928955078125e-07,1.4901161193847656e-08,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,contour_rearrangement_A_minus_B,Hermann,False,probability,False,0.00014016032218933105,5.5594369769096375e-05,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,contour_rearrangement_control_A_minus_B,Hermann,True,logit,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,normal,dense_one,contour_rearrangement_control_A_minus_B,Hermann,True,probability,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-12,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-12,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-11,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-11,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-10,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-10,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-09,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-09,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-08,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-08,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-07,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-07,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-06,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-06,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-05,Mach_bands,False,logit,False,2.384185791015625e-07,0.0,False,False,False,False
70#15,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-05,Mach_bands,False,probability,False,1.519918441772461e-06,2.4933251552283764e-07,False,False,False,False
70#15,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-04,Mach_bands,False,logit,False,2.384185791015625e-07,1.5832483768463135e-08,False,False,False,False
70#15,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-04,Mach_bands,False,probability,False,3.345310688018799e-06,3.764871507883072e-07,False,False,False,False
70#15,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-03,Mach_bands,False,logit,False,1.1920928955078125e-07,8.149072527885437e-09,False,False,False,False
70#15,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-03,Mach_bands,False,probability,False,1.564621925354004e-06,2.5134067982435226e-07,False,False,False,False
70#15,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-02,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-02,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-01,Mach_bands,False,logit,False,1.1920928955078125e-07,7.947286384535346e-09,False,True,False,True
70#15,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x-01,Mach_bands,False,probability,False,1.4901161193847656e-08,9.934107980669182e-10,False,False,False,True
70#15,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x+00,Mach_bands,False,logit,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x+00,Mach_bands,False,probability,True,0.0,0.0,False,False,False,False
70#15,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x+01,Mach_bands,False,logit,False,1.1920928955078125e-07,7.947286384535346e-09,False,True,False,True
70#15,midget_ON,torch.float32,H1_off,periodic_11,ramp_minus_matched_uniform_x+01,Mach_bands,False,probability,False,1.4901161193847656e-08,9.934107980669182e-10,False,False,False,True
