cell_id,group,probe,mode,channel,peak_response,peak_absolute_response,peak_latency_ms_from_trial_start,peak_latency_ms_from_onset,response_integral_seconds,peak_change_vs_center_only,integral_change_vs_center_only,center_onset_50ms,center_offset_50ms,surround_first_onset_50ms,surround_first_offset_50ms,off_minus_normal_mean_abs_active,off_minus_normal_peak_signed,off_minus_normal_peak_absolute,off_minus_normal_integral_seconds
69#21,PC_OFF,large_field_50ms,H1_off,logit,0.13481295108795166,0.13481295108795166,353.33333333333337,53.33333333333337,-7.947286162490741e-10,-0.10296505689620972,-3.9736430812453705e-10,0.06862551718950272,0.05777400732040405,0.06862551718950272,0.05777400732040405,0.000187849800568074,0.0026660561561584473,0.0026660561561584473,-3.9736430812453705e-10
69#21,PC_OFF,slow_step,H1_off,probability,0.09845396876335144,0.09845396876335144,1506.6666666666667,1206.6666666666667,0.1167352944612503,0.03793454170227051,0.0022307932376861572,0.013731896877288818,0.06941259652376175,0.013731896877288818,0.031416282057762146,0.00025522391661070287,0.00041171908378601074,0.00041171908378601074,0.00021117548749316484
69#21,PC_OFF,slow_1Hz,H1_off,probability,0.09845396876335144,0.09845396876335144,1006.6666666666667,706.6666666666667,0.11659528315067291,0.03793454170227051,0.0020907819271087646,0.013731896877288818,0.06941505521535873,0.013731896877288818,0.03141631931066513,0.00025563238887116313,0.0004323124885559082,0.0004323124885559082,0.00021223128715064377
69#21,PC_OFF,slow_2Hz,H1_off,probability,0.09845402836799622,0.09845402836799622,753.3333333333334,453.33333333333337,0.1163097694516182,0.03793460130691528,0.0018052682280540466,0.013731896877288818,0.06946589052677155,0.013731896877288818,0.030677510425448418,0.00025587607524357736,0.0004322528839111328,0.0004322528839111328,0.00021442573051899672
69#21,PC_OFF,rapid_10Hz,H1_off,probability,0.07368803024291992,0.07368803024291992,420.0,120.0,0.11465758085250854,0.01316860318183899,0.00015307962894439697,0.013731896877288818,0.051130205392837524,0.013731896877288818,0.03761015087366104,0.0001306118501815945,0.000313490629196167,0.000313490629196167,0.0002401914243819192
69#21,PC_OFF,rapid_20Hz,H1_off,probability,0.06207481026649475,0.06207481026649475,420.0,120.0,0.11449374258518219,0.0015553832054138184,-1.0758638381958008e-05,0.015036657452583313,0.04126295447349548,0.015036657452583313,0.03749952092766762,0.00012133349810028449,0.00018328428268432617,0.00018328428268432617,0.00024389407190028578
69#21,PC_OFF,transient_50ms,H1_off,probability,0.08447396755218506,0.08447396755218506,1366.6666666666667,1066.6666666666667,0.11457637697458267,0.023954540491104126,7.187575101852417e-05,0.013731896877288818,0.03628255054354668,0.013731896877288818,0.03144976124167442,0.0001235445379279554,0.0003286898136138916,0.0003286898136138916,0.0002430625754641369
69#21,PC_OFF,large_field_50ms,H1_off,probability,0.027125626802444458,0.027125626802444458,353.33333333333337,53.33333333333337,6.645163375651464e-05,-0.02177208662033081,-0.00015369673928944394,0.013731896877288818,0.011559592559933662,0.013731896877288818,0.011559592559933662,3.663892493932508e-05,0.0005438327789306641,0.0005438327789306641,2.111693220285815e-06
69#21,PC_OFF,slow_step,AC_off,logit,0.5331258177757263,0.5331258177757263,1593.3333333333335,1293.3333333333335,1.055607557296753,0.0026795268058776855,1.0728836059570312e-06,0.14183244109153748,0.39097917079925537,0.14183244109153748,0.5234148502349854,0.25023916363716125,0.43135011196136475,0.43135011196136475,0.5046229958534241
69#21,PC_OFF,slow_1Hz,AC_off,logit,0.5331262350082397,0.5331262350082397,1086.6666666666667,786.6666666666667,1.0556076765060425,0.0026799440383911133,1.1920928955078125e-06,0.14183244109153748,0.3909795880317688,0.14183244109153748,0.5234278440475464,0.25020503997802734,0.43135011196136475,0.43135011196136475,0.5045536160469055
69#21,PC_OFF,slow_2Hz,AC_off,logit,0.5331388711929321,0.5331388711929321,806.6666666666667,506.66666666666674,1.0556076765060425,0.002692580223083496,1.1920928955078125e-06,0.14183244109153748,0.390982061624527,0.14183244109153748,0.5236462950706482,0.25014856457710266,0.43135011196136475,0.43135011196136475,0.5044159293174744
69#21,PC_OFF,rapid_10Hz,AC_off,logit,0.5311902761459351,0.5311902761459351,420.0,120.0,1.0556069612503052,0.0007439851760864258,4.76837158203125e-07,0.14183244109153748,0.3873696029186249,0.14183244109153748,0.4561224579811096,0.24766944348812103,0.32285982370376587,0.32285982370376587,0.5040187835693359
69#21,PC_OFF,rapid_20Hz,AC_off,logit,0.530412495136261,0.530412495136261,420.0,120.0,1.055606722831726,-3.3795833587646484e-05,2.384185791015625e-07,0.1419183313846588,0.38655519485473633,0.1419183313846588,0.33972251415252686,0.24604827165603638,0.26861274242401123,0.26861274242401123,0.5040098428726196
69#21,PC_OFF,transient_50ms,AC_off,logit,0.530692458152771,0.530692458152771,1380.0,1080.0,1.0556057691574097,0.0002461671829223633,-7.152557373046875e-07,0.14183244109153748,0.38611698150634766,0.14183244109153748,0.4556296169757843,0.2449120581150055,0.3231867551803589,0.3231867551803589,0.5040332078933716
69#21,PC_OFF,large_field_50ms,AC_off,logit,-0.39440250396728516,0.39440250396728516,1360.0,1060.0,-3.5762788286319847e-09,-0.7944861650466919,-3.973643136756522e-09,0.1411300152540207,0.31407657265663147,0.1411300152540207,0.31407657265663147,0.021369127556681633,0.289389967918396,0.289389967918396,-3.1789144649962964e-09
69#21,PC_OFF,slow_step,AC_off,probability,0.11576995253562927,0.11576995253562927,1593.3333333333335,1293.3333333333335,0.22876040637493134,0.0006321072578430176,-4.1425228118896484e-06,0.02923078089952469,0.0833728089928627,0.02923078089952469,0.11348102986812592,0.05566011369228363,0.0951264500617981,0.0951264500617981,0.11223626881837845
69#21,PC_OFF,slow_1Hz,AC_off,probability,0.11577007174491882,0.11577007174491882,1086.6666666666667,786.6666666666667,0.22876028716564178,0.0006322264671325684,-4.26173210144043e-06,0.02923078089952469,0.08337289094924927,0.02923078089952469,0.11348409950733185,0.05573071911931038,0.0951264500617981,0.0951264500617981,0.11237723380327225
69#21,PC_OFF,slow_2Hz,AC_off,probability,0.11577305197715759,0.11577305197715759,806.6666666666667,506.66666666666674,0.2287600189447403,0.0006352066993713379,-4.5299530029296875e-06,0.02923078089952469,0.08337344229221344,0.02923078089952469,0.11353550851345062,0.05587706342339516,0.0951264500617981,0.0951264500617981,0.11266469955444336
69#21,PC_OFF,rapid_10Hz,AC_off,probability,0.115313321352005,0.115313321352005,420.0,120.0,0.22876174747943878,0.00017547607421875,-2.8014183044433594e-06,0.02923078089952469,0.08254607021808624,0.02923078089952469,0.09783579409122467,0.056213218718767166,0.07265716791152954,0.07265716791152954,0.11434433609247208
69#21,PC_OFF,rapid_20Hz,AC_off,probability,0.11512982845306396,0.11512982845306396,420.0,120.0,0.22876320779323578,-8.016824722290039e-06,-1.341104507446289e-06,0.02924986183643341,0.08236347138881683,0.02924986183643341,0.0716610699892044,0.055956579744815826,0.060991376638412476,0.060991376638412476,0.11451338976621628
69#21,PC_OFF,transient_50ms,AC_off,probability,0.1151958703994751,0.1151958703994751,1380.0,1080.0,0.22876544296741486,5.8025121688842773e-05,8.940696716308594e-07,0.02923078089952469,0.0822676569223404,0.02923078089952469,0.09772055596113205,0.05568300187587738,0.07186022400856018,0.07186022400856018,0.11443213373422623
69#21,PC_OFF,large_field_50ms,AC_off,probability,0.08361372351646423,0.08361372351646423,360.0,60.0,0.0006433115340769291,-0.0012926459312438965,-2.28972639888525e-05,0.029077604413032532,0.06577180325984955,0.029077604413032532,0.06577180325984955,0.004158339463174343,0.06221368908882141,0.06221368908882141,0.000578971637878567
70#1,PC_ON,slow_step,normal,logit,0.3224745988845825,0.3224745988845825,1473.3333333333335,1173.3333333333335,0.30448997020721436,0.16115820407867432,-0.0005234777927398682,0.020831063389778137,0.22524112462997437,0.020831063389778137,0.05867674946784973,0.0,0.0,0.0,0.0
70#1,PC_ON,slow_1Hz,normal,logit,0.32247310876846313,0.32247310876846313,973.3333333333334,673.3333333333334,0.3045436441898346,0.16115671396255493,-0.0004698038101196289,0.020831063389778137,0.22526238858699799,0.020831063389778137,0.058667197823524475,0.0,0.0,0.0,0.0
70#1,PC_ON,slow_2Hz,normal,logit,0.32243406772613525,0.32243406772613525,726.6666666666667,426.66666666666674,0.3046514093875885,0.16111767292022705,-0.00036203861236572266,0.020831063389778137,0.22570598125457764,0.020831063389778137,0.055652208626270294,0.0,0.0,0.0,0.0
70#1,PC_ON,rapid_10Hz,normal,logit,0.2326422929763794,0.2326422929763794,413.33333333333337,113.33333333333337,0.3050015866756439,0.07132589817047119,-1.1861324310302734e-05,0.020831063389778137,0.16719599068164825,0.020831063389778137,0.08173907548189163,0.0,0.0,0.0,0.0
70#1,PC_ON,rapid_20Hz,normal,logit,0.17593622207641602,0.17593622207641602,413.33333333333337,113.33333333333337,0.3050139248371124,0.014619827270507812,4.76837158203125e-07,0.031006529927253723,0.12141003459692001,0.031006529927253723,0.09703060239553452,0.0,0.0,0.0,0.0
70#1,PC_ON,transient_50ms,normal,logit,0.2713741064071655,0.2713741064071655,1366.6666666666667,1066.6666666666667,0.3049981892108917,0.11005771160125732,-1.52587890625e-05,0.020831063389778137,0.09401906281709671,0.020831063389778137,0.04543013125658035,0.0,0.0,0.0,0.0
70#1,PC_ON,large_field_50ms,normal,logit,-0.04277396202087402,0.04277396202087402,386.6666666666667,86.66666666666669,1.5894572324981482e-09,-0.18266403675079346,1.5894572324981482e-09,0.02068084478378296,-0.012395041063427925,0.02068084478378296,-0.012395041063427925,0.0,0.0,0.0,0.0
70#1,PC_ON,slow_step,normal,probability,0.06504356861114502,0.06504356861114502,1473.3333333333335,1173.3333333333335,0.06150039657950401,0.03365352749824524,0.0022835582494735718,0.003934552893042564,0.04478355497121811,0.003934552893042564,0.011353805661201477,0.0,0.0,0.0,0.0
70#1,PC_ON,slow_1Hz,normal,probability,0.06504324078559875,0.06504324078559875,973.3333333333334,673.3333333333334,0.06137336790561676,0.033653199672698975,0.002156529575586319,0.003934552893042564,0.044787995517253876,0.003934552893042564,0.011351972818374634,0.0,0.0,0.0,0.0
70#1,PC_ON,slow_2Hz,normal,probability,0.06503483653068542,0.06503483653068542,726.6666666666667,426.66666666666674,0.061110664159059525,0.033644795417785645,0.0018938258290290833,0.003934552893042564,0.04488053172826767,0.003934552893042564,0.010729734785854816,0.0,0.0,0.0,0.0
70#1,PC_ON,rapid_10Hz,normal,probability,0.046012818813323975,0.046012818813323975,413.33333333333337,113.33333333333337,0.05946005508303642,0.014622777700424194,0.00024321675300598145,0.003934552893042564,0.03271034359931946,0.003934552893042564,0.015728503465652466,0.0,0.0,0.0,0.0
70#1,PC_ON,rapid_20Hz,normal,probability,0.03435111045837402,0.03435111045837402,413.33333333333337,113.33333333333337,0.0592259056866169,0.002961069345474243,9.067356586456299e-06,0.005894260480999947,0.0234881229698658,0.005894260480999947,0.018675904721021652,0.0,0.0,0.0,0.0
70#1,PC_ON,transient_50ms,normal,probability,0.054136067628860474,0.054136067628860474,1366.6666666666667,1066.6666666666667,0.059286486357450485,0.022746026515960693,6.964802742004395e-05,0.003934552893042564,0.01812557876110077,0.003934552893042564,0.008619295433163643,0.0,0.0,0.0,0.0
70#1,PC_ON,large_field_50ms,normal,probability,0.008090168237686157,0.008090168237686157,1386.6666666666667,1086.6666666666667,1.0184447091887705e-05,-0.018994420766830444,-6.475667214544956e-05,0.0039058811962604523,-0.0022763076703995466,0.0039058811962604523,-0.0022763076703995466,0.0,0.0,0.0,0.0
70#1,PC_ON,slow_step,H1_off,logit,0.32162797451019287,0.32162797451019287,2306.666666666667,2006.666666666667,0.3053106367588043,0.1596912145614624,-0.000519871711730957,0.021106362342834473,0.22531376779079437,0.021106362342834473,0.059148162603378296,0.0006389234331436455,0.0018790960311889648,0.0018790960311889648,0.0008206888451240957
70#1,PC_ON,slow_1Hz,H1_off,logit,0.3216392397880554,0.3216392397880554,2306.666666666667,2006.666666666667,0.3053653836250305,0.15970247983932495,-0.00046512484550476074,0.021106362342834473,0.22532306611537933,0.021106362342834473,0.059146538376808167,0.000881565036252141,0.002451777458190918,0.002451777458190918,0.0008217434515245259
70#1,PC_ON,slow_2Hz,H1_off,logit,0.3218700885772705,0.3218700885772705,2306.666666666667,2006.666666666667,0.30547454953193665,0.15993332862854004,-0.0003559589385986328,0.021106362342834473,0.22551459074020386,0.021106362342834473,0.05635039135813713,0.0012370188487693667,0.002364039421081543,0.002364039421081543,0.0008231882238760591
70#1,PC_ON,rapid_10Hz,H1_off,logit,0.2323666214942932,0.2323666214942932,413.33333333333337,113.33333333333337,0.3058188855648041,0.07042986154556274,-1.1622905731201172e-05,0.021106362342834473,0.16682037711143494,0.021106362342834473,0.08305829763412476,0.0006372173666022718,0.0016504526138305664,0.0016504526138305664,0.000817321939393878
