step,sampled_train_batch_nll,inner_dev_nll
1,0.6283977627754211,
2,0.5502471327781677,
3,0.598343551158905,
4,0.6366345882415771,
5,0.5719180703163147,
6,0.5350935459136963,
7,0.48568394780158997,
8,0.5162799954414368,
9,0.5146996378898621,
10,0.5686255097389221,
11,0.5487143993377686,
12,0.5212497711181641,
13,0.5732031464576721,
14,0.5582486391067505,
15,0.5175703763961792,
16,0.454978883266449,
17,0.5231450796127319,
18,0.5535488128662109,
19,0.6063050627708435,
20,0.49277231097221375,
21,0.5143656134605408,
22,0.508297324180603,
23,0.4813741147518158,
24,0.4772634506225586,
25,0.507479190826416,
26,0.5089457631111145,
27,0.5190753936767578,
28,0.5700517296791077,
29,0.5064509510993958,
30,0.5153406858444214,
31,0.5036621689796448,
32,0.5160982012748718,
33,0.47604209184646606,
34,0.5226105451583862,
35,0.5578473210334778,
36,0.4811646640300751,
37,0.5307021141052246,
38,0.5629217028617859,
39,0.46338558197021484,
40,0.49335795640945435,
41,0.5034447312355042,
42,0.48077651858329773,
43,0.45123058557510376,
44,0.49527788162231445,
45,0.5135060548782349,
46,0.4848400950431824,
47,0.47608330845832825,
48,0.5170831084251404,
49,0.48874133825302124,
50,0.43871650099754333,
51,0.4981953799724579,
52,0.494870662689209,
53,0.5143558979034424,
54,0.49111416935920715,
55,0.5428758263587952,
56,0.4770573079586029,
57,0.5090826749801636,
58,0.4678971469402313,
59,0.5288289189338684,
60,0.45397552847862244,
61,0.4339219629764557,
62,0.49693945050239563,
63,0.5245273113250732,
64,0.5212530493736267,
65,0.48483747243881226,
66,0.47330033779144287,
67,0.47199296951293945,
68,0.46535560488700867,
69,0.5051713585853577,
70,0.4718626141548157,
71,0.4752056896686554,
72,0.4767272174358368,
73,0.4714767336845398,
74,0.475890189409256,
75,0.48407232761383057,
76,0.4933759570121765,
77,0.4677143692970276,
78,0.5069118142127991,
79,0.5313972234725952,
80,0.5019193887710571,
81,0.5337995290756226,
82,0.4871201813220978,
83,0.4599832594394684,
84,0.4706871807575226,
85,0.46604862809181213,
86,0.47599607706069946,
87,0.4602908194065094,
88,0.46046707034111023,
89,0.46060481667518616,
90,0.4527878761291504,
91,0.47922754287719727,
92,0.46303245425224304,
93,0.47703665494918823,
94,0.4438643157482147,
95,0.4817287027835846,
96,0.4893713593482971,
97,0.4490062892436981,
98,0.5104497075080872,
99,0.4865171015262604,
100,0.49870923161506653,
101,0.4661504626274109,
102,0.5171488523483276,
103,0.427850604057312,
104,0.5246589183807373,
105,0.41165077686309814,
106,0.4610516130924225,
107,0.4555068910121918,
108,0.5540145635604858,
109,0.4951501786708832,
110,0.49013087153434753,
111,0.4692339599132538,
112,0.5222976207733154,
113,0.5484083294868469,
114,0.4443102180957794,
115,0.4687374532222748,
116,0.49686679244041443,
117,0.5048626661300659,
118,0.44846829771995544,
119,0.46295496821403503,
120,0.4936269223690033,
121,0.46730053424835205,
122,0.5023747682571411,
123,0.46352455019950867,
124,0.463088721036911,
125,0.4802367389202118,
126,0.4705120027065277,
127,0.47329118847846985,
128,0.47836074233055115,
129,0.46702536940574646,
130,0.5470086336135864,
131,0.4803742468357086,
132,0.46050459146499634,
