step,sampled_train_batch_nll,inner_dev_nll
0,,0.6737219095230103
1,0.6280101537704468,0.6602723598480225
2,0.7484920024871826,0.6533687114715576
3,0.7441473603248596,0.647386372089386
4,0.6469456553459167,0.6432076692581177
5,0.6985741853713989,0.6362510323524475
6,0.6571999192237854,0.6288725733757019
7,0.6159007549285889,0.6241878867149353
8,0.5182645916938782,0.6194804310798645
9,0.6885817050933838,0.6130657196044922
10,0.6719912886619568,0.6057995557785034
11,0.5478965044021606,0.599819004535675
12,0.7012231349945068,0.5938127040863037
13,0.6486691832542419,0.5885738730430603
14,0.5288146138191223,0.5839759707450867
15,0.6715536713600159,0.5798202753067017
16,0.7004021406173706,0.576054573059082
17,0.6502979397773743,0.5726306438446045
18,0.5570973753929138,0.5693077445030212
19,0.564014196395874,0.5660741925239563
20,0.5379334688186646,0.5630923509597778
21,0.555589497089386,0.5602508783340454
22,0.5289374589920044,0.5578908920288086
23,0.6415786147117615,0.5557124614715576
24,0.6517265439033508,0.553550124168396
25,0.5211612582206726,0.5515016913414001
26,0.5806400179862976,0.550010085105896
27,0.5601010918617249,0.5484171509742737
28,0.54720139503479,0.5471448302268982
29,0.4445754587650299,0.5460407137870789
30,0.4624429941177368,0.5445806980133057
31,0.583241879940033,0.5427613854408264
32,0.43970999121665955,0.5409395694732666
33,0.5852984189987183,0.539004921913147
34,0.5636077523231506,0.5375462174415588
35,0.5239887833595276,0.5362321734428406
36,0.47084739804267883,0.5350646376609802
37,0.5557488203048706,0.5342186093330383
38,0.5300465226173401,0.5335491895675659
39,0.47135746479034424,0.5329614877700806
40,0.5875163674354553,0.532605767250061
41,0.6201779246330261,0.5322331190109253
42,0.5531297326087952,0.5318599343299866
43,0.554405152797699,0.5314133167266846
44,0.43636268377304077,0.5308864712715149
45,0.547075629234314,0.5302422046661377
46,0.5576450824737549,0.5296409726142883
47,0.5196996331214905,0.5291510820388794
48,0.5985674262046814,0.5287370681762695
49,0.5018190145492554,0.5284152626991272
50,0.5091946721076965,0.5282801389694214
51,0.5197551250457764,0.5282384157180786
52,0.5571247339248657,0.528160810470581
53,0.4435579478740692,0.5279727578163147
54,0.5827938914299011,0.5279121994972229
55,0.5657186508178711,0.5279315114021301
56,0.5367099642753601,0.5280474424362183
57,0.5518518686294556,0.5281700491905212
58,0.546282947063446,0.5283247828483582
59,0.5690631866455078,0.5285582542419434
60,0.4900752902030945,0.5288305282592773
61,0.49517473578453064,0.5291872620582581
62,0.5371116995811462,0.5294485092163086
63,0.5234122276306152,0.5296871066093445
64,0.467085063457489,0.529830813407898
65,0.5447211861610413,0.5298087000846863
66,0.49288302659988403,0.529698371887207
67,0.5539124608039856,0.5296273231506348
68,0.507026731967926,0.5297178626060486
69,0.5171545743942261,0.5298324823379517
70,0.5089536309242249,0.529983401298523
71,0.5405727028846741,0.5301092267036438
72,0.520529568195343,0.530012309551239
73,0.5307416319847107,0.5299960970878601
74,0.6218579411506653,0.5303269028663635
75,0.46182695031166077,0.5309931039810181
76,0.5580869317054749,0.5316887497901917
77,0.4664238691329956,0.5322187542915344
78,0.5439236164093018,0.5323114395141602
79,0.5571082830429077,0.5323809385299683
80,0.5819026231765747,0.5324621796607971
81,0.5207729339599609,0.53244549036026
82,0.5847980380058289,0.5328289270401001
83,0.5898362994194031,0.5331301093101501
84,0.4357646405696869,0.5334088802337646
85,0.5038060545921326,0.5336394906044006
86,0.6209481954574585,0.5339274406433105
87,0.5572223663330078,0.5335691571235657
88,0.5546503067016602,0.5329002141952515
89,0.5145308971405029,0.5322707891464233
90,0.508243978023529,0.5315530896186829
91,0.5762525796890259,0.5310845375061035
92,0.5119494199752808,0.5308330655097961
93,0.520359992980957,0.5305860042572021
94,0.5089410543441772,0.5303318500518799
95,0.4922049343585968,0.5299670696258545
96,0.5369889140129089,0.5297380089759827
97,0.5283696055412292,0.5295583009719849
98,0.5224739909172058,0.5292870998382568
99,0.5716100335121155,0.529006838798523
100,0.5215317606925964,0.5289287567138672
101,0.4900757968425751,0.5290632843971252
102,0.5248796939849854,0.5294256210327148
103,0.5469745397567749,0.5298827886581421
104,0.5721448659896851,0.5304715037345886
105,0.5080960988998413,0.5313007831573486
106,0.5120476484298706,0.5323994159698486
107,0.4424305558204651,0.5327024459838867
108,0.49253174662590027,0.5329773426055908
109,0.5204991102218628,0.5327829122543335
110,0.46850913763046265,0.5323227643966675
111,0.5391955971717834,0.5316476225852966
112,0.49867820739746094,0.5309727191925049
113,0.4979642927646637,0.53044593334198
114,0.5743675827980042,0.5302225947380066
115,0.6160110235214233,0.5301933884620667
116,0.5519691705703735,0.5302819609642029
117,0.48249900341033936,0.5303946733474731
118,0.5412588119506836,0.5306042432785034
119,0.4905819296836853,0.5308629274368286
120,0.4796863794326782,0.5310115218162537
121,0.4958217144012451,0.5311187505722046
122,0.5281830430030823,0.5310681462287903
123,0.5600224733352661,0.531087338924408
124,0.5957381725311279,0.5312445163726807
125,0.5002533793449402,0.531509280204773
126,0.518976628780365,0.5315148234367371
127,0.576494574546814,0.5315086841583252
128,0.4953031837940216,0.5314506888389587
129,0.4881657660007477,0.5311700701713562
130,0.5538548231124878,0.5307422876358032
131,0.5038007497787476,0.5305916666984558
132,0.5107678771018982,0.5303210616111755
133,0.44051751494407654,0.5300857424736023
134,0.501968502998352,0.5298022627830505
135,0.45461007952690125,0.5294707417488098
136,0.5083529353141785,0.5292208790779114
