split,cell_id,group,pathway,quintile,bins,mean_delta_loss,median_delta_loss,normal_nll,recalibrated_off_nll,event_rate,mean_C,mean_U,mean_R,mean_V,mean_LSC
development,67#14,PC_ON,AC,2,672,0.055096556754310445,-0.08397217467495308,0.26428763989804804,0.31938419665235845,0.125,0.004026079282387703,0.7405375812862379,0.011860313762099369,0.7344927131935541,0.15058363745202963
development,67#14,PC_ON,AC,3,672,0.09444992774469627,-0.0859128618588818,0.4052506492909774,0.4997005770356737,0.19642857142857142,0.12420277173449297,0.6484427093806365,0.1464821656600811,0.6233109092319687,0.2785527192810131
development,67#14,PC_ON,AC,4,672,0.10315586542421712,-0.04773582110456577,0.4218681428322702,0.5250240082564874,0.24107142857142858,0.8536245680988941,1.1717317763796018,0.9012762776389452,1.1653990430398236,0.4427981029296789
development,67#14,PC_ON,AC,5,672,0.07296204494635704,-0.02481648991444027,0.3993098655976589,0.47227191054401596,0.23065476190476192,1.9467808884104063,2.0729885759434787,1.873308909058323,1.9378892284235512,1.1360719449631023
development,67#21,PC_ON,BC,1,672,0.2350188274386326,0.10020683766969651,0.2663413402973615,0.5013601677359941,0.10119047619047619,-0.2418773579338449,0.5753464559675194,-0.2407250867131451,0.5767349761268229,0.11409053655794299
development,67#21,PC_ON,BC,2,672,0.16235753312795634,0.1466305144216991,0.24446532877911156,0.4068228619070679,0.07738095238095238,-0.24972236074396884,0.473458800360883,-0.24739886985963594,0.46815668236197067,0.16050337557683336
development,67#21,PC_ON,BC,3,672,0.12918396114200473,0.12375617892515081,0.24488260480264748,0.3740665659446522,0.07738095238095238,0.03130408791669955,0.5826244566657502,0.04858813066475452,0.5618160067928758,0.2978132819450646
development,67#21,PC_ON,BC,4,672,0.17079485131855238,0.06016469923972153,0.27549607757922956,0.4462909288977819,0.11458333333333333,1.0431573564346763,1.2957604149936135,1.0588812235984177,1.2678497687512948,0.49617869659749386
development,67#21,PC_ON,BC,5,672,0.347698593127581,0.009062893521543408,0.474656843932851,0.8223554370604318,0.23214285714285715,2.2656935249469825,2.366169954667081,2.2486026182455436,2.2661866393685663,1.1877027376191993
development,67#21,PC_ON,AC,1,672,0.2005667181659905,-0.06466543720900064,0.2663413402973615,0.46690805846335204,0.10119047619047619,-0.2418773579338449,0.5753464559675194,-0.2407250867131451,0.5767349761268229,0.11409053655794299
development,67#21,PC_ON,AC,2,672,0.08908153046142278,-0.07186965023928168,0.24446532877911156,0.33354685924053434,0.07738095238095238,-0.24972236074396884,0.473458800360883,-0.24739886985963594,0.46815668236197067,0.16050337557683336
development,67#21,PC_ON,AC,3,672,0.06021752111141998,-0.06640708338390597,0.24488260480264748,0.3051001259140675,0.07738095238095238,0.03130408791669955,0.5826244566657502,0.04858813066475452,0.5618160067928758,0.2978132819450646
development,67#21,PC_ON,AC,4,672,0.07778604777669378,-0.059453970142026365,0.27549607757922956,0.35328212535592335,0.11458333333333333,1.0431573564346763,1.2957604149936135,1.0588812235984177,1.2678497687512948,0.49617869659749386
development,67#21,PC_ON,AC,5,672,0.11248839713839223,-0.054813339752383894,0.474656843932851,0.5871452410712432,0.23214285714285715,2.2656935249469825,2.366169954667081,2.2486026182455436,2.2661866393685663,1.1877027376191993
development,67#26,PC_ON,BC,1,672,0.31762012602297346,0.18659834041468398,0.43375215152754787,0.7513722775505213,0.22023809523809523,-0.23537448868282812,0.583614269346496,-0.2359928965245217,0.584448486353646,0.11318542677755093
development,67#26,PC_ON,BC,2,672,0.3066845894819546,0.23591243762203515,0.47748686321033534,0.7841714526922898,0.23809523809523808,-0.04804650881997075,0.6356393717544658,-0.03850703547018952,0.6307683946948544,0.23223066894162572
development,67#26,PC_ON,BC,3,672,0.3308620349242511,0.3322059554868382,0.4653039148613156,0.7961659497855668,0.21726190476190477,0.038932751587587223,0.5530451152018941,0.05854425952565142,0.5300967165847794,0.29701214046594204
development,67#26,PC_ON,BC,4,672,0.2001771295786648,0.17885464337416332,0.5439835019820439,0.7441606315607087,0.3005952380952381,0.7141439728984552,1.0212146580207144,0.7572743503548457,1.0263277538608762,0.5227948086985444
development,67#26,PC_ON,BC,5,672,0.3036157546165039,0.13530267268284446,0.6299951671819721,0.9336109217984763,0.39285714285714285,2.51203660183722,2.610452712551342,2.433186985126516,2.4543406333915905,1.1359096679020628
development,67#26,PC_ON,AC,1,672,0.13585304195535816,-0.06374662462322928,0.43375215152754787,0.569605193482906,0.22023809523809523,-0.23537448868282812,0.583614269346496,-0.2359928965245217,0.584448486353646,0.11318542677755093
development,67#26,PC_ON,AC,2,672,0.130843162519782,-0.12430945834805573,0.47748686321033534,0.6083300257301174,0.23809523809523808,-0.04804650881997075,0.6356393717544658,-0.03850703547018952,0.6307683946948544,0.23223066894162572
development,67#26,PC_ON,AC,3,672,0.018976933969072005,-0.1393347873410433,0.4653039148613156,0.4842808488303877,0.21726190476190477,0.038932751587587223,0.5530451152018941,0.05854425952565142,0.5300967165847794,0.29701214046594204
development,67#26,PC_ON,AC,4,672,0.07704414734874912,-0.0729092594608349,0.5439835019820439,0.621027649330793,0.3005952380952381,0.7141439728984552,1.0212146580207144,0.7572743503548457,1.0263277538608762,0.5227948086985444
development,67#26,PC_ON,AC,5,672,0.13876212607402905,-0.0336091434444139,0.6299951671819721,0.7687572932560013,0.39285714285714285,2.51203660183722,2.610452712551342,2.433186985126516,2.4543406333915905,1.1359096679020628
development,67#33,MC_OFF,BC,1,672,0.4669210667107545,-0.018640070837428004,0.38982513603804364,0.8567462027487982,0.25297619047619047,-0.2252483510475486,0.6113893158491162,-0.22392498354766316,0.6121985917281844,0.15108207089281228
development,67#33,MC_OFF,BC,2,672,0.2845972628698143,-0.08762990082784519,0.3467991760435853,0.6313964389133996,0.1875,-0.05833190508255939,0.535437397667253,-0.057384141002213986,0.5342728756200488,0.24093165775954356
development,67#33,MC_OFF,BC,3,672,0.28509029477791376,-0.06777072219134925,0.39237624429931417,0.6774665390772279,0.20535714285714285,0.16265887051649772,0.701476924910518,0.18973848389349515,0.6887993699336408,0.3467319207268021
development,67#33,MC_OFF,BC,4,672,0.1840935539560721,-0.00916705247660099,0.3773515049372167,0.5614450588932888,0.19047619047619047,0.5784160879555809,0.8727014324711492,0.6072969994122442,0.8173819648068565,0.4443380337539993
development,67#33,MC_OFF,BC,5,672,0.19645243594796669,0.03243543347278979,0.28068046572092387,0.47713290166889066,0.1488095238095238,2.1862988178135616,2.3032756775479357,2.157983626431908,2.184376624185601,1.1243746886702923
development,67#33,MC_OFF,AC,1,672,0.12899162457138255,0.016160791819366277,0.38982513603804364,0.5188167606094263,0.25297619047619047,-0.2252483510475486,0.6113893158491162,-0.22392498354766316,0.6121985917281844,0.15108207089281228
development,67#33,MC_OFF,AC,2,672,0.21891205866202398,0.07426615988614921,0.3467991760435853,0.5657112347056092,0.1875,-0.05833190508255939,0.535437397667253,-0.057384141002213986,0.5342728756200488,0.24093165775954356
development,67#33,MC_OFF,AC,3,672,0.09809588039268581,0.022418283364583638,0.39237624429931417,0.490472124692,0.20535714285714285,0.16265887051649772,0.701476924910518,0.18973848389349515,0.6887993699336408,0.3467319207268021
development,67#33,MC_OFF,AC,4,672,0.06251939558657316,-9.901076619327203e-07,0.3773515049372167,0.43987090052378985,0.19047619047619047,0.5784160879555809,0.8727014324711492,0.6072969994122442,0.8173819648068565,0.4443380337539993
development,67#33,MC_OFF,AC,5,672,0.10859848954197678,-6.794677486279082e-05,0.28068046572092387,0.3892789552629007,0.1488095238095238,2.1862988178135616,2.3032756775479357,2.157983626431908,2.184376624185601,1.1243746886702923
