split,cell_id,group,scored_bins,E_BC,B_BC,B_floor_BC,normalized_defined_BC,N_BC,G_BC,E_BC_U,N_BC_U,E_BC_LSC,E_AC,B_AC,B_floor_AC,normalized_defined_AC,N_AC,G_AC,E_AC_U,N_AC_U,E_AC_LSC,D,D_U
consumed,67#4,PC_OFF,4800,0.0031868868261382133,0.478770676311237,1.4210854715202004e-14,True,0.006656395188385549,0.5095941753549555,-0.11697671933991985,-0.24432724293222205,-0.09544860726183498,0.006576258699358198,0.06722177803391659,1.4210854715202004e-14,True,0.09782928824108404,-0.0020729131946844587,0.015213904282794805,0.22632403854475058,0.09089287954047001,0.09117289305269849,0.47065128147697266
consumed,67#6,MC_OFF,33600,0.4079920066031232,0.41714375053823555,1.4210854715202004e-14,True,0.9780609348137087,0.6430326478893155,0.14687635246865344,0.3521000908658961,0.2633333522445074,0.01425784881282946,0.15851647118049028,1.4210854715202004e-14,True,0.08994553503903809,0.04848917760614113,0.00968076175409893,0.06107101477849709,0.0017396796609000856,-0.8881153997746706,-0.29102907608739903
consumed,67#7,MC_ON,33600,0.05612466257691795,0.30179832206061236,1.4210854715202004e-14,True,0.18596744406566323,0.2883903854527916,0.0344725124044003,0.1142236715202046,0.02794142957758699,0.562307706294605,0.35548320194823907,1.4210854715202004e-14,True,1.5818123140920766,0.6260356682519843,0.15808673041642352,0.44470942522747414,0.08271200651709071,1.3958448700264134,0.3304857537072695
consumed,67#14,PC_ON,33600,0.3160235652754353,0.44475949934088377,1.4210854715202004e-14,True,0.7105493322655725,0.68329286796623,0.04247329043519375,0.09549720803746185,-0.14228239334387324,0.2294038194795971,0.16102975927407598,1.4210854715202004e-14,True,1.424605119660814,0.22062583861087673,0.07562881879892402,0.4696574045683209,0.017157977898668984,0.7140557873952416,0.374160196530859
consumed,67#21,PC_ON,33600,0.2964208213433074,0.2635223416913277,1.4210854715202004e-14,True,1.124841330115815,0.4639664539805829,0.08644629844374963,0.32804162974920353,-0.018789088997677943,0.21460113733149633,0.1264601641691233,1.4210854715202004e-14,True,1.6969860725824808,0.24438792231102152,0.07738788604674907,0.6119546542993038,0.002445124141333143,0.5721447424666657,0.2839130245501003
consumed,67#26,PC_ON,33600,0.26130225382949396,0.3306452547508212,1.4210854715202004e-14,True,0.790279763810356,0.4670795848618763,0.05565279980094365,0.1683157371875316,-0.011646177733891623,0.17820516283434432,0.13204973933194986,1.4210854715202004e-14,True,1.3495305915475366,0.22853270237443138,0.05063475976137167,0.38345217504810647,-0.018727147143520084,0.5592508277371806,0.21513643786057488
consumed,67#33,MC_OFF,33600,0.14915392414753426,0.4238749739557458,1.4210854715202004e-14,True,0.3518818833666422,0.507723373403792,-0.03481106500058939,-0.08212578505336293,0.14294730323288257,-0.0065356846544364355,0.15037999902714608,1.4210854715202004e-14,True,-0.043461129782669014,0.03627380901881461,-0.03506454442916654,-0.23317292629345482,-0.012820584284525004,-0.39534301314931125,-0.1510471412400919
consumed,67#34,PC_ON,33600,0.19050112066387098,0.30839165500004834,1.4210854715202004e-14,True,0.6177246289749349,0.44640551816257923,0.02273665470459578,0.07372655626687505,0.021782969282418286,0.19611699548307332,0.15810913940271634,1.4210854715202004e-14,True,1.2403900003752977,0.21953347057731806,0.025466870398299743,0.16107146300653521,0.10185000347221192,0.6226653714003628,0.08734490673966017
consumed,68#3,MC_OFF,33600,0.33214288729281927,0.4614319072684999,1.4210854715202004e-14,True,0.719809103056999,0.6445382051539568,0.06563741241852775,0.14224723384881657,0.1614915805128367,0.05845340556708034,0.19187228195946232,1.4210854715202004e-14,True,0.3046474715896173,0.10741077670819371,0.006924233120372731,0.03608771965215717,0.013937678768681015,-0.41516163146738166,-0.1061595141966594
consumed,68#4,PC_ON,28800,0.02990916540852326,0.0741040848729066,1.4210854715202004e-14,True,0.4036102120391805,0.058905493805333296,-0.0006306500891243676,-0.008510328279554011,0.02653908354919054,0.1276620626458163,0.36213075789023796,1.4210854715202004e-14,True,0.35253029427704885,0.32350585283318706,0.036450955370937815,0.10065688864237851,0.14844016136044336,-0.051079917762131666,0.10916721692193253
consumed,68#7,PC_ON,33600,0.35381853575321365,0.4296257245955153,1.4210854715202004e-14,True,0.8235506290651643,0.6489275812549392,0.04943313750540194,0.1150609348449568,0.08273479031225425,0.1825135698514254,0.201139470871663,1.4210854715202004e-14,True,0.9073980808464895,0.21495023704461422,0.02822632473644758,0.14033210196947063,-0.09134314686835121,0.08384745178132524,0.025271167124513827
consumed,68#10,MC_ON,4800,0.030155102042722315,0.2798600348685554,1.4210854715202004e-14,True,0.10775065491893317,0.24928843348420104,-0.03259778269982748,-0.11647887743292107,-0.06718740591292147,0.44809679447249123,0.29168462747521623,1.4210854715202004e-14,True,1.5362372654025622,0.5803534499250644,0.111371633795733,0.3818220890135734,-0.005494018030107045,1.4284866104836291,0.49830096644649446
consumed,68#11,PC_OFF,33600,-0.17091492544728135,0.2700721181880344,1.4210854715202004e-14,True,-0.6328492055899081,0.14672560124255377,-0.187248679422827,-0.6933284364158517,-0.016522988967361252,-0.011949465396127658,0.04340228187937075,1.4210854715202004e-14,True,-0.2753188283818616,-0.009080948351791702,-0.005323250743378958,-0.12264909845463948,0.03562683065029577,0.3575303772080465,0.5706793379612123
consumed,69#3,PC_OFF,33600,0.07753877489021768,0.20252344366144115,1.4210854715202004e-14,True,0.3828632058016918,0.21648550481512527,0.027989200421297714,0.13820227384681114,-0.08060914338248465,0.011355098378467328,0.05821962283088242,1.4210854715202004e-14,True,0.19503902337965767,0.031440301701917986,-0.0060887416466974785,-0.10458229288747169,0.02964690000022601,-0.18782418242203414,-0.24278456673428284
consumed,69#4,MC_ON,28800,0.015425486191953663,0.26253906707759445,1.4210854715202004e-14,True,0.058755012591686404,0.2601084017896253,-0.05510513154727524,-0.2098930729078454,-0.10078751312428705,0.5789771317867733,0.43049976900288334,1.4210854715202004e-14,True,1.344895336710147,0.6425092893222051,0.156146467216901,0.36270975842464437,0.0942402826407131,1.2861403241184606,0.5726028313324898
consumed,69#6,MC_OFF,33600,0.22378422067354226,0.3048259782649805,1.4210854715202004e-14,True,0.7341376281223975,0.4992837684104283,-0.0042434363252764964,-0.013920848706627437,0.12245522799387075,0.08802508841684767,0.17933090164413726,1.4210854715202004e-14,True,0.4908528737089825,0.11746012512181025,0.025378321686890325,0.1415167238563873,-0.013324378908419011,-0.24328475441341496,0.15543757256301474
consumed,69#7,MC_ON,33600,-0.009744134462126214,0.21362760674350467,1.4210854715202004e-14,True,-0.04561271181503082,0.13925242229993198,-0.017925179815288184,-0.08390853639441054,0.04938280361621982,0.5833373146980303,0.3416970369224555,1.4210854715202004e-14,True,1.7071769774533119,0.6540546564647632,0.0877826408276904,0.256901966778283,0.06801701780580596,1.7527896892683428,0.3408105031726935
consumed,69#21,PC_OFF,28800,0.10616503715551734,0.22812261115608276,1.4210854715202004e-14,True,0.4653858581466027,0.25826452328314453,0.00809238250083309,0.035473829007227335,-0.01836455509129776,0.018778514040685826,0.0652196385554658,1.4210854715202004e-14,True,0.28792729393487376,0.030981497437349133,0.0024309754787075386,0.0372736729695324,0.013267677596280716,-0.17745856421172895,0.0017998439623050644
consumed,70#1,PC_ON,28800,-0.011834441189430861,0.11690929362529501,1.4210854715202004e-14,True,-0.10122754849038203,0.055679528758135574,-0.008515263313601185,-0.07283649613770984,-0.008053075948423898,0.29283327511449125,0.16041033661613,1.4210854715202004e-14,True,1.8255262178973917,0.3641270626002845,0.15870856613260406,0.9893911419960526,0.1351964466415122,1.9267537663877736,1.0622276381337625
consumed,70#7,PC_ON,33600,0.17965802545157944,0.3314776906592383,1.4210854715202004e-14,True,0.5419913029268365,0.41081290201936344,0.028526349848186708,0.08605812895418057,-0.02884723726489744,0.20829047181845642,0.18177961622683023,1.4210854715202004e-14,True,1.1458406401218557,0.29759509612882057,0.040089352375831194,0.22053821659413375,-0.07470100175876934,0.6038493371950192,0.13448008763995317
consumed,70#15,PC_ON,28800,0.1836504241539885,0.2592526447503359,1.4210854715202004e-14,True,0.708383994812653,0.370838936912797,0.027548391277690452,0.10626079168534601,-0.04548719339643602,0.16956755320379494,0.16076327479789812,1.4210854715202004e-14,True,1.0547654830804176,0.27706394159824665,-0.006763003875000015,-0.04206808976429508,-0.11010403850608627,0.3463814882677646,-0.1483288814496411
consumed,70#34,MC_ON,33600,0.1513472180303032,0.2858973585177099,1.4210854715202004e-14,True,0.5293760628464429,0.3317976001438139,0.01824569149148114,0.06381902787097947,-0.0018255668350493095,0.4592562337267513,0.33415369441533704,1.4210854715202004e-14,True,1.3743862222750642,0.5538804872825475,0.1668121414100003,0.49920783219790116,0.020721770959773417,0.8450101594286213,0.4353888043269217
