split,cell_id,group,pathway,matching_feature,stratum,low_bins,high_bins,overlap_mass,weight,E,Q1_U,Q5_U,Q1_LSC,Q5_LSC,Q1_C,Q5_C,Q1_R,Q5_R
development,67#33,MC_OFF,AC,U,2,175,105,105,0.3191489361702128,-0.004518897462514382,0.3890262179896235,0.36770261903293433,0.1290737715996052,0.827804738331189,-0.3240212703272701,-0.11766066325517992,-0.32290524085267236,0.3890039561793972
development,67#33,MC_OFF,AC,U,3,161,63,63,0.19148936170212766,0.35591944670098485,0.5630435494301111,0.5541010216292408,0.09153340509435597,0.91544804869772,-0.30944008629607117,0.19294777831269636,-0.31175838009357754,0.5717004801616328
development,67#33,MC_OFF,AC,U,4,231,56,56,0.1702127659574468,0.11021018823434278,0.7304143967953596,0.8296469917986543,0.07021475539653031,1.0112229683200755,-0.539215785355279,0.8296469917986543,-0.5365114634062027,1.2211711406886867
development,67#33,MC_OFF,AC,U,5,35,364,35,0.10638297872340426,-0.019995408059120687,2.2192119333148,3.8901083573940785,1.0389967535636233,1.3363340806729551,2.2192119333148,3.8901083573940785,2.2150307979721293,3.471615019528548
development,67#33,MC_OFF,AC,LSC,1,371,0,0,0.0,,0.603264175938829,,0.04025400852672669,,-0.5103536228596602,,-0.5118344986354405,
development,67#33,MC_OFF,AC,LSC,2,196,0,0,0.0,,0.3993830642562638,,0.13139393974084762,,-0.31590966891136696,,-0.3099525907207384,
development,67#33,MC_OFF,AC,LSC,3,35,35,35,0.3333333333333333,-0.08145609656670068,0.36638033103197815,1.0723505608737471,0.2685702313856716,0.3227558695246454,0.11292509961873291,1.0723505608737471,0.12006924532067319,0.8719213462864551
development,67#33,MC_OFF,AC,LSC,4,42,168,42,0.4,-0.08997985784314505,0.6416119101767738,1.8558624647771162,0.47007602124435544,0.5783491524733139,0.6416119101767738,1.576733022235567,0.6452240047809215,1.6050649088186522
development,67#33,MC_OFF,AC,LSC,5,28,469,28,0.26666666666666666,0.030249576951603463,2.464018520340324,2.5554031803818256,1.1320196891638097,1.3797882254532134,2.464018520340324,2.4877812115235756,2.4593530729986157,2.45201885961766
development,67#34,PC_ON,BC,U,1,133,70,70,0.24390243902439024,0.3070797429934062,0.11090490340843405,0.11274644727818668,0.1660456735663933,1.1574670985758173,-0.03584563488287753,-0.01966168633662164,-0.03664918233031281,0.7084558379229356
development,67#34,PC_ON,BC,U,2,119,84,84,0.2926829268292683,0.25873527280031317,0.3610714639071375,0.30822794158787775,0.20881031438808692,1.1870213822184066,-0.1636384899919743,-0.0445834481700634,-0.1664064232804891,0.675059834800084
development,67#34,PC_ON,BC,U,3,217,14,14,0.04878048780487805,0.23670606700991165,0.5725402823619304,0.5954229906201363,0.09377403027994058,0.9041943437297644,-0.012599449845090989,-0.5954229906201363,-0.017084499031373983,-0.02937231760006398
development,67#34,PC_ON,BC,U,4,182,98,98,0.34146341463414637,-0.40347415634189443,0.7413475100810711,0.8112643848040274,0.04936081257482136,0.6885240294184317,-0.5769176643628341,0.5203769289489303,-0.5742205569193093,0.7736667246855936
development,67#34,PC_ON,BC,U,5,21,406,21,0.07317073170731707,0.12112340345964745,2.32399187485377,4.139545864265027,0.8136335867981936,1.2519016984219302,2.32399187485377,4.139545864265027,2.3276141406524755,3.64980885941877
development,67#34,PC_ON,BC,LSC,1,371,0,0,0.0,,0.595511213032845,,0.035520179600142386,,-0.2628714479681737,,-0.2659896149292508,
development,67#34,PC_ON,BC,LSC,2,168,0,0,0.0,,0.36045077347080223,,0.12199288213084443,,-0.27489407117051695,,-0.2749278033692722,
development,67#34,PC_ON,BC,LSC,3,56,28,28,0.26666666666666666,-0.13805739223863756,0.23847569260396995,0.7734699063003063,0.23540805713871468,0.3327780425584497,0.05645866281702183,0.7734699063003063,0.06267086481238948,0.3463769930281809
development,67#34,PC_ON,BC,LSC,4,63,196,63,0.6,0.1561648642655486,0.8933038300731115,2.041459774145291,0.47288907378793027,0.5781901442253012,0.6795413706244694,1.850078243142759,0.6805622413096625,1.6560476382238654
development,67#34,PC_ON,BC,LSC,5,14,448,14,0.13333333333333333,0.23069373068989935,1.0403574127703905,3.0814633432255505,1.193127578614071,1.4430705464316615,1.0403574127703905,2.9775062887001695,1.033767296932638,2.967061529861504
development,67#34,PC_ON,AC,U,1,133,70,70,0.24390243902439024,-0.3092444391527467,0.11090490340843405,0.11274644727818668,0.1660456735663933,1.1574670985758173,-0.03584563488287753,-0.01966168633662164,-0.03664918233031281,0.7084558379229356
development,67#34,PC_ON,AC,U,2,119,84,84,0.2926829268292683,-0.1039563210659912,0.3610714639071375,0.30822794158787775,0.20881031438808692,1.1870213822184066,-0.1636384899919743,-0.0445834481700634,-0.1664064232804891,0.675059834800084
development,67#34,PC_ON,AC,U,3,217,14,14,0.04878048780487805,-0.09293517849911119,0.5725402823619304,0.5954229906201363,0.09377403027994058,0.9041943437297644,-0.012599449845090989,-0.5954229906201363,-0.017084499031373983,-0.02937231760006398
development,67#34,PC_ON,AC,U,4,182,98,98,0.34146341463414637,-0.0446091036902071,0.7413475100810711,0.8112643848040274,0.04936081257482136,0.6885240294184317,-0.5769176643628341,0.5203769289489303,-0.5742205569193093,0.7736667246855936
development,67#34,PC_ON,AC,U,5,21,406,21,0.07317073170731707,0.21353963403981405,2.32399187485377,4.139545864265027,0.8136335867981936,1.2519016984219302,2.32399187485377,4.139545864265027,2.3276141406524755,3.64980885941877
development,67#34,PC_ON,AC,LSC,1,371,0,0,0.0,,0.595511213032845,,0.035520179600142386,,-0.2628714479681737,,-0.2659896149292508,
development,67#34,PC_ON,AC,LSC,2,168,0,0,0.0,,0.36045077347080223,,0.12199288213084443,,-0.27489407117051695,,-0.2749278033692722,
development,67#34,PC_ON,AC,LSC,3,56,28,28,0.26666666666666666,-0.024327254807542123,0.23847569260396995,0.7734699063003063,0.23540805713871468,0.3327780425584497,0.05645866281702183,0.7734699063003063,0.06267086481238948,0.3463769930281809
development,67#34,PC_ON,AC,LSC,4,63,196,63,0.6,-0.11771401954391615,0.8933038300731115,2.041459774145291,0.47288907378793027,0.5781901442253012,0.6795413706244694,1.850078243142759,0.6805622413096625,1.6560476382238654
development,67#34,PC_ON,AC,LSC,5,14,448,14,0.13333333333333333,-0.13262833751162315,1.0403574127703905,3.0814633432255505,1.193127578614071,1.4430705464316615,1.0403574127703905,2.9775062887001695,1.033767296932638,2.967061529861504
development,68#3,MC_OFF,BC,U,1,140,42,42,0.15,-0.10754966220242057,0.11197864916709172,0.1078568046214059,0.2194334923437389,0.8078057547204767,-0.03872530135413398,-0.009242735195180603,-0.03507939446930184,0.5064793659138302
development,68#3,MC_OFF,BC,U,2,119,91,91,0.325,-0.1616667061489867,0.33935293182844806,0.3060826121692139,0.2267277624611397,0.7931330142908469,-0.15748685104293095,0.011289467608245719,-0.15509288141828417,0.5148015191679346
development,68#3,MC_OFF,BC,U,3,189,56,56,0.2,0.22457784343499315,0.5255315718643458,0.510983111996514,0.08280907598812187,0.5059866884512954,-0.10967772564402332,-0.23717430067093417,-0.10892247393769755,0.14760677751082069
development,68#3,MC_OFF,BC,U,4,217,84,84,0.3,0.2387463720844849,0.7077787346256674,0.7180521969437702,0.06717943078415975,1.0339167225760122,-0.5821046421444543,0.2773911941654255,-0.5782352510664067,0.8098693441671249
development,68#3,MC_OFF,BC,U,5,7,399,7,0.025,0.2636992108336089,5.185991267363229,3.6155524053297694,0.8654550471523218,1.51622585907522,5.185991267363229,3.6155524053297694,5.192480435738196,3.305573448268559
development,68#3,MC_OFF,BC,LSC,1,406,0,0,0.0,,0.5497102347100902,,0.05064192473407336,,-0.3540113345832275,,-0.34923716479323685,
development,68#3,MC_OFF,BC,LSC,2,126,0,0,0.0,,0.39597592496526585,,0.1294286643636643,,-0.3598398711921483,,-0.3597886473234966,
development,68#3,MC_OFF,BC,LSC,3,70,42,42,0.375,0.6144658533778299,0.36702218523908714,0.466095898520305,0.32145863464730556,0.37219711761769814,0.2288265308307018,0.07486379279806796,0.2234362213388802,0.06790457393687505
development,68#3,MC_OFF,BC,LSC,4,63,224,63,0.5625,-0.35576588451413915,0.16200932480084398,1.557744331028516,0.45332391945634765,0.5946944689434721,0.029242753922180426,1.30724950154278,0.03258028261872947,1.4225750074636798
development,68#3,MC_OFF,BC,LSC,5,7,406,7,0.0625,0.5069147839990685,5.185991267363229,2.944358606292898,0.8654550471523218,1.6685159680692523,5.185991267363229,2.8504814981033317,5.192480435738196,2.8123869166139137
development,68#3,MC_OFF,AC,U,1,140,42,42,0.15,-0.08372649015171385,0.11197864916709172,0.1078568046214059,0.2194334923437389,0.8078057547204767,-0.03872530135413398,-0.009242735195180603,-0.03507939446930184,0.5064793659138302
development,68#3,MC_OFF,AC,U,2,119,91,91,0.325,0.09100678964599349,0.33935293182844806,0.3060826121692139,0.2267277624611397,0.7931330142908469,-0.15748685104293095,0.011289467608245719,-0.15509288141828417,0.5148015191679346
development,68#3,MC_OFF,AC,U,3,189,56,56,0.2,0.0074220793817883005,0.5255315718643458,0.510983111996514,0.08280907598812187,0.5059866884512954,-0.10967772564402332,-0.23717430067093417,-0.10892247393769755,0.14760677751082069
development,68#3,MC_OFF,AC,U,4,217,84,84,0.3,0.16223052909782734,0.7077787346256674,0.7180521969437702,0.06717943078415975,1.0339167225760122,-0.5821046421444543,0.2773911941654255,-0.5782352510664067,0.8098693441671249
development,68#3,MC_OFF,AC,U,5,7,399,7,0.025,-0.23237854701046715,5.185991267363229,3.6155524053297694,0.8654550471523218,1.51622585907522,5.185991267363229,3.6155524053297694,5.192480435738196,3.305573448268559
development,68#3,MC_OFF,AC,LSC,1,406,0,0,0.0,,0.5497102347100902,,0.05064192473407336,,-0.3540113345832275,,-0.34923716479323685,
development,68#3,MC_OFF,AC,LSC,2,126,0,0,0.0,,0.39597592496526585,,0.1294286643636643,,-0.3598398711921483,,-0.3597886473234966,
development,68#3,MC_OFF,AC,LSC,3,70,42,42,0.375,-0.10491266662529788,0.36702218523908714,0.466095898520305,0.32145863464730556,0.37219711761769814,0.2288265308307018,0.07486379279806796,0.2234362213388802,0.06790457393687505
development,68#3,MC_OFF,AC,LSC,4,63,224,63,0.5625,0.09484678746777536,0.16200932480084398,1.557744331028516,0.45332391945634765,0.5946944689434721,0.029242753922180426,1.30724950154278,0.03258028261872947,1.4225750074636798
development,68#3,MC_OFF,AC,LSC,5,7,406,7,0.0625,-0.19586269163192693,5.185991267363229,2.944358606292898,0.8654550471523218,1.6685159680692523,5.185991267363229,2.8504814981033317,5.192480435738196,2.8123869166139137
development,68#4,PC_ON,BC,U,1,72,66,66,0.2391304347826087,-0.09601863455743179,0.09302735675980026,0.09773466500425429,0.1440158137056846,1.1393911751465167,-0.02103172319604911,-0.04040644107612245,-0.019737676112223806,0.895629504182249
development,68#4,PC_ON,BC,U,2,126,84,84,0.30434782608695654,0.2002134102243714,0.3726381330440442,0.35275023970531205,0.11751717082707445,0.9402417311658914,-0.29539542328861973,-0.09076122364162334,-0.29903595090269974,0.531723638686734
development,68#4,PC_ON,BC,U,3,162,30,30,0.10869565217391304,0.18788412445617172,0.5680270316424193,0.5474680572748184,0.07376416610658437,0.8978511915449433,-0.18113763795958626,0.1159327795108159,-0.18542449652320808,0.44926598835736514
development,68#4,PC_ON,BC,U,4,204,84,84,0.30434782608695654,-0.038622248197464515,0.720022428853839,0.7842710633717834,0.05709386906064133,0.6520955471714505,-0.6328320041591046,0.6934194783014909,-0.6314817394184715,0.6432336222538392
development,68#4,PC_ON,BC,U,5,12,312,12,0.043478260869565216,0.14252905984656233,1.3448075155417125,3.9609362061780233,0.5686525593755601,1.1889222714906316,1.3448075155417125,3.9609362061780233,1.3536307520698756,3.430411766024638
development,68#4,PC_ON,BC,LSC,1,306,0,0,0.0,,0.6120843251351438,,0.036963156060964716,,-0.40726052847952626,,-0.4056408609236207,
development,68#4,PC_ON,BC,LSC,2,192,0,0,0.0,,0.44222051437585225,,0.11131952051034871,,-0.36873414199847804,,-0.3763576939629729,
development,68#4,PC_ON,BC,LSC,3,60,12,12,0.4,0.20486468169193703,0.25364079970556,0.5772889280536523,0.2202910323579768,0.30788717853420466,-0.11483659087680279,0.5772889280536523,-0.11349941126463818,0.22080539813032374
development,68#4,PC_ON,BC,LSC,4,12,186,12,0.4,0.11064989402812249,1.0949800312519073,2.1055720219668994,0.47029611363653995,0.4850312005202405,1.0949800312519073,2.010786321064237,1.1082522049546242,1.7876267668419337
development,68#4,PC_ON,BC,LSC,5,6,378,6,0.2,0.12448841627100901,1.3551114400227864,2.528128444899622,0.675331337234275,1.3569444019900976,1.3551114400227864,2.397652976557356,1.363433692138642,2.397952815966352
development,68#4,PC_ON,AC,U,1,72,66,66,0.2391304347826087,-0.23368827405289563,0.09302735675980026,0.09773466500425429,0.1440158137056846,1.1393911751465167,-0.02103172319604911,-0.04040644107612245,-0.019737676112223806,0.895629504182249
development,68#4,PC_ON,AC,U,2,126,84,84,0.30434782608695654,-0.25967834572617104,0.3726381330440442,0.35275023970531205,0.11751717082707445,0.9402417311658914,-0.29539542328861973,-0.09076122364162334,-0.29903595090269974,0.531723638686734
development,68#4,PC_ON,AC,U,3,162,30,30,0.10869565217391304,-0.06691283931958027,0.5680270316424193,0.5474680572748184,0.07376416610658437,0.8978511915449433,-0.18113763795958626,0.1159327795108159,-0.18542449652320808,0.44926598835736514
development,68#4,PC_ON,AC,U,4,204,84,84,0.30434782608695654,-0.12760093345949222,0.720022428853839,0.7842710633717834,0.05709386906064133,0.6520955471714505,-0.6328320041591046,0.6934194783014909,-0.6314817394184715,0.6432336222538392
development,68#4,PC_ON,AC,U,5,12,312,12,0.043478260869565216,0.23347512371534224,1.3448075155417125,3.9609362061780233,0.5686525593755601,1.1889222714906316,1.3448075155417125,3.9609362061780233,1.3536307520698756,3.430411766024638
development,68#4,PC_ON,AC,LSC,1,306,0,0,0.0,,0.6120843251351438,,0.036963156060964716,,-0.40726052847952626,,-0.4056408609236207,
development,68#4,PC_ON,AC,LSC,2,192,0,0,0.0,,0.44222051437585225,,0.11131952051034871,,-0.36873414199847804,,-0.3763576939629729,
development,68#4,PC_ON,AC,LSC,3,60,12,12,0.4,-0.41399224381763566,0.25364079970556,0.5772889280536523,0.2202910323579768,0.30788717853420466,-0.11483659087680279,0.5772889280536523,-0.11349941126463818,0.22080539813032374
development,68#4,PC_ON,AC,LSC,4,12,186,12,0.4,0.15447633427144827,1.0949800312519073,2.1055720219668994,0.47029611363653995,0.4850312005202405,1.0949800312519073,2.010786321064237,1.1082522049546242,1.7876267668419337
development,68#4,PC_ON,AC,LSC,5,6,378,6,0.2,0.18073009543390078,1.3551114400227864,2.528128444899622,0.675331337234275,1.3569444019900976,1.3551114400227864,2.397652976557356,1.363433692138642,2.397952815966352
development,68#7,PC_ON,BC,U,1,91,70,70,0.20833333333333334,-0.42257041874637125,0.0901733409868589,0.13660850634332747,0.13232425069640807,0.7751424258858665,0.002705570549901145,0.003377539641223848,-0.00028200310259637293,0.4927793990205307
development,68#7,PC_ON,BC,U,2,126,91,91,0.2708333333333333,-0.13159723726519915,0.3978766582699286,0.341113660065905,0.12403403796313918,0.7824830760410302,-0.28150279644048876,0.06793791945137155,-0.2760060270070209,0.42647025793289345
development,68#7,PC_ON,BC,U,3,217,63,63,0.1875,-0.022390177563432034,0.5605301657511342,0.5453776517469022,0.06107613758552137,0.6238392248072789,-0.2221028860057554,0.18818020810269648,-0.2269841501927046,0.38174342970171604
development,68#7,PC_ON,BC,U,4,224,98,98,0.2916666666666667,-0.07782926686247527,0.7176077563781291,0.7102719788173479,0.07466535941441634,0.8368467854873884,-0.5867925302591175,0.524065182477768,-0.5845757853260564,0.7292599426876463
development,68#7,PC_ON,BC,U,5,14,350,14,0.041666666666666664,0.04467785730900009,2.8195125870406628,3.743177175093442,1.2064409303591994,1.3189136253221945,2.8195125870406628,3.743177175093442,2.82187525502273,3.2783930070072946
development,68#7,PC_ON,BC,LSC,1,441,0,0,0.0,,0.5960342007733527,,0.04240326952300204,,-0.42950649169229327,,-0.43006094616083873,
development,68#7,PC_ON,BC,LSC,2,154,0,0,0.0,,0.34064720806649845,,0.12119229765343154,,-0.2703667631946949,,-0.2743780919475036,
development,68#7,PC_ON,BC,LSC,3,42,63,42,0.5454545454545454,-0.23028917613535266,0.295469469934081,1.1530080007182226,0.26139975012827554,0.29623458371461564,0.07597380589383344,0.9849393425716294,0.08726731598532449,0.7869221201828966
development,68#7,PC_ON,BC,LSC,4,21,182,21,0.2727272727272727,0.09612694788113298,0.6189021927615007,0.8360761787278954,0.44314822656934005,0.5013275910278255,0.6189021927615007,0.6221284052466777,0.6306151407327324,0.638844982595861
development,68#7,PC_ON,BC,LSC,5,14,427,14,0.18181818181818182,0.1863084994338886,2.8195125870406628,2.880271726471112,1.2064409303591994,1.4016256543186183,2.8195125870406628,2.820763424786999,2.82187525502273,2.6941740840901915
development,68#7,PC_ON,AC,U,1,91,70,70,0.20833333333333334,0.3656777450477448,0.0901733409868589,0.13660850634332747,0.13232425069640807,0.7751424258858665,0.002705570549901145,0.003377539641223848,-0.00028200310259637293,0.4927793990205307
development,68#7,PC_ON,AC,U,2,126,91,91,0.2708333333333333,0.040642663164512996,0.3978766582699286,0.341113660065905,0.12403403796313918,0.7824830760410302,-0.28150279644048876,0.06793791945137155,-0.2760060270070209,0.42647025793289345
development,68#7,PC_ON,AC,U,3,217,63,63,0.1875,-0.09801301658887857,0.5605301657511342,0.5453776517469022,0.06107613758552137,0.6238392248072789,-0.2221028860057554,0.18818020810269648,-0.2269841501927046,0.38174342970171604
development,68#7,PC_ON,AC,U,4,224,98,98,0.2916666666666667,-0.02260122870645694,0.7176077563781291,0.7102719788173479,0.07466535941441634,0.8368467854873884,-0.5867925302591175,0.524065182477768,-0.5845757853260564,0.7292599426876463
development,68#7,PC_ON,AC,U,5,14,350,14,0.041666666666666664,0.21372515462052327,2.8195125870406628,3.743177175093442,1.2064409303591994,1.3189136253221945,2.8195125870406628,3.743177175093442,2.82187525502273,3.2783930070072946
development,68#7,PC_ON,AC,LSC,1,441,0,0,0.0,,0.5960342007733527,,0.04240326952300204,,-0.42950649169229327,,-0.43006094616083873,
development,68#7,PC_ON,AC,LSC,2,154,0,0,0.0,,0.34064720806649845,,0.12119229765343154,,-0.2703667631946949,,-0.2743780919475036,
development,68#7,PC_ON,AC,LSC,3,42,63,42,0.5454545454545454,0.08691538106730001,0.295469469934081,1.1530080007182226,0.26139975012827554,0.29623458371461564,0.07597380589383344,0.9849393425716294,0.08726731598532449,0.7869221201828966
development,68#7,PC_ON,AC,LSC,4,21,182,21,0.2727272727272727,0.07602577720899562,0.6189021927615007,0.8360761787278954,0.44314822656934005,0.5013275910278255,0.6189021927615007,0.6221284052466777,0.6306151407327324,0.638844982595861
development,68#7,PC_ON,AC,LSC,5,14,427,14,0.18181818181818182,0.22223608291963737,2.8195125870406628,2.880271726471112,1.2064409303591994,1.4016256543186183,2.8195125870406628,2.820763424786999,2.82187525502273,2.6941740840901915
development,68#10,MC_ON,BC,U,1,10,18,10,0.2702702702702703,-0.035133044678927056,0.09222321063333021,0.07075702401014478,0.1711477930720743,0.8718055647696512,-0.03090649060111239,0.0068261779931778465,-0.02368384550624926,0.5519788879921959
development,68#10,MC_ON,BC,U,2,25,5,5,0.13513513513513514,-0.03847531879975148,0.27271941409700295,0.24928935249759387,0.1945409119379166,0.8836750887651063,-0.13330469814383172,0.10024872393431987,-0.13093382209672458,0.5341641908511519
development,68#10,MC_ON,BC,U,3,24,9,9,0.24324324324324326,-0.15788017859746029,0.48515611611109116,0.4857599339965317,0.11796887276139371,0.7338478795294796,-0.28381702061883646,0.29941685924852135,-0.27745298940377927,0.472623742776849
development,68#10,MC_ON,BC,U,4,35,11,11,0.2972972972972973,-0.27634735375456376,0.6869073996489697,0.7445656292713901,0.07206881047606364,0.8053327653441869,-0.5682916218390712,0.6317100608663648,-0.5680143106956871,0.7175353634645165
development,68#10,MC_ON,BC,U,5,2,53,2,0.05405405405405406,-0.677620246473727,2.042267849499529,2.197513657837697,1.3317670750191053,1.1934777946855786,2.042267849499529,2.197513657837697,2.057330879781927,2.163944405313729
development,68#10,MC_ON,BC,LSC,1,51,0,0,0.0,,0.5693074911168765,,0.05200016765357442,,-0.5279939866453781,,-0.5264650720956863,
development,68#10,MC_ON,BC,LSC,2,23,0,0,0.0,,0.350747900973111,,0.11260921280759265,,-0.2732641003798628,,-0.2655275114775803,
development,68#10,MC_ON,BC,LSC,3,13,5,5,0.35714285714285715,0.07661826473826211,0.2872489327365383,0.5356202908537604,0.27449612611010094,0.30687327541864545,0.11488751292764372,0.5356202908537604,0.11788269555052884,0.21577825854931562
development,68#10,MC_ON,BC,LSC,4,7,24,7,0.5,-0.06102190951570137,0.36994333403160823,1.1602674759183589,0.44545599396658514,0.5122823657296153,0.19653319153789578,1.1544116154475363,0.19640282445530197,0.9923194553536762
development,68#10,MC_ON,BC,LSC,5,2,67,2,0.14285714285714285,-0.7245349937941282,2.042267849499529,1.507848321070346,1.3317670750191053,1.2686469687755564,2.042267849499529,1.4380883711448327,2.057330879781927,1.7096632668896932
development,68#10,MC_ON,AC,U,1,10,18,10,0.2702702702702703,0.2851992496073911,0.09222321063333021,0.07075702401014478,0.1711477930720743,0.8718055647696512,-0.03090649060111239,0.0068261779931778465,-0.02368384550624926,0.5519788879921959
development,68#10,MC_ON,AC,U,2,25,5,5,0.13513513513513514,0.6197383712996825,0.27271941409700295,0.24928935249759387,0.1945409119379166,0.8836750887651063,-0.13330469814383172,0.10024872393431987,-0.13093382209672458,0.5341641908511519
development,68#10,MC_ON,AC,U,3,24,9,9,0.24324324324324326,-0.025934280057060208,0.48515611611109116,0.4857599339965317,0.11796887276139371,0.7338478795294796,-0.28381702061883646,0.29941685924852135,-0.27745298940377927,0.472623742776849
development,68#10,MC_ON,AC,U,4,35,11,11,0.2972972972972973,0.1615604496087548,0.6869073996489697,0.7445656292713901,0.07206881047606364,0.8053327653441869,-0.5682916218390712,0.6317100608663648,-0.5680143106956871,0.7175353634645165
development,68#10,MC_ON,AC,U,5,2,53,2,0.05405405405405406,0.21247966391863876,2.042267849499529,2.197513657837697,1.3317670750191053,1.1934777946855786,2.042267849499529,2.197513657837697,2.057330879781927,2.163944405313729
development,68#10,MC_ON,AC,LSC,1,51,0,0,0.0,,0.5693074911168765,,0.05200016765357442,,-0.5279939866453781,,-0.5264650720956863,
development,68#10,MC_ON,AC,LSC,2,23,0,0,0.0,,0.350747900973111,,0.11260921280759265,,-0.2732641003798628,,-0.2655275114775803,
development,68#10,MC_ON,AC,LSC,3,13,5,5,0.35714285714285715,-0.12347072579327001,0.2872489327365383,0.5356202908537604,0.27449612611010094,0.30687327541864545,0.11488751292764372,0.5356202908537604,0.11788269555052884,0.21577825854931562
development,68#10,MC_ON,AC,LSC,4,7,24,7,0.5,0.2805202290539903,0.36994333403160823,1.1602674759183589,0.44545599396658514,0.5122823657296153,0.19653319153789578,1.1544116154475363,0.19640282445530197,0.9923194553536762
development,68#10,MC_ON,AC,LSC,5,2,67,2,0.14285714285714285,0.28338513224500955,2.042267849499529,1.507848321070346,1.3317670750191053,1.2686469687755564,2.042267849499529,1.4380883711448327,2.057330879781927,1.7096632668896932
development,68#11,PC_OFF,BC,U,1,140,77,77,0.275,-0.022173414010453113,0.08928022826269928,0.11538613556573789,0.1537365217350658,1.2161110353466018,-0.009952184239955386,0.07469174392860044,-0.006814338046524426,0.9414726790935013
development,68#11,PC_OFF,BC,U,2,126,112,112,0.4,-0.07164631456275576,0.4060768432639263,0.35665721349262947,0.11500122096599853,0.9004712395731352,-0.3419430843657916,-0.08292826905380934,-0.34027982849187943,0.5049411521928135
development,68#11,PC_OFF,BC,U,3,196,28,28,0.1,0.09026685167073872,0.5696733292369615,0.531465054800113,0.08307671576609856,0.8357128373714909,-0.15149252790780296,0.01040421053767204,-0.15408955287005352,0.5260418706311611
development,68#11,PC_OFF,BC,U,4,203,56,56,0.2,-0.2956254478507799,0.7464015115609115,0.7636908609420061,0.08216954638095526,0.8386061451845279,-0.5337791687798226,0.24475917903085548,-0.5301797291071251,0.6567352654819842
development,68#11,PC_OFF,BC,U,5,7,399,7,0.025,0.12093574255305409,6.877567291259766,3.896934210208424,1.9861911938483146,1.1796639874403714,6.877567291259766,3.896934210208424,6.871593475341797,3.4405093924984897
development,68#11,PC_OFF,BC,LSC,1,385,0,0,0.0,,0.5979191916881862,,0.03499092553359013,,-0.42300417057210293,,-0.4243074545169789,
development,68#11,PC_OFF,BC,LSC,2,147,0,0,0.0,,0.3251693077121643,,0.11745803889409884,,-0.27627149913187454,,-0.27225274274158956,
development,68#11,PC_OFF,BC,LSC,3,98,7,7,0.14285714285714285,-0.42760300926085293,0.28446246608204784,2.540743192036946,0.22318323805592247,0.30743398908355163,0.008757444675124843,2.540743192036946,0.013343013305724785,2.1628702208399773
development,68#11,PC_OFF,BC,LSC,4,35,175,35,0.7142857142857143,0.03471921340238335,0.5989798535903295,2.2831669324512283,0.4676264489362609,0.5101154059387161,0.573784151673317,2.1083509047701954,0.5832744222949259,2.0599685778105687
development,68#11,PC_OFF,BC,LSC,5,7,490,7,0.14285714285714285,0.16462955749919542,6.877567291259766,2.538806907034346,1.9861911938483146,1.3145284268499242,6.877567291259766,2.4052883046191362,6.871593475341797,2.40343226025434
development,68#11,PC_OFF,AC,U,1,140,77,77,0.275,-0.091393933134117,0.08928022826269928,0.11538613556573789,0.1537365217350658,1.2161110353466018,-0.009952184239955386,0.07469174392860044,-0.006814338046524426,0.9414726790935013
development,68#11,PC_OFF,AC,U,2,126,112,112,0.4,-0.02558800596627489,0.4060768432639263,0.35665721349262947,0.11500122096599853,0.9004712395731352,-0.3419430843657916,-0.08292826905380934,-0.34027982849187943,0.5049411521928135
development,68#11,PC_OFF,AC,U,3,196,28,28,0.1,-0.048893722868127654,0.5696733292369615,0.531465054800113,0.08307671576609856,0.8357128373714909,-0.15149252790780296,0.01040421053767204,-0.15408955287005352,0.5260418706311611
development,68#11,PC_OFF,AC,U,4,203,56,56,0.2,-0.10567279280816645,0.7464015115609115,0.7636908609420061,0.08216954638095526,0.8386061451845279,-0.5337791687798226,0.24475917903085548,-0.5301797291071251,0.6567352654819842
development,68#11,PC_OFF,AC,U,5,7,399,7,0.025,-0.04378484668533391,6.877567291259766,3.896934210208424,1.9861911938483146,1.1796639874403714,6.877567291259766,3.896934210208424,6.871593475341797,3.4405093924984897
development,68#11,PC_OFF,AC,LSC,1,385,0,0,0.0,,0.5979191916881862,,0.03499092553359013,,-0.42300417057210293,,-0.4243074545169789,
development,68#11,PC_OFF,AC,LSC,2,147,0,0,0.0,,0.3251693077121643,,0.11745803889409884,,-0.27627149913187454,,-0.27225274274158956,
development,68#11,PC_OFF,AC,LSC,3,98,7,7,0.14285714285714285,0.0012399139320122274,0.28446246608204784,2.540743192036946,0.22318323805592247,0.30743398908355163,0.008757444675124843,2.540743192036946,0.013343013305724785,2.1628702208399773
development,68#11,PC_OFF,AC,LSC,4,35,175,35,0.7142857142857143,-0.049921643336880685,0.5989798535903295,2.2831669324512283,0.4676264489362609,0.5101154059387161,0.573784151673317,2.1083509047701954,0.5832744222949259,2.0599685778105687
development,68#11,PC_OFF,AC,LSC,5,7,490,7,0.14285714285714285,-0.046133706165285226,6.877567291259766,2.538806907034346,1.9861911938483146,1.3145284268499242,6.877567291259766,2.4052883046191362,6.871593475341797,2.40343226025434
development,69#3,PC_OFF,BC,U,1,91,70,70,0.2702702702702703,0.07336490294578762,0.12661277959733314,0.08478340797591954,0.16690826329208616,0.891422152848175,-0.030341311552407345,-0.027400533785112202,-0.02775034250554222,0.6334851256369923
