cell_id,group,probe,mode,channel,peak_response,peak_absolute_response,peak_latency_ms_from_trial_start,peak_latency_ms_from_onset,response_integral_seconds,peak_change_vs_center_only,integral_change_vs_center_only,center_onset_50ms,center_offset_50ms,surround_first_onset_50ms,surround_first_offset_50ms,off_minus_normal_mean_abs_active,off_minus_normal_peak_signed,off_minus_normal_peak_absolute,off_minus_normal_integral_seconds
67#7,MC_ON,transient_50ms,direct_BC_off,logit,-0.38088154792785645,0.38088154792785645,380.0,80.0,-0.46614930033683777,-0.1475355625152588,9.238719940185547e-07,-0.041753336787223816,-0.2110932469367981,-0.041753336787223816,-0.3371078670024872,0.3995996117591858,-0.41235923767089844,0.41235923767089844,-0.8136181831359863
67#7,MC_ON,large_field_50ms,direct_BC_off,logit,-0.36222004890441895,0.36222004890441895,373.33333333333337,73.33333333333337,1.5894572324981482e-09,-0.1673368215560913,1.5894572324981482e-09,-0.04171505570411682,-0.31212642788887024,-0.04171505570411682,-0.31212642788887024,0.019422536715865135,-0.35152482986450195,0.35152482986450195,7.947286162490741e-10
67#7,MC_ON,slow_step,direct_BC_off,probability,-0.06104014813899994,0.06104014813899994,493.33333333333337,193.33333333333337,-0.06510315090417862,-0.026503488421440125,0.003951273858547211,-0.006370143964886665,-0.003577975556254387,-0.006370143964886665,-0.05609326809644699,0.06236878037452698,-0.07305753231048584,0.07305753231048584,-0.12729798257350922
67#7,MC_ON,slow_1Hz,direct_BC_off,probability,-0.06104014813899994,0.06104014813899994,493.33333333333337,193.33333333333337,-0.06528368592262268,-0.026503488421440125,0.0037707388401031494,-0.006370143964886665,-0.0035760346800088882,-0.006370143964886665,-0.056094855070114136,0.0623696967959404,-0.07305768132209778,0.07305768132209778,-0.12729983031749725
67#7,MC_ON,slow_2Hz,direct_BC_off,probability,-0.06104014813899994,0.06104014813899994,493.33333333333337,193.33333333333337,-0.06565424054861069,-0.026503488421440125,0.003400184214115143,-0.006370143964886665,-0.0035378020256757736,-0.006370143964886665,-0.05697166919708252,0.06237051635980606,-0.0730610340833664,0.0730610340833664,-0.12730208039283752
67#7,MC_ON,rapid_10Hz,direct_BC_off,probability,-0.053388819098472595,0.053388819098472595,473.33333333333337,173.33333333333337,-0.06804706901311874,-0.01885215938091278,0.0010073557496070862,-0.006370143964886665,-0.016032425686717033,-0.006370143964886665,-0.046076323837041855,0.062429312616586685,-0.07049930095672607,0.07049930095672607,-0.12722979485988617
67#7,MC_ON,rapid_20Hz,direct_BC_off,probability,-0.041613221168518066,0.041613221168518066,506.6666666666667,206.66666666666669,-0.06890762597322464,-0.007076561450958252,0.00014679878950119019,-0.00635099783539772,-0.028560420498251915,-0.00635099783539772,-0.02286219224333763,0.06250700354576111,-0.06619583070278168,0.06619583070278168,-0.12722928822040558
67#7,MC_ON,transient_50ms,direct_BC_off,probability,-0.053771018981933594,0.053771018981933594,380.0,80.0,-0.0689815953373909,-0.01923435926437378,7.282942533493042e-05,-0.006370143964886665,-0.031412504613399506,-0.006370143964886665,-0.04817965254187584,0.06256017833948135,-0.0714084804058075,0.0714084804058075,-0.12732848525047302
67#7,MC_ON,large_field_50ms,direct_BC_off,probability,0.06390818953514099,0.06390818953514099,1373.3333333333335,1073.3333333333335,0.0005196759011596441,0.031078919768333435,0.0003656454791780561,-0.00636468268930912,-0.0449693500995636,-0.00636468268930912,-0.0449693500995636,0.0030916868709027767,0.06005263328552246,0.06005263328552246,0.0002715372247621417
67#7,MC_ON,slow_step,AC_off,logit,0.4135723114013672,0.4135723114013672,1493.3333333333335,1193.3333333333335,0.8120474219322205,0.005543708801269531,1.0132789611816406e-06,0.15434284508228302,0.2588907480239868,0.15434284508228302,0.3992875814437866,0.2319563776254654,0.4411814212799072,0.4411814212799072,0.46537211537361145
67#7,MC_ON,slow_1Hz,AC_off,logit,0.4135732650756836,0.4135732650756836,993.3333333333334,693.3333333333334,0.8120474219322205,0.0055446624755859375,1.0132789611816406e-06,0.15434284508228302,0.2588912546634674,0.15434284508228302,0.39929628372192383,0.23191963136196136,0.4411814212799072,0.4411814212799072,0.4652973413467407
67#7,MC_ON,slow_2Hz,AC_off,logit,0.4135967493057251,0.4135967493057251,733.3333333333334,433.33333333333337,0.8120476603507996,0.005568146705627441,1.2516975402832031e-06,0.15434284508228302,0.2589021325111389,0.15434284508228302,0.39931806921958923,0.23185867071151733,0.4411814212799072,0.4411814212799072,0.4651477634906769
67#7,MC_ON,rapid_10Hz,AC_off,logit,0.41152727603912354,0.41152727603912354,433.33333333333337,133.33333333333337,0.8120472431182861,0.003498673439025879,8.344650268554688e-07,0.15434284508228302,0.25447094440460205,0.15434284508228302,0.378173828125,0.22925369441509247,0.37719446420669556,0.37719446420669556,0.4645978510379791
67#7,MC_ON,rapid_20Hz,AC_off,logit,0.40886175632476807,0.40886175632476807,433.33333333333337,133.33333333333337,0.8120468258857727,0.0008331537246704102,4.172325134277344e-07,0.15434464812278748,0.252198725938797,0.15434464812278748,0.3250729441642761,0.22660112380981445,0.28513479232788086,0.28513479232788086,0.46455878019332886
67#7,MC_ON,transient_50ms,AC_off,logit,0.41171562671661377,0.41171562671661377,1380.0,1080.0,0.8120458126068115,0.0036870241165161133,-5.960464477539062e-07,0.15434284508228302,0.2517469525337219,0.15434284508228302,0.3778281509876251,0.2255070060491562,0.38062620162963867,0.38062620162963867,0.4645770490169525
67#7,MC_ON,large_field_50ms,AC_off,logit,-0.351190447807312,0.351190447807312,1360.0,1060.0,-2.38418573772492e-09,-0.7146162986755371,-2.38418573772492e-09,0.15346676111221313,0.21589137613773346,0.15346676111221313,0.21589137613773346,0.0211882796138525,0.3622462749481201,0.3622462749481201,-3.1789144649962964e-09
67#7,MC_ON,slow_step,AC_off,probability,0.07396763563156128,0.07396763563156128,1493.3333333333335,1193.3333333333335,0.14480437338352203,0.0010975003242492676,-4.082918167114258e-06,0.026566550135612488,0.04526916891336441,0.026566550135612488,0.07114538550376892,0.041173215955495834,0.07771332561969757,0.07771332561969757,0.08260955661535263
67#7,MC_ON,slow_1Hz,AC_off,probability,0.073967844247818,0.073967844247818,993.3333333333334,693.3333333333334,0.14480412006378174,0.0010977089405059814,-4.336237907409668e-06,0.026566550135612488,0.04526926949620247,0.026566550135612488,0.07114709913730621,0.04126254469156265,0.07771332561969757,0.07771332561969757,0.08278797566890717
67#7,MC_ON,slow_2Hz,AC_off,probability,0.07397249341011047,0.07397249341011047,733.3333333333334,433.33333333333337,0.14480358362197876,0.001102358102798462,-4.872679710388184e-06,0.026566550135612488,0.045271292328834534,0.026566550135612488,0.07115136086940765,0.04144880175590515,0.07771332561969757,0.07771332561969757,0.08315575122833252
67#7,MC_ON,rapid_10Hz,AC_off,probability,0.07356244325637817,0.07356244325637817,433.33333333333337,133.33333333333337,0.14480315148830414,0.0006923079490661621,-5.304813385009766e-06,0.026566550135612488,0.04443156719207764,0.026566550135612488,0.06701643764972687,0.04225695878267288,0.06774179637432098,0.06774179637432098,0.08562043309211731
67#7,MC_ON,rapid_20Hz,AC_off,probability,0.07303491234779358,0.07303491234779358,433.33333333333337,133.33333333333337,0.14480558037757874,0.00016477704048156738,-2.8759241104125977e-06,0.026566892862319946,0.04401732608675957,0.026566892862319946,0.05694664269685745,0.04224275425076485,0.05251595377922058,0.05251595377922058,0.0864839032292366
67#7,MC_ON,transient_50ms,AC_off,probability,0.07359975576400757,0.07359975576400757,1380.0,1080.0,0.1448090821504593,0.0007296204566955566,6.258487701416016e-07,0.026566550135612488,0.04395226389169693,0.026566550135612488,0.06694851815700531,0.04206575080752373,0.06764063239097595,0.06764063239097595,0.08646218478679657
67#7,MC_ON,large_field_50ms,AC_off,probability,0.06177905201911926,0.06177905201911926,360.0,60.0,0.000477920490084216,-0.002362579107284546,-3.319917595945299e-05,0.0264002475887537,0.03720121830701828,0.0264002475887537,0.03720121830701828,0.003372559556737542,0.05891028046607971,0.05891028046607971,0.0002297817700309679
67#14,PC_ON,slow_step,normal,logit,0.4663189649581909,0.4663189649581909,1580.0,1280.0,0.5230614542961121,0.18293559551239014,-0.0007314682006835938,0.1127210408449173,0.33030301332473755,0.1127210408449173,0.08051593601703644,0.0,0.0,0.0,0.0
67#14,PC_ON,slow_1Hz,normal,logit,0.46631884574890137,0.46631884574890137,1080.0,780.0,0.5231488943099976,0.18293547630310059,-0.0006440281867980957,0.1127210408449173,0.3303177058696747,0.1127210408449173,0.08051265776157379,0.0,0.0,0.0,0.0
67#14,PC_ON,slow_2Hz,normal,logit,0.46631526947021484,0.46631526947021484,826.6666666666667,526.6666666666667,0.5233222246170044,0.18293190002441406,-0.00047069787979125977,0.1127210408449173,0.3304651379585266,0.1127210408449173,0.07599335163831711,0.0,0.0,0.0,0.0
