cell_id,group,probe,mode,channel,current_peak_response,previous_peak_response,delta_peak_response,current_peak_absolute_response,previous_peak_absolute_response,delta_peak_absolute_response,current_peak_latency_ms_from_trial_start,previous_peak_latency_ms_from_trial_start,delta_peak_latency_ms_from_trial_start,current_peak_latency_ms_from_onset,previous_peak_latency_ms_from_onset,delta_peak_latency_ms_from_onset,current_response_integral_seconds,previous_response_integral_seconds,delta_response_integral_seconds,current_peak_change_vs_center_only,previous_peak_change_vs_center_only,delta_peak_change_vs_center_only,current_integral_change_vs_center_only,previous_integral_change_vs_center_only,delta_integral_change_vs_center_only,current_center_onset_50ms,previous_center_onset_50ms,delta_center_onset_50ms,current_center_offset_50ms,previous_center_offset_50ms,delta_center_offset_50ms,current_surround_first_onset_50ms,previous_surround_first_onset_50ms,delta_surround_first_onset_50ms,current_surround_first_offset_50ms,previous_surround_first_offset_50ms,delta_surround_first_offset_50ms,current_off_minus_normal_mean_abs_active,previous_off_minus_normal_mean_abs_active,delta_off_minus_normal_mean_abs_active,current_off_minus_normal_peak_signed,previous_off_minus_normal_peak_signed,delta_off_minus_normal_peak_signed,current_off_minus_normal_peak_absolute,previous_off_minus_normal_peak_absolute,delta_off_minus_normal_peak_absolute,current_off_minus_normal_integral_seconds,previous_off_minus_normal_integral_seconds,delta_off_minus_normal_integral_seconds
67#6,MC_OFF,slow_1Hz,AC_off,logit,0.39729249477386475,0.4979299306869507,-0.10063743591308594,0.39729249477386475,0.4979299306869507,-0.10063743591308594,980.0,973.3333333333334,6.666666666666629,680.0,673.3333333333334,6.666666666666629,0.7651485800743103,0.9509299993515015,-0.18578141927719116,0.012368083000183105,0.019024431705474854,-0.006656348705291748,-1.7881393432617188e-07,-1.9073486328125e-06,1.7285346984863281e-06,0.1372508704662323,0.1586451530456543,-0.021394282579421997,0.2593717575073242,0.3382488489151001,-0.07887709140777588,0.1372508704662323,0.1586451530456543,-0.021394282579421997,0.36894136667251587,0.4546538293361664,-0.08571246266365051,0.15806342661380768,0.22110939025878906,-0.06304596364498138,0.3003275990486145,0.38874077796936035,-0.08841317892074585,0.3003275990486145,0.38874077796936035,-0.08841317892074585,0.3171510398387909,0.44556042551994324,-0.12840938568115234
67#6,MC_OFF,slow_2Hz,AC_off,logit,0.3973172903060913,0.49796390533447266,-0.10064661502838135,0.3973172903060913,0.49796390533447266,-0.10064661502838135,726.6666666666667,720.0,6.6666666666667425,426.66666666666674,420.0,6.6666666666667425,0.7651494145393372,0.9509319067001343,-0.18578249216079712,0.012392878532409668,0.019058406352996826,-0.006665527820587158,6.556510925292969e-07,0.0,6.556510925292969e-07,0.1372508704662323,0.1586451530456543,-0.021394282579421997,0.2593931555747986,0.3382822275161743,-0.07888907194137573,0.1372508704662323,0.1586451530456543,-0.021394282579421997,0.3688226342201233,0.4544324576854706,-0.08560982346534729,0.15803003311157227,0.22105662524700165,-0.06302659213542938,0.3003275990486145,0.38874077796936035,-0.08841317892074585,0.3003275990486145,0.38874077796936035,-0.08841317892074585,0.3170658051967621,0.44543325901031494,-0.12836745381355286
67#6,MC_OFF,rapid_10Hz,AC_off,logit,0.39313840866088867,0.4904569387435913,-0.09731853008270264,0.39313840866088867,0.4904569387435913,-0.09731853008270264,433.33333333333337,433.33333333333337,0.0,133.33333333333337,133.33333333333337,0.0,0.7651500105857849,0.9509342908859253,-0.18578428030014038,0.008213996887207031,0.011551439762115479,-0.0033374428749084473,1.2516975402832031e-06,2.384185791015625e-06,-1.1324882507324219e-06,0.1372508704662323,0.1586451530456543,-0.021394282579421997,0.25050461292266846,0.3242110013961792,-0.07370638847351074,0.1372508704662323,0.1586451530456543,-0.021394282579421997,0.34847894310951233,0.41921907663345337,-0.07074013352394104,0.15652187168598175,0.21917101740837097,-0.06264914572238922,0.2691376209259033,0.33371615409851074,-0.06457853317260742,0.2691376209259033,0.33371615409851074,-0.06457853317260742,0.3167833387851715,0.4450181722640991,-0.1282348334789276
67#6,MC_OFF,rapid_20Hz,AC_off,logit,0.38768529891967773,0.48269563913345337,-0.09501034021377563,0.38768529891967773,0.48269563913345337,-0.09501034021377563,440.0,440.0,0.0,140.0,140.0,0.0,0.7651494145393372,0.950933039188385,-0.18578362464904785,0.0027608871459960938,0.003790140151977539,-0.0010292530059814453,6.556510925292969e-07,1.1324882507324219e-06,-4.76837158203125e-07,0.1372508704662323,0.1586451530456543,-0.021394282579421997,0.24589206278324127,0.31765663623809814,-0.07176457345485687,0.1372508704662323,0.1586451530456543,-0.021394282579421997,0.2994333505630493,0.35182899236679077,-0.052395641803741455,0.15458467602729797,0.21717816591262817,-0.0625934898853302,0.20192652940750122,0.25687384605407715,-0.05494731664657593,0.20192652940750122,0.25687384605407715,-0.05494731664657593,0.316758394241333,0.4449921250343323,-0.12823373079299927
67#6,MC_OFF,transient_50ms,AC_off,logit,0.39420223236083984,0.49274396896362305,-0.0985417366027832,0.39420223236083984,0.49274396896362305,-0.0985417366027832,1386.6666666666667,1386.6666666666667,0.0,1086.6666666666667,1086.6666666666667,0.0,0.7651477456092834,0.9509298801422119,-0.18578213453292847,0.009277820587158203,0.013838469982147217,-0.004560649394989014,-1.0132789611816406e-06,-2.0265579223632812e-06,1.0132789611816406e-06,0.1372508704662323,0.1586451530456543,-0.021394282579421997,0.24520044028759003,0.316622257232666,-0.07142181694507599,0.1372508704662323,0.1586451530456543,-0.021394282579421997,0.34808772802352905,0.4186258316040039,-0.07053810358047485,0.15387874841690063,0.21625065803527832,-0.062371909618377686,0.27185022830963135,0.3329397439956665,-0.061089515686035156,0.27185022830963135,0.3329397439956665,-0.061089515686035156,0.3167717754840851,0.4450121223926544,-0.12824034690856934
67#6,MC_OFF,large_field_50ms,AC_off,logit,0.3215670585632324,0.3767259120941162,-0.05515885353088379,0.3215670585632324,0.3767259120941162,-0.05515885353088379,360.0,360.0,0.0,60.0,60.0,0.0,0.0,-7.947286162490741e-10,7.947286162490741e-10,-0.023081183433532715,-0.03428637981414795,0.011205196380615234,7.947286162490741e-10,3.973642526133858e-10,3.973643636356883e-10,0.13615338504314423,0.15697842836380005,-0.020825043320655823,0.19435589015483856,0.23460742831230164,-0.040251538157463074,0.13615338504314423,0.15697842836380005,-0.020825043320655823,0.19435589015483856,0.23460742831230164,-0.040251538157463074,0.013787886127829552,0.017513079568743706,-0.003725193440914154,0.25475013256073,0.30551254749298096,-0.05076241493225098,0.25475013256073,0.30551254749298096,-0.05076241493225098,7.947286162490741e-10,-7.947286162490741e-10,1.5894572324981482e-09
67#6,MC_OFF,slow_step,AC_off,probability,0.07729105651378632,0.09979262948036194,-0.022501572966575623,0.07729105651378632,0.09979262948036194,-0.022501572966575623,1480.0,1473.3333333333335,6.666666666666515,1180.0,1173.3333333333335,6.666666666666515,0.14824016392230988,0.18948225677013397,-0.0412420928478241,0.002617180347442627,0.004198253154754639,-0.0015810728073120117,1.2516975402832031e-06,8.478760719299316e-06,-7.227063179016113e-06,0.02582143247127533,0.030377084389328957,-0.004555651918053627,0.049582988023757935,0.0663793608546257,-0.016796372830867767,0.02582143247127533,0.030377084389328957,-0.004555651918053627,0.07130885124206543,0.09028035402297974,-0.018971502780914307,0.031194476410746574,0.045070499181747437,-0.013876022771000862,0.05899539589881897,0.07834462821483612,-0.01934923231601715,0.05899539589881897,0.07834462821483612,-0.01934923231601715,0.06259093433618546,0.09082068502902985,-0.02822975069284439
67#6,MC_OFF,slow_1Hz,AC_off,probability,0.07729126513004303,0.09979298710823059,-0.02250172197818756,0.07729126513004303,0.09979298710823059,-0.02250172197818756,980.0,973.3333333333334,6.666666666666629,680.0,673.3333333333334,6.666666666666629,0.148239403963089,0.18948052823543549,-0.0412411242723465,0.002617388963699341,0.004198610782623291,-0.0015812218189239502,4.917383193969727e-07,6.750226020812988e-06,-6.258487701416016e-06,0.02582143247127533,0.030377084389328957,-0.004555651918053627,0.04958319664001465,0.06637969613075256,-0.016796499490737915,0.02582143247127533,0.030377084389328957,-0.004555651918053627,0.07131054997444153,0.09028260409832001,-0.01897205412387848,0.03123103454709053,0.045130979269742966,-0.013899944722652435,0.05899539589881897,0.07834462821483612,-0.01934923231601715,0.05899539589881897,0.07834462821483612,-0.01934923231601715,0.06266388297080994,0.09094145894050598,-0.028277575969696045
67#6,MC_OFF,slow_2Hz,AC_off,probability,0.07729654014110565,0.09980049729347229,-0.022503957152366638,0.07729654014110565,0.09980049729347229,-0.022503957152366638,726.6666666666667,720.0,6.6666666666667425,426.66666666666674,420.0,6.6666666666667425,0.14823773503303528,0.18947693705558777,-0.04123920202255249,0.002622663974761963,0.00420612096786499,-0.0015834569931030273,-1.1771917343139648e-06,3.159046173095703e-06,-4.336237907409668e-06,0.02582143247127533,0.030377084389328957,-0.004555651918053627,0.049587514251470566,0.06638672202825546,-0.016799207776784897,0.02582143247127533,0.030377084389328957,-0.004555651918053627,0.07128553837537766,0.09023411571979523,-0.018948577344417572,0.031308647245168686,0.04525753855705261,-0.013948891311883926,0.05899539589881897,0.07834462821483612,-0.01934923231601715,0.05899539589881897,0.07834462821483612,-0.01934923231601715,0.06281562149524689,0.0911904126405716,-0.028374791145324707
67#6,MC_OFF,rapid_10Hz,AC_off,probability,0.07641075551509857,0.09814047813415527,-0.0217297226190567,0.07641075551509857,0.09814047813415527,-0.0217297226190567,433.33333333333337,433.33333333333337,0.0,133.33333333333337,133.33333333333337,0.0,0.14823147654533386,0.1894618719816208,-0.041230395436286926,0.0017368793487548828,0.0025461018085479736,-0.0008092224597930908,-7.4356794357299805e-06,-1.1906027793884277e-05,4.470348358154297e-06,0.02582143247127533,0.030377084389328957,-0.004555651918053627,0.04776546359062195,0.06339141726493835,-0.015625953674316406,0.02582143247127533,0.030377084389328957,-0.004555651918053627,0.06704222410917282,0.08262075483798981,-0.015578530728816986,0.03160244598984718,0.04581977799534798,-0.014217332005500793,0.053394615650177,0.06842830777168274,-0.015033692121505737,0.053394615650177,0.06842830777168274,-0.015033692121505737,0.06395374238491058,0.0930032730102539,-0.029049530625343323
67#6,MC_OFF,rapid_20Hz,AC_off,probability,0.0752570778131485,0.09642866253852844,-0.021171584725379944,0.0752570778131485,0.09642866253852844,-0.021171584725379944,440.0,440.0,0.0,140.0,140.0,0.0,0.14823411405086517,0.18946585059165955,-0.04123173654079437,0.0005832016468048096,0.0008342862129211426,-0.000251084566116333,-4.798173904418945e-06,-7.927417755126953e-06,3.129243850708008e-06,0.02582143247127533,0.030377084389328957,-0.004555651918053627,0.04685383290052414,0.062043774873018265,-0.015189941972494125,0.02582143247127533,0.030377084389328957,-0.004555651918053627,0.05708763748407364,0.06851235032081604,-0.011424712836742401,0.03149254992604256,0.04570814594626427,-0.01421559602022171,0.040772974491119385,0.05373489856719971,-0.012961924076080322,0.040772974491119385,0.05373489856719971,-0.012961924076080322,0.06446807831525803,0.09354474395513535,-0.02907666563987732
67#6,MC_OFF,transient_50ms,AC_off,probability,0.07663612067699432,0.09864574670791626,-0.022009626030921936,0.07663612067699432,0.09864574670791626,-0.022009626030921936,1386.6666666666667,1386.6666666666667,0.0,1086.6666666666667,1086.6666666666667,0.0,0.14824017882347107,0.18947668373584747,-0.041236504912376404,0.0019622445106506348,0.00305137038230896,-0.0010891258716583252,1.2665987014770508e-06,2.905726432800293e-06,-1.6391277313232422e-06,0.02582143247127533,0.030377084389328957,-0.004555651918053627,0.04675048589706421,0.061885759234428406,-0.015135273337364197,0.02582143247127533,0.030377084389328957,-0.004555651918053627,0.06696025282144547,0.08249162882566452,-0.015531376004219055,0.03137106075882912,0.045508917421102524,-0.014137856662273407,0.05338084697723389,0.06715914607048035,-0.01377829909324646,0.05338084697723389,0.06715914607048035,-0.01377829909324646,0.06446511298418045,0.09347537159919739,-0.029010258615016937
67#6,MC_OFF,large_field_50ms,AC_off,probability,0.061467841267585754,0.07352730631828308,-0.012059465050697327,0.061467841267585754,0.07352730631828308,-0.012059465050697327,360.0,360.0,0.0,60.0,60.0,0.0,0.0003986624942626804,0.0005446457071229815,-0.00014598321286030114,-0.004771411418914795,-0.007311522960662842,0.002540111541748047,-5.7302910136058927e-05,-0.00010759703582152724,5.0294125685468316e-05,0.02559700235724449,0.030026854947209358,-0.004429852589964867,0.036579638719558716,0.04495862126350403,-0.008378982543945312,0.02559700235724449,0.030026854947209358,-0.004429852589964867,0.036579638719558716,0.04495862126350403,-0.008378982543945312,0.002426129300147295,0.003108805976808071,-0.0006826766766607761,0.04675200581550598,0.05737578868865967,-0.010623782873153687,0.04675200581550598,0.05737578868865967,-0.010623782873153687,0.00021643897343892604,0.0003612086293287575,-0.00014476965588983148
67#7,MC_ON,slow_step,normal,logit,0.38935017585754395,0.4134535789489746,-0.024103403091430664,0.38935017585754395,0.4134535789489746,-0.024103403091430664,1493.3333333333335,1480.0,13.333333333333485,1193.3333333333335,1180.0,13.333333333333485,0.34667524695396423,0.35695940256118774,-0.01028415560722351,0.13170790672302246,0.13746702671051025,-0.005759119987487793,-0.0008115768432617188,-0.0009402036666870117,0.00012862682342529297,0.1126478761434555,0.11189819872379303,0.0007496774196624756,0.23638059198856354,0.23923715949058533,-0.0028565675020217896,0.1126478761434555,0.11189819872379303,0.0007496774196624756,-0.0019025802612304688,0.00636880099773407,-0.008271381258964539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#7,MC_ON,slow_1Hz,normal,logit,0.38934969902038574,0.4134528636932373,-0.024103164672851562,0.38934969902038574,0.4134528636932373,-0.024103164672851562,993.3333333333334,980.0,13.333333333333371,693.3333333333334,680.0,13.333333333333371,0.34675005078315735,0.3570484519004822,-0.010298401117324829,0.13170742988586426,0.13746631145477295,-0.005758881568908691,-0.0007367730140686035,-0.0008511543273925781,0.00011438131332397461,0.1126478761434555,0.11189819872379303,0.0007496774196624756,0.23639346659183502,0.23925085365772247,-0.002857387065887451,0.1126478761434555,0.11189819872379303,0.0007496774196624756,-0.0019070208072662354,0.006363704800605774,-0.00827072560787201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#7,MC_ON,slow_2Hz,normal,logit,0.38933825492858887,0.4134378433227539,-0.02409958839416504,0.38933825492858887,0.4134378433227539,-0.02409958839416504,746.6666666666667,733.3333333333334,13.333333333333371,446.66666666666674,433.33333333333337,13.333333333333371,0.3468998968601227,0.3572261333465576,-0.010326236486434937,0.13169598579406738,0.13745129108428955,-0.005755305290222168,-0.0005869269371032715,-0.0006734728813171387,8.654594421386719e-05,0.1126478761434555,0.11189819872379303,0.0007496774196624756,0.2366529256105423,0.2395332008600235,-0.002880275249481201,0.1126478761434555,0.11189819872379303,0.0007496774196624756,-0.00867428071796894,0.00016805103223305196,-0.008842331750201993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#7,MC_ON,rapid_10Hz,normal,logit,0.33053314685821533,0.311359167098999,0.01917397975921631,0.33053314685821533,0.311359167098999,0.01917397975921631,426.6666666666667,420.0,6.666666666666686,126.66666666666669,120.0,6.666666666666686,0.34744933247566223,0.357875794172287,-0.010426461696624756,0.07289087772369385,0.03537261486053467,0.03751826286315918,-3.74913215637207e-05,-2.3812055587768555e-05,-1.3679265975952148e-05,0.1126478761434555,0.11189819872379303,0.0007496774196624756,0.14973324537277222,0.14302006363868713,0.006713181734085083,0.1126478761434555,0.11189819872379303,0.0007496774196624756,0.05784475803375244,0.08386947214603424,-0.0260247141122818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#7,MC_ON,rapid_20Hz,normal,logit,0.23057973384857178,0.21712851524353027,0.013451218605041504,0.23057973384857178,0.21712851524353027,0.013451218605041504,433.33333333333337,333.33333333333337,100.0,133.33333333333337,33.33333333333337,100.0,0.34748807549476624,0.3579041659832001,-0.010416090488433838,-0.027062535285949707,-0.05885803699493408,0.031795501708984375,1.2516975402832031e-06,4.559755325317383e-06,-3.3080577850341797e-06,0.11278440058231354,0.11454391479492188,-0.0017595142126083374,0.06030464172363281,0.0635024756193161,-0.0031978338956832886,0.11278440058231354,0.11454391479492188,-0.0017595142126083374,0.17247390747070312,0.19413818418979645,-0.021664276719093323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#7,MC_ON,transient_50ms,normal,logit,0.35315585136413574,0.358623743057251,-0.005467891693115234,0.35315585136413574,0.358623743057251,-0.005467891693115234,1380.0,1373.3333333333335,6.666666666666515,1080.0,1073.3333333333335,6.666666666666515,0.34746885299682617,0.35788050293922424,-0.010411649942398071,0.09551358222961426,0.08263719081878662,0.012876391410827637,-1.7970800399780273e-05,-1.9103288650512695e-05,1.1324882507324219e-06,0.1126478761434555,0.11189819872379303,0.0007496774196624756,0.04105749726295471,0.03605484962463379,0.005002647638320923,0.1126478761434555,0.11189819872379303,0.0007496774196624756,0.04103090241551399,0.05579180270433426,-0.014760900288820267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#7,MC_ON,large_field_50ms,normal,logit,-0.23298680782318115,-0.2322472333908081,-0.0007395744323730469,0.23298680782318115,0.2322472333908081,0.0007395744323730469,386.6666666666667,386.6666666666667,0.0,86.66666666666669,86.66666666666669,0.0,7.947286162490741e-10,7.947286162490741e-10,0.0,-0.49062907695770264,-0.5082337856292725,0.017604708671569824,7.947286162490741e-10,7.947286162490741e-10,0.0,0.11180940270423889,0.10993242263793945,0.0018769800662994385,-0.09620384126901627,-0.09727460891008377,0.0010707676410675049,0.11180940270423889,0.10993242263793945,0.0018769800662994385,-0.09620384126901627,-0.09727460891008377,0.0010707676410675049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#7,MC_ON,slow_step,normal,probability,0.0691927969455719,0.07250961661338806,-0.003316819667816162,0.0691927969455719,0.07250961661338806,-0.003316819667816162,1493.3333333333335,1480.0,13.333333333333485,1193.3333333333335,1180.0,13.333333333333485,0.062194813042879105,0.06350862979888916,-0.0013138167560100555,0.02501678466796875,0.025913745164871216,-0.0008969604969024658,0.00395139679312706,0.004665106534957886,-0.0007137097418308258,0.018928049132227898,0.018385764211416245,0.0005422849208116531,0.04112210497260094,0.04103498160839081,8.712336421012878e-05,0.018928049132227898,0.018385764211416245,0.0005422849208116531,-0.0001241639256477356,0.0012593884021043777,-0.0013835523277521133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#7,MC_ON,slow_1Hz,normal,probability,0.06919270753860474,0.07250946760177612,-0.0033167600631713867,0.06919270753860474,0.07250946760177612,-0.0033167600631713867,993.3333333333334,980.0,13.333333333333371,693.3333333333334,680.0,13.333333333333371,0.062016140669584274,0.0632670521736145,-0.0012509115040302277,0.025016695261001587,0.025913596153259277,-0.0008969008922576904,0.0037727244198322296,0.0044235289096832275,-0.0006508044898509979,0.018928049132227898,0.018385764211416245,0.0005422849208116531,0.04112446680665016,0.04103745520114899,8.701160550117493e-05,0.018928049132227898,0.018385764211416245,0.0005422849208116531,-0.00012487173080444336,0.001258600503206253,-0.0013834722340106964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#7,MC_ON,slow_2Hz,normal,probability,0.06919047236442566,0.07250654697418213,-0.0033160746097564697,0.06919047236442566,0.07250654697418213,-0.0033160746097564697,746.6666666666667,733.3333333333334,13.333333333333371,446.66666666666674,433.33333333333337,13.333333333333371,0.06164782866835594,0.06277217715978622,-0.0011243484914302826,0.02501446008682251,0.025910675525665283,-0.0008962154388427734,0.003404412418603897,0.00392865389585495,-0.0005242414772510529,0.018928049132227898,0.018385764211416245,0.0005422849208116531,0.041172176599502563,0.04108858108520508,8.359551429748535e-05,0.018928049132227898,0.018385764211416245,0.0005422849208116531,-0.001259497250430286,0.00022289583284873515,-0.001482393083279021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#7,MC_ON,rapid_10Hz,normal,probability,0.057821691036224365,0.05309472978115082,0.004726961255073547,0.057821691036224365,0.05309472978115082,0.004726961255073547,426.6666666666667,420.0,6.666666666666686,126.66666666666669,120.0,6.666666666666686,0.05918271467089653,0.05949890986084938,-0.00031619518995285034,0.013645678758621216,0.006498858332633972,0.007146820425987244,0.0009392984211444855,0.0006553865969181061,0.0002839118242263794,0.018928049132227898,0.018385764211416245,0.0005422849208116531,0.02521500550210476,0.023662801831960678,0.0015522036701440811,0.018928049132227898,0.018385764211416245,0.0005422849208116531,0.009438546374440193,0.013454215601086617,-0.004015669226646423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#7,MC_ON,rapid_20Hz,normal,probability,0.039237216114997864,0.03604567050933838,0.003191545605659485,0.039237216114997864,0.03604567050933838,0.003191545605659485,433.33333333333337,333.33333333333337,100.0,133.33333333333337,33.33333333333337,100.0,0.058321673423051834,0.05881890282034874,-0.0004972293972969055,-0.004938796162605286,-0.010550200939178467,0.005611404776573181,7.825717329978943e-05,-2.462044358253479e-05,0.00010287761688232422,0.018951870501041412,0.01884234882891178,0.00010952167212963104,0.009929966181516647,0.010386679321527481,-0.00045671314001083374,0.018951870501041412,0.01884234882891178,0.00010952167212963104,0.028933148831129074,0.03202590346336365,-0.0030927546322345734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#7,MC_ON,transient_50ms,normal,probability,0.062157630920410156,0.061962276697158813,0.00019535422325134277,0.062157630920410156,0.061962276697158813,0.00019535422325134277,1380.0,1373.3333333333335,6.666666666666515,1080.0,1073.3333333333335,6.666666666666515,0.05834688991308212,0.058942534029483795,-0.0005956441164016724,0.017981618642807007,0.015366405248641968,0.002615213394165039,0.00010347366333007812,9.901076555252075e-05,4.462897777557373e-06,0.018928049132227898,0.018385764211416245,0.0005422849208116531,0.007190238684415817,0.0063312482088804245,0.0008589904755353928,0.018928049132227898,0.018385764211416245,0.0005422849208116531,0.006664199288934469,0.008874284103512764,-0.0022100848145782948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#7,MC_ON,large_field_50ms,normal,probability,0.03967370092868805,0.03872412443161011,0.0009495764970779419,0.03967370092868805,0.03872412443161011,0.0009495764970779419,1386.6666666666667,1386.6666666666667,0.0,1086.6666666666667,1086.6666666666667,0.0,0.0002481387055013329,0.00024917293922044337,-1.0342337191104889e-06,-0.0045023113489151,-0.007871747016906738,0.003369435667991638,1.2730844900943339e-05,-2.943587605841458e-05,4.216672095935792e-05,0.018780214712023735,0.01804700493812561,0.0007332097738981247,-0.014089031144976616,-0.013911268673837185,-0.000177762471139431,0.018780214712023735,0.01804700493812561,0.0007332097738981247,-0.014089031144976616,-0.013911268673837185,-0.000177762471139431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#7,MC_ON,slow_step,H1_off,logit,0.3896369934082031,0.41419529914855957,-0.024558305740356445,0.3896369934082031,0.41419529914855957,-0.024558305740356445,1506.6666666666667,1500.0,6.6666666666667425,1206.6666666666667,1200.0,6.6666666666667425,0.347282737493515,0.35751527547836304,-0.010232537984848022,0.13092434406280518,0.13567829132080078,-0.0047539472579956055,-0.0008102357387542725,-0.0009386241436004639,0.0001283884048461914,0.11349272727966309,0.11393015086650848,-0.00043742358684539795,0.23670358955860138,0.24005261063575745,-0.003349021077156067,0.11349272727966309,0.11393015086650848,-0.00043742358684539795,-0.002464309334754944,0.0040733665227890015,-0.006537675857543945,0.0005975504755042493,0.0014027528231963515,-0.0008052023476921022,0.006141781806945801,0.017150044441223145,-0.011008262634277344,0.006141781806945801,0.017150044441223145,-0.011008262634277344,0.0006075302953831851,0.0005558474804274738,5.1682814955711365e-05
67#7,MC_ON,slow_1Hz,H1_off,logit,0.3896365165710449,0.4141947031021118,-0.024558186531066895,0.3896365165710449,0.4141947031021118,-0.024558186531066895,1006.6666666666667,1000.0,6.6666666666667425,706.6666666666667,700.0,6.6666666666667425,0.34735870361328125,0.35760775208473206,-0.010249048471450806,0.13092386722564697,0.13567769527435303,-0.004753828048706055,-0.0007342696189880371,-0.0008461475372314453,0.0001118779182434082,0.11349272727966309,0.11393015086650848,-0.00043742358684539795,0.23671658337116241,0.24006681144237518,-0.0033502280712127686,0.11349272727966309,0.11393015086650848,-0.00043742358684539795,-0.0024689435958862305,0.004067733883857727,-0.0065366774797439575,0.000904786167666316,0.002265786286443472,-0.0013610001187771559,0.006328463554382324,0.01750016212463379,-0.011171698570251465,0.006328463554382324,0.01750016212463379,-0.011171698570251465,0.0006086151115596294,0.0005593268433585763,4.928826820105314e-05
67#7,MC_ON,slow_2Hz,H1_off,logit,0.38962554931640625,0.4141780138015747,-0.024552464485168457,0.38962554931640625,0.4141780138015747,-0.024552464485168457,753.3333333333334,753.3333333333334,0.0,453.33333333333337,453.33333333333337,0.0,0.3475106954574585,0.35779234766960144,-0.010281652212142944,0.1309128999710083,0.13566100597381592,-0.004748106002807617,-0.000582277774810791,-0.0006615519523620605,7.927417755126953e-05,0.11349272727966309,0.11393015086650848,-0.00043742358684539795,0.23697668313980103,0.24035631120204926,-0.00337962806224823,0.11349272727966309,0.11393015086650848,-0.00043742358684539795,-0.009076833724975586,-0.0016845294740051031,-0.007392304250970483,0.001516458229161799,0.003989804070442915,-0.002473345841281116,0.006330370903015137,0.017506122589111328,-0.011175751686096191,0.006330370903015137,0.017506122589111328,-0.011175751686096191,0.0006107926601544023,0.0005661964532919228,4.459620686247945e-05
67#7,MC_ON,rapid_10Hz,H1_off,logit,0.3267858028411865,0.29862046241760254,0.028165340423583984,0.3267858028411865,0.29862046241760254,0.028165340423583984,426.6666666666667,420.0,6.666666666666686,126.66666666666669,120.0,6.666666666666686,0.3480585515499115,0.358438104391098,-0.010379552841186523,0.06807315349578857,0.02010345458984375,0.047969698905944824,-3.4421682357788086e-05,-1.5795230865478516e-05,-1.862645149230957e-05,0.11349272727966309,0.11393015086650848,-0.00043742358684539795,0.1463986039161682,0.13297900557518005,0.01341959834098816,0.11349272727966309,0.11393015086650848,-0.00043742358684539795,0.06228569522500038,0.09646998345851898,-0.0341842882335186,0.0031702688429504633,0.009182712063193321,-0.006012443220242858,0.006141781806945801,0.01714932918548584,-0.011007547378540039,0.006141781806945801,0.01714932918548584,-0.011007547378540039,0.0006092024268582463,0.0005623404285870492,4.686199827119708e-05
67#7,MC_ON,rapid_20Hz,H1_off,logit,0.2289186716079712,0.2178950309753418,0.011023640632629395,0.2289186716079712,0.2178950309753418,0.011023640632629395,433.33333333333337,333.33333333333337,100.0,133.33333333333337,33.33333333333337,100.0,0.34809455275535583,0.3584589660167694,-0.010364413261413574,-0.029793977737426758,-0.06062197685241699,0.030827999114990234,1.5795230865478516e-06,5.066394805908203e-06,-3.4868717193603516e-06,0.11362744867801666,0.11657482385635376,-0.002947375178337097,0.05977071821689606,0.061725303530693054,-0.001954585313796997,0.11362744867801666,0.11657482385635376,-0.002947375178337097,0.17523926496505737,0.20181187987327576,-0.026572614908218384,0.0013744453899562359,0.004051955882459879,-0.002677510492503643,0.005213499069213867,0.015186786651611328,-0.009973287582397461,0.005213499069213867,0.015186786651611328,-0.009973287582397461,0.0006064486806280911,0.0005547825712710619,5.16661093570292e-05
