cohort,cell_id,fit,quantity,mode,effective_value,lower_bound,upper_bound,u,active_lower_bound,active_u,boundary,unit,median_zero,median_aligned,median_abs_change,median_relative_change,increase_count,decrease_count,rank_correlation,minimum,maximum,range,sample_SD,CV,NLL_spread
alignment_value,68#3,aligned,BC_effective_weights,3,0.007487636525183916,,,,,,,,,,,,,,,,,,,,
alignment_value,68#3,aligned,BC_effective_weights,4,0.008072885684669018,,,,,,,,,,,,,,,,,,,,
alignment_value,68#3,aligned,BC_effective_weights,5,0.007888657040894032,,,,,,,,,,,,,,,,,,,,
alignment_value,68#3,aligned,BC_effective_weights,6,0.1804184913635254,,,,,,,,,,,,,,,,,,,,
alignment_value,68#3,aligned,BC_effective_weights,7,0.3232375681400299,,,,,,,,,,,,,,,,,,,,
alignment_value,68#3,aligned,BC_effective_weights,8,0.008677572011947632,,,,,,,,,,,,,,,,,,,,
alignment_value,68#3,aligned,BC_effective_weights,9,0.16325899958610535,,,,,,,,,,,,,,,,,,,,
alignment_value,68#3,aligned,BC_effective_weights,10,0.2691425383090973,,,,,,,,,,,,,,,,,,,,
alignment_value,68#3,aligned,BC_effective_weights,11,0.008250799030065536,,,,,,,,,,,,,,,,,,,,
alignment_value,68#3,aligned,AC_effective_gates,0,0.21835707128047943,,,,,,,,,,,,,,,,,,,,
alignment_value,68#3,aligned,AC_effective_gates,1,0.7816429734230042,,,,,,,,,,,,,,,,,,,,
alignment_value,68#3,aligned,cell_BC_gains,0,1.1799710988998413,,,,,,,,,,,,,,,,,,,,
alignment_value,68#3,aligned,cell_AC_gains,0,1.2610154151916504,,,,,,,,,,,,,,,,,,,,
alignment_value,68#3,aligned,history_gate,0,0.0,,,,,,,,,,,,,,,,,,,,
alignment_value,68#3,aligned,tau_H1,0,10.667848587036133,10.0,200.0,0.0035149925633480676,10.0,0.0035149925633480676,lower,ms,,,,,,,,,,,,,
alignment_value,68#3,aligned,tau_BC_sustained_basis,0,24.721071243286133,20.0,200.0,0.02622817357381185,20.0,0.02622817357381185,lower,ms,,,,,,,,,,,,,
alignment_value,68#3,aligned,tau_BC_sustained_basis,1,28.638547897338867,20.0,200.0,0.047991932762993704,20.0,0.047991932762993704,lower,ms,,,,,,,,,,,,,
alignment_value,68#3,aligned,tau_BC_sustained_basis,2,30.293567657470703,20.0,200.0,0.05718648698594835,20.0,0.05718648698594835,interior,ms,,,,,,,,,,,,,
alignment_value,68#3,aligned,tau_BC_transient_basis,0,6.544970989227295,5.0,120.0,0.013434530341106912,5.0,0.013434530341106912,lower,ms,,,,,,,,,,,,,
alignment_value,68#3,aligned,tau_BC_transient_basis,1,6.946053504943848,5.0,120.0,0.016922204390816067,5.0,0.016922204390816067,lower,ms,,,,,,,,,,,,,
alignment_value,68#3,aligned,tau_BC_transient_basis,2,11.65621566772461,5.0,120.0,0.05788013624108356,5.0,0.05788013624108356,interior,ms,,,,,,,,,,,,,
alignment_value,68#3,aligned,tau_AC_local_state,0,25.957313537597656,20.0,250.0,0.025901363206946332,20.0,0.025901363206946332,lower,ms,,,,,,,,,,,,,
alignment_value,68#3,aligned,tau_AC_transient_state,0,15.816730499267578,15.0,180.0,0.0049498818137428974,15.0,0.0049498818137428974,lower,ms,,,,,,,,,,,,,
alignment_value,68#3,aligned,delay_H1,0,18.528247833251953,0.0,20.0,0.9264123916625977,0.0,0.9264123916625977,interior,ms,,,,,,,,,,,,,
alignment_value,68#3,aligned,delay_BC_sustained,0,14.294730186462402,0.0,30.0,0.4764910062154134,13.290276288986206,0.060111939302391684,interior,ms,,,,,,,,,,,,,
alignment_value,68#3,aligned,delay_BC_transient,0,13.29027271270752,0.0,20.0,0.664513635635376,0.0,0.664513635635376,interior,ms,,,,,,,,,,,,,
alignment_value,68#3,aligned,delay_AC_local_downstream,0,20.778858184814453,0.0,40.0,0.5194714546203614,18.886406898498535,0.08963189151264542,interior,ms,,,,,,,,,,,,,
alignment_value,68#3,aligned,delay_AC_transient_downstream,0,18.886402130126953,0.0,25.0,0.7554560852050781,0.0,0.7554560852050781,interior,ms,,,,,,,,,,,,,
alignment_value,68#4,zero,H1_effective_amplitude,0,0.024940356612205505,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,zero,BC_effective_weights,0,0.03161966800689697,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,zero,BC_effective_weights,1,0.05861752852797508,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,zero,BC_effective_weights,2,0.17632408440113068,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,zero,BC_effective_weights,3,0.03075956553220749,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,zero,BC_effective_weights,4,0.05876368284225464,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,zero,BC_effective_weights,5,0.17487077414989471,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,zero,BC_effective_weights,6,0.30271032452583313,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,zero,BC_effective_weights,7,0.04048765078186989,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,zero,BC_effective_weights,8,0.007414426654577255,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,zero,BC_effective_weights,9,0.09325842559337616,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,zero,BC_effective_weights,10,0.018549762666225433,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,zero,BC_effective_weights,11,0.006624038331210613,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,zero,AC_effective_gates,0,0.028754781931638718,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,zero,AC_effective_gates,1,0.9712452292442322,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,zero,cell_BC_gains,0,0.5642457008361816,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,zero,cell_AC_gains,0,2.139089345932007,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,zero,history_gate,0,0.0,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,zero,tau_H1,0,58.48743438720703,10.0,200.0,0.2551970230905633,10.0,0.2551970230905633,interior,ms,,,,,,,,,,,,,
alignment_value,68#4,zero,tau_BC_sustained_basis,0,64.91389465332031,20.0,200.0,0.24952163696289062,20.0,0.24952163696289062,interior,ms,,,,,,,,,,,,,
alignment_value,68#4,zero,tau_BC_sustained_basis,1,98.89967346191406,20.0,200.0,0.4383315192328559,20.0,0.4383315192328559,interior,ms,,,,,,,,,,,,,
alignment_value,68#4,zero,tau_BC_sustained_basis,2,143.57968139648438,20.0,200.0,0.6865537855360243,32.74659824371338,0.6626656438012034,interior,ms,,,,,,,,,,,,,
alignment_value,68#4,zero,tau_BC_transient_basis,0,6.138451099395752,5.0,120.0,0.009899574777354364,5.0,0.009899574777354364,lower,ms,,,,,,,,,,,,,
alignment_value,68#4,zero,tau_BC_transient_basis,1,8.06850814819336,5.0,120.0,0.02668267954950747,5.0,0.02668267954950747,lower,ms,,,,,,,,,,,,,
alignment_value,68#4,zero,tau_BC_transient_basis,2,32.74657440185547,5.0,120.0,0.2412745600161345,5.0,0.2412745600161345,interior,ms,,,,,,,,,,,,,
alignment_value,68#4,zero,tau_AC_local_state,0,28.545270919799805,20.0,250.0,0.03715335182521654,20.0,0.03715335182521654,lower,ms,,,,,,,,,,,,,
alignment_value,68#4,zero,tau_AC_transient_state,0,15.510220527648926,15.0,180.0,0.0030922456221147017,15.0,0.0030922456221147017,lower,ms,,,,,,,,,,,,,
alignment_value,68#4,zero,delay_H1,0,6.442266464233398,0.0,20.0,0.3221133232116699,0.0,0.3221133232116699,interior,ms,,,,,,,,,,,,,
alignment_value,68#4,zero,delay_BC_sustained,0,16.520692825317383,0.0,30.0,0.5506897608439127,1.2992550134658813,0.530349920149917,interior,ms,,,,,,,,,,,,,
alignment_value,68#4,zero,delay_BC_transient,0,1.2992514371871948,0.0,20.0,0.06496257185935975,0.0,0.06496257185935975,interior,ms,,,,,,,,,,,,,
alignment_value,68#4,zero,delay_AC_local_downstream,0,5.721333980560303,0.0,40.0,0.14303334951400756,1.8541148900985718,0.10137971839740918,interior,ms,,,,,,,,,,,,,
alignment_value,68#4,zero,delay_AC_transient_downstream,0,1.8541101217269897,0.0,25.0,0.07416440486907959,0.0,0.07416440486907959,interior,ms,,,,,,,,,,,,,
alignment_value,68#4,aligned,H1_effective_amplitude,0,0.025334760546684265,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,aligned,BC_effective_weights,0,0.03164757043123245,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,aligned,BC_effective_weights,1,0.05917854979634285,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,aligned,BC_effective_weights,2,0.18297487497329712,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,aligned,BC_effective_weights,3,0.030664240941405296,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,aligned,BC_effective_weights,4,0.05741119012236595,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,aligned,BC_effective_weights,5,0.17325054109096527,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,aligned,BC_effective_weights,6,0.2920975387096405,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,aligned,BC_effective_weights,7,0.038994353264570236,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,aligned,BC_effective_weights,8,0.007287716958671808,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,aligned,BC_effective_weights,9,0.10117451846599579,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,aligned,BC_effective_weights,10,0.01882431097328663,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,aligned,BC_effective_weights,11,0.0064945886842906475,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,aligned,AC_effective_gates,0,0.028843101114034653,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,aligned,AC_effective_gates,1,0.9711569547653198,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,aligned,cell_BC_gains,0,0.5630654096603394,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,aligned,cell_AC_gains,0,2.1127727031707764,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,aligned,history_gate,0,0.0,,,,,,,,,,,,,,,,,,,,
alignment_value,68#4,aligned,tau_H1,0,59.32607650756836,10.0,200.0,0.2596109289872019,10.0,0.2596109289872019,interior,ms,,,,,,,,,,,,,
alignment_value,68#4,aligned,tau_BC_sustained_basis,0,64.53378295898438,20.0,200.0,0.24740990532769097,20.0,0.24740990532769097,interior,ms,,,,,,,,,,,,,
alignment_value,68#4,aligned,tau_BC_sustained_basis,1,98.354736328125,20.0,200.0,0.43530409071180554,20.0,0.43530409071180554,interior,ms,,,,,,,,,,,,,
alignment_value,68#4,aligned,tau_BC_sustained_basis,2,143.27410888671875,20.0,200.0,0.6848561604817708,33.56855869293213,0.6591636131503461,interior,ms,,,,,,,,,,,,,
alignment_value,68#4,aligned,tau_BC_transient_basis,0,6.1309733390808105,5.0,120.0,0.009834550774615744,5.0,0.009834550774615744,lower,ms,,,,,,,,,,,,,
alignment_value,68#4,aligned,tau_BC_transient_basis,1,8.104846954345703,5.0,120.0,0.026998669168223504,5.0,0.026998669168223504,lower,ms,,,,,,,,,,,,,
alignment_value,68#4,aligned,tau_BC_transient_basis,2,33.56853485107422,5.0,120.0,0.2484220421832541,5.0,0.2484220421832541,interior,ms,,,,,,,,,,,,,
alignment_value,68#4,aligned,tau_AC_local_state,0,28.543704986572266,20.0,250.0,0.03714654341987941,20.0,0.03714654341987941,lower,ms,,,,,,,,,,,,,
alignment_value,68#4,aligned,tau_AC_transient_state,0,15.513629913330078,15.0,180.0,0.003112908565636837,15.0,0.003112908565636837,lower,ms,,,,,,,,,,,,,
alignment_value,68#4,aligned,delay_H1,0,6.5354461669921875,0.0,20.0,0.32677230834960935,0.0,0.32677230834960935,interior,ms,,,,,,,,,,,,,
alignment_value,68#4,aligned,delay_BC_sustained,0,16.427867889404297,0.0,30.0,0.5475955963134765,1.2641172409057617,0.5276939210680612,interior,ms,,,,,,,,,,,,,
alignment_value,68#4,aligned,delay_BC_transient,0,1.2641136646270752,0.0,20.0,0.06320568323135375,0.0,0.06320568323135375,interior,ms,,,,,,,,,,,,,
alignment_value,68#4,aligned,delay_AC_local_downstream,0,5.736779689788818,0.0,40.0,0.14341949224472045,1.8901035785675049,0.10093640950065648,interior,ms,,,,,,,,,,,,,
alignment_value,68#4,aligned,delay_AC_transient_downstream,0,1.8900988101959229,0.0,25.0,0.07560395240783692,0.0,0.07560395240783692,interior,ms,,,,,,,,,,,,,
alignment_value,68#7,zero,H1_effective_amplitude,0,0.015117260627448559,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,zero,BC_effective_weights,0,0.061184242367744446,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,zero,BC_effective_weights,1,0.04723023623228073,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,zero,BC_effective_weights,2,0.04444967582821846,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,zero,BC_effective_weights,3,0.05908682942390442,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,zero,BC_effective_weights,4,0.0458739809691906,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,zero,BC_effective_weights,5,0.04446806013584137,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,zero,BC_effective_weights,6,0.13118280470371246,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,zero,BC_effective_weights,7,0.17454074323177338,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,zero,BC_effective_weights,8,0.09287391602993011,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,zero,BC_effective_weights,9,0.11686062067747116,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,zero,BC_effective_weights,10,0.13166114687919617,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,zero,BC_effective_weights,11,0.05058780312538147,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,zero,AC_effective_gates,0,0.3955119252204895,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,zero,AC_effective_gates,1,0.6044880747795105,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,zero,cell_BC_gains,0,0.7019742727279663,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,zero,cell_AC_gains,0,1.122170329093933,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,zero,history_gate,0,0.0,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,zero,tau_H1,0,29.798465728759766,10.0,200.0,0.10420245120399876,10.0,0.10420245120399876,interior,ms,,,,,,,,,,,,,
alignment_value,68#7,zero,tau_BC_sustained_basis,0,25.800981521606445,20.0,200.0,0.032227675120035805,20.0,0.032227675120035805,lower,ms,,,,,,,,,,,,,
alignment_value,68#7,zero,tau_BC_sustained_basis,1,50.43613815307617,20.0,200.0,0.16908965640597873,20.0,0.16908965640597873,interior,ms,,,,,,,,,,,,,
alignment_value,68#7,zero,tau_BC_sustained_basis,2,101.62884521484375,20.0,200.0,0.45349358452690974,20.0,0.45349358452690974,interior,ms,,,,,,,,,,,,,
alignment_value,68#7,zero,tau_BC_transient_basis,0,11.295412063598633,5.0,120.0,0.054742713596509854,5.0,0.054742713596509854,interior,ms,,,,,,,,,,,,,
alignment_value,68#7,zero,tau_BC_transient_basis,1,13.795228004455566,5.0,120.0,0.07648024351700493,5.0,0.07648024351700493,interior,ms,,,,,,,,,,,,,
alignment_value,68#7,zero,tau_BC_transient_basis,2,17.18842315673828,5.0,120.0,0.10598628831946331,5.0,0.10598628831946331,interior,ms,,,,,,,,,,,,,
alignment_value,68#7,zero,tau_AC_local_state,0,27.778770446777344,20.0,250.0,0.03382074107294497,20.0,0.03382074107294497,lower,ms,,,,,,,,,,,,,
alignment_value,68#7,zero,tau_AC_transient_state,0,17.56581687927246,15.0,180.0,0.015550405328924006,15.0,0.015550405328924006,lower,ms,,,,,,,,,,,,,
alignment_value,68#7,zero,delay_H1,0,4.640273094177246,0.0,20.0,0.23201365470886232,0.0,0.23201365470886232,interior,ms,,,,,,,,,,,,,
alignment_value,68#7,zero,delay_BC_sustained,0,16.446727752685547,0.0,30.0,0.5482242584228516,12.529645681381226,0.22421308691660297,interior,ms,,,,,,,,,,,,,
alignment_value,68#7,zero,delay_BC_transient,0,12.529642105102539,0.0,20.0,0.6264821052551269,0.0,0.6264821052551269,interior,ms,,,,,,,,,,,,,
alignment_value,68#7,zero,delay_AC_local_downstream,0,11.780376434326172,0.0,40.0,0.2945094108581543,7.887706279754639,0.12122055772420202,interior,ms,,,,,,,,,,,,,
alignment_value,68#7,zero,delay_AC_transient_downstream,0,7.887701511383057,0.0,25.0,0.31550806045532226,0.0,0.31550806045532226,interior,ms,,,,,,,,,,,,,
alignment_value,68#7,aligned,H1_effective_amplitude,0,0.025772640481591225,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,aligned,BC_effective_weights,0,0.04455409198999405,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,aligned,BC_effective_weights,1,0.04119562357664108,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,aligned,BC_effective_weights,2,0.042474281042814255,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,aligned,BC_effective_weights,3,0.04684804379940033,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,aligned,BC_effective_weights,4,0.04284993186593056,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,aligned,BC_effective_weights,5,0.04555104672908783,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,aligned,BC_effective_weights,6,0.13715802133083344,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,aligned,BC_effective_weights,7,0.15845991671085358,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,aligned,BC_effective_weights,8,0.054629724472761154,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,aligned,BC_effective_weights,9,0.1494556963443756,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,aligned,BC_effective_weights,10,0.180479496717453,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,aligned,BC_effective_weights,11,0.056344173848629,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,aligned,AC_effective_gates,0,0.2960062026977539,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,aligned,AC_effective_gates,1,0.7039937376976013,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,aligned,cell_BC_gains,0,0.7292930483818054,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,aligned,cell_AC_gains,0,1.1521623134613037,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,aligned,history_gate,0,0.0,,,,,,,,,,,,,,,,,,,,
alignment_value,68#7,aligned,tau_H1,0,15.984538078308105,10.0,200.0,0.031497568833200554,10.0,0.031497568833200554,lower,ms,,,,,,,,,,,,,
alignment_value,68#7,aligned,tau_BC_sustained_basis,0,26.027877807617188,20.0,200.0,0.03348821004231771,20.0,0.03348821004231771,lower,ms,,,,,,,,,,,,,
alignment_value,68#7,aligned,tau_BC_sustained_basis,1,64.03813171386719,20.0,200.0,0.24465628729926214,20.0,0.24465628729926214,interior,ms,,,,,,,,,,,,,
alignment_value,68#7,aligned,tau_BC_sustained_basis,2,118.63601684570312,20.0,200.0,0.5479778713650174,20.0,0.5479778713650174,interior,ms,,,,,,,,,,,,,
alignment_value,68#7,aligned,tau_BC_transient_basis,0,8.49447250366211,5.0,120.0,0.030386717423148777,5.0,0.030386717423148777,lower,ms,,,,,,,,,,,,,
alignment_value,68#7,aligned,tau_BC_transient_basis,1,9.333072662353516,5.0,120.0,0.037678892716117525,5.0,0.037678892716117525,lower,ms,,,,,,,,,,,,,
alignment_value,68#7,aligned,tau_BC_transient_basis,2,10.776966094970703,5.0,120.0,0.05023448778235394,5.0,0.05023448778235394,interior,ms,,,,,,,,,,,,,
alignment_value,68#7,aligned,tau_AC_local_state,0,28.8282470703125,20.0,250.0,0.038383682914402174,20.0,0.038383682914402174,lower,ms,,,,,,,,,,,,,
alignment_value,68#7,aligned,tau_AC_transient_state,0,16.40858268737793,15.0,180.0,0.008536864771987453,15.0,0.008536864771987453,lower,ms,,,,,,,,,,,,,
alignment_value,68#7,aligned,delay_H1,0,14.690804481506348,0.0,20.0,0.7345402240753174,0.0,0.7345402240753174,interior,ms,,,,,,,,,,,,,
alignment_value,68#7,aligned,delay_BC_sustained,0,18.678512573242188,0.0,30.0,0.6226170857747396,15.898542165756226,0.19714063894409004,interior,ms,,,,,,,,,,,,,
alignment_value,68#7,aligned,delay_BC_transient,0,15.898538589477539,0.0,20.0,0.794926929473877,0.0,0.794926929473877,interior,ms,,,,,,,,,,,,,
alignment_value,68#7,aligned,delay_AC_local_downstream,0,15.570178031921387,0.0,40.0,0.38925445079803467,12.96826457977295,0.09625402926226861,interior,ms,,,,,,,,,,,,,
alignment_value,68#7,aligned,delay_AC_transient_downstream,0,12.968259811401367,0.0,25.0,0.5187303924560547,0.0,0.5187303924560547,interior,ms,,,,,,,,,,,,,
alignment_value,68#10,zero,H1_effective_amplitude,0,0.01724046841263771,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,zero,BC_effective_weights,0,0.055896081030368805,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,zero,BC_effective_weights,1,0.0409940741956234,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,zero,BC_effective_weights,2,0.0399676077067852,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,zero,BC_effective_weights,3,0.057042818516492844,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,zero,BC_effective_weights,4,0.04129418358206749,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,zero,BC_effective_weights,5,0.03983377665281296,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,zero,BC_effective_weights,6,0.12466984987258911,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,zero,BC_effective_weights,7,0.15475410223007202,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,zero,BC_effective_weights,8,0.08408626914024353,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,zero,BC_effective_weights,9,0.12312683463096619,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,zero,BC_effective_weights,10,0.15409256517887115,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,zero,BC_effective_weights,11,0.08424170315265656,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,zero,AC_effective_gates,0,0.2634798288345337,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,zero,AC_effective_gates,1,0.7365201711654663,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,zero,cell_BC_gains,0,0.6848506331443787,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,zero,cell_AC_gains,0,1.149969458580017,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,zero,history_gate,0,0.0,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,zero,tau_H1,0,29.96993064880371,10.0,200.0,0.10510489815159847,10.0,0.10510489815159847,interior,ms,,,,,,,,,,,,,
alignment_value,68#10,zero,tau_BC_sustained_basis,0,22.487417221069336,20.0,200.0,0.01381898456149631,20.0,0.01381898456149631,lower,ms,,,,,,,,,,,,,
alignment_value,68#10,zero,tau_BC_sustained_basis,1,69.40913391113281,20.0,200.0,0.2744951883951823,20.0,0.2744951883951823,interior,ms,,,,,,,,,,,,,
alignment_value,68#10,zero,tau_BC_sustained_basis,2,111.88381958007812,20.0,200.0,0.5104656643337674,20.0,0.5104656643337674,interior,ms,,,,,,,,,,,,,
alignment_value,68#10,zero,tau_BC_transient_basis,0,11.50864028930664,5.0,120.0,0.05659687208092731,5.0,0.05659687208092731,interior,ms,,,,,,,,,,,,,
alignment_value,68#10,zero,tau_BC_transient_basis,1,12.84541130065918,5.0,120.0,0.06822096783181895,5.0,0.06822096783181895,interior,ms,,,,,,,,,,,,,
alignment_value,68#10,zero,tau_BC_transient_basis,2,12.461732864379883,5.0,120.0,0.06488463360330333,5.0,0.06488463360330333,interior,ms,,,,,,,,,,,,,
alignment_value,68#10,zero,tau_AC_local_state,0,26.8726863861084,20.0,250.0,0.029881245156993037,20.0,0.029881245156993037,lower,ms,,,,,,,,,,,,,
alignment_value,68#10,zero,tau_AC_transient_state,0,16.76356315612793,15.0,180.0,0.010688261552290483,15.0,0.010688261552290483,lower,ms,,,,,,,,,,,,,
alignment_value,68#10,zero,delay_H1,0,6.9916205406188965,0.0,20.0,0.34958102703094485,0.0,0.34958102703094485,interior,ms,,,,,,,,,,,,,
alignment_value,68#10,zero,delay_BC_sustained,0,20.68517303466797,0.0,30.0,0.6895057678222656,17.12820601463318,0.2763380942919452,interior,ms,,,,,,,,,,,,,
alignment_value,68#10,zero,delay_BC_transient,0,17.128202438354492,0.0,20.0,0.8564101219177246,0.0,0.8564101219177246,interior,ms,,,,,,,,,,,,,
alignment_value,68#10,zero,delay_AC_local_downstream,0,7.675368309020996,0.0,40.0,0.1918842077255249,4.580570697784424,0.08737570514844474,interior,ms,,,,,,,,,,,,,
alignment_value,68#10,zero,delay_AC_transient_downstream,0,4.580565929412842,0.0,25.0,0.18322263717651366,0.0,0.18322263717651366,interior,ms,,,,,,,,,,,,,
alignment_value,68#10,aligned,H1_effective_amplitude,0,0.14597845077514648,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,aligned,BC_effective_weights,0,0.01792183890938759,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,aligned,BC_effective_weights,1,0.01645226962864399,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,aligned,BC_effective_weights,2,0.015551122836768627,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,aligned,BC_effective_weights,3,0.017832288518548012,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,aligned,BC_effective_weights,4,0.01595895178616047,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,aligned,BC_effective_weights,5,0.014866244979202747,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,aligned,BC_effective_weights,6,0.12082668393850327,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,aligned,BC_effective_weights,7,0.23644502460956573,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,aligned,BC_effective_weights,8,0.08702842146158218,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,aligned,BC_effective_weights,9,0.12233821302652359,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,aligned,BC_effective_weights,10,0.24515116214752197,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,aligned,BC_effective_weights,11,0.0896277204155922,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,aligned,AC_effective_gates,0,0.1721658855676651,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,aligned,AC_effective_gates,1,0.8278341293334961,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,aligned,cell_BC_gains,0,1.08892023563385,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,aligned,cell_AC_gains,0,1.5088826417922974,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,aligned,history_gate,0,0.0,,,,,,,,,,,,,,,,,,,,
alignment_value,68#10,aligned,tau_H1,0,10.34406852722168,10.0,200.0,0.0018108869853772616,10.0,0.0018108869853772616,lower,ms,,,,,,,,,,,,,
alignment_value,68#10,aligned,tau_BC_sustained_basis,0,24.391660690307617,20.0,200.0,0.02439811494615343,20.0,0.02439811494615343,lower,ms,,,,,,,,,,,,,
alignment_value,68#10,aligned,tau_BC_sustained_basis,1,62.2863883972168,20.0,200.0,0.23492437998453777,20.0,0.23492437998453777,interior,ms,,,,,,,,,,,,,
