cohort,cell_id,fit_A,fit_B,pathway,cosine,relative_l2,norm_A,norm_B,rmse,magnitude_ratio_B_over_A,signed_mean_same_sign,nonzero_bin_sign_agreement,mean_abs_A,signed_mean_A,rms_A,positive_fraction_A,mean_abs_B,signed_mean_B,rms_B,positive_fraction_B,magnitude_min,magnitude_max,magnitude_range,magnitude_sample_SD,magnitude_CV
alignment_nuisance,68#11,zero,aligned,direct_BC,0.9798548545459348,0.2025559842662534,211.56727832254828,200.14792296577218,0.7393055030196659,0.9576364904257915,True,0.95,2.2246835973113774,1.3970065858215093,3.6498823063547188,0.5833333333333334,2.1304381924370923,1.282836594680945,3.4528797103146482,0.5791666666666667,,,,,
alignment_nuisance,68#11,zero,aligned,AC,0.9886732778230343,0.291587211061624,76.17422592549482,56.268177171948615,0.38318357326252134,0.739505180880901,True,0.9625,0.8525014104942481,-0.587064037223657,1.3141302455186887,0.375,0.6304292097687721,-0.42877035786708195,0.9707182788333882,0.36666666666666664,,,,,
alignment_nuisance,69#3,zero,aligned,H1,0.995757889570372,0.1685839149876864,16.3795945878476,18.62388763125155,0.04763757491600258,1.143003011597288,True,0.9520833333333333,0.16648169849067926,-0.06545497632275026,0.2825748525266022,0.49375,0.19028908275067807,-0.06476568778355916,0.32129258588471976,0.5125,,,,,
alignment_nuisance,69#3,zero,aligned,direct_BC,0.988604866880102,0.17298850869143814,131.64711087765258,118.92634059822399,0.39287912016796395,0.8798138962087124,True,0.9583333333333334,1.3586417827134332,0.8329086710388461,2.2711284300898074,0.575,1.1953519204010565,0.7164599814762672,2.0516742936363204,0.55,,,,,
alignment_nuisance,69#3,zero,aligned,AC,0.988973906513006,0.23514194348092263,69.79267233643701,56.275481318912234,0.2831198322518331,0.8045895127406516,True,0.9645833333333333,0.7662348079184691,-0.5223259380708138,1.2040379868460274,0.3854166666666667,0.6165044907480478,-0.43543974893788495,0.9708442873398863,0.3625,,,,,
alignment_nuisance,69#4,zero,aligned,H1,0.9973581521459853,0.1333093720398085,1.1470267494459092,1.272210636409901,0.002849298732196662,1.1118021978421464,True,0.9666666666666667,0.013389996190865835,-0.00519730548063914,0.021373581531430604,0.38333333333333336,0.014887027194102604,-0.0060653244455655415,0.02370624553925673,0.375,,,,,
alignment_nuisance,69#4,zero,aligned,direct_BC,0.9954081555093135,0.09750586908621332,130.6905882452443,132.51721039126068,0.23745363730119065,1.0124188460626895,True,0.9645833333333333,1.4821596782654525,-0.9402687891076008,2.4352753277983457,0.41875,1.5005663911501566,-0.9447846899429957,2.4693124218625044,0.425,,,,,
alignment_nuisance,69#4,zero,aligned,AC,0.9971499213123001,0.08479311910577125,145.89633203451672,151.1269841958737,0.23052006885486653,1.0386661251363,True,0.9541666666666667,1.698397111768524,1.1425746499250333,2.718617634142161,0.6145833333333334,1.7640675470232963,1.189542890091737,2.816085082470913,0.61875,,,,,
alignment_nuisance,69#6,zero,aligned,H1,0.9926926657891979,0.6544860949072161,7.223691287097612,11.81765828476428,0.08156239369304563,1.6491536561364513,True,0.9354166666666667,0.07122238737841448,-0.006215934331218402,0.1246205142136876,0.54375,0.11745666054387888,-0.013996162886420886,0.20387397435981683,0.5291666666666667,,,,,
alignment_nuisance,69#6,zero,aligned,direct_BC,0.9893519603141722,0.27526944516584656,112.41012355446948,137.47737961086014,0.5338187130839702,1.2075364524116312,True,0.95625,1.1455930841465791,0.702784427255392,1.9392588696589532,0.575,1.3833454087376595,0.8585375554859638,2.371710121452235,0.55625,,,,,
alignment_nuisance,69#6,zero,aligned,AC,0.9939613410409466,0.19764659639432536,100.46519937993158,116.37376999954837,0.3425589759568941,1.1552589882269104,True,0.96875,1.0468900453299284,-0.6713186322400967,1.7331893501138405,0.4041666666666667,1.2094291345526775,-0.7844149707506101,2.007638267187925,0.39375,,,,,
alignment_nuisance,69#7,zero,aligned,H1,0.9539865092348266,2.7144544582718653,4.6611610983629586,17.021762547763803,0.21827652654710245,3.5218254903318233,True,0.8895833333333333,0.0468330072859923,-0.011517628282308578,0.08041266851316642,0.3958333333333333,0.1649376788487037,-0.03335853802661101,0.29365330233788445,0.43125,,,,,
alignment_nuisance,69#7,zero,aligned,direct_BC,0.9791562433400178,0.28921463538757053,121.09882208593486,143.50810475572075,0.604213669426847,1.1382476502854604,True,0.9270833333333334,1.243895144512256,-0.7728883288800716,2.0891531599607704,0.42083333333333334,1.4158607254425684,-0.8327945473293463,2.475750014460442,0.47291666666666665,,,,,
alignment_nuisance,69#7,zero,aligned,AC,0.9906502978888291,0.2005498438838341,131.65238488169078,149.77404018698758,0.45549269916504553,1.1187836105869748,True,0.95625,1.3813254709045093,0.8957750680545966,2.271219415303472,0.6020833333333333,1.5454042977343003,0.9764611329883337,2.5838476704149453,0.5916666666666667,,,,,
alignment_nuisance,69#21,zero,aligned,H1,0.9110811135617917,22.283885188445918,0.44848823868111637,10.400959408478492,0.18622832057027783,23.251917502534425,True,0.85,0.005112351104617119,-0.003022100900610288,0.008357084906667724,0.42083333333333334,0.11887196612854799,-0.06483146113653977,0.19381043557144925,0.3958333333333333,,,,,
alignment_nuisance,69#21,zero,aligned,direct_BC,0.921852870488485,0.49520456192795986,105.64577489735238,129.9589768061574,0.9748561277357269,1.2045840641969778,True,0.8645833333333334,1.2155859317630529,0.7889264793445666,1.9685927850510052,0.5916666666666667,1.4642754420638084,0.8388977972169717,2.4216425535407207,0.5604166666666667,,,,,
alignment_nuisance,69#21,zero,aligned,AC,0.9407694392831094,0.3436890679894576,69.89029518824147,61.816063991725265,0.44759615719160856,0.8782238381745686,True,0.8645833333333334,0.8374976187944412,-0.5752666955192883,1.302328758403621,0.38333333333333336,0.7355103732397159,-0.46734886380533375,1.1518743432247918,0.39791666666666664,,,,,
alignment_nuisance,70#1,zero,aligned,H1,0.6836865733070947,34.442488935710706,0.21317689314430416,7.486440636586385,0.13681647981623452,32.13508944060921,True,0.6958333333333333,0.0026312321424484253,-0.0014009900391101838,0.003972316869190608,0.3229166666666667,0.08455488023658593,-0.022470986222227415,0.1395015847743663,0.39375,,,,,
alignment_nuisance,70#1,zero,aligned,direct_BC,0.878050109487826,0.4871788150058272,94.64133039006808,74.46970737953353,0.8591578993043074,0.7944980303906265,True,0.8166666666666667,1.1119571376591921,-0.7218219045549631,1.7635370686100738,0.41458333333333336,0.8834477557490269,-0.6209912311285735,1.3876610663762905,0.33958333333333335,,,,,
alignment_nuisance,70#1,zero,aligned,AC,0.9126703444250338,0.4207187568281852,99.12414711561009,80.56942481966405,0.7770967528300025,0.8262935888836019,True,0.8583333333333333,1.1615450814366342,0.7760333788891633,1.847069426351616,0.6083333333333333,0.9597772539903721,0.7113740832855304,1.5013225900402283,0.6833333333333333,,,,,
alignment_nuisance,70#7,zero,aligned,H1,0.9945559846053762,0.800491421241085,2.1874816806841113,3.911733704557456,0.030208660470615902,1.778896658951572,True,0.9604166666666667,0.022209154672565914,0.004154972767546063,0.03773764423831086,0.4708333333333333,0.0395077910451662,0.006017509244737171,0.0674838176708445,0.45625,,,,,
alignment_nuisance,70#7,zero,aligned,direct_BC,0.9982614400731106,0.13023489027935709,135.27843074837384,119.33286041122777,0.30393888541871694,0.8809282476700705,True,0.9770833333333333,1.4072785344507013,-0.8831863821971984,2.3337746495333143,0.4166666666666667,1.2397114133373612,-0.7609619804968436,2.0586874266899255,0.43125,,,,,
alignment_nuisance,70#7,zero,aligned,AC,0.9990967933879036,0.12457092592526701,113.20764324923228,99.8488227343348,0.24328918480920864,0.8790776892423517,True,0.9770833333333333,1.2168988816794895,0.8078294522705532,1.9530173915152804,0.6041666666666666,1.0697486569484076,0.7019086734524795,1.7225558427461083,0.6020833333333333,,,,,
alignment_nuisance,70#15,zero,aligned,H1,0.8652937996987533,1.9449925622150337,0.4769098289642763,1.3089188030530237,0.01728454589925454,2.6500279246104466,True,0.8541666666666666,0.005546991278727849,0.0007383658654159969,0.008886689972516,0.49375,0.01469968178619941,0.004043664845327536,0.02439026183878517,0.55625,,,,,
alignment_nuisance,70#15,zero,aligned,direct_BC,0.9704817183947256,0.2572049085650541,128.09057809076688,112.86058030687744,0.6139036200559758,0.8029381663426683,True,0.9,1.5256313317972752,-1.006574386296173,2.386826999068337,0.4083333333333333,1.2249876240682271,-0.8660949223364393,2.10303274621877,0.37916666666666665,,,,,
alignment_nuisance,70#15,zero,aligned,AC,0.981986156555583,0.25879280745888217,112.82594503571687,90.84196832498078,0.5440827262371982,0.7443930571631494,True,0.93125,1.3717947244230244,0.9705112996614642,2.102387356045986,0.6333333333333333,1.0211544687135352,0.7792600404057238,1.692740136537833,0.6520833333333333,,,,,
