cell_id,group,mode,channel,family,name,kind,mean_on,peak_signed,peak_absolute,peak_latency_from_onset_ms,integral_response_seconds,onset_50ms_mean,offset_50ms_mean
67#4,PC_OFF,R4_H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-10,model_minus_LN,0.002742588520050049,0.004346728324890137,0.004346728324890137,53.33331298828125,0.00039388060569763185,0.0018573775887489319,0.001170717179775238
67#4,PC_OFF,R4_H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-10,model_minus_LN,0.0005969126941636205,0.0009666085243225098,0.0009666085243225098,53.33331298828125,8.563498655954997e-05,0.0003970116376876831,0.00025772862136363983
67#4,PC_OFF,R4_H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-09,model_minus_LN,0.006962426472455263,0.011048972606658936,0.011048972606658936,53.33331298828125,0.000984368324279785,0.0046752020716667175,0.00310351699590683
67#4,PC_OFF,R4_H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-09,model_minus_LN,0.0015145897632464767,0.0024542808532714844,0.0024542808532714844,53.33331298828125,0.00021423369646072387,0.0009996071457862854,0.0006818417459726334
67#4,PC_OFF,R4_H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-08,model_minus_LN,0.014563826844096184,0.023150622844696045,0.023150622844696045,53.33331298828125,0.002016433080037435,0.009669773280620575,0.006852477788925171
67#4,PC_OFF,R4_H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-08,model_minus_LN,0.003164531895890832,0.005131959915161133,0.005131959915161133,53.33331298828125,0.00043924371401468914,0.0020674020051956177,0.001500893384218216
67#4,PC_OFF,R4_H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-07,model_minus_LN,0.02692406252026558,0.04288065433502197,0.04288065433502197,53.33331298828125,0.00363720973332723,0.01764357089996338,0.013433828949928284
67#4,PC_OFF,R4_H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-07,model_minus_LN,0.005837178323417902,0.009473741054534912,0.009473741054534912,53.33331298828125,0.00079245924949646,0.00376901775598526,0.0029298923909664154
67#4,PC_OFF,R4_H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-06,model_minus_LN,0.04533766210079193,0.07234609127044678,0.07234609127044678,53.33331298828125,0.005971601804097494,0.029316402971744537,0.023916006088256836
67#4,PC_OFF,R4_H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-06,model_minus_LN,0.009791900403797626,0.01590210199356079,0.01590210199356079,53.33331298828125,0.0012992855906486511,0.006248552352190018,0.005186170339584351
67#4,PC_OFF,R4_H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-05,model_minus_LN,0.07197748869657516,0.1143636703491211,0.1143636703491211,53.33331298828125,0.009504510561625164,0.04550451785326004,0.04253190755844116
67#4,PC_OFF,R4_H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-05,model_minus_LN,0.015466936863958836,0.024964243173599243,0.024964243173599243,53.33331298828125,0.0020589601993560793,0.009661182761192322,0.009151387959718704
67#4,PC_OFF,R4_H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-04,model_minus_LN,0.09859757125377655,0.15714031457901,0.15714031457901,53.33331298828125,0.013223174413045248,0.06084292382001877,0.06401219964027405
67#4,PC_OFF,R4_H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-04,model_minus_LN,0.0209715086966753,0.03391370177268982,0.03391370177268982,53.33331298828125,0.0028363613287607833,0.012801263481378555,0.013619296252727509
67#4,PC_OFF,R4_H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-03,model_minus_LN,0.08964017033576965,0.14284932613372803,0.14284932613372803,53.33331298828125,0.01149866819381714,0.056070342659950256,0.054661884903907776
67#4,PC_OFF,R4_H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-03,model_minus_LN,0.018655147403478622,0.030048757791519165,0.030048757791519165,53.33331298828125,0.0024113883574803673,0.011577814817428589,0.011381782591342926
67#4,PC_OFF,R4_H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-02,model_minus_LN,0.07738792151212692,0.12403523921966553,0.12403523921966553,53.33331298828125,0.009591443538665772,0.04849375784397125,0.04590976983308792
67#4,PC_OFF,R4_H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-02,model_minus_LN,0.01566733606159687,0.02528238296508789,0.02528238296508789,53.33331298828125,0.0019524882237116497,0.009775292128324509,0.009289953857660294
67#4,PC_OFF,R4_H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-01,model_minus_LN,0.06788622587919235,0.10894519090652466,0.10894519090652466,53.33331298828125,0.00826057513554891,0.04214564710855484,0.04156852513551712
