group,mode,channel,family,name,kind,n_cells,mean_on,peak_signed,peak_absolute,peak_latency_from_onset_ms,integral_response_seconds,onset_50ms_mean,offset_50ms_mean,positive_cells,negative_cells,zero_within_1e9_cells
all,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x-05,model_minus_LN,22,0.00816584313261873,0.009485426274212923,0.03827326677062295,97.87877585671164,0.0011643300544131887,0.003435978496616537,0.007552143186330795,11,11,0
PC_OFF,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-05,model_minus_LN,4,0.008988497138489038,0.015383243560791016,0.015383243560791016,64.99998474121094,0.0011172908544540405,0.005996038904413581,0.004316211212426424,4,0,0
all,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-05,model_minus_LN,22,0.0015001919193971182,0.003803939643231305,0.005621645599603653,113.33332131125711,0.00020353826270862058,0.0007960254284129901,0.0012016987258737738,11,11,0
PC_OFF,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x-04,model_minus_LN,4,0.07553899427875876,0.12832224369049072,0.12832224369049072,64.99998474121094,0.009694170753161114,0.050066965632140636,0.0406965184956789,4,0,0
all,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x-04,model_minus_LN,22,0.006708939090127718,0.01212729649110274,0.06266467679630626,84.54544067382812,0.0011901475805224796,0.0010860503058541906,0.008529299023476515,10,12,0
PC_OFF,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-04,model_minus_LN,4,0.012280319933779538,0.02107074484229088,0.02107074484229088,64.99998474121094,0.0016377807905276617,0.007879460463300347,0.007375500164926052,4,0,0
all,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-04,model_minus_LN,22,0.0014177047728894236,0.0035335441881960087,0.008646289733323183,92.1211991743608,0.00021512942783760304,0.0006124779412692243,0.001354928043755618,9,13,0
PC_OFF,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x-03,model_minus_LN,4,0.0675131578464061,0.1143244206905365,0.1143244206905365,51.666648864746094,0.007846899032592773,0.04653623513877392,0.027766305953264236,4,0,0
all,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x-03,model_minus_LN,22,0.007103553412228145,0.010196236046877775,0.07000341740521518,70.60604997114702,0.0013994630719676162,0.0008928366005420685,0.011380335146730597,11,11,0
PC_OFF,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-03,model_minus_LN,4,0.010864137788303196,0.018353473395109177,0.018353473395109177,51.666648864746094,0.0012939973051349324,0.007297769654542208,0.0049629362765699625,4,0,0
