group,mode,channel,family,name,kind,n_cells,mean_on,peak_signed,peak_absolute,peak_latency_from_onset_ms,integral_response_seconds,onset_50ms_mean,offset_50ms_mean,positive_cells,negative_cells,zero_within_1e9_cells
PC_OFF,R4_H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+11,pair_clamp_minus_normal,4,-1.4205773113395992e-07,-4.76837158203125e-07,4.76837158203125e-07,118.33332061767578,-4.7783056894938156e-08,-3.91155481338501e-08,-3.8743019104003906e-07,0,2,2
all,R4_H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+11,pair_clamp_minus_normal,22,1.3600696686049735e-07,7.911161942915483e-07,2.2649765014648438e-06,132.121206110174,9.061712207216206e-08,4.402615807273171e-09,7.08482482216575e-07,14,6,2
PC_OFF,R4_H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+12,pair_difference,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,R4_H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+12,pair_difference,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,R4_H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+12,pair_clamp_minus_normal,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,R4_H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+12,pair_clamp_minus_normal,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,R4_H1_off,logit,SBC,bright_surround_minus_dark_surround,pair_difference,4,0.07311525288969278,0.187791645526886,0.187791645526886,114.99998474121094,0.02047512650489807,0.023848462849855423,0.16933712549507618,4,0,0
all,R4_H1_off,logit,SBC,bright_surround_minus_dark_surround,pair_difference,22,-0.05188191953030499,-0.12157078222794966,0.4184246225790544,116.36362665349787,-0.012797721588250365,-0.017576622692021458,-0.10523302141915668,8,14,0
PC_OFF,R4_H1_off,logit,SBC,bright_surround_minus_dark_surround,pair_clamp_minus_normal,4,-0.00760341693967348,-0.01365506649017334,0.01365506649017334,101.66665649414062,-0.0006121219197909038,-0.0033778659999370575,-0.0048009175807237625,0,4,0
all,R4_H1_off,logit,SBC,bright_surround_minus_dark_surround,pair_clamp_minus_normal,22,0.0009887648378604683,-0.015560943971980701,0.036013530059294266,110.60604858398438,-0.0008607184886932373,-0.00016151537949388677,-0.004225211048668081,13,9,0
PC_OFF,R4_H1_off,logit,SBC,control_bright_surround_minus_dark_surround,pair_difference,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,R4_H1_off,logit,SBC,control_bright_surround_minus_dark_surround,pair_difference,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,R4_H1_off,logit,SBC,control_bright_surround_minus_dark_surround,pair_clamp_minus_normal,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,R4_H1_off,logit,SBC,control_bright_surround_minus_dark_surround,pair_clamp_minus_normal,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,R4_H1_off,logit,Hermann,intersection_minus_corridor,pair_difference,4,0.03644761722534895,0.09354627132415771,0.09354627132415771,114.99998474121094,0.010212695399920146,0.01190664991736412,0.0844269897788763,4,0,0
all,R4_H1_off,logit,Hermann,intersection_minus_corridor,pair_difference,22,-0.0259431056170301,-0.060889398509805855,0.20907770774581216,116.66665788130327,-0.006404953436418014,-0.008783131837844849,-0.05271104858680205,8,14,0
PC_OFF,R4_H1_off,logit,Hermann,intersection_minus_corridor,pair_clamp_minus_normal,4,-0.00282519360553124,-0.005053535103797913,0.005053535103797913,101.66665649414062,-0.0002737902601559957,-0.0012241825461387634,-0.0021677054464817047,0,4,0
all,R4_H1_off,logit,Hermann,intersection_minus_corridor,pair_clamp_minus_normal,22,0.00048567782174690035,-0.005726077339865945,0.0119050687009638,103.03029147061434,-0.00020456514575264672,-5.08786602453752e-05,-0.0007348033514889804,13,9,0
PC_OFF,R4_H1_off,logit,Hermann,control_intersection_minus_corridor,pair_difference,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,R4_H1_off,logit,Hermann,control_intersection_minus_corridor,pair_difference,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,R4_H1_off,logit,Hermann,control_intersection_minus_corridor,pair_clamp_minus_normal,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,R4_H1_off,logit,Hermann,control_intersection_minus_corridor,pair_clamp_minus_normal,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,R4_H1_off,logit,White,on_bright_bar_minus_on_dark_bar,pair_difference,4,-0.036564518231898546,-0.09393295645713806,0.09393295645713806,114.99998474121094,-0.010240701039632162,-0.0119248628616333,-0.08470204472541809,0,4,0
all,R4_H1_off,logit,White,on_bright_bar_minus_on_dark_bar,pair_difference,22,0.025955188342116096,0.06085492264140736,0.20944130420684814,116.36362665349787,0.006404557517080597,0.008789553560993889,0.05267888443036513,14,8,0
PC_OFF,R4_H1_off,logit,White,on_bright_bar_minus_on_dark_bar,pair_clamp_minus_normal,4,0.004188998351310147,0.007489413022994995,0.007489413022994995,101.66665649414062,0.00042173524697621667,0.0018034465610980988,0.0033401362597942352,4,0,0
all,R4_H1_off,logit,White,on_bright_bar_minus_on_dark_bar,pair_clamp_minus_normal,22,-0.0007683956891097213,0.0046581355008212,0.01714923165061257,94.24241360751066,0.00025638674244736183,7.166171615773982e-05,0.0007408840412443334,9,13,0
PC_OFF,R4_H1_off,logit,White,control_on_bright_bar_minus_on_dark_bar,pair_difference,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,R4_H1_off,logit,White,control_on_bright_bar_minus_on_dark_bar,pair_difference,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,R4_H1_off,logit,White,control_on_bright_bar_minus_on_dark_bar,pair_clamp_minus_normal,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,R4_H1_off,logit,White,control_on_bright_bar_minus_on_dark_bar,pair_clamp_minus_normal,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,R4_H1_off,logit,White,remote_contour_rearrangement_A_minus_B,pair_difference,4,-0.036564518231898546,-0.09393295645713806,0.09393295645713806,114.99998474121094,-0.010240701039632162,-0.0119248628616333,-0.08470204472541809,0,4,0
all,R4_H1_off,logit,White,remote_contour_rearrangement_A_minus_B,pair_difference,22,0.025955188342116096,0.06085492264140736,0.20944130420684814,116.36362665349787,0.006404557517080597,0.008789553560993889,0.05267888443036513,14,8,0
PC_OFF,R4_H1_off,logit,White,remote_contour_rearrangement_A_minus_B,pair_clamp_minus_normal,4,0.004227956364047714,0.007557809352874756,0.007557809352874756,101.66665649414062,0.00042887389659881594,0.0018180273473262787,0.0033975988626480103,4,0,0
all,R4_H1_off,logit,White,remote_contour_rearrangement_A_minus_B,pair_clamp_minus_normal,22,-0.0007809629393953153,0.004643020304766568,0.01723837039687417,94.24241360751066,0.0002520292274879687,7.187913764606823e-05,0.0007007355717095462,9,13,0
PC_OFF,R4_H1_off,logit,White,remote_contour_rearrangement_control_A_minus_B,pair_difference,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,R4_H1_off,logit,White,remote_contour_rearrangement_control_A_minus_B,pair_difference,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,R4_H1_off,logit,White,remote_contour_rearrangement_control_A_minus_B,pair_clamp_minus_normal,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,R4_H1_off,logit,White,remote_contour_rearrangement_control_A_minus_B,pair_clamp_minus_normal,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,R4_H1_off,logit,Hermann,contour_rearrangement_A_minus_B,pair_difference,4,0.03644761722534895,0.09354627132415771,0.09354627132415771,114.99998474121094,0.010212695399920146,0.01190664991736412,0.0844269897788763,4,0,0
all,R4_H1_off,logit,Hermann,contour_rearrangement_A_minus_B,pair_difference,22,-0.0259431056170301,-0.060889398509805855,0.20907770774581216,116.66665788130327,-0.006404953436418014,-0.008783131837844849,-0.05271104858680205,8,14,0
PC_OFF,R4_H1_off,logit,Hermann,contour_rearrangement_A_minus_B,pair_clamp_minus_normal,4,-0.0028153637213108595,-0.005036219954490662,0.005036219954490662,101.66665649414062,-0.00027225683132807416,-0.0012203268706798553,-0.0021553952246904373,0,4,0
all,R4_H1_off,logit,Hermann,contour_rearrangement_A_minus_B,pair_clamp_minus_normal,22,0.0004834880244082094,-0.005718770352276889,0.011876612901687622,103.03029147061434,-0.0002048384962659894,-5.074759775942022e-05,-0.0007387247275222431,13,9,0
PC_OFF,R4_H1_off,logit,Hermann,contour_rearrangement_control_A_minus_B,pair_difference,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,R4_H1_off,logit,Hermann,contour_rearrangement_control_A_minus_B,pair_difference,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,R4_H1_off,logit,Hermann,contour_rearrangement_control_A_minus_B,pair_clamp_minus_normal,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,R4_H1_off,logit,Hermann,contour_rearrangement_control_A_minus_B,pair_clamp_minus_normal,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,R4_H1_off,probability,Mach,Mach_x-12,response_minus_blank,4,0.03564459318295121,0.05464797466993332,0.05464797466993332,66.66665649414062,0.004074353128671646,0.02204742981120944,0.02057487005367875,4,0,0
all,R4_H1_off,probability,Mach,Mach_x-12,response_minus_blank,22,0.00498589452102103,0.021541739729317753,0.03543262386863882,74.54544483531605,0.001065200481450919,0.0021945023062554274,0.008038324092260817,9,13,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x-12,clamp_minus_normal,4,0.0012614079296326963,0.0022525303065776825,0.0022525303065776825,99.99998474121094,0.00011982378860314689,0.0005522570572793484,0.000891536008566618,4,0,0
all,R4_H1_off,probability,Mach,Mach_x-12,clamp_minus_normal,22,0.00010985409508893181,0.0023998916149139404,0.003757344050840898,106.96968633478338,9.694138259598704e-05,8.767267519777471e-05,0.0004535939713770693,9,13,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x-11,response_minus_blank,4,0.03564459318295121,0.05464797466993332,0.05464797466993332,66.66665649414062,0.004074353128671646,0.02204742981120944,0.02057487005367875,4,0,0
all,R4_H1_off,probability,Mach,Mach_x-11,response_minus_blank,22,0.00498589452102103,0.021541739729317753,0.03543262386863882,74.54544483531605,0.001065200481450919,0.0021945023062554274,0.008038324092260817,9,13,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x-11,clamp_minus_normal,4,0.0012614412007678766,0.002252589911222458,0.002252589911222458,99.99998474121094,0.00011983426908651989,0.0005522663705050945,0.0008916198275983334,4,0,0
all,R4_H1_off,probability,Mach,Mach_x-11,clamp_minus_normal,22,0.00010983761272985826,0.002399747005917809,0.0037572285668416457,106.96968633478338,9.692786543658286e-05,8.767292919484052e-05,0.000453480604020032,9,13,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x-10,response_minus_blank,4,0.03564459318295121,0.05464797466993332,0.05464797466993332,66.66665649414062,0.004074353128671646,0.02204742981120944,0.02057487005367875,4,0,0
all,R4_H1_off,probability,Mach,Mach_x-10,response_minus_blank,22,0.00498589452102103,0.021541739729317753,0.03543262386863882,74.54544483531605,0.001065200481450919,0.0021945023062554274,0.008038324092260817,9,13,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x-10,clamp_minus_normal,4,0.0012616611475095851,0.002252954989671707,0.002252954989671707,99.99998474121094,0.0001199222356081009,0.0005523138679563999,0.0008923374116420746,4,0,0
all,R4_H1_off,probability,Mach,Mach_x-10,clamp_minus_normal,22,0.0001096984478036492,0.0023984732952984896,0.003756142475388267,106.96968633478338,9.681568678581352e-05,8.766471662304618e-05,0.0004525687968866392,9,13,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x-09,response_minus_blank,4,0.03564459318295121,0.05464797466993332,0.05464797466993332,66.66665649414062,0.004074353128671646,0.02204742981120944,0.02057487005367875,4,0,0
all,R4_H1_off,probability,Mach,Mach_x-09,response_minus_blank,22,0.00498589452102103,0.021541739729317753,0.03543262386863882,74.54544483531605,0.001065200481450919,0.0021945023062554274,0.008038324092260817,9,13,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x-09,clamp_minus_normal,4,0.0012620600091395318,0.0022535473108291626,0.0022535473108291626,99.99998474121094,0.00012023230393727621,0.0005522905848920345,0.0008949050679802895,4,0,0
all,R4_H1_off,probability,Mach,Mach_x-09,clamp_minus_normal,22,0.00010911753882034894,0.002392539585178549,0.0037504424425688658,106.96968633478338,9.633701859098494e-05,8.760155601934953e-05,0.00044884388758377594,9,13,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x-08,response_minus_blank,4,0.03564459318295121,0.05464797466993332,0.05464797466993332,66.66665649414062,0.004074353128671646,0.02204742981120944,0.02057487005367875,4,0,0
all,R4_H1_off,probability,Mach,Mach_x-08,response_minus_blank,22,0.00498589452102103,0.021541739729317753,0.03543262386863882,74.54544483531605,0.001065200481450919,0.0021945023062554274,0.008038324092260817,9,13,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x-08,clamp_minus_normal,4,0.0012610061012310325,0.002251371741294861,0.002251371741294861,99.99998474121094,0.00012083875636259716,0.000551312230527401,0.0009000725112855434,4,0,0
all,R4_H1_off,probability,Mach,Mach_x-08,clamp_minus_normal,22,0.00010748722491949924,0.0023385492915456944,0.0037302439185706053,101.21210965243253,9.496641881538161e-05,8.729705587029457e-05,0.00043871740556576037,9,13,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x-07,response_minus_blank,4,0.03564459318295121,0.05464797466993332,0.05464797466993332,66.66665649414062,0.004074353128671646,0.02204742981120944,0.02057487005367875,4,0,0
all,R4_H1_off,probability,Mach,Mach_x-07,response_minus_blank,22,0.00498589452102103,0.021541739729317753,0.03543262386863882,74.54544483531605,0.001065200481450919,0.0021945023062554274,0.008038324092260817,9,13,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x-07,clamp_minus_normal,4,0.0012523127034000936,0.0022352710366249084,0.0022352710366249084,99.99998474121094,0.00012129435936609903,0.0005465666763484478,0.0009046373888850212,4,0,0
all,R4_H1_off,probability,Mach,Mach_x-07,clamp_minus_normal,22,0.00010404262386807453,0.002292672002857382,0.0036746741018512034,101.51514088023792,9.199968115849929e-05,8.627721531824632e-05,0.0004182412204417315,9,13,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x-06,response_minus_blank,4,0.03564459318295121,0.05464797466993332,0.05464797466993332,66.66665649414062,0.004074353128671646,0.02204742981120944,0.02057487005367875,4,0,0
all,R4_H1_off,probability,Mach,Mach_x-06,response_minus_blank,22,0.00498589452102103,0.021541739729317753,0.03543262386863882,74.54544483531605,0.001065200481450919,0.0021945023062554274,0.008038324092260817,9,13,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x-06,clamp_minus_normal,4,0.0012228159075675649,0.0021819062530994415,0.0021819062530994415,99.99998474121094,0.00012016512453556063,0.000532420352101326,0.0008977344259619713,4,0,0
all,R4_H1_off,probability,Mach,Mach_x-06,clamp_minus_normal,22,9.816806761426216e-05,0.0021997216072949495,0.0035488361662084408,101.81817072088069,8.679239587350327e-05,8.37004574185068e-05,0.0003853945738889954,9,13,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x-05,response_minus_blank,4,0.03612746158614755,0.055378250777721405,0.055378250777721405,69.99999237060547,0.004201342364152273,0.022205319721251726,0.02161677833646536,4,0,0
all,R4_H1_off,probability,Mach,Mach_x-05,response_minus_blank,22,0.00483684379353442,0.020858515053987503,0.03496133095838807,75.1515059037642,0.0010193829622232554,0.0021426407620310783,0.007613858546723019,9,13,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x-05,clamp_minus_normal,4,0.001155541634943802,0.0020614005625247955,0.0020614005625247955,99.99998474121094,0.00011533061663309733,0.0005015111528337002,0.0008634314872324467,4,0,0
all,R4_H1_off,probability,Mach,Mach_x-05,clamp_minus_normal,22,9.76242894962938e-05,0.0020421367477286945,0.003309762952002612,102.12120194868608,7.986886483250243e-05,7.922062650322914e-05,0.000348360828039321,9,13,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x-04,response_minus_blank,4,0.035345570649951696,0.054206956177949905,0.054206956177949905,69.99999237060547,0.004266981879870097,0.021426431834697723,0.02283594338223338,4,0,0
all,R4_H1_off,probability,Mach,Mach_x-04,response_minus_blank,22,0.004222706870429895,0.016696960072625767,0.03292932530695742,66.36362665349787,0.0008816542318373016,0.0018569018522446806,0.006545137148350477,9,13,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x-04,clamp_minus_normal,4,0.0010300321146132774,0.0018371455371379852,0.0018371455371379852,99.99998474121094,0.00010399401187896729,0.0004455181770026684,0.0007818019948899746,4,0,0
all,R4_H1_off,probability,Mach,Mach_x-04,clamp_minus_normal,22,8.250641175519294e-05,0.0017824762246825478,0.002906228331002322,102.42423317649148,6.869044267770016e-05,6.84296034953811e-05,0.00029868784953247416,9,13,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x-03,response_minus_blank,4,0.026717747561633587,0.04088569059967995,0.04088569059967995,69.99999237060547,0.0031145772586266204,0.016440867446362972,0.01615769835188985,4,0,0
all,R4_H1_off,probability,Mach,Mach_x-03,response_minus_blank,22,0.0033665095900439405,0.013315349817276001,0.025873116471550682,66.06059681285511,0.0007207578510949106,0.0014250379648398268,0.005462333602322774,9,13,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x-03,clamp_minus_normal,4,0.0008281948666990502,0.0014754794538021088,0.0014754794538021088,99.99998474121094,8.355918029944102e-05,0.00035844091325998306,0.0006333389319479465,4,0,0
all,R4_H1_off,probability,Mach,Mach_x-03,clamp_minus_normal,22,4.842048391847956e-05,0.0014037039469588888,0.0023459781977263365,102.42423178932883,5.2476019570321746e-05,5.089758302677762e-05,0.00022794153879989278,9,13,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x-02,response_minus_blank,4,0.017170646460726857,0.026229526847600937,0.026229526847600937,66.66665649414062,0.0019482439756393433,0.010689985938370228,0.009883387479931116,4,0,0
all,R4_H1_off,probability,Mach,Mach_x-02,response_minus_blank,22,0.0022089203332804823,0.010135564275763252,0.01732163910161365,74.54544483531605,0.000489430111466032,0.0008774857798760587,0.0038119936785237355,9,13,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x-02,clamp_minus_normal,4,0.0005748969656451663,0.0010229572653770447,0.0010229572653770447,99.99998474121094,5.7613179087638855e-05,0.00024901656433939934,0.0004416732117533684,4,0,0
all,R4_H1_off,probability,Mach,Mach_x-02,clamp_minus_normal,22,1.5658048389675308e-05,0.000953514806248925,0.0016370656138116663,102.12120056152344,3.428776381593762e-05,3.103628246621652e-05,0.00015186205167662013,9,13,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x-01,response_minus_blank,4,0.008421683916822076,0.012839075177907944,0.012839075177907944,66.66665649414062,0.0009518221269051234,0.005261166486889124,0.004840696230530739,4,0,0
all,R4_H1_off,probability,Mach,Mach_x-01,response_minus_blank,22,0.001032988826574927,0.004907733676108447,0.008562252264131199,74.54544483531605,0.0002338751924760414,0.00038339320400899106,0.0018541434441100466,9,13,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x-01,clamp_minus_normal,4,0.0002920418974099448,0.0005190707743167877,0.0005190707743167877,99.99998474121094,2.900488674640656e-05,0.00012654298916459084,0.00022518215700984,4,0,0
all,R4_H1_off,probability,Mach,Mach_x-01,clamp_minus_normal,22,8.266976113769818e-07,0.0004229430447925221,0.0008375177329236811,97.87877585671164,1.667290022878936e-05,1.368718221783638e-05,7.679012858054854e-05,9,13,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x+00,response_minus_blank,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,R4_H1_off,probability,Mach,Mach_x+00,response_minus_blank,22,0.0,3.3866275440562856e-10,1.6933137720281427e-09,660.0,1.3546510176225142e-11,0.0,0.0,0,0,22
PC_OFF,R4_H1_off,probability,Mach,Mach_x+00,clamp_minus_normal,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,R4_H1_off,probability,Mach,Mach_x+00,clamp_minus_normal,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,R4_H1_off,probability,Mach,Mach_x+01,response_minus_blank,4,-0.008089602459222078,-0.012278333306312561,0.012278333306312561,66.66665649414062,-0.0009065874914328258,-0.0050918725319206715,-0.0046339076943695545,0,4,0
all,R4_H1_off,probability,Mach,Mach_x+01,response_minus_blank,22,-0.0008888124165506187,-0.004583885723894293,0.00836206159808419,74.54544483531605,-0.00021199553979165626,-0.0002721123058687557,-0.0017491407184438272,13,9,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x+01,clamp_minus_normal,4,-0.0002812984225784021,-0.0004988983273506165,0.0004988983273506165,103.33332061767578,-2.7483031153678894e-05,-0.0001219380646944046,-0.000219669658690691,0,4,0
all,R4_H1_off,probability,Mach,Mach_x+01,clamp_minus_normal,22,1.3983249614697838e-05,-0.0002972829070958224,0.0008221018043431369,94.24241360751066,-1.4466735901254598e-05,-8.90733843499964e-06,-7.260679690675302e-05,13,9,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x+02,response_minus_blank,4,-0.015846001217141747,-0.02399345301091671,0.02399345301091671,66.66665649414062,-0.0017677982648213707,-0.010014050407335162,-0.00905872997827828,0,4,0
all,R4_H1_off,probability,Mach,Mach_x+02,response_minus_blank,22,-0.0016332864073443818,-0.008842700245705519,0.016522967341271313,74.54544483531605,-0.00040206497140002974,-0.0004329455762424252,-0.003392749381336299,13,9,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x+02,clamp_minus_normal,4,-0.0005333637232070032,-0.0009453073143959045,0.0009453073143959045,104.99999237060547,-5.1726301511128746e-05,-0.00023123528808355331,-0.000420320313423872,0,4,0
all,R4_H1_off,probability,Mach,Mach_x+02,clamp_minus_normal,22,4.1727835609477054e-05,-0.0005418560044331984,0.001577815210277384,94.84847467595881,-2.5735538114200944e-05,-1.255841925740242e-05,-0.00013562837954271924,13,9,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x+03,response_minus_blank,4,-0.023673895513638854,-0.03574644960463047,0.03574644960463047,69.99999237060547,-0.0026990015556414924,-0.014904146082699299,-0.014224605169147253,0,4,0
all,R4_H1_off,probability,Mach,Mach_x+03,response_minus_blank,22,-0.0019968887261877007,-0.006095261736349626,0.024505935609340668,56.96968772194602,-0.0005225534172672215,-0.00039679154923016375,-0.004582278472794728,13,9,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x+03,clamp_minus_normal,4,-0.0007369924569502473,-0.001305069774389267,0.001305069774389267,106.66665649414062,-7.060610999663671e-05,-0.0003200576175004244,-0.000584200955927372,0,4,0
all,R4_H1_off,probability,Mach,Mach_x+03,clamp_minus_normal,22,8.572508456629954e-05,-0.0007151290774345398,0.0022191981023008175,95.15150451660156,-3.2793287978027807e-05,-1.0563314638354562e-05,-0.0001814256168224595,13,9,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x+04,response_minus_blank,4,-0.03026844607666135,-0.04562164284288883,0.04562164284288883,69.99999237060547,-0.0035705045362313587,-0.018906353507190943,-0.01950317109003663,0,4,0
all,R4_H1_off,probability,Mach,Mach_x+04,response_minus_blank,22,-0.0019968864719637418,-0.003988843749869953,0.03093021633950147,52.727263017134234,-0.0005629545021237749,-0.00023784281008622864,-0.0051259547048671675,13,9,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x+04,clamp_minus_normal,4,-0.0008820669099804945,-0.001560695469379425,0.001560695469379425,108.33332061767578,-8.291975905497869e-05,-0.0003845591563731432,-0.0006972779519855976,0,4,0
all,R4_H1_off,probability,Mach,Mach_x+04,clamp_minus_normal,22,0.0001272812494955195,-0.0008373859931122173,0.0027214366603981366,94.84847190163352,-3.777692489551776e-05,-6.646087223833257e-06,-0.00021801059218970212,13,9,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x+05,response_minus_blank,4,-0.03077682387083769,-0.046353695914149284,0.046353695914149284,69.99999237060547,-0.0034711851179599768,-0.019491970539093018,-0.01823560055345297,0,4,0
all,R4_H1_off,probability,Mach,Mach_x+05,response_minus_blank,22,-0.0024463443339548326,-0.00835230980407108,0.03235307166522199,61.51514226740057,-0.0006695645189646518,-0.00033264090730385345,-0.006032782606780529,13,9,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x+05,clamp_minus_normal,4,-0.0009909632417475223,-0.0017547570168972015,0.0017547570168972015,108.33332061767578,-9.18891653418541e-05,-0.00043173739686608315,-0.0007755572441965342,0,4,0
all,R4_H1_off,probability,Mach,Mach_x+05,clamp_minus_normal,22,0.00014266707429752304,-0.0009517375041138042,0.0030605031008070164,94.84847190163352,-4.399121484973214e-05,-5.535781383514404e-06,-0.0002634392797269604,13,9,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x+06,response_minus_blank,4,-0.03039273200556636,-0.04579201713204384,0.04579201713204384,66.66665649414062,-0.0033588138222694396,-0.01936046639457345,-0.01730524469166994,0,4,0
all,R4_H1_off,probability,Mach,Mach_x+06,response_minus_blank,22,-0.0026966254756023936,-0.01365448534488678,0.03232009437951175,69.9999902898615,-0.0007175995996504119,-0.00042400708083402026,-0.006370186594060876,13,9,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x+06,clamp_minus_normal,4,-0.00105332563725824,-0.001866467297077179,0.001866467297077179,108.33332061767578,-9.598520894845328e-05,-0.00045946822501719,-0.0008101752027869225,0,4,0
all,R4_H1_off,probability,Mach,Mach_x+06,clamp_minus_normal,22,0.00013904947296726857,-0.001264518973502246,0.0032713660462336106,99.99998751553622,-5.03464291493098e-05,-6.860757077282125e-06,-0.0003060537644407966,13,9,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x+07,response_minus_blank,4,-0.03039273200556636,-0.04579201713204384,0.04579201713204384,66.66665649414062,-0.0033588138222694396,-0.01936046639457345,-0.01730524469166994,0,4,0
all,R4_H1_off,probability,Mach,Mach_x+07,response_minus_blank,22,-0.0026966254756023936,-0.01365448534488678,0.03232009437951175,69.9999902898615,-0.0007175995996504119,-0.00042400708083402026,-0.006370186594060876,13,9,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x+07,clamp_minus_normal,4,-0.0010788812151076854,-0.0019125007092952728,0.0019125007092952728,108.33332061767578,-9.650308638811112e-05,-0.00047174165956676006,-0.0008150031790137291,0,4,0
all,R4_H1_off,probability,Mach,Mach_x+07,clamp_minus_normal,22,0.00013936910264336885,-0.0013249936428937044,0.00338167358528484,99.99998751553622,-5.417794892282198e-05,-7.128850980238481e-06,-0.0003318535163998604,13,9,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x+08,response_minus_blank,4,-0.03039273200556636,-0.04579201713204384,0.04579201713204384,66.66665649414062,-0.0033588138222694396,-0.01936046639457345,-0.01730524469166994,0,4,0
all,R4_H1_off,probability,Mach,Mach_x+08,response_minus_blank,22,-0.0026966254756023936,-0.01365448534488678,0.03232009437951175,69.9999902898615,-0.0007175995996504119,-0.00042400708083402026,-0.006370186594060876,13,9,0
PC_OFF,R4_H1_off,probability,Mach,Mach_x+08,clamp_minus_normal,4,-0.001086371780729678,-0.0019263066351413727,0.0019263066351413727,108.33332061767578,-9.583848218123118e-05,-0.0004758534487336874,-0.0008097786922007799,0,4,0
