cell_id,group,mode,channel,family,name,kind,mean_on,peak_signed,peak_absolute,peak_latency_from_onset_ms,integral_response_seconds,onset_50ms_mean,offset_50ms_mean,model,control,x_pixels
67#7,MC_ON,R4_normal,probability,Hermann,Hermann_contour_rearrangement_Hermann_intersection,clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,,
67#7,MC_ON,R4_normal,probability,Hermann,Hermann_contour_rearrangement_Hermann_corridor,response_minus_blank,0.041309211403131485,0.05974207818508148,0.05974207818508148,100.0,0.005867674350738526,0.02599104680120945,0.03258819505572319,R4,,
67#7,MC_ON,R4_normal,probability,Hermann,Hermann_contour_rearrangement_Hermann_corridor,clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,,
67#7,MC_ON,R4_normal,probability,Hermann,Hermann_contour_rearrangement_Hermann_control_intersection,response_minus_blank,0.041301216930150986,0.059704020619392395,0.059704020619392395,100.0,0.005862914323806763,0.025991206988692284,0.032545335590839386,R4,,
67#7,MC_ON,R4_normal,probability,Hermann,Hermann_contour_rearrangement_Hermann_control_intersection,clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,,
67#7,MC_ON,R4_normal,probability,Hermann,Hermann_contour_rearrangement_Hermann_control_corridor,response_minus_blank,0.041301216930150986,0.059704020619392395,0.059704020619392395,100.0,0.005862914323806763,0.025991206988692284,0.032545335590839386,R4,,
67#7,MC_ON,R4_normal,probability,Hermann,Hermann_contour_rearrangement_Hermann_control_corridor,clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,,
67#7,MC_ON,R4_normal,probability,diagnostic,diagnostic_blank,response_minus_blank,0.0,0.0,0.0,,0.0,0.0,0.0,R4,,
67#7,MC_ON,R4_normal,probability,diagnostic,diagnostic_blank,clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,,
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-12,pair_difference,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,-12
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-12,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,-12
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-11,pair_difference,1.5497207073167374e-07,9.5367431640625e-07,9.5367431640625e-07,133.33331298828125,9.218851725260416e-08,1.862645149230957e-09,8.326023817062378e-07,R4,False,-11
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-11,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,-11
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-10,pair_difference,1.0301669135515112e-06,7.82310962677002e-06,7.82310962677002e-06,140.0,7.511178652445476e-07,-3.5390257835388184e-08,6.806105375289917e-06,R4,False,-10
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-10,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,-10
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-09,pair_difference,3.180901103405631e-06,3.552436828613281e-05,3.552436828613281e-05,146.66665649414062,3.253718217213949e-06,-4.544854164123535e-07,2.917461097240448e-05,R4,False,-9
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-09,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,-9
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-08,pair_difference,4.2259694055246655e-06,0.0001125633716583252,0.0001125633716583252,153.33331298828125,9.596546490987142e-06,-2.5685876607894897e-06,8.488819003105164e-05,R4,False,-8
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-08,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,-8
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-07,pair_difference,-6.6965817495656665e-06,0.0002840012311935425,0.0002840012311935425,153.33331298828125,2.148201068242391e-05,-9.573996067047119e-06,0.00018638931214809418,R4,False,-7
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-07,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,-7
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-06,pair_difference,-5.352099833544344e-05,0.0005944818258285522,0.0005944818258285522,153.33331298828125,3.8754741350809736e-05,-2.7103349566459656e-05,0.0003268420696258545,R4,False,-6
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-06,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,-6
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-05,pair_difference,-0.0017151604406535625,-0.003699779510498047,0.003699779510498047,120.0,-0.0003423701723416647,-0.0004312358796596527,-0.003170834854245186,R4,False,-5
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-05,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,-5
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-04,pair_difference,-0.0015035768738016486,-0.008094877004623413,0.008094877004623413,126.66665649414062,-0.000535859763622284,0.0006691087037324905,-0.006327822804450989,R4,False,-4
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-04,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,-4
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-03,pair_difference,-0.0017253796104341745,-0.003634899854660034,0.003634899854660034,120.0,-0.00034063627322514857,-0.0004427768290042877,-0.0031211785972118378,R4,False,-3
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-03,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,-3
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-02,pair_difference,-5.610187872662209e-05,0.000570148229598999,0.000570148229598999,160.0,3.681143124898275e-05,-2.843700349330902e-05,0.00030732154846191406,R4,False,-2
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-02,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,-2
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-01,pair_difference,-1.0668238246580586e-05,0.00023649632930755615,0.00023649632930755615,153.33331298828125,1.743783553441366e-05,-9.814277291297913e-06,0.00014806538820266724,R4,False,-1
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-01,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,-1
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+00,pair_difference,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,0
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+00,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,0
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+01,pair_difference,1.11937524707173e-05,-0.000228002667427063,0.000228002667427063,160.0,-1.6882320245107016e-05,1.027621328830719e-05,-0.00014168955385684967,R4,False,1
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+01,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,1
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+02,pair_difference,5.919734758208506e-05,-0.0005393177270889282,0.0005393177270889282,160.0,-3.429174423217774e-05,3.11732292175293e-05,-0.0002807173877954483,R4,False,2
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+02,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,2
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+03,pair_difference,0.0018025775207206607,0.003533005714416504,0.003533005714416504,86.66665649414062,0.00033240815003712977,0.0005141217261552811,0.0028390251100063324,R4,False,3
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+03,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,3
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+04,pair_difference,0.0014799267519265413,0.006509125232696533,0.006509125232696533,126.66665649414062,0.00048337479432423915,-0.0008094515651464462,0.0054848529398441315,R4,False,4
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+04,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,4
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+05,pair_difference,0.0018117526778951287,0.00352361798286438,0.00352361798286438,86.66665649414062,0.0003302624821662903,0.0005253273993730545,0.002785246819257736,R4,False,5
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+05,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,5
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+06,pair_difference,5.9652327763615176e-05,-0.0005300939083099365,0.0005300939083099365,160.0,-3.372371196746826e-05,3.2549723982810974e-05,-0.00027325935661792755,R4,False,6
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+06,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,6
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+07,pair_difference,8.87910482560983e-06,-0.00024734437465667725,0.00024734437465667725,160.0,-1.8971959749857585e-05,1.1498108506202698e-05,-0.00015688128769397736,R4,False,7
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+07,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,7
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+08,pair_difference,-3.6309163533587707e-06,-9.663403034210205e-05,9.663403034210205e-05,153.33331298828125,-8.559028307596844e-06,3.086403012275696e-06,-7.176212966442108e-05,R4,False,8
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+08,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,8
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+09,pair_difference,-3.0746061838726746e-06,-2.9802322387695312e-05,2.9802322387695312e-05,153.33331298828125,-2.922713756561279e-06,5.476176738739014e-07,-2.473779022693634e-05,R4,False,9
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+09,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,9
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+10,pair_difference,-1.0222196351605817e-06,-6.377696990966797e-06,6.377696990966797e-06,146.66665649414062,-6.782015164693197e-07,4.470348358154297e-08,-5.7853758335113525e-06,R4,False,10
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+10,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,10
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+11,pair_difference,-1.5695890454026085e-07,-7.450580596923828e-07,7.450580596923828e-07,113.33331298828125,-8.384386698404948e-08,-3.725290298461914e-09,-7.115304470062256e-07,R4,False,11
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+11,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,11
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+12,pair_difference,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,12
67#7,MC_ON,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+12,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,12
67#7,MC_ON,R4_normal,probability,SBC,bright_surround_minus_dark_surround,pair_difference,-0.05383060872554779,-0.12062250077724457,0.12062250077724457,120.0,-0.012146712938944499,-0.01407013088464737,-0.1066308468580246,R4,False,
67#7,MC_ON,R4_normal,probability,SBC,bright_surround_minus_dark_surround,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,
67#7,MC_ON,R4_normal,probability,SBC,control_bright_surround_minus_dark_surround,pair_difference,0.0,0.0,0.0,,0.0,0.0,0.0,R4,True,
67#7,MC_ON,R4_normal,probability,SBC,control_bright_surround_minus_dark_surround,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,True,
67#7,MC_ON,R4_normal,probability,Hermann,intersection_minus_corridor,pair_difference,-0.02927529811859131,-0.06576298177242279,0.06576298177242279,113.33331298828125,-0.006505086421966553,-0.007789626717567444,-0.0552983358502388,R4,False,
67#7,MC_ON,R4_normal,probability,Hermann,intersection_minus_corridor,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,
67#7,MC_ON,R4_normal,probability,Hermann,control_intersection_minus_corridor,pair_difference,0.0,0.0,0.0,,0.0,0.0,0.0,R4,True,
67#7,MC_ON,R4_normal,probability,Hermann,control_intersection_minus_corridor,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,True,
67#7,MC_ON,R4_normal,probability,White,on_bright_bar_minus_on_dark_bar,pair_difference,0.027176646515727043,0.06165076792240143,0.06165076792240143,120.0,0.006219786008199057,0.007039226591587067,0.0546298623085022,R4,False,
67#7,MC_ON,R4_normal,probability,White,on_bright_bar_minus_on_dark_bar,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,
67#7,MC_ON,R4_normal,probability,White,control_on_bright_bar_minus_on_dark_bar,pair_difference,0.0,0.0,0.0,,0.0,0.0,0.0,R4,True,
67#7,MC_ON,R4_normal,probability,White,control_on_bright_bar_minus_on_dark_bar,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,True,
67#7,MC_ON,R4_normal,probability,White,remote_contour_rearrangement_A_minus_B,pair_difference,0.02718750387430191,0.06167171895503998,0.06167171895503998,120.0,0.006221786340077719,0.007041178643703461,0.05464886501431465,R4,False,
67#7,MC_ON,R4_normal,probability,White,remote_contour_rearrangement_A_minus_B,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,
67#7,MC_ON,R4_normal,probability,White,remote_contour_rearrangement_control_A_minus_B,pair_difference,0.0,0.0,0.0,,0.0,0.0,0.0,R4,True,
67#7,MC_ON,R4_normal,probability,White,remote_contour_rearrangement_control_A_minus_B,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,True,
67#7,MC_ON,R4_normal,probability,Hermann,contour_rearrangement_A_minus_B,pair_difference,-0.02927399054169655,-0.06576511263847351,0.06576511263847351,113.33331298828125,-0.006505426565806071,-0.007789062336087227,-0.0553009994328022,R4,False,
67#7,MC_ON,R4_normal,probability,Hermann,contour_rearrangement_A_minus_B,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,
67#7,MC_ON,R4_normal,probability,Hermann,contour_rearrangement_control_A_minus_B,pair_difference,0.0,0.0,0.0,,0.0,0.0,0.0,R4,True,
67#7,MC_ON,R4_normal,probability,Hermann,contour_rearrangement_control_A_minus_B,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,True,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x-12,response_minus_blank,-0.07832515239715576,0.24117767810821533,0.24117767810821533,133.33331298828125,0.004046518802642823,-0.10641956329345703,0.13779716193675995,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x-12,clamp_minus_normal,-0.013635063543915749,0.0387265682220459,0.0387265682220459,160.0,0.000762171745300293,-0.003821149468421936,0.004132106900215149,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x-11,response_minus_blank,-0.07832515239715576,0.24117767810821533,0.24117767810821533,133.33331298828125,0.004046518802642823,-0.10641956329345703,0.13779716193675995,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x-11,clamp_minus_normal,-0.013636008836328983,0.03872215747833252,0.03872215747833252,160.0,0.0007616424560546875,-0.00382116436958313,0.0041274577379226685,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x-10,response_minus_blank,-0.07832515239715576,0.24117767810821533,0.24117767810821533,133.33331298828125,0.004046518802642823,-0.10641956329345703,0.13779716193675995,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x-10,clamp_minus_normal,-0.013641254045069218,0.038687825202941895,0.038687825202941895,160.0,0.0007578667004903158,-0.0038209110498428345,0.0040941983461380005,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x-09,response_minus_blank,-0.07832515239715576,0.24117767810821533,0.24117767810821533,133.33331298828125,0.004046518802642823,-0.10641956329345703,0.13779716193675995,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x-09,clamp_minus_normal,-0.013653906062245369,0.03854262828826904,0.03854262828826904,160.0,0.0007435822486877441,-0.003818139433860779,0.0039698779582977295,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x-08,response_minus_blank,-0.07832515239715576,0.24117767810821533,0.24117767810821533,133.33331298828125,0.004046518802642823,-0.10641956329345703,0.13779716193675995,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x-08,clamp_minus_normal,-0.013658706098794937,0.038117170333862305,0.038117170333862305,160.0,0.00070753812789917,-0.003804147243499756,0.0036607086658477783,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x-07,response_minus_blank,-0.07832515239715576,0.24117767810821533,0.24117767810821533,133.33331298828125,0.004046518802642823,-0.10641956329345703,0.13779716193675995,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x-07,clamp_minus_normal,-0.013588190078735352,0.03715312480926514,0.03715312480926514,160.0,0.0006404415766398113,-0.0037577450275421143,0.0030991733074188232,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x-06,response_minus_blank,-0.07832515239715576,0.24117767810821533,0.24117767810821533,133.33331298828125,0.004046518802642823,-0.10641956329345703,0.13779716193675995,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x-06,clamp_minus_normal,-0.013294514268636703,0.035352349281311035,0.035352349281311035,160.0,0.0005440735816955567,-0.003641664981842041,0.0023263245820999146,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x-05,response_minus_blank,-0.08786923438310623,0.22115802764892578,0.22115802764892578,133.33331298828125,0.0016945505142211914,-0.10888546705245972,0.11725190281867981,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x-05,clamp_minus_normal,-0.012566359713673592,0.032453179359436035,0.032453179359436035,160.0,0.0004342055320739746,-0.003408685326576233,0.0015091300010681152,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x-04,response_minus_blank,-0.08488257229328156,0.19473743438720703,0.19473743438720703,133.33331298828125,0.0005484366416931152,-0.10116776823997498,0.09898224472999573,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x-04,clamp_minus_normal,-0.011214804835617542,0.02828216552734375,0.02828216552734375,160.0,0.00033104419708251953,-0.003018409013748169,0.00086231529712677,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x-03,response_minus_blank,-0.06830154359340668,0.16089892387390137,0.16089892387390137,133.33331298828125,0.0006833688418070476,-0.08229486644268036,0.08282099664211273,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x-03,clamp_minus_normal,-0.009159437380731106,0.02280879020690918,0.02280879020690918,166.66665649414062,0.00024434169133504235,-0.002454221248626709,0.0004824995994567871,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x-02,response_minus_blank,-0.03917752951383591,0.12065458297729492,0.12065458297729492,133.33331298828125,0.0020250622431437176,-0.05322772264480591,0.06893421709537506,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x-02,clamp_minus_normal,-0.006474033929407597,0.01606297492980957,0.01606297492980957,166.66665649414062,0.00016759792963663738,-0.0017324388027191162,0.0002997070550918579,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x-01,response_minus_blank,-0.019592540338635445,0.06034374237060547,0.06034374237060547,133.33331298828125,0.0010129809379577637,-0.026618361473083496,0.034476011991500854,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x-01,clamp_minus_normal,-0.0033455928787589073,0.008312821388244629,0.008312821388244629,166.66665649414062,8.762041727701823e-05,-0.0008957535028457642,0.00016348063945770264,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x+00,response_minus_blank,0.0,0.0,0.0,,0.0,0.0,0.0,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x+00,clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x+01,response_minus_blank,0.019592540338635445,-0.06034374237060547,0.06034374237060547,133.33331298828125,-0.0010129801432291667,0.026618361473083496,-0.03447599709033966,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x+01,clamp_minus_normal,0.0033455928787589073,-0.008312821388244629,0.008312821388244629,166.66665649414062,-8.761882781982422e-05,0.0008957535028457642,-0.00016345083713531494,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x+02,response_minus_blank,0.03917752951383591,-0.12065446376800537,0.12065446376800537,133.33331298828125,-0.0020250614484151204,0.05322772264480591,-0.06893420219421387,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x+02,clamp_minus_normal,0.006474026013165712,-0.01606297492980957,0.01606297492980957,166.66665649414062,-0.00016759792963663738,0.0017324388027191162,-0.00029969215393066406,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x+03,response_minus_blank,0.06830154359340668,-0.16089892387390137,0.16089892387390137,133.33331298828125,-0.0006833688418070476,0.08229486644268036,-0.08282099664211273,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x+03,clamp_minus_normal,0.009159437380731106,-0.02280879020690918,0.02280879020690918,166.66665649414062,-0.00024434169133504235,0.002454221248626709,-0.0004824995994567871,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x+04,response_minus_blank,0.08488257229328156,-0.19473743438720703,0.19473743438720703,133.33331298828125,-0.0005484366416931152,0.10116776823997498,-0.09898224472999573,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x+04,clamp_minus_normal,0.01121481228619814,-0.02828216552734375,0.02828216552734375,160.0,-0.0003310434023539225,0.003018409013748169,-0.00086231529712677,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x+05,response_minus_blank,0.08786923438310623,-0.22115802764892578,0.22115802764892578,133.33331298828125,-0.0016945505142211914,0.10888546705245972,-0.11725190281867981,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x+05,clamp_minus_normal,0.012566368095576763,-0.032453179359436035,0.032453179359436035,160.0,-0.0004342047373453776,0.0034087002277374268,-0.0015091300010681152,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x+06,response_minus_blank,0.07832515239715576,-0.24117767810821533,0.24117767810821533,133.33331298828125,-0.004046518802642823,0.10641956329345703,-0.13779716193675995,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x+06,clamp_minus_normal,0.013294514268636703,-0.035352349281311035,0.035352349281311035,160.0,-0.0005440743764241536,0.003641664981842041,-0.0023263245820999146,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x+07,response_minus_blank,0.07832515239715576,-0.24117767810821533,0.24117767810821533,133.33331298828125,-0.004046518802642823,0.10641956329345703,-0.13779716193675995,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x+07,clamp_minus_normal,0.01358818169683218,-0.03715312480926514,0.03715312480926514,160.0,-0.0006404407819112142,0.0037577301263809204,-0.0030991435050964355,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x+08,response_minus_blank,0.07832515239715576,-0.24117767810821533,0.24117767810821533,133.33331298828125,-0.004046518802642823,0.10641956329345703,-0.13779716193675995,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x+08,clamp_minus_normal,0.013658714480698109,-0.038117170333862305,0.038117170333862305,160.0,-0.000707537333170573,0.003804147243499756,-0.0036607086658477783,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x+09,response_minus_blank,0.07832515239715576,-0.24117767810821533,0.24117767810821533,133.33331298828125,-0.004046518802642823,0.10641956329345703,-0.13779716193675995,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x+09,clamp_minus_normal,0.013653906062245369,-0.03854250907897949,0.03854250907897949,160.0,-0.0007435822486877441,0.003818139433860779,-0.003969892859458923,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x+10,response_minus_blank,0.07832515239715576,-0.24117767810821533,0.24117767810821533,133.33331298828125,-0.004046518802642823,0.10641956329345703,-0.13779716193675995,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x+10,clamp_minus_normal,0.01364126242697239,-0.038687825202941895,0.038687825202941895,160.0,-0.0007578651110331219,0.0038209110498428345,-0.004094183444976807,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x+11,response_minus_blank,0.07832515239715576,-0.24117767810821533,0.24117767810821533,133.33331298828125,-0.004046518802642823,0.10641956329345703,-0.13779716193675995,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x+11,clamp_minus_normal,0.013635984621942043,-0.03872215747833252,0.03872215747833252,160.0,-0.0007616440455118816,0.00382116436958313,-0.004127442836761475,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x+12,response_minus_blank,0.07832515239715576,-0.24117767810821533,0.24117767810821533,133.33331298828125,-0.004046518802642823,0.10641956329345703,-0.13779716193675995,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_x+12,clamp_minus_normal,0.013635063543915749,-0.0387265682220459,0.0387265682220459,160.0,-0.000762171745300293,0.003821149468421936,-0.004132106900215149,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_uniform_x-12,response_minus_blank,-0.07832515239715576,0.24117767810821533,0.24117767810821533,133.33331298828125,0.004046518802642823,-0.10641956329345703,0.13779716193675995,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_uniform_x-12,clamp_minus_normal,-0.013635063543915749,0.0387265682220459,0.0387265682220459,160.0,0.000762171745300293,-0.003821149468421936,0.004132106900215149,R4,,
67#7,MC_ON,R4_H1_off,logit,Mach,Mach_uniform_x-11,response_minus_blank,-0.07832515239715576,0.24117767810821533,0.24117767810821533,133.33331298828125,0.004046518802642823,-0.10641956329345703,0.13779716193675995,R4,,
