step,sampled_train_batch_nll,inner_dev_nll
0,,0.6080974340438843
1,0.604931116104126,0.5966458916664124
2,0.6085672378540039,0.5864147543907166
3,0.5774850845336914,0.578016996383667
4,0.618568480014801,0.5706382393836975
5,0.5243139266967773,0.564732551574707
6,0.46113312244415283,0.5604942440986633
7,0.49608904123306274,0.5571613907814026
8,0.45434823632240295,0.5544428825378418
9,0.5691605806350708,0.5521882772445679
10,0.43182137608528137,0.550632655620575
11,0.393624871969223,0.5495133399963379
12,0.5099180936813354,0.5485256910324097
13,0.4596152603626251,0.5476226210594177
14,0.43794384598731995,0.5464088916778564
15,0.4814597964286804,0.5449731945991516
16,0.4522738754749298,0.5434330701828003
17,0.4446307420730591,0.542134165763855
18,0.5349295139312744,0.5408356785774231
19,0.4564025104045868,0.5396186113357544
20,0.437495619058609,0.5384069085121155
21,0.4114201068878174,0.5372768640518188
22,0.4693317711353302,0.5361784100532532
23,0.486977219581604,0.5351669192314148
24,0.4605697691440582,0.5342375040054321
25,0.4363679885864258,0.5333795547485352
26,0.43693220615386963,0.5325799584388733
27,0.43411147594451904,0.5318225026130676
28,0.49451249837875366,0.5310904383659363
29,0.5142408609390259,0.5303341746330261
30,0.4775256812572479,0.5296910405158997
31,0.4587494134902954,0.5290966033935547
32,0.33293089270591736,0.5286213755607605
33,0.4454120695590973,0.5281148552894592
34,0.40499284863471985,0.5276240706443787
35,0.32594504952430725,0.5273930430412292
36,0.4149455428123474,0.5274609923362732
37,0.4485700726509094,0.5275527238845825
38,0.43206217885017395,0.5276687741279602
39,0.3993323743343353,0.5279675126075745
40,0.5044333338737488,0.5281545519828796
41,0.446013480424881,0.5283027291297913
42,0.4431542158126831,0.5283643007278442
43,0.48554083704948425,0.5283476114273071
44,0.479914128780365,0.5283193588256836
45,0.4328291714191437,0.5281319618225098
46,0.43395623564720154,0.5280992984771729
47,0.48024070262908936,0.5279531478881836
48,0.4217570722103119,0.5277771949768066
49,0.4429329037666321,0.5275923013687134
50,0.46705424785614014,0.5273630619049072
51,0.4857873320579529,0.527111828327179
52,0.4197939336299896,0.5268872976303101
53,0.4001486897468567,0.5267573595046997
54,0.4338570833206177,0.526557445526123
55,0.5079920291900635,0.5262988209724426
56,0.42435476183891296,0.5261029601097107
57,0.47315841913223267,0.5259535312652588
58,0.39238977432250977,0.5258267521858215
59,0.43981003761291504,0.5257190465927124
60,0.5475180149078369,0.5255832076072693
61,0.4523378312587738,0.5254909992218018
62,0.4953955113887787,0.5253879427909851
63,0.40444642305374146,0.5253417491912842
64,0.4993104338645935,0.5252420902252197
65,0.47457531094551086,0.5251728892326355
66,0.4630730152130127,0.5250216126441956
67,0.45682117342948914,0.5247821807861328
68,0.44205766916275024,0.5244700312614441
69,0.3314632773399353,0.524323582649231
70,0.46533510088920593,0.5242226719856262
71,0.48284146189689636,0.5241240859031677
72,0.38324621319770813,0.5239753723144531
73,0.4079212248325348,0.5239722728729248
74,0.2880655825138092,0.5241786241531372
75,0.4443076550960541,0.5244631171226501
76,0.4639699161052704,0.5246903896331787
77,0.3910476863384247,0.5249741673469543
78,0.3515988290309906,0.5253181457519531
79,0.44844749569892883,0.5255760550498962
80,0.4033844769001007,0.5257323384284973
81,0.4810768961906433,0.5258464813232422
82,0.4447881281375885,0.5258792042732239
83,0.4962056875228882,0.5259447693824768
84,0.366136372089386,0.5260969400405884
85,0.43814510107040405,0.5261880159378052
86,0.48377200961112976,0.526293158531189
87,0.3086116313934326,0.5266045331954956
88,0.55049729347229,0.5268181562423706
89,0.4178329408168793,0.5270081162452698
90,0.28237056732177734,0.5273178815841675
91,0.5190588235855103,0.5276616215705872
92,0.46372684836387634,0.5280078053474426
93,0.406307190656662,0.5283287167549133
94,0.47086301445961,0.5286175012588501
95,0.5337123274803162,0.5287814736366272
96,0.44646307826042175,0.5289079546928406
97,0.3467651307582855,0.5290414690971375
98,0.3765859007835388,0.529198408126831
99,0.4186789095401764,0.5293413400650024
100,0.4996645152568817,0.5292711853981018
101,0.3984442353248596,0.5292338728904724
102,0.4948458969593048,0.5292147994041443
103,0.4627242386341095,0.5290905237197876
104,0.3531934320926666,0.5290022492408752
105,0.4426754415035248,0.5288817286491394
106,0.4396662414073944,0.5286892056465149
107,0.5228296518325806,0.5284983515739441
108,0.431837260723114,0.5283822417259216
109,0.47298046946525574,0.5281792283058167
110,0.49210184812545776,0.5278631448745728
111,0.3954421877861023,0.5275923609733582
112,0.42397865653038025,0.5272842049598694
113,0.4110296666622162,0.5269098281860352
114,0.4703003168106079,0.5265069603919983
115,0.37310463190078735,0.5261902809143066
116,0.43286070227622986,0.5259377360343933
117,0.3267931640148163,0.5258147120475769
118,0.4746866822242737,0.525600790977478
119,0.39410603046417236,0.5253682136535645
120,0.3496106266975403,0.5251030921936035
121,0.46052780747413635,0.5249238610267639
122,0.44891294836997986,0.5247198343276978
123,0.45539718866348267,0.5244980454444885
124,0.4974539875984192,0.5243030786514282
125,0.43257230520248413,0.5241373181343079
126,0.3139486312866211,0.5239558815956116
127,0.4347051680088043,0.5237348675727844
128,0.3845171332359314,0.523446798324585
129,0.44204604625701904,0.5231274366378784
130,0.3846711218357086,0.5228973031044006
131,0.44927287101745605,0.522720992565155
132,0.38046321272850037,0.5226407051086426
133,0.3870285749435425,0.5225555300712585
134,0.45794403553009033,0.5225154161453247
135,0.43702995777130127,0.5224722027778625
136,0.5011408925056458,0.5224282145500183
137,0.4339025318622589,0.5223341584205627
138,0.4693112075328827,0.5222541093826294
139,0.3518650233745575,0.5221354961395264
140,0.3413653075695038,0.5220931768417358
141,0.5010220408439636,0.5221473574638367
142,0.47170546650886536,0.5223080515861511
143,0.438249796628952,0.5225277543067932
144,0.4464527368545532,0.522810697555542
145,0.3730522096157074,0.5229445099830627
146,0.4429090619087219,0.5231685042381287
147,0.5301210284233093,0.5234262943267822
148,0.4350789785385132,0.5235773921012878
149,0.46055468916893005,0.5235764384269714
150,0.35539236664772034,0.5234935879707336
151,0.49969735741615295,0.5233542919158936
152,0.4828226864337921,0.5232135057449341
153,0.3439655005931854,0.5230371952056885
154,0.3712369203567505,0.5229417681694031
155,0.512406587600708,0.5228924751281738
156,0.5200462937355042,0.5229727625846863
157,0.4469231963157654,0.5229982137680054
158,0.4831092059612274,0.5229938626289368
159,0.43267396092414856,0.523017406463623
160,0.48317524790763855,0.5231082439422607
161,0.43887779116630554,0.5232124328613281
162,0.44415682554244995,0.5232581496238708
163,0.36153385043144226,0.5232924818992615
164,0.5028668642044067,0.5233129858970642
165,0.34766796231269836,0.5232865810394287
166,0.39902856945991516,0.5232918858528137
167,0.45305779576301575,0.5232459902763367
168,0.47210726141929626,0.523116409778595
169,0.4244638681411743,0.5229185223579407
170,0.4588529169559479,0.5226743817329407
171,0.46001550555229187,0.5223768353462219
172,0.37481948733329773,0.5220804810523987
173,0.48661136627197266,0.5218199491500854
174,0.4834975302219391,0.5216716527938843
175,0.44994035363197327,0.5216279029846191
176,0.34709951281547546,0.5215989947319031
177,0.4173634350299835,0.5216266512870789
178,0.46849486231803894,0.5217318534851074
179,0.5289320945739746,0.5217799544334412
