step,sampled_train_batch_nll,inner_dev_nll
0,,0.51390141248703
1,0.4182737171649933,0.4756131172180176
2,0.7572852969169617,0.44204771518707275
3,0.6182166934013367,0.410641610622406
4,0.6465651392936707,0.3819967806339264
5,0.6631688475608826,0.3564817011356354
6,0.5743287205696106,0.33475613594055176
7,0.37753453850746155,0.3177269399166107
8,0.5128876566886902,0.30474522709846497
9,0.40884536504745483,0.2967073619365692
10,0.3845686614513397,0.2930854558944702
11,0.33807235956192017,0.29302701354026794
12,0.31127604842185974,0.29544639587402344
13,0.4389738440513611,0.2990124821662903
14,0.4592445492744446,0.30257993936538696
15,0.468110591173172,0.3054578900337219
16,0.37374210357666016,0.30668962001800537
17,0.5674651265144348,0.30605489015579224
18,0.5163443684577942,0.30348095297813416
19,0.552379846572876,0.2996964454650879
20,0.5063682198524475,0.2960768938064575
21,0.590521514415741,0.2928667664527893
22,0.39968669414520264,0.29079872369766235
23,0.30076858401298523,0.2898865044116974
24,0.3603881001472473,0.289887398481369
25,0.33507925271987915,0.2905280292034149
26,0.3887109160423279,0.29170218110084534
27,0.5021181702613831,0.29321858286857605
28,0.471045583486557,0.29458191990852356
29,0.41347941756248474,0.29606717824935913
30,0.5128774642944336,0.29661187529563904
31,0.5157824754714966,0.2966777980327606
32,0.45140179991722107,0.2963869571685791
33,0.5058729648590088,0.2960123121738434
34,0.4469072222709656,0.29512444138526917
35,0.36441540718078613,0.2941427528858185
36,0.4346630275249481,0.2931040823459625
37,0.2778325378894806,0.2921919822692871
38,0.2833492159843445,0.29127466678619385
39,0.40448176860809326,0.29044869542121887
40,0.4373522102832794,0.28966131806373596
41,0.2657817304134369,0.2890092730522156
42,0.4530462622642517,0.28842854499816895
43,0.4325987696647644,0.28781449794769287
44,0.3476760983467102,0.28732529282569885
45,0.4561896324157715,0.28691574931144714
46,0.4353509843349457,0.28651222586631775
47,0.26702871918678284,0.2861676812171936
48,0.3094936013221741,0.285845011472702
49,0.2737286388874054,0.28550073504447937
50,0.3964950144290924,0.2852342426776886
51,0.3665958344936371,0.28501689434051514
52,0.36287495493888855,0.28482410311698914
53,0.3025846481323242,0.2846432030200958
54,0.4396786093711853,0.28449830412864685
55,0.4891532361507416,0.28439080715179443
56,0.4959755837917328,0.28430870175361633
57,0.2860313951969147,0.2841948866844177
58,0.40365421772003174,0.284060537815094
59,0.406455397605896,0.283950537443161
60,0.3217599093914032,0.28385862708091736
61,0.5493972897529602,0.2839011251926422
62,0.3735560476779938,0.28397613763809204
63,0.3503105342388153,0.28400763869285583
64,0.39146700501441956,0.2840538024902344
65,0.39975684881210327,0.28413650393486023
66,0.3451847732067108,0.28429365158081055
67,0.3352583944797516,0.2844587564468384
68,0.5027137398719788,0.284503698348999
69,0.40083879232406616,0.28448644280433655
70,0.3638733923435211,0.28440624475479126
71,0.5758677124977112,0.2843058407306671
72,0.3218880295753479,0.28409892320632935
73,0.39172980189323425,0.28393349051475525
74,0.41314905881881714,0.28381943702697754
75,0.3354319632053375,0.28366345167160034
76,0.34883683919906616,0.28351640701293945
77,0.30470767617225647,0.2833731770515442
78,0.3178871273994446,0.283224880695343
79,0.487792432308197,0.2831644117832184
80,0.5208041071891785,0.2831309735774994
81,0.4641188681125641,0.2831661105155945
82,0.34810006618499756,0.2831880748271942
83,0.3986724615097046,0.2832898199558258
84,0.3973008990287781,0.2834395170211792
85,0.30821260809898376,0.2836015522480011
86,0.452461302280426,0.28386470675468445
87,0.37878239154815674,0.2840633988380432
88,0.3909461498260498,0.2842380106449127
89,0.35396236181259155,0.284290611743927
90,0.2796732485294342,0.2841733992099762
91,0.49423202872276306,0.2840183973312378
92,0.27140581607818604,0.28380534052848816
93,0.2733904719352722,0.28355827927589417
94,0.4367586672306061,0.28340616822242737
95,0.3806998133659363,0.2832401990890503
96,0.54053795337677,0.28324341773986816
97,0.3685961365699768,0.28327837586402893
98,0.37058213353157043,0.2832793593406677
99,0.32305240631103516,0.28303632140159607
100,0.40974465012550354,0.28287214040756226
101,0.40276145935058594,0.28278017044067383
102,0.40814805030822754,0.2827710211277008
103,0.3908456861972809,0.282821923494339
104,0.369457870721817,0.2827083468437195
105,0.32014694809913635,0.2825325131416321
106,0.4463774263858795,0.2824762463569641
107,0.318968266248703,0.28245604038238525
108,0.32751408219337463,0.282475084066391
109,0.4517196714878082,0.2825606167316437
110,0.3678761124610901,0.28256815671920776
111,0.30299490690231323,0.28254151344299316
112,0.31690970063209534,0.2825186252593994
