cell_id,group,mode,channel,family,name,kind,mean_on,peak_signed,peak_absolute,peak_latency_from_onset_ms,integral_response_seconds,onset_50ms_mean,offset_50ms_mean
67#7,MC_ON,normal,probability,SBC,bright_surround_minus_dark_surround,overlapping_minus_exclusive_pair,0.019814809784293175,0.05160914361476898,0.05160914361476898,120.0,0.005137656132380168,0.0037642382085323334,0.046406567096710205
67#7,MC_ON,normal,logit,SBC,control_bright_surround_minus_dark_surround,overlapping_minus_exclusive_pair,0.0,0.0,0.0,,0.0,0.0,0.0
67#7,MC_ON,normal,probability,SBC,control_bright_surround_minus_dark_surround,overlapping_minus_exclusive_pair,0.0,0.0,0.0,,0.0,0.0,0.0
67#7,MC_ON,normal,logit,Hermann,intersection_minus_corridor,overlapping_minus_exclusive_pair,0.053017254918813705,0.1432037353515625,0.1432037353515625,120.0,0.014219468434651694,0.009247243404388428,0.12925316393375397
67#7,MC_ON,normal,probability,Hermann,intersection_minus_corridor,overlapping_minus_exclusive_pair,0.01131619792431593,0.02882099151611328,0.02882099151611328,113.33331298828125,0.0028385035196940105,0.0020944345742464066,0.025367384776473045
67#7,MC_ON,normal,logit,Hermann,control_intersection_minus_corridor,overlapping_minus_exclusive_pair,0.0,0.0,0.0,,0.0,0.0,0.0
67#7,MC_ON,normal,probability,Hermann,control_intersection_minus_corridor,overlapping_minus_exclusive_pair,0.0,0.0,0.0,,0.0,0.0,0.0
67#7,MC_ON,normal,logit,White,on_bright_bar_minus_on_dark_bar,overlapping_minus_exclusive_pair,-0.05330910533666611,-0.14471864700317383,0.14471864700317383,120.0,-0.01440483570098877,-0.00921410322189331,-0.1307687759399414
67#7,MC_ON,normal,probability,White,on_bright_bar_minus_on_dark_bar,overlapping_minus_exclusive_pair,-0.01002242136746645,-0.02643592655658722,0.02643592655658722,120.0,-0.0026367553075154625,-0.0018815193325281143,-0.023819753900170326
67#7,MC_ON,normal,logit,White,control_on_bright_bar_minus_on_dark_bar,overlapping_minus_exclusive_pair,0.0,0.0,0.0,,0.0,0.0,0.0
67#7,MC_ON,normal,probability,White,control_on_bright_bar_minus_on_dark_bar,overlapping_minus_exclusive_pair,0.0,0.0,0.0,,0.0,0.0,0.0
67#7,MC_ON,normal,logit,White,remote_contour_rearrangement_A_minus_B,overlapping_minus_exclusive_pair,-0.05331946909427643,-0.14478063583374023,0.14478063583374023,120.0,-0.014412034352620444,-0.009213417768478394,-0.13083148002624512
67#7,MC_ON,normal,probability,White,remote_contour_rearrangement_A_minus_B,overlapping_minus_exclusive_pair,-0.0100247235968709,-0.02644689381122589,0.02644689381122589,120.0,-0.0026380010445912682,-0.0018815398216247559,-0.023830709978938103
67#7,MC_ON,normal,logit,White,remote_contour_rearrangement_control_A_minus_B,overlapping_minus_exclusive_pair,0.0,0.0,0.0,,0.0,0.0,0.0
67#7,MC_ON,normal,probability,White,remote_contour_rearrangement_control_A_minus_B,overlapping_minus_exclusive_pair,0.0,0.0,0.0,,0.0,0.0,0.0
67#7,MC_ON,normal,logit,Hermann,contour_rearrangement_A_minus_B,overlapping_minus_exclusive_pair,0.05301748588681221,0.1432046890258789,0.1432046890258789,120.0,0.01421950340270996,0.009247377514839172,0.1292538344860077
67#7,MC_ON,normal,probability,Hermann,contour_rearrangement_A_minus_B,overlapping_minus_exclusive_pair,0.011316308751702309,0.02882172167301178,0.02882172167301178,113.33331298828125,0.002838569084803264,0.0020944327116012573,0.02536807209253311
67#7,MC_ON,normal,logit,Hermann,contour_rearrangement_control_A_minus_B,overlapping_minus_exclusive_pair,0.0,0.0,0.0,,0.0,0.0,0.0
67#7,MC_ON,normal,probability,Hermann,contour_rearrangement_control_A_minus_B,overlapping_minus_exclusive_pair,0.0,0.0,0.0,,0.0,0.0,0.0
67#7,MC_ON,normal,logit,White,remote_contour_rearrangement,new_diagnostic_minus_original,5.4979325796011835e-05,0.0001163482666015625,0.0001163482666015625,66.66665649414062,4.84148661295573e-06,1.239776611328125e-05,5.161762237548828e-05
67#7,MC_ON,normal,logit,White,remote_contour_rearrangement,old_diagnostic_minus_original,6.534258864121512e-05,0.0001373291015625,0.0001373291015625,80.0,1.2040138244628906e-05,1.1712312698364258e-05,0.00011432170867919922
67#7,MC_ON,normal,probability,White,remote_contour_rearrangement,new_diagnostic_minus_original,8.556246939406265e-06,1.8104910850524902e-05,1.8104910850524902e-05,66.66665649414062,7.544954617818197e-07,1.9315630197525024e-06,8.03917646408081e-06
67#7,MC_ON,normal,probability,White,remote_contour_rearrangement,old_diagnostic_minus_original,1.085797975974856e-05,2.2798776626586914e-05,2.2798776626586914e-05,80.0,2.0000338554382324e-06,1.952052116394043e-06,1.89952552318573e-05
67#7,MC_ON,normal,logit,Hermann,contour_rearrangement,new_diagnostic_minus_original,1.0172526344831567e-05,-4.3511390686035156e-05,4.3511390686035156e-05,160.0,-1.8310546875e-06,3.471970558166504e-06,-1.360476016998291e-05
67#7,MC_ON,normal,logit,Hermann,contour_rearrangement,old_diagnostic_minus_original,9.942054930434097e-06,-4.38690185546875e-05,4.38690185546875e-05,160.0,-1.8640359242757164e-06,3.337860107421875e-06,-1.4282763004302979e-05
67#7,MC_ON,normal,probability,Hermann,contour_rearrangement,new_diagnostic_minus_original,1.4146169178275159e-06,-6.079673767089844e-06,6.079673767089844e-06,166.66665649414062,-2.747774124145508e-07,5.62518835067749e-07,-1.9706785678863525e-06
67#7,MC_ON,normal,probability,Hermann,contour_rearrangement,old_diagnostic_minus_original,1.3043483022556757e-06,-6.571412086486816e-06,6.571412086486816e-06,160.0,-3.407398859659831e-07,5.6438148021698e-07,-2.6579946279525757e-06
67#7,MC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-12,overlapping_minus_exclusive_pair,0.0,0.0,0.0,,0.0,0.0,0.0
67#7,MC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-12,overlapping_minus_exclusive_pair,0.0,0.0,0.0,,0.0,0.0,0.0
67#7,MC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-11,overlapping_minus_exclusive_pair,0.0,0.0,0.0,,0.0,0.0,0.0
67#7,MC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-11,overlapping_minus_exclusive_pair,0.0,0.0,0.0,,0.0,0.0,0.0
67#7,MC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-10,overlapping_minus_exclusive_pair,0.0,0.0,0.0,,0.0,0.0,0.0
67#7,MC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-10,overlapping_minus_exclusive_pair,0.0,0.0,0.0,,0.0,0.0,0.0
67#7,MC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-09,overlapping_minus_exclusive_pair,0.0,0.0,0.0,,0.0,0.0,0.0
67#7,MC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-09,overlapping_minus_exclusive_pair,0.0,0.0,0.0,,0.0,0.0,0.0
67#7,MC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-08,overlapping_minus_exclusive_pair,0.0,0.0,0.0,,0.0,0.0,0.0
67#7,MC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-08,overlapping_minus_exclusive_pair,0.0,0.0,0.0,,0.0,0.0,0.0
67#7,MC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-07,overlapping_minus_exclusive_pair,0.0,0.0,0.0,,0.0,0.0,0.0
67#7,MC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-07,overlapping_minus_exclusive_pair,0.0,0.0,0.0,,0.0,0.0,0.0
67#7,MC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-06,overlapping_minus_exclusive_pair,0.0,0.0,0.0,,0.0,0.0,0.0
67#7,MC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-06,overlapping_minus_exclusive_pair,0.0,0.0,0.0,,0.0,0.0,0.0
67#7,MC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-05,overlapping_minus_exclusive_pair,0.0033161561004817486,0.008917808532714844,0.008917808532714844,120.0,0.0008807055155436199,0.0005839765071868896,0.008025586605072021
67#7,MC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-05,overlapping_minus_exclusive_pair,0.0005943030118942261,0.0017419308423995972,0.0017419308423995972,126.66665649414062,0.00016405959924062095,0.0001079123467206955,0.0015317946672439575
67#7,MC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-04,overlapping_minus_exclusive_pair,0.004872210789471865,0.011160969734191895,0.011160969734191895,106.66665649414062,0.0011222322781880697,0.0014486461877822876,0.00975017249584198
67#7,MC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-04,overlapping_minus_exclusive_pair,0.0007864862564019859,0.002229034900665283,0.002229034900665283,126.66665649414062,0.00020914634068806967,0.0001415405422449112,0.001953801140189171
67#7,MC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-03,overlapping_minus_exclusive_pair,0.0033168871887028217,0.008919835090637207,0.008919835090637207,120.0,0.0008809924125671387,0.0005841255187988281,0.008028119802474976
67#7,MC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-03,overlapping_minus_exclusive_pair,0.0005989730125293136,0.0017064660787582397,0.0017064660787582397,126.66665649414062,0.00016330371300379436,0.00011014193296432495,0.0015130676329135895
67#7,MC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-02,overlapping_minus_exclusive_pair,0.0,1.1920928955078125e-07,1.1920928955078125e-07,26.666656494140625,0.0,0.0,0.0
67#7,MC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-02,overlapping_minus_exclusive_pair,9.934107980669182e-10,2.9802322387695312e-08,2.9802322387695312e-08,26.666656494140625,0.0,1.862645149230957e-09,-1.862645149230957e-09
67#7,MC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-01,overlapping_minus_exclusive_pair,7.947286384535346e-09,-1.1920928955078125e-07,1.1920928955078125e-07,40.0,7.947285970052084e-10,-1.4901161193847656e-08,0.0
67#7,MC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-01,overlapping_minus_exclusive_pair,0.0,-2.9802322387695312e-08,2.9802322387695312e-08,40.0,0.0,-3.725290298461914e-09,0.0
67#7,MC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+00,overlapping_minus_exclusive_pair,0.0,0.0,0.0,,0.0,0.0,0.0
67#7,MC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+00,overlapping_minus_exclusive_pair,0.0,0.0,0.0,,0.0,0.0,0.0
67#7,MC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+01,overlapping_minus_exclusive_pair,-1.5894572769070692e-08,1.1920928955078125e-07,1.1920928955078125e-07,40.0,-2.384185791015625e-09,1.4901161193847656e-08,-1.4901161193847656e-08
67#7,MC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+01,overlapping_minus_exclusive_pair,0.0,2.9802322387695312e-08,2.9802322387695312e-08,40.0,0.0,3.725290298461914e-09,0.0
67#7,MC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+02,overlapping_minus_exclusive_pair,-7.947286384535346e-09,-1.1920928955078125e-07,1.1920928955078125e-07,26.666656494140625,-7.947285970052084e-10,0.0,0.0
67#7,MC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+02,overlapping_minus_exclusive_pair,-1.9868215961338365e-09,-4.470348358154297e-08,4.470348358154297e-08,26.666656494140625,-1.986821492513021e-10,-1.862645149230957e-09,0.0
67#7,MC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+03,overlapping_minus_exclusive_pair,-0.0033168713562190533,-0.008919835090637207,0.008919835090637207,120.0,-0.0008809908231099447,-0.0005841255187988281,-0.008028119802474976
67#7,MC_ON,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+03,overlapping_minus_exclusive_pair,-0.0006347537273541093,-0.0015840381383895874,0.0015840381383895874,113.33331298828125,-0.00016045182943344116,-0.00012340396642684937,-0.0014178380370140076
67#7,MC_ON,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+04,overlapping_minus_exclusive_pair,-0.004872179124504328,-0.011160969734191895,0.011160969734191895,106.66665649414062,-0.0011222298940022789,-0.0014486312866210938,-0.00975017249584198
